<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200214,6.98,7.7,6.98,7.7,20
VSI,20200214,24.4,24.4,23.75,23.75,140
VTB,20200214,12.9,12.9,12.9,12.9,3050
VTO,20200214,7.5,7.6,7.5,7.6,4010
YBM,20200214,3.75,3.92,3.75,3.89,7970
YEG,20200214,49.1,49.1,49.1,49.1,46210
VNG,20200214,18.8,18.85,18.7,18.75,313880
VNM,20200214,107.2,107.4,106.6,106.6,708080
VNS,20200214,9.65,9.95,9.5,9.5,23000
VOS,20200214,1.67,1.67,1.6,1.61,115160
VPB,20200214,27,27.5,26.6,27.15,5754040
VPD,20200214,15,15.5,15,15.05,1430
VPG,20200214,23,23.1,22.8,23,140400
VPH,20200214,3.84,4.1,3.82,3.9,7400
VPI,20200214,42.45,42.65,42.3,42.5,552900
VRC,20200214,5.89,5.89,5.7,5.8,200800
VRE,20200214,31.45,32.2,31.3,31.75,1388080
VSC,20200214,25.4,25.6,25.3,25.6,48140
VSH,20200214,21.5,21.5,21.5,21.5,200
VCB,20200214,89,89.8,89,89.3,432800
VCF,20200214,198,198,198,198,150
VCI,20200214,27.8,28.9,27.8,28.15,30240
VDS,20200214,7.2,7.2,7.2,7.2,2100
VFG,20200214,41.6,42,41.6,42,2500
VGC,20200214,17.95,17.95,17.65,17.65,177320
VHC,20200214,35.8,35.8,35,35,104090
VHM,20200214,85.5,88.6,85.5,87.6,481520
VIC,20200214,112.3,112.6,110,110,252390
VID,20200214,4.65,4.7,4.6,4.6,180
VIP,20200214,5.18,5.54,5.18,5.54,212610
VJC,20200214,129.2,129.2,128.4,128.6,280880
VMD,20200214,23.5,23.7,21.95,23.7,900
VND,20200214,14.15,14.2,13.9,14.2,137900
VNE,20200214,3.65,3.7,3.61,3.61,55100
TN1,20200214,64.2,64.2,63.5,63.5,2310
TNA,20200214,18.9,19.5,18.7,19.4,230050
TNC,20200214,12.7,14.6,12.7,14.6,110
TNI,20200214,10.3,10.4,10.05,10.2,383230
TNT,20200214,1.52,1.54,1.52,1.52,12060
TPB,20200214,21.05,21.9,21.05,21.8,294880
TPC,20200214,8.83,9.3,8.83,9.3,20
TRA,20200214,56.6,57,55.5,56,10380
TRC,20200214,29.1,29.5,29,29.5,2150
TS4,20200214,3.25,3.25,3.1,3.11,840
TSC,20200214,2.26,2.47,2.26,2.4,321800
TTB,20200214,3.43,3.45,3.36,3.44,439990
TTE,20200214,12.5,12.5,12.5,12.5,10
TTF,20200214,2.59,2.77,2.56,2.75,1202670
TV2,20200214,72.7,74,72.7,73.5,4130
TVB,20200214,17.6,18.55,17.6,18.5,272240
TVS,20200214,12.1,12.5,12,12.5,520
TVT,20200214,23.9,24,23.9,24,12570
TYA,20200214,14,14.25,13.9,14.2,11500
UDC,20200214,4,4,3.72,3.72,11130
TDG,20200214,1.82,1.82,1.78,1.82,234200
TDH,20200214,10,10.1,9.93,10.05,419670
TDM,20200214,22.55,22.7,22.1,22.15,430680
TEG,20200214,5.1,5.1,5.1,5.1,100
TGG,20200214,1.43,1.46,1.42,1.46,135850
THG,20200214,45.7,46,45,45,7800
THI,20200214,27.8,27.8,27.8,27.8,30
TIP,20200214,16.7,17,16.55,16.7,23060
TIX,20200214,25.15,27.6,25,27.6,100
TLD,20200214,4.35,4.4,4.35,4.35,42910
TLG,20200214,38.5,38.5,37.5,38,39740
TLH,20200214,3.4,3.41,3.33,3.41,86610
TMP,20200214,38,38,38,38,1000
TMS,20200214,30,30.5,30,30,230
SVT,20200214,6.87,7.37,6.87,7.37,60
SZC,20200214,17.2,17.2,16.8,16.9,122330
