<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200225,7.2,7.2,7.2,7.2,20
VNG,20200225,17.85,17.85,17.45,17.65,308550
VNL,20200225,14.75,14.75,14.75,14.75,10
VNM,20200225,106.3,108.5,106,108,1200220
VNS,20200225,9.87,10.2,9.87,10.15,18580
VOS,20200225,1.52,1.62,1.52,1.62,85290
VPB,20200225,26.2,28.3,26.2,28.3,6045630
VPD,20200225,15.5,15.5,15.1,15.1,3950
VPG,20200225,22.8,22.9,22.7,22.9,96820
VPH,20200225,3.92,3.92,3.8,3.92,9570
VPI,20200225,41.7,42.1,41.65,42,303630
VRC,20200225,6.5,6.5,6.5,6.5,57850
VRE,20200225,29,29.45,28.8,29.2,1014900
VSC,20200225,24,24.5,24,24.25,79510
VSH,20200225,21.6,22,21.6,21.7,18550
VSI,20200225,23.9,23.9,23.4,23.5,390
VTB,20200225,12,13.7,12,13.1,380
VTO,20200225,7.69,7.69,7.5,7.6,14810
YBM,20200225,3.9,3.93,3.85,3.92,4310
YEG,20200225,48.2,49.4,48,49.3,51730
VAF,20200225,6.6,6.6,6.6,6.6,10
VCB,20200225,86,87,85.8,86.2,1229530
VCF,20200225,200.4,200.4,200.2,200.2,180
VCI,20200225,27,27.5,26.65,27.5,13560
VDP,20200225,31,31,31,31,10
VDS,20200225,6.85,7.2,6.84,6.85,230
VFG,20200225,41.95,42,41.5,42,11300
VGC,20200225,17.7,18.5,17.7,18.5,454500
VHC,20200225,32,32.6,31.5,32.3,262590
VHM,20200225,82.3,83.8,81,83.1,410300
VIC,20200225,106.7,107.3,105.9,107,543820
VID,20200225,4.05,4.35,4.05,4.35,2070
VIP,20200225,4.98,5.25,4.95,5.1,36960
VIS,20200225,23.2,23.2,23.2,23.2,20
VJC,20200225,127.8,127.8,125.2,127,247200
VND,20200225,13.25,13.7,13.2,13.7,471360
VNE,20200225,3.69,3.69,3.56,3.6,154160
TNI,20200225,10.05,10.05,9.49,10,581160
TNT,20200225,1.49,1.51,1.47,1.5,38760
TPB,20200225,19.7,20.95,19.7,20.95,27270
TRA,20200225,56.5,56.5,55.1,56.5,6610
TRC,20200225,30,30,29,29,710
TS4,20200225,3.11,3.11,3.11,3.11,30
TSC,20200225,2.1,2.19,1.99,2.16,274290
TTB,20200225,3.34,3.49,3.3,3.42,1160200
TTF,20200225,2.63,2.79,2.6,2.79,754390
TV2,20200225,67.9,70.8,67.9,70.8,7750
TVB,20200225,16.5,17.05,16.5,16.95,373680
TVS,20200225,11.2,12.2,11.2,12.2,25290
TVT,20200225,22.5,24.5,22,23.9,9410
TYA,20200225,13.85,13.85,13.8,13.8,1040
UDC,20200225,3.95,3.95,3.95,3.95,30
UIC,20200225,37.4,38.1,37.4,38.1,540
TDC,20200225,8.07,8.19,8,8.1,48980
TDG,20200225,1.73,1.74,1.65,1.69,290040
TDH,20200225,9.4,9.64,9.36,9.6,363150
TDM,20200225,22,22.55,21.95,22.5,87270
TEG,20200225,4.6,4.6,4.56,4.56,650
TGG,20200225,1.38,1.5,1.38,1.45,111650
THG,20200225,43.5,45,43.5,45,8320
THI,20200225,27.9,27.9,27.9,27.9,20
TIP,20200225,17.3,18,17,18,21590
TLD,20200225,4.14,4.35,4.14,4.33,221690
TLG,20200225,37,38.7,37,38.7,52370
TLH,20200225,3.36,3.36,3.2,3.2,244300
TMP,20200225,35,35.4,34.5,35.4,1170
TMS,20200225,25.8,26.7,25.8,26.7,110
TMT,20200225,5,5,5,5,550
TN1,20200225,63.1,63.9,63.1,63.9,1330
TNA,20200225,18,18.5,17.2,18.4,209430
TNC,20200225,14.8,14.8,14.8,14.8,10
STK,20200225,18.5,19,18.2,19,228180
SVC,20200225,40.6,40.6,40.55,40.55,6120
SZC,20200225,16,17.25,15.85,17.2,427900
SZL,20200225,35,39,35,39,42830
TAC,20200225,24,24,24,24,10
TBC,20200225,23.5,23.5,23.2,23.5,1510
