<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200629,6,6,5.4,5.6,290520
ACB,20200629,23.6,23.6,22.7,22.9,4353272
ACM,20200629,0.7,0.8,0.6,0.7,556112
AMV,20200629,17.5,17.5,16.7,16.9,595602
API,20200629,9.1,9.1,9.1,9.1,100
APP,20200629,3.9,3.9,3.9,3.9,250
APS,20200629,2.4,2.5,2.4,2.5,15100
ART,20200629,2.8,2.8,2.6,2.7,2099640
BAX,20200629,41.1,41.1,41,41,1500
BCC,20200629,7.4,7.4,7.1,7.1,32694
BCF,20200629,53,53,53,53,2800
BII,20200629,0.9,0.9,0.7,0.8,482390
BPC,20200629,11.9,11.9,11.9,11.9,100
BST,20200629,13.3,13.3,13.3,13.3,300
BTS,20200629,3.9,3.9,3.9,3.9,100
BTW,20200629,27.1,27.1,27.1,27.1,100
BVS,20200629,9.9,10,9.5,9.9,92400
C69,20200629,6.1,6.1,5.5,5.5,203612
C92,20200629,3.6,3.8,3.4,3.8,3800
CAP,20200629,29.2,29.5,29,29.4,12746
CDN,20200629,17.6,18.4,17.5,18.4,1100
CEO,20200629,8.1,8.1,7.5,7.7,2630558
CET,20200629,1.7,1.7,1.6,1.6,29400
CIA,20200629,11.3,11.3,11.2,11.2,4301
CJC,20200629,17.1,17.1,14.4,14.4,300
CLH,20200629,18,18,18,18,300
CMS,20200629,2.3,2.3,2.3,2.3,6000
CPC,20200629,16,16,16,16,200
CSC,20200629,24.1,24.6,21.9,24.6,11700
CTB,20200629,31.2,31.2,31.2,31.2,1100
CTP,20200629,3.3,3.3,3,3.2,138723
CTX,20200629,7.5,8.4,7.5,8.4,1250
CVN,20200629,13,14.5,12.5,12.9,9220
D11,20200629,22.3,22.3,22.1,22.1,22200
DAE,20200629,14.4,14.4,14.4,14.4,31
DBT,20200629,10.4,10.4,10.4,10.4,7200
DC2,20200629,6.5,6.5,6.5,6.5,2000
DDG,20200629,27.6,27.6,25.1,27.3,165964
DGC,20200629,39.4,39.4,38.5,38.8,181202
DHT,20200629,44.1,45.5,44.1,45.4,12705
DL1,20200629,26.4,26.4,26,26.4,1010
DNM,20200629,38,42.8,38,40.2,27051
