<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCTVGF2,20200612,9.54,9.54,9.54,9.54,10
FUCVREIT,20200612,6.33,6.33,6.33,6.33,240
VTO,20200612,7.6,7.69,7.56,7.69,23720
YBM,20200612,4.76,4.76,4.43,4.7,13970
YEG,20200612,52.3,57,52.3,54.8,18530
VNL,20200612,13.6,13.6,13.6,13.6,200
VNM,20200612,118,119.8,114.6,118,2394330
VNS,20200612,10,10.7,10,10.5,20930
VOS,20200612,1.59,1.7,1.59,1.7,793230
VPB,20200612,22.1,23.3,22.1,23.1,6053520
VPD,20200612,14.5,14.6,14.5,14.5,5290
VPG,20200612,19.9,20,19.5,20,89210
VPH,20200612,4.62,4.85,4.6,4.65,157790
VPI,20200612,41.8,41.9,40.9,41.1,336690
VRC,20200612,7.79,8.34,7.79,8.29,738910
VRE,20200612,25.3,25.9,25,25.9,2529890
VSC,20200612,27,27.8,26.7,27,434690
VSH,20200612,17.05,17.6,17,17.6,3720
VSI,20200612,21.45,22.9,21.45,22.8,1690
VTB,20200612,10,10.4,10,10.4,40460
TTF,20200612,3.06,3.18,3.06,3.07,6384090
TV2,20200612,77.7,77.7,74.5,77,89860
TVB,20200612,8.65,9.1,8.65,8.66,1204750
TVS,20200612,10.55,10.75,10.3,10.65,52830
TVT,20200612,20,20.5,19.8,20,3780
TYA,20200612,12.8,13.1,12.8,13,79700
UDC,20200612,4.3,4.61,4.3,4.49,172730
UIC,20200612,36.8,36.8,35.65,36.4,15790
VAF,20200612,7.76,7.76,7.22,7.22,110
VCB,20200612,82.5,86.5,82.5,85.6,1612920
VCF,20200612,214.1,215.9,214,215.9,260
VCI,20200612,21.95,23.1,21.9,23.1,1141200
VDP,20200612,36.3,36.3,33.35,35.9,60
VDS,20200612,6.03,6.16,5.98,5.98,1340
VFG,20200612,37.6,37.6,37.6,37.6,300
VGC,20200612,18.7,18.9,17.7,18.9,434060
VHC,20200612,33.95,36.1,33.95,35.7,816720
VHM,20200612,73.5,75.6,73.5,75,3152190
VIC,20200612,90,92.5,89.9,91.8,875940
VID,20200612,9.6,9.6,8.56,8.56,46400
VIP,20200612,5.02,5.15,5,5.15,88260
VIS,20200612,20,20,18.6,18.6,80
VJC,20200612,112,113.4,109.3,113.4,657920
VMD,20200612,21.2,21.2,21.2,21.2,10
VND,20200612,12.4,12.9,12.4,12.9,864890
VNE,20200612,4.16,4.5,4.16,4.27,174970
VNG,20200612,14.5,14.85,14.45,14.8,266170
TLH,20200612,3.52,3.65,3.43,3.6,225890
TMP,20200612,35.4,35.5,34,34,7140
TMS,20200612,25.75,26,25.75,26,2910
TMT,20200612,6.1,6.1,5.6,6,2970
TN1,20200612,66.7,66.7,64.5,64.5,1500
TNA,20200612,18.1,18.6,17.7,18.5,466400
TNC,20200612,20.7,22,20,22,2860
TNI,20200612,7.58,7.58,7.58,7.58,2676920
TNT,20200612,1.77,1.93,1.77,1.93,146430
TPB,20200612,19.3,21,19.3,21,149330
TPC,20200612,8.87,8.87,8.29,8.29,5650
TRA,20200612,57.5,57.5,54.5,57.5,3870
TRC,20200612,28,29.7,28,29.6,1640
TS4,20200612,3.72,3.72,3.72,3.72,46540
TSC,20200612,2.5,2.78,2.5,2.78,2897350
TTB,20200612,5.35,5.77,5.35,5.77,2608390
TCH,20200612,20.15,22.6,20.15,22.6,4408330
TCL,20200612,25.8,25.8,25.2,25.7,80220
TCM,20200612,19.3,20.2,19.3,20.1,1035670
TCO,20200612,8.84,10.15,8.84,10.15,20
TCR,20200612,3.2,3.2,3.2,3.2,30
TCT,20200612,30.5,31.6,30.5,31.6,9090
TDC,20200612,8.15,8.27,8.08,8.26,295140
TDG,20200612,1.78,1.85,1.78,1.85,355160
TDH,20200612,9.81,10.45,9.81,10,1766080
TDM,20200612,22.5,23.6,22.4,23.25,301750
TDW,20200612,26,26,26,26,100
TEG,20200612,5.31,5.31,5.12,5.12,81290
TGG,20200612,1.12,1.28,1.12,1.28,1338450
THG,20200612,56.1,57,54,57,9730
TIP,20200612,20,20.05,19.2,19.9,429670
TIX,20200612,26,29.2,26,29.2,110
TLD,20200612,5.54,6.07,5.54,6.05,169250
TLG,20200612,32.5,32.6,31,32,237060
SMB,20200612,31.5,31.9,31,31.4,38380
SMC,20200612,10.85,10.85,10.85,10.85,10
SPM,20200612,10.1,10.8,10.1,10.8,490
SRC,20200612,16.3,16.5,16.2,16.5,3530
SRF,20200612,12.7,13.45,12.7,13.45,110
SSI,20200612,14.6,15.5,14.3,15.5,7587730
ST8,20200612,11.9,11.9,11.9,11.9,20
STB,20200612,11.2,11.8,11,11.8,31670570
STG,20200612,13.4,14.4,13.4,14.4,280
STK,20200612,16.5,17,16.3,17,165090
