<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
IDJ,20200525,14,14.8,14,14.8,371664
IDV,20200525,39.5,40,39.2,40,13520
INC,20200525,8.4,8.4,8.4,8.4,200
INN,20200525,25,25.8,25,25.8,19400
ITQ,20200525,2.4,2.5,2.4,2.5,39800
IVS,20200525,7.5,7.8,7.3,7.8,2700
KDM,20200525,2,2,2,2,5908
KHS,20200525,12.7,12.7,12.7,12.7,1000
KKC,20200525,5.9,5.9,5.6,5.6,2100
KLF,20200525,1.8,1.9,1.8,1.9,2098231
KSQ,20200525,1.1,1.2,1.1,1.2,26400
KST,20200525,19.5,19.5,19.5,19.5,3200
KVC,20200525,0.9,0.9,0.8,0.8,498550
L14,20200525,64,64.6,61,64.5,144974
LAS,20200525,6.5,6.5,6.3,6.4,352252
LCS,20200525,2.1,2.2,2.1,2.2,6420
LDP,20200525,19.5,20.8,19.5,20.8,200
LHC,20200525,67,67,67,67,3200
LIG,20200525,3.1,3.2,3,3.2,65400
LM7,20200525,3.6,4,3.6,3.9,4410
LO5,20200525,1.2,1.2,1.2,1.2,3300
LUT,20200525,1.8,1.9,1.8,1.9,700
MAC,20200525,4.9,4.9,4.9,4.9,25000
MAS,20200525,37.8,37.8,34.2,34.5,3923
MBG,20200525,7.4,7.9,6.9,7.5,2158183
MBS,20200525,9.6,9.7,9.5,9.6,119135
MCC,20200525,11.6,11.6,11.6,11.6,4000
MCO,20200525,1.8,2,1.8,2,2100
MEC,20200525,0.5,0.6,0.5,0.5,25800
MED,20200525,42.5,46,42.5,46,10200
MPT,20200525,1.3,1.3,1.2,1.2,8000
MST,20200525,2.7,2.7,2.6,2.7,651720
NAG,20200525,4.3,4.7,4.3,4.6,85410
NBC,20200525,6.2,6.2,6.1,6.2,21500
NBP,20200525,12,12,11.5,11.5,1500
NBW,20200525,29.5,29.5,29.5,29.5,300
NDN,20200525,17.1,18,16.9,17.8,407015
NDX,20200525,12.5,12.8,12.5,12.8,10202
NET,20200525,46.3,46.3,46.3,46.3,400
NHA,20200525,10.2,10.3,10.1,10.2,18515
NHC,20200525,34.7,34.7,34.7,34.7,10
NHP,20200525,0.3,0.4,0.3,0.4,41900
NRC,20200525,8.6,8.8,8.6,8.7,5520
NSH,20200525,1.3,1.4,1.3,1.3,13000
NTH,20200525,30,30,30,30,100
NTP,20200525,34.4,34.8,33.5,34.2,26910
NVB,20200525,7.9,8,7.8,8,1774410
OCH,20200525,7.7,7.7,7.7,7.7,100
ONE,20200525,3.2,3.2,3.2,3.2,4700
PBP,20200525,6.6,6.7,6.4,6.7,4700
PCG,20200525,5.1,5.1,5.1,5.1,37
PDB,20200525,8.1,8.1,8,8,500
PGN,20200525,11.1,11.1,11,11,500
PGS,20200525,15.1,16.6,15.1,16,10900
PHP,20200525,9.2,9.3,9.2,9.3,9500
PIA,20200525,22.3,26.5,22.3,26.5,215
PIC,20200525,8.7,9,8.7,9,1109
PLC,20200525,17.5,17.5,16.9,17.4,632172
PMC,20200525,50.3,50.3,47,49.9,2600
PMP,20200525,8.4,8.4,8.4,8.4,1000
PMS,20200525,13.8,14.8,13.8,14.8,5300
POT,20200525,13.5,13.7,12.7,12.7,500
PPE,20200525,4.6,4.6,4.6,4.6,100
PPP,20200525,14.7,14.9,14.7,14.9,500
PPS,20200525,7.1,7.1,7.1,7.1,4300
PSI,20200525,2.4,2.5,2.4,2.5,200
PV2,20200525,2.6,2.6,2.6,2.6,100
PVB,20200525,13.8,14.2,13.6,14.1,143600
PVC,20200525,5.2,5.4,5.2,5.3,126401
PVG,20200525,6.9,6.9,6.8,6.9,10700
PVI,20200525,30,30.6,28.5,30.5,17050
PVL,20200525,1.1,1.2,1.1,1.2,16300
PVS,20200525,12.4,12.9,12.4,12.6,4784701
PVX,20200525,0.7,0.8,0.7,0.8,495742
QHD,20200525,21,21,21,21,3100
QNC,20200525,2.9,2.9,2.7,2.9,8000
S55,20200525,23.1,23.1,23.1,23.1,400
S99,20200525,8.5,8.5,8.5,8.5,6800
SCI,20200525,14,14,13.2,13.6,83074
SD2,20200525,6.5,6.5,6.1,6.1,500
SD4,20200525,3.5,3.8,3.5,3.8,200
SD9,20200525,5,5,5,5,100
SDA,20200525,1.9,2.1,1.9,2.1,32535
SDT,20200525,2.9,2.9,2.8,2.9,400
SDU,20200525,7.4,7.4,6.8,6.8,200
SEB,20200525,28.5,28.5,28.5,28.5,7500
SED,20200525,14.2,14.2,14.2,14.2,100
SGC,20200525,58,58,53.7,53.7,600
SGD,20200525,9.4,9.4,9.4,9.4,100
SHB,20200525,13.6,14.5,13.1,14.1,8898341
SHN,20200525,6.9,7.4,6.9,7.4,1600
SHS,20200525,8.9,9,8.8,9,1422144
SIC,20200525,8.7,8.7,8.7,8.7,3814
SJE,20200525,18,18,18,18,3000
SLS,20200525,54.5,55,53.8,54.1,3501
SPI,20200525,1,1.1,1,1,418400
SRA,20200525,11.8,11.9,11.6,11.8,127550
STC,20200525,14.6,14.6,14.6,14.6,100
STP,20200525,6.4,6.4,6.4,6.4,600
SVN,20200525,1.6,1.6,1.6,1.6,49100
SZB,20200525,32,32.8,32,32.8,50800
TA9,20200525,8.7,9.2,8.7,9.2,600
TAR,20200525,27.8,28.4,26.8,27.8,759520
TC6,20200525,4.2,4.2,4.1,4.1,2100
TCS,20200525,8.9,8.9,8.5,8.5,8700
TDN,20200525,6,6.1,5.9,6.1,54900
TDT,20200525,10,10.1,9.9,10,42013
TFC,20200525,4.4,4.6,4.4,4.6,600
THB,20200525,8.3,8.3,8.3,8.3,700
THT,20200525,7.5,7.9,7.5,7.9,3559
TIG,20200525,6.5,6.6,6.4,6.6,779380
TKC,20200525,3.1,3.2,2.9,3.1,11749
TKU,20200525,11.6,11.6,11.6,11.6,20100
TNG,20200525,13.5,14.1,13.3,14.1,2363383
TPP,20200525,13.3,13.3,13.3,13.3,100
TTC,20200525,12,12,12,12,130
TTH,20200525,2,2,1.9,2,201700
TTL,20200525,6.8,6.8,6.4,6.4,16000
TTT,20200525,37.7,37.7,34.1,37.7,5300
TTZ,20200525,1.8,1.8,1.7,1.7,145010
TV4,20200525,11.1,11.2,11.1,11.2,7000
TVC,20200525,33,33.7,33,33.6,249300
TVD,20200525,6.7,6.7,6.6,6.6,85600
TXM,20200525,2.6,2.6,2.6,2.6,1200
UNI,20200525,3.9,3.9,3.9,3.9,10032
VBC,20200525,17.5,17.5,17.5,17.5,210
VC2,20200525,13.5,13.5,12.7,12.7,900
VC3,20200525,16.2,16.5,16.1,16.3,183220
VC6,20200525,7.6,7.6,7.6,7.6,2100
VC7,20200525,6.9,6.9,5.9,5.9,3090
VCC,20200525,9.5,9.5,9.5,9.5,1100
VCG,20200525,24.8,25.1,24.6,25.1,136406
VCS,20200525,65.7,66.5,65.5,66.2,304776
VE9,20200525,1.3,1.3,1.3,1.3,2600
VGS,20200525,8,8.1,7.9,7.9,15840
VHE,20200525,6.1,6.1,5.9,6,2900
VHL,20200525,23.8,23.8,23.8,23.8,200
VIF,20200525,16.6,17.3,16.6,17.3,600
VIG,20200525,0.9,0.9,0.8,0.9,772700
VIT,20200525,14.5,14.5,14.5,14.5,800
VIX,20200525,5.1,5.2,5.1,5.1,13700
VKC,20200525,2.6,2.6,2.5,2.6,14200
VMC,20200525,9.6,9.6,9.6,9.6,1060
VNF,20200525,31.3,31.3,31.3,31.3,100
VNR,20200525,18.7,19,18.3,18.5,2200
VNT,20200525,55.6,55.6,55.6,55.6,100
VTC,20200525,10,10,10,10,1018
VTV,20200525,6.8,6.9,6.3,6.3,4600
VXB,20200525,5.8,5.8,5.8,5.8,2000
WCS,20200525,168,168,168,168,100
WSS,20200525,1.8,1.8,1.7,1.7,2000
