<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200227,6.8,6.8,6.7,6.8,57600
ACB,20200227,24.2,25.5,24.2,25.5,5309790
ACM,20200227,0.6,0.7,0.5,0.6,187715
ALT,20200227,10,10,10,10,8
AMV,20200227,18,18,17.1,17.2,70040
APS,20200227,3.2,3.2,3,3,160100
ART,20200227,2.3,2.4,2.3,2.4,1896953
BAX,20200227,44,44.4,44,44.4,2850
BCC,20200227,6.6,6.7,6.6,6.7,17301
BII,20200227,0.8,0.8,0.7,0.7,122300
BVS,20200227,9.4,9.5,9.3,9.5,63500
C69,20200227,6.8,7,6.6,7,399954
CAN,20200227,27.5,27.5,27.5,27.5,10
CAP,20200227,29,29.5,29,29.3,2600
CEO,20200227,8.1,8.3,8,8.2,348031
CET,20200227,2.9,2.9,2.9,2.9,200
CIA,20200227,11.5,11.6,11.2,11.2,9302
CKV,20200227,14.5,16,14.5,16,500
CLH,20200227,13.1,13.1,13.1,13.1,2400
CSC,20200227,30.8,31.8,29.4,31.5,36610
CTC,20200227,3,3,2.9,2.9,1100
CTP,20200227,3.4,3.8,3.4,3.7,45200
CTT,20200227,8.1,8.1,8.1,8.1,3000
CTX,20200227,11.5,11.9,11.2,11.9,11400
CVN,20200227,9.2,10.4,9.2,10.4,12700
D11,20200227,16.6,16.6,16.6,16.6,1500
DAD,20200227,19.9,19.9,19,19,3000
DC2,20200227,5,5,5,5,7040
DC4,20200227,11.6,12.2,11.4,12.2,4000
DDG,20200227,26.3,26.4,26,26.4,108205
DGC,20200227,24.4,24.5,24.3,24.3,31065
DHT,20200227,46.8,46.9,45.9,46,47920
DIH,20200227,16.3,16.9,16.3,16.9,1200
DNM,20200227,16.2,16.2,15.7,16,25700
DNP,20200227,18.3,18.5,18.3,18.5,20300
DPC,20200227,12.1,12.1,12.1,12.1,400
DS3,20200227,3.1,3.1,3,3.1,2800
DST,20200227,1,1.1,0.9,0.9,1553000
DTD,20200227,10.8,11.8,10.7,11.8,244770
DZM,20200227,2.2,2.4,2.2,2.2,1200
EBS,20200227,7.5,7.8,7.5,7.8,5300
EID,20200227,13,13,12.1,12.6,700
EVS,20200227,8.2,8.2,8.2,8.2,43600
FID,20200227,0.9,0.9,0.9,0.9,100
GKM,20200227,15.8,15.8,15.2,15.5,67600
HAD,20200227,13,13.2,12.9,13.1,4700
HAT,20200227,25.5,25.5,25.5,25.5,20
HBS,20200227,2,2,2,2,100
HDA,20200227,7.9,7.9,7.7,7.7,54200
HHC,20200227,116.1,116.1,116.1,116.1,100
HHG,20200227,1.3,1.4,1.3,1.3,226931
HHP,20200227,12.5,12.7,12.4,12.7,83000
HKB,20200227,0.6,0.8,0.6,0.7,207210
HKT,20200227,3.1,3.3,3,3.1,3505
HLD,20200227,16.9,17.1,16.9,17.1,2500
HUT,20200227,2,2,1.9,2,199331
ICG,20200227,7.9,7.9,7.9,7.9,56
IDC,20200227,18,18,18,18,5000
IDJ,20200227,20,20,16.9,19.6,569839
IDV,20200227,37.9,37.9,37.5,37.5,4700
INC,20200227,7.2,7.2,7.2,7.2,100
INN,20200227,29,29,28.2,29,4000
ITQ,20200227,2,2.1,2,2,10200
IVS,20200227,9,9.6,8.4,9,142400
KLF,20200227,1.4,1.5,1.3,1.4,455532
KSQ,20200227,1.3,1.4,1.3,1.4,27500
KTS,20200227,9.9,11.5,9.9,11.5,200
KVC,20200227,1.1,1.1,1,1.1,183600
L14,20200227,52,52.7,51.7,52.1,33535
LAS,20200227,5.7,5.7,5.7,5.7,7286
LCS,20200227,3.1,3.1,3.1,3.1,2500
LHC,20200227,60.4,61.5,60.2,61.5,8500
LIG,20200227,3.2,3.3,3.2,3.3,19500
MAC,20200227,5.2,5.2,5.2,5.2,100
MAS,20200227,37.2,38,37.2,37.2,1500
MBG,20200227,15,15.6,14.8,15.6,660500
MBS,20200227,11,11,10.8,10.9,26500
MCO,20200227,1.9,1.9,1.9,1.9,100
MEC,20200227,1,1,1,1,100
MHL,20200227,5.1,5.1,5.1,5.1,9
MPT,20200227,1.6,1.6,1.5,1.6,75590
MST,20200227,6.4,6.7,6.4,6.5,265760
NAG,20200227,4.1,4.3,4.1,4.3,4850
NBC,20200227,6.5,6.5,6.5,6.5,44300
NBW,20200227,30.5,30.5,30.5,30.5,500
NDN,20200227,15.5,15.8,15.5,15.6,346900
NDX,20200227,11.4,11.4,11.4,11.4,5000
NHA,20200227,12,12.5,12,12.5,47100
NHP,20200227,0.6,0.6,0.5,0.5,42300
NRC,20200227,8,8.2,8,8.2,50736
NSH,20200227,1.4,1.5,1.4,1.5,27000
NTP,20200227,29,29,28.9,28.9,46345
NVB,20200227,8.8,8.9,8.6,8.8,2744100
PBP,20200227,6.9,6.9,6.9,6.9,7000
PCG,20200227,10.2,10.2,10.2,10.2,200
PDC,20200227,7.8,7.8,7.8,7.8,100
PGN,20200227,10.8,11.9,10.8,11.9,15700
PGS,20200227,21.8,21.8,21.8,21.8,4
PHP,20200227,9.2,9.2,9.2,9.2,100
PIC,20200227,9.4,9.4,9.4,9.4,52
PLC,20200227,12.6,12.6,12.3,12.4,12200
PMC,20200227,55,55,55,55,302
PMP,20200227,11.4,11.4,11.4,11.4,100
PMS,20200227,13,13,13,13,160
PPP,20200227,17.1,18,17,18,1700
PTI,20200227,15.5,15.5,15.5,15.5,2124
PVB,20200227,15.6,15.8,14.7,15,52810
