<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200706,6.61,6.61,6.15,6.15,1630
VNM,20200706,114.5,116.6,114.3,116.5,1319980
VNS,20200706,10.15,10.15,10.05,10.05,230
VOS,20200706,1.48,1.58,1.47,1.55,151990
VPB,20200706,21.4,22.1,21.3,22,2037820
VPD,20200706,15.55,15.55,15.55,15.55,10
VPG,20200706,12.85,13.7,12.6,12.8,41910
VPH,20200706,4.25,4.45,4.25,4.36,37880
VPI,20200706,41.3,41.5,40.65,41.4,436370
VPS,20200706,9.1,9.1,9.1,9.1,40
VRC,20200706,6.69,6.8,6.5,6.74,59980
VRE,20200706,26.5,27.2,26.45,27.1,3101080
VSC,20200706,27.3,27.95,27.3,27.95,66460
VSH,20200706,17.6,17.6,17.2,17.2,7200
VSI,20200706,22.4,22.5,22,22,7920
VTB,20200706,10.1,10.1,9.95,10,2530
VTO,20200706,7.8,7.85,7.76,7.8,107170
YBM,20200706,4.27,4.52,4.27,4.47,10930
YEG,20200706,53,54,53,53.9,9240
VIP,20200706,5.48,5.6,5.48,5.48,99480
VJC,20200706,108,108.2,107.2,107.7,318520
VND,20200706,13,13.3,12.95,13.2,318760
VNE,20200706,4.8,4.8,4.7,4.8,174650
VNG,20200706,16.45,16.6,16.45,16.6,221620
UDC,20200706,3.85,3.85,3.85,3.85,65840
UIC,20200706,38.4,38.4,38.35,38.4,410
VAF,20200706,9.69,9.69,9.69,9.69,10
VCB,20200706,83,83.4,82.4,82.9,1218830
VCF,20200706,217.8,217.8,217.8,217.8,10
VCI,20200706,22.9,22.9,22.4,22.85,328790
VDP,20200706,34.3,34.3,34.3,34.3,40
VDS,20200706,6,6.15,6,6.1,32330
VFG,20200706,40.5,40.5,37.55,39,1560
VGC,20200706,21,21,20.3,20.5,486080
VHC,20200706,36.3,36.8,36,36.5,226990
VHM,20200706,78.3,81.5,77.4,80.8,4330280
VIC,20200706,90.2,91.9,90.2,91.4,284020
VID,20200706,8.8,8.89,8.8,8.89,15990
TLH,20200706,3.4,3.49,3.4,3.41,22980
TMP,20200706,35.05,35.05,35.05,35.05,440
TMS,20200706,26,26,25.8,25.8,2510
TMT,20200706,5.5,5.7,5.5,5.7,570
TN1,20200706,59.5,60,59.5,60,990
TNA,20200706,17.6,18.05,17.5,18.05,418560
TNC,20200706,20.6,22.1,20.6,22.1,80
TNI,20200706,4.95,5.14,4.9,5.05,2840900
TNT,20200706,1.59,1.62,1.56,1.62,38990
TPB,20200706,20.75,20.9,20.65,20.9,55120
TPC,20200706,8.02,8.02,8.02,8.02,30
TRA,20200706,55.5,55.5,52.1,55,1090
TRC,20200706,29.1,30.35,29.1,29.5,440
TS4,20200706,3.32,3.4,3.32,3.4,6700
TSC,20200706,2.7,2.78,2.69,2.69,749640
TTB,20200706,5.21,5.22,5.1,5.22,756100
TTF,20200706,2.91,2.94,2.87,2.88,891610
TV2,20200706,76,76.4,75.7,76,30190
TVB,20200706,9.45,9.7,9.44,9.55,295660
TVS,20200706,10.45,10.65,10.35,10.65,5750
TVT,20200706,19.7,19.9,19.5,19.5,350
TYA,20200706,15,15.1,14.9,15,44970
TEG,20200706,4.8,4.8,4.8,4.8,28710
TGG,20200706,1.2,1.23,1.15,1.17,131720
THG,20200706,48.5,48.5,47.9,48,2370
THI,20200706,28.1,28.1,28.1,28.1,1010
TIP,20200706,19.8,20,19.75,19.8,71860
TIX,20200706,30,30,30,30,30
TLD,20200706,7.4,7.55,7.39,7.5,55290
TLG,20200706,35.9,36.9,35.55,35.55,139450
TCR,20200706,3,3.09,3,3.09,7220
TCT,20200706,26,26,24.5,25.7,8260
TDC,20200706,8.01,8.05,7.95,7.95,123650
TDG,20200706,1.8,1.8,1.74,1.77,190410
TDH,20200706,8.74,8.77,8.64,8.72,626160
TDM,20200706,23.8,24,23.5,23.8,141320
SVC,20200706,70.5,70.5,70.5,70.5,50
SVI,20200706,69,69,69,69,50
SVT,20200706,21.9,21.9,21.9,21.9,10
SZC,20200706,19.5,19.7,19.3,19.5,300780
SZL,20200706,41.95,42.3,41.7,41.7,29490
TAC,20200706,34,34.1,33.8,34.1,13520
TBC,20200706,23.9,23.9,23.9,23.9,50
TCB,20200706,19.8,20.25,19.8,20.25,1220550
TCD,20200706,9.21,9.69,9.21,9.69,6950
TCH,20200706,21.05,21.2,20.85,21.05,1034150
TCL,20200706,24,24.05,23.7,23.7,9830
TCM,20200706,19.4,19.7,19.4,19.65,161840
SJS,20200706,24.4,24.4,23.65,23.95,79850
SKG,20200706,10.2,10.6,10.2,10.4,206160
SMB,20200706,31.5,31.6,31.5,31.5,390
SMC,20200706,10.85,10.85,10.4,10.75,7060
SRC,20200706,14.8,15.4,14.8,15.4,6430
SRF,20200706,13.4,13.6,13.4,13.5,4590
SSC,20200706,52,52,52,52,10
SSI,20200706,15.3,15.6,15.15,15.6,3984350
ST8,20200706,11.8,11.8,11.8,11.8,200
STB,20200706,11.05,11.6,11.05,11.55,16285280
STK,20200706,18,18.1,17.7,17.8,85880
S4A,20200706,27,28.05,27,28.05,2910
SAB,20200706,177.8,182,177.8,180.5,146350
SAM,20200706,9.55,10,9.55,10,183340
SAV,20200706,8,8.46,8,8,560
SBA,20200706,14.2,14.2,14,14.05,26920
SBT,20200706,14.05,14.3,13.95,14.3,2988190
SBV,20200706,10.05,10.05,9.87,9.87,32000
SC5,20200706,19.15,19.15,17.6,17.6,120
SCD,20200706,24.8,24.8,24.2,24.2,1860
SCR,20200706,5.8,5.89,5.78,5.78,887270
SCS,20200706,122.3,125,122.2,125,34450
SFC,20200706,22,22,22,22,40
SFG,20200706,5.77,6.09,5.77,6.05,85640
SFI,20200706,20,20.65,18.7,20.65,840
SGN,20200706,69.5,71.5,69.5,71.4,4060
SGR,20200706,16.4,16.4,14.65,14.65,30
SGT,20200706,5.36,5.72,5.2,5.71,250
SHA,20200706,4.25,4.25,4.2,4.25,2930
SHI,20200706,8.95,9,8.7,9,530830
SHP,20200706,23.25,25,23.25,25,1110
SII,20200706,17,17.9,16.9,17.9,1110
SJD,20200706,17.4,17.4,17.3,17.4,22640
SJF,20200706,2.14,2.2,2.05,2.15,1664350
PHC,20200706,11.45,11.45,11.25,11.3,122410
PHR,20200706,52.7,53.2,52.6,52.7,583920
PIT,20200706,4,4.18,4,4.18,5470
PJT,20200706,10.5,10.5,10.5,10.5,100
PLP,20200706,10.2,10.6,10.2,10.6,489510
PLX,20200706,45.95,46.5,45.75,46.4,810350
PME,20200706,63.8,64,63,63.9,11630
PMG,20200706,14.85,14.95,13.95,13.95,5780
PNJ,20200706,59.1,59.8,58.8,59.5,408770
POM,20200706,5.25,5.25,5.1,5.13,30580
POW,20200706,9.75,9.99,9.68,9.99,2493770
PPC,20200706,24.3,24.6,24,24.15,182890
PSH,20200706,20.05,20.5,20.05,20.2,1100930
PTB,20200706,51.8,52.5,51.6,52,70830
PTL,20200706,3.29,3.29,3.29,3.29,20
PVD,20200706,10.3,10.35,10.15,10.2,2244240
PVT,20200706,10.5,10.5,10.35,10.5,619700
PXI,20200706,2.75,2.75,2.75,2.75,30
PXS,20200706,5.2,5.2,4.97,5.17,92430
PXT,20200706,1.77,1.79,1.7,1.71,72670
QBS,20200706,2.6,2.65,2.48,2.65,143320
