<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200102,8.8,8.9,8.6,8.6,170305
ACB,20200102,22.8,23,22.7,23,1163109
ACM,20200102,0.5,0.5,0.3,0.5,310010
AMV,20200102,24.2,25,23.8,25,171413
APS,20200102,1.8,1.9,1.8,1.9,300
ART,20200102,2.4,2.6,2.4,2.6,1699845
BAX,20200102,48.5,50,48.5,48.6,2200
BCC,20200102,7,7,6.6,6.9,35473
BII,20200102,0.8,0.9,0.8,0.9,13000
BTS,20200102,4.5,4.5,4.5,4.5,100
BVS,20200102,10.1,10.3,9.9,10,16820
BXH,20200102,8.7,8.7,8.7,8.7,1000
C69,20200102,7.1,7.1,7.1,7.1,138210
CAN,20200102,20,23.9,20,23.9,500
CAP,20200102,29.7,30.2,29.6,30.2,6800
CDN,20200102,17.9,19.8,17.9,19.8,1100
CEO,20200102,9.4,9.4,9.3,9.4,196058
CET,20200102,3.1,3.1,3.1,3.1,2100
CJC,20200102,18.9,18.9,18.9,18.9,100
CKV,20200102,14.9,14.9,14.9,14.9,100
CLH,20200102,14.4,14.4,14.4,14.4,100
CMC,20200102,8.9,8.9,8.9,8.9,300
CMS,20200102,3.1,3.1,3.1,3.1,700
CPC,20200102,20,21.4,20,21.4,400
CSC,20200102,30.1,32.9,28.8,30.4,27700
CTP,20200102,4.2,4.4,4,4.2,3530
CTX,20200102,12,12.7,12,12.7,3100
DAE,20200102,17.5,17.5,17.5,17.5,100
DBT,20200102,11.9,11.9,11.9,11.9,500
DC4,20200102,12.1,12.5,12.1,12.5,2300
DDG,20200102,27,27,26.8,27,199000
DGC,20200102,24.4,24.7,24.3,24.7,92776
DHT,20200102,49.3,49.3,48,48.5,9900
DIH,20200102,17.1,17.3,17.1,17.3,700
DL1,20200102,26.9,29.8,26.9,29.8,300
DNC,20200102,33,33,33,33,100
DNM,20200102,9.3,9.3,9.3,9.3,100
DNP,20200102,17.7,17.7,17.6,17.7,16105
DP3,20200102,69,69,69,69,102
DS3,20200102,3.1,3.2,3,3,60600
DST,20200102,0.9,0.9,0.9,0.9,180210
DTD,20200102,10.7,10.8,10.6,10.7,61600
DZM,20200102,2.5,2.5,2.5,2.5,1000
EVS,20200102,9.5,9.5,8.6,8.6,3600
GKM,20200102,15.1,15.3,15.1,15.3,94400
HAD,20200102,19.2,19.2,18.5,18.6,14202
HAT,20200102,32.2,33,32.1,32.2,3400
HCC,20200102,11,11,11,11,2300
HDA,20200102,10.2,10.3,9.8,10.2,55400
HHG,20200102,1.4,1.4,1.4,1.4,18016
HHP,20200102,12,12.2,11.9,12,94200
HJS,20200102,24.8,24.8,24.8,24.8,125
HKB,20200102,0.5,0.6,0.5,0.6,1900
HLD,20200102,16.5,17.9,16.4,17.1,60169
HMH,20200102,10.3,10.3,10.3,10.3,100
HOM,20200102,3.7,3.7,3.4,3.6,6100
HTP,20200102,10,10,9.9,9.9,3600
HUT,20200102,2.4,2.4,2.3,2.4,576860
ICG,20200102,8.2,8.2,8.2,8.2,10
IDC,20200102,18.9,18.9,18.4,18.4,20300
IDJ,20200102,6.1,6.3,5.9,6.1,77200
IDV,20200102,37.5,37.5,37.3,37.5,9900
INN,20200102,27.3,28.4,27.3,28.4,1910
ITQ,20200102,2,2,2,2,15900
KHS,20200102,11.2,11.2,11.2,11.2,600
KLF,20200102,1.6,1.7,1.6,1.6,1241320
KSD,20200102,7,7,7,7,100
KSQ,20200102,1.3,1.3,1.3,1.3,100
KTS,20200102,8.9,8.9,8.9,8.9,1500
KVC,20200102,1.2,1.2,1.1,1.2,43500
L14,20200102,67.8,69,67.5,67.5,20095
L35,20200102,11.5,12,11.5,12,3600
LAS,20200102,6.3,6.4,6.3,6.3,68660
LHC,20200102,61,61.4,60.5,61.4,4900
LIG,20200102,4.3,4.3,4.2,4.3,44700
LM7,20200102,13.6,13.6,13.6,13.6,100
LUT,20200102,1.8,1.8,1.8,1.8,100
MAC,20200102,5.6,5.8,5.6,5.8,2300
MAS,20200102,52.8,52.9,52.8,52.9,200
MBG,20200102,22,22.2,18.5,20.3,821600
MBS,20200102,14.7,14.7,14.4,14.7,121710
MCO,20200102,1.8,1.8,1.8,1.8,2100
MPT,20200102,1.9,2,1.9,2,39200
MST,20200102,5.1,5.3,5.1,5.3,319750
NAG,20200102,4.5,4.5,4.3,4.3,300
NBC,20200102,6.6,6.6,6.5,6.5,39881
NBW,20200102,35.5,35.5,35.5,35.5,2
NDN,20200102,17.6,17.8,17.6,17.8,210187
NET,20200102,46,46,46,46,15400
NHA,20200102,6.7,6.8,6.6,6.7,29300
NHP,20200102,0.5,0.5,0.4,0.4,10800
NRC,20200102,9.7,9.7,9.2,9.6,1900
NSH,20200102,1.8,1.8,1.8,1.8,8600
NTH,20200102,29.5,29.5,29.5,29.5,36000
NTP,20200102,32.4,32.4,31.5,32,16587
NVB,20200102,9.2,9.5,9.1,9.2,1933112
PBP,20200102,6.2,6.2,6.1,6.1,700
PCE,20200102,8.9,8.9,7.7,7.7,200
PDB,20200102,9,9.5,9,9.3,2800
PGN,20200102,11.7,12.1,10.8,12.1,34700
PGS,20200102,28.4,28.4,28.4,28.4,7
PHP,20200102,9.4,9.9,9.3,9.4,1900
PIC,20200102,10.3,10.3,10.1,10.1,700
PLC,20200102,11.8,11.8,11.1,11.3,53510
PMC,20200102,54.3,54.3,52,52.1,1365
PMS,20200102,13.5,13.5,13.5,13.5,100
PSE,20200102,6.9,6.9,6.9,6.9,100
PTI,20200102,18,18,17.7,17.7,1450
PVB,20200102,18.2,18.3,18.2,18.3,4900
PVC,20200102,6.6,6.7,6.6,6.7,84100
PVG,20200102,8,8,8,8,3050
PVI,20200102,30.9,31,30.7,31,31901
PVL,20200102,1.6,1.6,1.6,1.6,100
PVS,20200102,17.6,17.7,17.4,17.6,583276
PVX,20200102,1.1,1.2,1,1.1,301530
QHD,20200102,19.5,19.5,19.5,19.5,100
QNC,20200102,2.2,2.2,2.2,2.2,100
RCL,20200102,16.9,16.9,16.9,16.9,100
SAF,20200102,51.2,51.2,50.5,50.5,200
SCI,20200102,13,13,12,12.6,21600
SCL,20200102,4.5,4.5,4.5,4.5,100
SD2,20200102,5.1,5.4,5.1,5.4,18500
SD4,20200102,3.9,4,3.9,4,200
SD6,20200102,2.6,2.8,2.6,2.8,200
SD9,20200102,6.1,6.1,6.1,6.1,2089
SDT,20200102,3.5,3.5,3.5,3.5,100
SED,20200102,15.9,15.9,15.8,15.8,1000
SGH,20200102,47.2,47.2,47.2,47.2,10
SHB,20200102,6.5,6.7,6.5,6.7,5266138
SHE,20200102,14.8,14.8,14.8,14.8,1500
SHN,20200102,9,9,9,9,150
SHS,20200102,7.6,7.8,7.6,7.8,220907
SJ1,20200102,22.5,22.5,22.5,22.5,100
SJE,20200102,19,19,19,19,100
SLS,20200102,42.8,42.8,42.3,42.4,3450
SMN,20200102,10,10,10,10,3700
SPI,20200102,1,1,0.9,1,137800
SPP,20200102,1.9,2,1.9,1.9,35000
SRA,20200102,8.8,8.8,8.4,8.4,87050
STC,20200102,13.5,13.5,13.5,13.5,2800
STP,20200102,5.4,5.4,5.4,5.4,28
SZB,20200102,32.8,32.8,30.2,30.2,600
TA9,20200102,9.1,9.1,9.1,9.1,5610
TAR,20200102,28.4,28.5,28,28,207800
TC6,20200102,4.7,4.7,4.7,4.7,100
TDN,20200102,5.6,5.7,5.6,5.7,25600
TDT,20200102,10.3,11.1,10.3,11.1,210000
TFC,20200102,4.6,4.6,4.6,4.6,400
THB,20200102,11.2,11.2,11,11.2,2200
THT,20200102,7.2,7.3,7,7,3900
TIG,20200102,6.4,6.7,6.4,6.6,587180
TKC,20200102,3.2,3.4,3.2,3.4,6900
TNG,20200102,15,15.1,14.9,15,166570
TPP,20200102,9.4,10,9.4,10,2400
TST,20200102,5.9,6.7,5.9,6.7,4800
TTC,20200102,13.4,13.4,13.4,13.4,1205
TTH,20200102,2.5,2.6,2.5,2.6,64650
TTZ,20200102,2.5,2.5,2.3,2.3,25144
TV3,20200102,29,29,29,29,2800
TV4,20200102,13.8,13.8,13.8,13.8,800
TVC,20200102,17.6,17.6,17.4,17.5,93200
TVD,20200102,6.6,6.6,6.6,6.6,4400
TXM,20200102,3.2,3.4,3.1,3.1,5200
UNI,20200102,3.7,3.7,3.7,3.7,48
VAT,20200102,1.5,1.6,1.5,1.6,25200
VBC,20200102,17,17,17,17,2200
VC1,20200102,11.7,11.7,11.7,11.7,100
VC3,20200102,16.4,16.5,16.3,16.5,141105
VC6,20200102,7.3,7.3,7.3,7.3,100
VCG,20200102,26.8,26.8,26.5,26.5,31400
VCR,20200102,12,12.1,11.8,11.8,36260
VCS,20200102,70.5,72.8,70.5,71.5,248413
VE4,20200102,4.9,4.9,4.9,4.9,100
VE9,20200102,1.4,1.5,1.4,1.5,1300
VGS,20200102,7,7,6.9,6.9,742
VHE,20200102,6,6,5.6,5.6,900
VHL,20200102,29,30,29,30,200
VIG,20200102,1,1.1,1,1.1,73500
VIT,20200102,15.4,15.4,15.4,15.4,13020
VIX,20200102,5.4,5.6,5.4,5.6,7561
VKC,20200102,2.9,3,2.9,3,67836
VMC,20200102,11.8,11.8,10.7,10.7,8729
VNT,20200102,42.3,42.3,42.3,42.3,100
VTC,20200102,6,6,6,6,589
VTJ,20200102,4.5,4.5,4.5,4.5,100
VTV,20200102,10,10,9.5,9.5,200
WCS,20200102,146.1,146.1,146.1,146.1,1000
WSS,20200102,2,2,1.9,2,3600
