<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200520,4.8,5,4.8,5,363125
ACB,20200520,22.1,22.4,22,22.2,3116422
ACM,20200520,0.5,0.6,0.5,0.5,257600
ADC,20200520,14.2,14.2,13.3,13.3,1410
ALT,20200520,11.7,11.7,11.7,11.7,100
AME,20200520,7.1,7.1,7.1,7.1,400
AMV,20200520,16.6,16.7,16.4,16.6,364065
ART,20200520,3,3.1,2.7,2.8,4630880
BAX,20200520,39.3,39.3,38.6,39.2,740
BCC,20200520,7.3,7.3,7.2,7.3,37110
BII,20200520,0.7,0.8,0.7,0.7,316110
BKC,20200520,5.9,5.9,5.9,5.9,100
BPC,20200520,11.9,11.9,11.9,11.9,100
BST,20200520,14.5,14.5,14.5,14.5,900
BVS,20200520,9,9,8.9,9,82100
C69,20200520,6,6.1,6,6,151900
CAN,20200520,24.2,24.2,24.2,24.2,100
CAP,20200520,33.8,33.8,32.3,33.8,14171
CDN,20200520,18.4,19,18.4,18.4,15359
CEO,20200520,7.6,7.6,7.4,7.5,476074
CET,20200520,1.8,1.9,1.8,1.9,196100
CIA,20200520,11.7,11.8,11.6,11.7,5150
CKV,20200520,14,14,14,14,500
CLH,20200520,16.7,16.8,16.7,16.8,1000
CMC,20200520,6.2,6.2,6.2,6.2,100
CMS,20200520,2.4,2.5,2.4,2.5,6800
CSC,20200520,22.7,22.9,22.7,22.9,3900
CTP,20200520,2.9,2.9,2.8,2.9,2510
CTX,20200520,9,10,9,10,4700
CVN,20200520,8.3,8.5,7.9,7.9,26300
D11,20200520,19,19,18.9,19,5300
DAD,20200520,14.7,15.9,14.7,15.9,300
DAE,20200520,14,14.4,14,14.4,700
DBT,20200520,10.8,10.8,10.8,10.8,200
DC2,20200520,6.1,6.2,6.1,6.2,4300
DC4,20200520,15.3,15.3,13.5,13.5,610
DDG,20200520,26.7,26.8,26.5,26.6,48600
DGC,20200520,31.7,32.3,31.5,32.3,106815
DHP,20200520,10.8,10.8,10.8,10.8,101
DHT,20200520,45.5,46.2,45.5,46,9196
DIH,20200520,13,13.8,13,13.8,2910
DNM,20200520,33.5,35.5,31.5,35.5,74126
DNP,20200520,17.4,17.4,17.4,17.4,1
DNY,20200520,1.8,1.8,1.8,1.8,8010
DP3,20200520,75,75,75,75,2000
DPC,20200520,10.5,10.5,10.5,10.5,100
DS3,20200520,3.1,3.1,3.1,3.1,48600
DST,20200520,2.8,2.9,2.8,2.8,342891
DTD,20200520,12.3,12.4,12.2,12.3,48395
DXP,20200520,10.1,10.5,10,10.5,25301
DZM,20200520,2.3,2.4,2.1,2.1,311000
EBS,20200520,7,7,7,7,1400
EID,20200520,10.7,10.7,10.6,10.6,4600
EVS,20200520,8.7,8.7,8.7,8.7,6
FID,20200520,1,1,1,1,100
GKM,20200520,17.5,17.7,17.5,17.7,184975
GLT,20200520,25,25,25,25,80
HAD,20200520,14.4,14.5,14.4,14.5,670
HAT,20200520,20.2,20.2,19.5,19.5,2220
HBS,20200520,1.9,2,1.9,2,1280
HCT,20200520,10.9,10.9,9.9,10.9,4000
HDA,20200520,8.2,8.3,8,8.2,316700
HHG,20200520,1,1.1,1,1.1,34100
HHP,20200520,12.8,12.8,12.4,12.5,121300
HJS,20200520,24,24,24,24,1500
HKB,20200520,0.8,0.8,0.7,0.8,85061
HKT,20200520,3.9,3.9,3.9,3.9,200
HLC,20200520,7.3,7.3,7.3,7.3,60
HLD,20200520,18.1,18.1,18,18,11400
HOM,20200520,3.1,3.1,3,3.1,21100
HUT,20200520,2,2,1.9,2,2277118
HVT,20200520,36,36,36,36,500
ICG,20200520,5.3,5.5,5.3,5.5,4800
IDC,20200520,17.8,17.8,17.2,17.2,2600
IDJ,20200520,13.3,13.8,13.3,13.5,104765
IDV,20200520,35.6,39.5,35.6,39.5,5700
INN,20200520,24.2,25.9,24.2,25.4,4300
ITQ,20200520,2.5,2.5,2.4,2.5,220700
IVS,20200520,7.2,7.2,7.1,7.1,2400
KDM,20200520,2.1,2.1,1.9,1.9,9600
KHS,20200520,11,11.6,11,11.6,700
KKC,20200520,5.1,5.1,5.1,5.1,1500
KLF,20200520,1.9,2,1.8,2,4720922
KSD,20200520,6.3,6.3,6.3,6.3,100
KSQ,20200520,1.2,1.2,1.1,1.1,16900
KVC,20200520,0.9,1,0.8,0.9,139800
L14,20200520,69.3,69.5,67,67,23840
L18,20200520,9,9,9,9,1500
L35,20200520,7.2,7.2,7.2,7.2,100
LAS,20200520,6.1,6.7,6,6.7,1119380
LCS,20200520,2,2.1,2,2.1,40220
LDP,20200520,20,20,20,20,76
LHC,20200520,69.5,71,69.5,70.4,24100
LIG,20200520,3,3.2,3,3.2,75110
LM7,20200520,3.9,4.4,3.9,4.4,1900
LUT,20200520,1.7,1.8,1.7,1.8,1400
MAS,20200520,35.2,35.2,35.2,35.2,242
MBG,20200520,8,8.1,7.8,8,693534
MBS,20200520,9.6,9.6,9.5,9.6,74924
MCF,20200520,8.8,8.8,8.8,8.8,900
MCO,20200520,1.8,1.8,1.8,1.8,100
MDC,20200520,6.8,6.8,6.8,6.8,1200
MEC,20200520,0.5,0.6,0.5,0.6,9100
MED,20200520,43.1,43.9,43,43.9,2200
MPT,20200520,1.4,1.4,1.3,1.3,152010
MST,20200520,2.8,2.9,2.7,2.8,620880
