<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200219,6.8,7.7,6.8,7.7,30
VRC,20200219,7.09,7.09,7.09,7.09,35210
VRE,20200219,30.5,30.55,29.8,30.15,1562980
VSC,20200219,25.55,25.55,25.3,25.3,96330
VSH,20200219,21.4,21.4,21.4,21.4,10
VSI,20200219,24.9,24.9,24.9,24.9,10
VTB,20200219,12.8,12.95,12.75,12.95,220
VTO,20200219,7.7,7.7,7.7,7.7,27510
YBM,20200219,3.99,3.99,3.9,3.9,4430
YEG,20200219,50.4,51.3,49.6,51,46490
VNM,20200219,105,106.7,105,106.4,794470
VNS,20200219,10.85,10.85,10.85,10.85,49130
VOS,20200219,1.61,1.69,1.55,1.69,316240
VPB,20200219,27.6,27.9,27.5,27.8,3026480
VPD,20200219,15.8,15.8,15.8,15.8,110
VPG,20200219,22.9,22.9,22.8,22.9,138130
VPH,20200219,4.09,4.09,3.92,4.06,2350
VPI,20200219,42.4,42.5,42.2,42.45,656270
VGC,20200219,17.6,18.1,17.6,18.1,345140
VHC,20200219,34.65,35,34.4,34.45,98080
VHM,20200219,85.6,86.5,85.2,86,514110
VIC,20200219,103.5,107,103.5,105,875320
VID,20200219,4.28,4.3,4.28,4.28,6020
VIP,20200219,5.12,5.35,5.12,5.18,77760
VJC,20200219,128.7,128.7,128.3,128.4,377580
VMD,20200219,22,22,21.95,21.95,30
VND,20200219,13.9,14.2,13.85,14.2,258870
VNE,20200219,3.6,3.61,3.57,3.6,14190
VNG,20200219,18.2,18.2,17.95,18.1,320040
TVT,20200219,24.9,24.9,24.9,24.9,10
TYA,20200219,13.6,13.8,13.6,13.8,12420
UDC,20200219,3.97,3.97,3.97,3.97,90
UIC,20200219,37.3,38.1,37.25,38.1,1860
VAF,20200219,6.72,6.72,6.72,6.72,10
VCB,20200219,89,89.5,89,89.5,264010
VCF,20200219,212,212,200.1,200.3,170
VCI,20200219,28.3,28.3,27.35,28.1,2080
VDP,20200219,30.95,30.95,30.95,30.95,100
VFG,20200219,40.1,41.6,40.1,41.6,310
TMP,20200219,36.15,36.15,36.15,36.15,170
TMS,20200219,28,28.5,28,28.5,100
TMT,20200219,5.39,5.39,5.1,5.1,5010
TN1,20200219,63.2,64,63.2,64,3660
TNA,20200219,19.4,19.4,19.1,19.4,124230
TNC,20200219,13,13,12.7,12.7,3920
TNI,20200219,10.05,10.15,10,10.1,588500
TNT,20200219,1.52,1.61,1.51,1.58,174290
TPB,20200219,21.7,21.7,21.3,21.3,124780
TPC,20200219,9.01,9.01,9.01,9.01,10
TRA,20200219,57.5,57.5,56.8,56.8,1110
TRC,20200219,30.4,30.4,29.2,29.2,1560
TS4,20200219,3.25,3.25,3.25,3.25,3990
TSC,20200219,2.32,2.45,2.29,2.38,401220
TTB,20200219,3.36,3.5,3.36,3.46,397590
TTF,20200219,2.72,2.83,2.72,2.78,549900
TV2,20200219,72.6,72.9,72,72,16930
TVB,20200219,21,21.7,21,21.6,388190
TVS,20200219,12.35,12.35,12.3,12.35,9020
TCT,20200219,41,41,40.5,41,1380
TDC,20200219,8.2,8.23,8.15,8.18,47760
TDG,20200219,1.8,1.81,1.78,1.8,186640
TDH,20200219,10.35,10.35,10,10,786690
TDM,20200219,23,23.5,23,23.15,327650
TGG,20200219,1.47,1.48,1.45,1.48,153500
THG,20200219,43.75,44.5,43,44.5,13640
TIP,20200219,17.3,18.5,17.3,18.5,80350
TIX,20200219,25,25,25,25,250
TLD,20200219,4.38,4.38,4.35,4.35,85520
TLG,20200219,38.3,39.9,37.85,39.9,276590
TLH,20200219,3.49,3.49,3.41,3.45,17720
STK,20200219,18.6,18.6,18.3,18.45,101240
SVC,20200219,42,42.5,40.6,42.5,8240
SVI,20200219,83.5,83.5,72.7,72.7,25970
SVT,20200219,6.84,6.84,6.84,6.84,1010
SZC,20200219,17.8,18.35,17.8,18.1,529310
SZL,20200219,37.6,40.95,37.6,40.6,57900
TAC,20200219,23.75,24.8,23.5,24,2020
TCB,20200219,23.6,23.7,23.45,23.65,1980690
TCD,20200219,9.34,9.35,9.34,9.34,1950
TCH,20200219,44.4,44.55,44.25,44.4,614030
TCL,20200219,18.6,18.85,18.4,18.4,18850
TCM,20200219,20.4,20.5,20.1,20.2,234090
TCO,20200219,11.05,12.45,11.05,11.05,150
TCR,20200219,3.23,3.44,3.23,3.41,18700
SGN,20200219,83.5,83.5,82,82,1970
SGR,20200219,15.7,15.7,14.4,14.8,6120
SGT,20200219,5.19,5.19,5.19,5.19,10
SHA,20200219,4.3,4.3,4.3,4.3,100
SHI,20200219,8.73,8.8,8.65,8.8,767140
SHP,20200219,21.85,22,21.85,22,2180
