<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200413,4.8,4.9,4.7,4.9,72800
ACB,20200413,17.9,20.4,17.9,20,1926793
ACM,20200413,0.4,0.5,0.4,0.5,87043
ADC,20200413,11.4,11.4,11.4,11.4,100
AMV,20200413,13.4,13.6,13.3,13.5,399315
APP,20200413,5.1,5.1,5.1,5.1,62
APS,20200413,2,2.1,2,2.1,16100
ART,20200413,2.2,2.4,2.2,2.3,1606154
BAX,20200413,37.2,40,37.2,40,5200
BCC,20200413,6,6.4,6,6.4,461425
BII,20200413,0.7,0.8,0.7,0.7,420800
BTS,20200413,3.5,3.5,3.5,3.5,1100
BVS,20200413,8.8,9.1,8.7,9,94830
C69,20200413,5.4,5.5,4.9,5.4,45410
CAP,20200413,29.9,30.1,29.9,30.1,14100
CEO,20200413,6.6,6.8,6.4,6.8,1422485
CIA,20200413,11.9,12,11.6,11.6,22380
CLM,20200413,16.2,16.2,16.2,16.2,100
CMS,20200413,2.4,2.5,2.4,2.5,800
CPC,20200413,16.2,16.8,16.1,16.8,1910
CSC,20200413,24.3,24.3,24,24,1800
CTP,20200413,2.9,3,2.9,3,3600
CTT,20200413,9.5,9.5,9.5,9.5,3000
CTX,20200413,9,9,8.8,8.8,200
CVN,20200413,8.7,8.7,8.1,8.1,1000
D11,20200413,16.4,16.4,14.3,14.3,200
DBT,20200413,9.7,10,9.7,10,2200
DDG,20200413,27.9,28,27.8,27.9,84300
DGC,20200413,22.2,23,22.2,22.8,169238
DHT,20200413,45.5,47,45.5,47,15710
DNM,20200413,26.6,27.5,25.6,26.3,21900
DNP,20200413,17.3,17.3,17.3,17.3,1000
DNY,20200413,1.8,1.8,1.8,1.8,100
DPC,20200413,10,10,10,10,20
DS3,20200413,2.9,3,2.8,3,7100
DST,20200413,1.5,1.5,1.4,1.5,11932
DTD,20200413,10.3,10.6,10.2,10.5,79100
DXP,20200413,9.8,10,9.8,10,710
EBS,20200413,7,7,7,7,5000
EID,20200413,10.4,11,10.4,11,10900
EVS,20200413,8.8,8.8,8.8,8.8,100
GKM,20200413,16.1,16.3,16.1,16.3,155325
GLT,20200413,28.4,28.4,28.4,28.4,20
GMX,20200413,22,22,22,22,500
HAD,20200413,12.5,12.6,12.3,12.3,7000
HAT,20200413,20.7,22.2,20.7,22.2,310
HBS,20200413,1.8,1.9,1.8,1.9,9200
HCC,20200413,9.5,9.5,9.2,9.5,2200
HDA,20200413,6.9,6.9,6.8,6.8,49800
HHG,20200413,1,1,1,1,700
HHP,20200413,13.5,13.6,13.5,13.6,123525
HKB,20200413,0.6,0.6,0.5,0.6,27000
HKT,20200413,3.7,3.7,3.7,3.7,4100
HLC,20200413,6.5,6.5,6.5,6.5,100
HLD,20200413,16.7,16.7,16.7,16.7,9620
HOM,20200413,2.7,2.8,2.7,2.7,16900
HTC,20200413,27.2,27.5,22.8,23.2,12900
HUT,20200413,1.5,1.6,1.5,1.6,973949
HVT,20200413,40,40,37,37,216
ICG,20200413,5.5,5.6,5.5,5.6,4230
IDC,20200413,16.5,16.5,16.4,16.5,3000
IDJ,20200413,16.9,17.3,16.3,16.4,253142
IDV,20200413,33,34,33,34,1110
INN,20200413,22.6,26.2,22.6,24.9,7808
ITQ,20200413,2.2,2.3,2.2,2.2,53409
IVS,20200413,7.2,7.2,6.8,7.2,22300
KKC,20200413,4,4,4,4,100
KLF,20200413,1.4,1.5,1.4,1.4,1119893
KMT,20200413,7.3,8.9,7.3,8.9,12300
KSD,20200413,4.7,4.7,4.3,4.4,48000
KSQ,20200413,1.3,1.3,1.2,1.2,12600
KTS,20200413,7.9,9.1,7.9,9.1,4200
KVC,20200413,0.7,0.8,0.7,0.7,237350
L14,20200413,54,55.4,53.8,54,51876
LAS,20200413,5,5,4.8,4.9,398700
LDP,20200413,19,20.7,19,20.7,2100
LHC,20200413,57.8,57.8,55.5,57.6,13100
LIG,20200413,2.9,2.9,2.9,2.9,6900
LM7,20200413,5.7,5.7,5.7,5.7,100
LUT,20200413,1.7,1.7,1.7,1.7,100
MAC,20200413,5,5,5,5,100
MAS,20200413,31.9,33.8,31.9,32,3071
MBG,20200413,8.1,9,8,9,1239370
MBS,20200413,9.3,9.5,9.2,9.3,123660
MCF,20200413,9.5,9.5,9.5,9.5,500
MCO,20200413,2.3,2.3,2,2,300
MEC,20200413,1,1,1,1,100
MED,20200413,39.6,42.3,39.6,42,1790
MPT,20200413,1,1,0.9,1,392003
MST,20200413,2.8,2.9,2.7,2.9,2250750
NAG,20200413,3.8,3.8,3.8,3.8,1000
NBC,20200413,5.9,5.9,5.8,5.9,22030
NDN,20200413,16,16.3,15.8,16,506595
NDX,20200413,10.9,11,10.9,11,26500
NET,20200413,45,45,43,43,4100
NGC,20200413,3.8,3.8,3.8,3.8,2600
NHA,20200413,9.1,9.7,9.1,9.7,13832
NHC,20200413,34.7,34.7,31.7,31.7,3000
NHP,20200413,0.4,0.4,0.3,0.3,204810
NRC,20200413,8.8,8.8,8.6,8.7,194968
NSH,20200413,1.3,1.3,1.3,1.3,200
NTP,20200413,29.7,31.9,29.7,30.1,55076
NVB,20200413,8.1,8.1,8,8.1,1093000
ONE,20200413,3,3,3,3,100
PBP,20200413,5.5,5.5,5.5,5.5,100
PCG,20200413,6,6,6,6,110
PGN,20200413,12.5,12.5,12.5,12.5,2000
PGS,20200413,17.3,18.8,16.9,17,13600
PHN,20200413,24.2,24.2,24.2,24.2,1000
PHP,20200413,8.9,8.9,8.7,8.7,6600
PJC,20200413,27,27,27,27,1200
PLC,20200413,12.8,13,12.4,12.8,49980
PMC,20200413,52.3,52.3,52.3,52.3,110
POT,20200413,14.1,14.8,14.1,14.8,1000
PPP,20200413,15,15,15,15,100
PSD,20200413,10,10,10,10,2100
PTI,20200413,19,19,19,19,500
PTS,20200413,4.7,4.7,4.7,4.7,2500
PV2,20200413,2.6,2.6,2.4,2.6,185100
PVB,20200413,11.6,12.6,11.5,12.6,233169
PVC,20200413,5.1,5.2,5,5.1,72096
PVG,20200413,6.7,7,6.7,7,34300
PVI,20200413,30.7,30.8,30.3,30.8,38500
PVL,20200413,1.3,1.3,1.2,1.3,60200
PVS,20200413,12.3,12.6,12.2,12.3,6488141
PVX,20200413,1,1,1,1,978945
QHD,20200413,16.7,16.7,16.7,16.7,100
QNC,20200413,2.4,2.4,2.4,2.4,400
S55,20200413,22,22,22,22,35
S99,20200413,7,7,7,7,10
SAF,20200413,47.6,47.6,47.6,47.6,100
SCI,20200413,7.1,7.1,6.9,6.9,11610
SD2,20200413,5.6,5.6,5.2,5.2,200
SD4,20200413,3.7,3.7,3.7,3.7,1700
SD5,20200413,4.1,4.7,4,4.6,12400
SD6,20200413,2.1,2.1,2.1,2.1,57400
SD9,20200413,4.6,5,4.5,5,310
SDT,20200413,3,3.1,3,3,54410
SED,20200413,14.4,14.4,14.4,14.4,100
SFN,20200413,23.2,23.2,23.2,23.2,100
SHB,20200413,17.6,18.2,17,17.8,3262672
SHE,20200413,15.1,15.1,15.1,15.1,530
SHN,20200413,7,7.2,6.9,7.2,5264
SHS,20200413,8.4,9,8.3,9,2961793
SIC,20200413,9.2,9.2,9,9.2,9500
SLS,20200413,43.3,46.6,43.3,45.8,11100
SMN,20200413,8.9,8.9,8.9,8.9,1002
SPI,20200413,0.7,0.8,0.7,0.7,36210
SPP,20200413,0.4,0.4,0.3,0.4,330248
SRA,20200413,8,8.2,8,8.1,64490
STC,20200413,14.5,14.8,14.5,14.8,300
SVN,20200413,1.6,1.6,1.5,1.5,1104
TA9,20200413,8.1,8.1,8.1,8.1,200
TAR,20200413,27.5,31.2,27.5,28.8,303000
TC6,20200413,3.9,3.9,3.9,3.9,7765
TCS,20200413,7.2,7.4,7.2,7.4,15300
TDN,20200413,6.3,6.3,6.2,6.2,10200
TDT,20200413,9.1,9.2,8.9,9.1,27630
TFC,20200413,4.1,4.1,3.9,4.1,10000
THB,20200413,8,8,8,8,2000
THT,20200413,7.2,7.4,7.2,7.4,200
TIG,20200413,5.4,5.5,5.3,5.3,843379
TKC,20200413,2.8,2.8,2.8,2.8,200
TMC,20200413,14.8,14.8,14.8,14.8,5000
TNG,20200413,11.4,11.9,11.4,11.5,1229142
TPP,20200413,12.1,12.1,12.1,12.1,100
TTH,20200413,1.6,1.7,1.6,1.7,146800
TTT,20200413,36,36,36,36,200
TTZ,20200413,1.9,1.9,1.8,1.9,25400
TV4,20200413,10.8,10.8,10.8,10.8,4300
TVC,20200413,26.5,26.7,26.3,26.4,109220
TVD,20200413,6.1,6.1,6.1,6.1,4150
TXM,20200413,2.8,2.8,2.6,2.6,300
VC1,20200413,7.6,8.2,6.9,8.2,2000
VC3,20200413,16.7,17,16.7,16.9,190200
VC7,20200413,5.3,5.3,5.3,5.3,10
VCG,20200413,24.6,24.7,24.5,24.7,157920
VCM,20200413,20,20,20,20,2000
VCR,20200413,8,8.3,7.6,8,175545
VCS,20200413,58.5,59.4,57,57.1,638734
VE9,20200413,1.2,1.3,1.2,1.3,3000
VGP,20200413,14.2,14.2,14.2,14.2,6
VGS,20200413,6.9,7.2,6.9,7.2,332
VHL,20200413,23,23,23,23,500
VIF,20200413,15.7,15.7,15,15,2400
VIG,20200413,0.7,0.7,0.6,0.7,86500
VIT,20200413,13.2,13.2,13.2,13.2,100
VIX,20200413,4.9,5.3,4.9,5.3,56689
VMC,20200413,9.6,9.6,9.2,9.2,5000
VNC,20200413,26.9,26.9,26.9,26.9,20
VNR,20200413,19.5,19.5,19.5,19.5,100
VSA,20200413,13.6,13.6,13.6,13.6,200
VSM,20200413,10.2,10.2,10.2,10.2,500
VTC,20200413,9.9,9.9,9.5,9.5,6000
VTV,20200413,6.2,6.2,6.2,6.2,100
WCS,20200413,156.5,156.5,156.5,156.5,120
WSS,20200413,1.8,1.8,1.8,1.8,100
X20,20200413,8.8,8.8,8.8,8.8,100
