<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200214,7,7,6.7,7,57500
ACB,20200214,25.5,26.8,25.5,26.4,8018099
ACM,20200214,0.6,0.7,0.5,0.6,337500
AMC,20200214,18.5,18.5,18.5,18.5,1700
AMV,20200214,18.2,18.4,17.9,18.1,124400
APS,20200214,1.8,1.9,1.8,1.9,400
ARM,20200214,29.6,29.6,29.6,29.6,100
ART,20200214,2.5,2.6,2.4,2.4,1708355
BCC,20200214,6.7,6.8,6.6,6.8,84791
BII,20200214,0.8,0.8,0.7,0.8,324200
BLF,20200214,3.5,3.5,3.5,3.5,4700
BVS,20200214,10.1,10.2,10,10.2,40070
C69,20200214,7.4,7.5,7,7.3,193197
CAN,20200214,22,22,22,22,100
CAP,20200214,29.6,29.6,29.6,29.6,7
CDN,20200214,18.8,20.3,18.8,20,1400
CEO,20200214,8.6,8.6,8.4,8.5,80030
CET,20200214,2.8,3,2.7,3,44600
CIA,20200214,12.4,12.4,12,12,19442
CMS,20200214,3,3,3,3,100
CSC,20200214,33.5,35,32.6,33.6,93300
CTC,20200214,4,4,4,4,40
CTP,20200214,3.6,3.6,3.6,3.6,2504
CTX,20200214,12.1,12.1,11.9,11.9,3304
CVN,20200214,9.2,9.5,9.2,9.5,2300
D11,20200214,15.8,17,15.8,16.6,8400
DAD,20200214,20,20,19.3,19.3,2100
DAE,20200214,18,18,17.5,17.5,3100
DBT,20200214,11.1,11.1,11,11,322
DC2,20200214,5,5,5,5,15000
DC4,20200214,12,12,12,12,30
DDG,20200214,26.5,27,26.2,26.9,86400
DGC,20200214,24.6,24.6,24.4,24.5,59700
DHT,20200214,48.8,48.8,47.5,47.7,17950
DIH,20200214,17,17.3,17,17.3,1700
DNM,20200214,16.7,16.7,14.9,14.9,16000
DNP,20200214,18.5,18.5,18.5,18.5,15250
DP3,20200214,74.8,74.8,74.8,74.8,243
DPS,20200214,0.2,0.3,0.2,0.3,432520
DS3,20200214,3.1,3.3,3.1,3.2,90100
DST,20200214,0.9,0.9,0.8,0.8,99800
DTD,20200214,10.1,10.1,9.8,10,19300
DXP,20200214,11.3,11.3,11.3,11.3,805
DZM,20200214,2.2,2.5,2.2,2.5,1100
EBS,20200214,8,8,8,8,900
EID,20200214,13.5,13.8,13.4,13.8,5800
EVS,20200214,8.8,8.8,8.4,8.8,310
GKM,20200214,15.8,15.9,15.8,15.9,112500
HAD,20200214,13.8,13.8,13.6,13.8,600
HAT,20200214,24.5,24.5,24.5,24.5,10
HBS,20200214,1.9,1.9,1.9,1.9,100
HCC,20200214,11.4,11.4,11.3,11.3,3300
HDA,20200214,8.9,9,8.7,8.7,47500
HHG,20200214,1.3,1.3,1.3,1.3,58500
HHP,20200214,12.6,13,12.5,12.8,505900
HKB,20200214,0.7,0.7,0.6,0.7,78900
HLD,20200214,17.7,18.2,17.7,18.2,200
HMH,20200214,9.4,9.4,9.4,9.4,100
HOM,20200214,3.3,3.3,3.2,3.3,3755
HUT,20200214,2.2,2.2,2.1,2.1,329935
IDC,20200214,18.5,18.5,18.3,18.3,8000
IDJ,20200214,9.4,10.5,9.4,10.5,334106
IDV,20200214,38.2,38.2,37.5,37.5,2300
INC,20200214,8,8,8,8,100
INN,20200214,28.5,29.8,28.5,29.8,7000
ITQ,20200214,2,2,2,2,169800
KDM,20200214,2.3,2.3,2.3,2.3,1700
KHS,20200214,10.8,10.8,10.6,10.6,4500
KKC,20200214,6.6,6.6,6.6,6.6,2000
KLF,20200214,1.5,1.6,1.4,1.4,1725840
KTS,20200214,9.3,11.2,9.3,11.2,1800
KVC,20200214,1.1,1.1,1,1,88800
L14,20200214,53,54,52,52.5,36611
L35,20200214,8.6,8.6,8.6,8.6,120000
LAS,20200214,5.9,5.9,5.8,5.8,24300
LHC,20200214,60.2,61.7,60.1,61.7,2500
LIG,20200214,3.5,3.6,3.4,3.6,67650
LM7,20200214,4.3,4.3,4.3,4.3,14000
LUT,20200214,1.8,2,1.8,1.8,700
MAS,20200214,42,42,42,42,400
MBG,20200214,18.1,18.5,18,18.3,499000
MBS,20200214,11.9,11.9,11.7,11.9,19800
MCF,20200214,10.5,10.5,9.5,9.5,200
MCO,20200214,1.7,1.8,1.7,1.8,2700
MEC,20200214,1.3,1.3,1.3,1.3,100
MPT,20200214,1.7,1.8,1.6,1.7,42370
MST,20200214,5.8,6,5.7,6,380213
NAG,20200214,4.3,4.4,4.2,4.4,21500
NBC,20200214,6.6,6.6,6.5,6.6,16400
NDN,20200214,15.4,15.8,15.2,15.8,592147
NDX,20200214,11.9,11.9,11.8,11.8,10000
NHA,20200214,12.6,12.7,11.6,12,156826
NHC,20200214,32,32,32,32,2580
NHP,20200214,0.5,0.6,0.4,0.5,120020
NRC,20200214,8,8.8,7.2,7.2,106821
NSH,20200214,1.5,1.5,1.4,1.4,39100
NTP,20200214,29,29,28.9,29,65400
NVB,20200214,9,9.1,8.7,9,2219600
ONE,20200214,3.6,3.6,3.6,3.6,100
PBP,20200214,6.8,6.8,6.4,6.8,2100
PDC,20200214,4.9,5.2,4.9,5.2,3200
PGN,20200214,11.1,11.7,11.1,11.7,300
PGS,20200214,24.6,24.6,24.3,24.5,1500
PHP,20200214,9.4,9.4,9.4,9.4,15800
PLC,20200214,11.7,11.7,11.6,11.6,13400
PMS,20200214,13,13,13,13,100
POT,20200214,13.9,15.8,13.9,15.8,2600
PPS,20200214,6.2,6.2,6.2,6.2,1000
PSC,20200214,15.5,15.5,15.5,15.5,100
PSD,20200214,11.3,11.3,11.3,11.3,200
PSI,20200214,2.1,2.1,2.1,2.1,100
PV2,20200214,3,3,3,3,100
PVB,20200214,16.6,16.6,16.4,16.5,57800
PVC,20200214,6.5,6.5,6.4,6.5,53804
