<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200518,25,25,24.5,24.6,2300
ABC,20200518,10.5,10.5,10,10,4750
ABI,20200518,27.3,27.8,26.5,26.9,163820
ABR,20200518,30.9,31,30.9,31,700
ACV,20200518,58,58.3,57.5,57.8,299257
ADG,20200518,108.4,109.5,108.3,108.3,7800
AFX,20200518,4.8,4.8,4.6,4.6,18800
AG1,20200518,6.4,6.4,6.4,6.4,100
AGP,20200518,18,18,18,18,110
AGX,20200518,24.9,24.9,24.9,24.9,100
AMS,20200518,6.7,6.7,6,6,1300
APF,20200518,26.6,26.6,26.5,26.5,4200
ATB,20200518,0.5,0.6,0.5,0.6,111500
BAB,20200518,18.2,18.2,18.2,18.2,2400
BBT,20200518,17.9,18.5,17.8,18.1,7500
BCM,20200518,22.6,23,22.5,22.9,12310
BDG,20200518,28.3,31,28.3,30.9,1800
BDT,20200518,18.2,18.2,18.2,18.2,26500
BHK,20200518,11.4,11.4,11.4,11.4,100
BKH,20200518,43.3,43.3,43.3,43.3,100
BLI,20200518,8,8,8,8,100
BMF,20200518,17.7,17.7,17.7,17.7,10
BMJ,20200518,20,20,20,20,100
BMS,20200518,5,5,3.9,4.8,300
BOT,20200518,53.4,53.4,53,53,31600
BSA,20200518,14.5,14.5,14.4,14.5,71134
BSR,20200518,6.5,6.5,6.3,6.5,2899270
BTD,20200518,17.9,20.2,17.9,20.2,24700
BTN,20200518,2.8,2.8,2.8,2.8,2800
BUD,20200518,5,5,5,5,100
BVG,20200518,1.8,1.8,1.8,1.8,122600
BWS,20200518,35,35,29.8,35,400
C21,20200518,19.1,19.1,18.9,18.9,500
C4G,20200518,7.5,7.6,7.1,7.6,961020
CAT,20200518,9,10.1,9,9.5,14000
CCA,20200518,9.5,9.5,9.5,9.5,2000
CCM,20200518,19.9,25.4,19.9,25.4,700
CDO,20200518,0.8,0.8,0.8,0.8,10860
CEN,20200518,7.2,7.2,7.2,7.2,14310
CHS,20200518,8.9,8.9,8.9,8.9,100
CI5,20200518,3.1,3.1,3.1,3.1,12000
CKA,20200518,17.2,17.2,17.2,17.2,300
CLX,20200518,11.3,11.3,11.2,11.2,800
CMT,20200518,6.3,6.3,6.2,6.2,1110
