<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200619,6.2,6.2,6.2,6.2,100
VRE,20200619,27.5,27.8,26.7,27.8,3677760
VSC,20200619,27.1,27.9,27,27.75,77610
VSH,20200619,17.6,17.65,17.6,17.65,4700
VSI,20200619,22.25,22.25,22.2,22.2,330
VTB,20200619,10.1,10.1,10.1,10.1,10580
VTO,20200619,7.69,8,7.62,7.62,12390
YBM,20200619,4.31,4.6,4.31,4.47,7630
YEG,20200619,53.1,54.9,53.1,54.1,8980
VNE,20200619,4.2,4.3,4.17,4.29,256330
VNG,20200619,14.65,15.25,14.6,15.25,245520
VNL,20200619,13.5,13.5,13.5,13.5,270
VNM,20200619,115.2,116.5,115,115,1251600
VNS,20200619,10.3,10.45,10.2,10.45,15340
VOS,20200619,1.64,1.7,1.64,1.68,322440
VPB,20200619,22.4,22.85,22.35,22.8,2450770
VPD,20200619,14.5,14.6,14.5,14.6,31710
VPG,20200619,20,20.15,18.65,18.65,184550
VPH,20200619,4.68,4.69,4.55,4.65,53340
VPI,20200619,41.3,41.6,41.15,41.15,463470
VPS,20200619,9.9,10,9.9,9.9,920
VRC,20200619,8.4,8.4,8,8.25,666560
VCI,20200619,21.9,22.85,21.9,22.8,801950
VDP,20200619,33.35,33.4,33.35,33.4,2330
VDS,20200619,5.7,5.9,5.7,5.9,7430
VFG,20200619,36.5,36.5,36.5,36.5,10
VGC,20200619,20,20.6,19.7,20.5,922180
VHC,20200619,37.6,39,37.6,38.25,749890
VHM,20200619,76.1,77.2,76.1,76.5,1688070
VIC,20200619,91,97.3,91,97.3,1840100
VID,20200619,5.98,6.88,5.98,6.88,63680
VIP,20200619,5.6,5.77,5.6,5.77,323040
VIS,20200619,18.6,18.6,16.8,18.6,300
VJC,20200619,111,111.9,109.5,110,418810
VND,20200619,12.9,13.2,12.9,13.2,471300
TRC,20200619,29,30.5,29,30.5,43110
TS4,20200619,3.61,3.61,3.5,3.51,9920
TSC,20200619,2.94,3.16,2.92,3.13,2089680
TTB,20200619,5.54,5.76,5.39,5.76,1592370
TTF,20200619,3.07,3.27,3.04,3.26,4643130
TV2,20200619,79,83.1,78.8,83.1,134480
TVB,20200619,8,8,7.8,7.83,295260
TVS,20200619,10.35,10.5,10.35,10.5,11140
TVT,20200619,20,20.1,20,20,2030
TYA,20200619,14.35,14.55,14.3,14.55,46970
UDC,20200619,3.59,3.6,3.59,3.6,81940
UIC,20200619,37,37.15,36.8,37.15,32450
VAF,20200619,8.22,8.22,8.22,8.22,10
VCB,20200619,85,86,85,85.4,723970
VCF,20200619,220,224.8,218.1,223.9,1360
TLD,20200619,6.96,6.97,6.79,6.97,229610
TLG,20200619,32.4,34.5,32.4,33.3,390770
TLH,20200619,3.38,3.49,3.35,3.45,64740
TMP,20200619,35.6,35.6,35.6,35.6,1300
TMS,20200619,25.65,26,25.6,26,6610
TMT,20200619,5.69,5.99,5.69,5.99,5360
TN1,20200619,64,64,63.2,63.2,700
TNA,20200619,17.3,17.6,17.2,17.6,93330
TNC,20200619,18.4,20.75,18.4,20.75,11880
TNI,20200619,5.43,5.79,5.35,5.35,6144170
TNT,20200619,1.9,1.9,1.83,1.88,74580
TPB,20200619,20.7,21,20.45,21,82100
TRA,20200619,57.9,57.9,57.8,57.8,40
TCT,20200619,30.7,30.7,30.2,30.65,10830
TDC,20200619,8.12,8.28,8.12,8.19,52900
TDG,20200619,2,2.15,2,2.12,512060
TDH,20200619,9.55,9.7,9.53,9.7,1016600
TDM,20200619,24,24.2,24,24.05,176140
TEG,20200619,4.53,4.99,4.53,4.55,40480
TGG,20200619,1.3,1.47,1.3,1.38,1609930
