<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200629,10.4,10.4,10.4,10.4,7701
ABI,20200629,28.8,28.8,27,27,36800
ACE,20200629,28.5,28.5,28.5,28.5,10000
ACV,20200629,61,61,57.1,60,601774
ADG,20200629,104.4,105,103.8,104.2,14300
AFX,20200629,4.9,5,4.7,5,76104
AGP,20200629,16.2,17.1,16.2,17.1,1200
AMS,20200629,8.1,8.2,8.1,8.2,1100
ATB,20200629,0.6,0.7,0.6,0.7,500
BAB,20200629,18.4,18.4,18.4,18.4,2100
BAL,20200629,7,7,7,7,500
BBT,20200629,18.3,18.3,18.3,18.3,300
BCM,20200629,23.5,26.6,23.5,26.3,68170
BCP,20200629,13,13,13,13,400
BDG,20200629,30,31,29.9,30.9,16800
BDT,20200629,17.2,17.2,17,17,5000
BHK,20200629,12.5,12.5,12.5,12.5,100
BHP,20200629,5.8,5.8,5.8,5.8,100
BKH,20200629,32.4,32.4,32.4,32.4,200
BLI,20200629,6.8,6.8,6.8,6.8,300
BMS,20200629,3.6,3.6,3.6,3.6,100
BOT,20200629,51,51,50.5,50.7,29700
BPW,20200629,31.5,35,31.5,35,4900
BSL,20200629,11.7,12.3,11,11,11500
BSP,20200629,18,18,18,18,11000
BSQ,20200629,21,21,21,21,10
BSR,20200629,7.1,7.1,6.7,6.8,5452663
BTD,20200629,22,22.3,22,22,6100
BTV,20200629,33.8,33.8,33.8,33.8,100
BUD,20200629,4.9,4.9,4.9,4.9,100
BWS,20200629,36.9,36.9,36.9,36.9,190
C4G,20200629,7.3,7.4,7,7.2,1015530
CAT,20200629,9.5,9.6,9.5,9.6,3000
CC4,20200629,9.6,11,9.6,9.6,1000
CDO,20200629,0.9,0.9,0.9,0.9,33500
CEN,20200629,5.9,6,5.9,5.9,2600
CKA,20200629,18,18,18,18,10
CLX,20200629,12,12,11.7,11.7,5503
CMN,20200629,49,49,47.6,48,1100
CMT,20200629,6.2,6.2,6.2,6.2,2100
CNC,20200629,16.5,18.7,15,15,6300
CTR,20200629,45.1,45.2,43.9,44.5,177452
DAP,20200629,18.1,18.1,18.1,18.1,100
DAS,20200629,15,17.2,14.9,14.9,42293
DCF,20200629,9.9,9.9,9.9,9.9,2001
DDV,20200629,5.6,6.3,5.6,6.3,37700
DID,20200629,3.9,3.9,3.9,3.9,500
DLD,20200629,26.3,26.3,26.3,26.3,200
DND,20200629,23.3,23.3,23.3,23.3,1033
DNW,20200629,16,16,16,16,500
DPH,20200629,22.5,22.5,22.4,22.4,800
DPP,20200629,16.8,16.8,16.8,16.8,100
DRI,20200629,4.6,4.6,4.2,4.3,438410
DSC,20200629,5.3,5.3,5.3,5.3,600
DSP,20200629,12.9,13,12.9,13,1700
DTG,20200629,10.3,10.3,10.3,10.3,100
DVN,20200629,10.4,10.5,10,10.1,282079
EIN,20200629,3.8,3.8,3.8,3.8,7300
EMS,20200629,40.3,40.3,35.6,35.6,310
EPH,20200629,7,7.1,7,7.1,1400
EVF,20200629,6.9,6.9,6.3,6.5,159911
FOC,20200629,119,119,119,119,731
FOX,20200629,54,54,52.6,52.6,930
FRM,20200629,11.5,15.5,11.5,15.5,1800
G36,20200629,6.5,6.5,5.8,6,1285149
GHC,20200629,31.9,31.9,31.9,31.9,100
GVT,20200629,29,29.5,29,29.5,2400
HAN,20200629,11.9,11.9,11.9,11.9,2000
HCI,20200629,18.7,18.7,18.7,18.7,100
HD2,20200629,5.4,5.5,5.4,5.5,700
HDW,20200629,12.1,12.1,9.1,9.1,200
HEC,20200629,44,44,44,44,200
HEM,20200629,13.5,13.5,13.5,13.5,1200
HEP,20200629,8.9,8.9,8.9,8.9,1000
HIG,20200629,7.1,7.1,7.1,7.1,100
HND,20200629,17.5,17.7,16.8,17.1,263165
HNI,20200629,34.9,34.9,34.9,34.9,100
HPB,20200629,20.6,20.6,20.6,20.6,100
HPD,20200629,15.8,15.8,15.4,15.4,44800
HPP,20200629,35.9,35.9,35,35,700
HPT,20200629,9.9,9.9,8.5,9.9,4700
HSP,20200629,12.5,12.5,12,12,1000
HTE,20200629,5,5,5,5,180
HTG,20200629,20.5,20.5,20.4,20.4,2200
HTM,20200629,11.5,11.5,10.6,10.7,50900
HTR,20200629,10,10,10,10,100
HTT,20200629,0.7,0.8,0.6,0.8,29370
HU6,20200629,7.3,7.3,7.3,7.3,100
HWS,20200629,14.1,14.1,14.1,14.1,1000
ICC,20200629,36.8,36.8,36.8,36.8,100
ICF,20200629,1.3,1.3,1.1,1.1,2742
IFS,20200629,18,18,18,18,500
ILA,20200629,2.5,2.5,2.4,2.4,3230
ILC,20200629,2.8,2.8,2.8,2.8,100
ILS,20200629,11.5,11.5,11.5,11.5,1800
ISH,20200629,15,15,15,15,100
ITS,20200629,3.6,3.6,3.5,3.6,14000
KCE,20200629,10.2,10.2,10.2,10.2,100
KDF,20200629,30,30,28.6,29.4,18100
KLB,20200629,9.3,9.3,9.3,9.3,5801
