<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200810,5.4,5.5,5,5.1,618800
ACB,20200810,23.7,24.1,23.7,23.8,2576760
ACM,20200810,0.7,0.7,0.6,0.6,351288
AMV,20200810,15,15,14.5,14.8,463384
APS,20200810,2.3,2.4,2.3,2.4,1700
ART,20200810,2.2,2.4,2.2,2.3,2026130
BAX,20200810,44,44,43.5,44,1500
BCC,20200810,6.8,6.9,6.7,6.8,11710
BCF,20200810,45,45,45,45,100
BII,20200810,0.7,0.7,0.6,0.6,59900
BST,20200810,14.5,14.8,14.5,14.6,1400
BTS,20200810,4.6,4.6,4.6,4.6,100
BVS,20200810,9.4,9.5,9.3,9.4,313630
C69,20200810,5.5,5.5,5.4,5.5,23800
C92,20200810,3.3,3.4,3.3,3.4,3500
CAN,20200810,25,25,25,25,12000
CAP,20200810,29.8,30.3,29.8,29.8,3210
CDN,20200810,19,19.5,19,19.5,8801
CEO,20200810,7,7.1,6.9,7,1577949
CET,20200810,3.1,3.3,3.1,3.2,11900
CIA,20200810,10.5,10.6,10.3,10.6,2806
CLH,20200810,14,14,14,14,500
CMS,20200810,3.4,3.4,3.3,3.3,235000
CPC,20200810,16.1,16.1,15.9,16.1,900
CSC,20200810,22.3,22.6,22.1,22.6,2200
CTP,20200810,2.3,2.4,2.3,2.3,30500
CTX,20200810,9.1,9.1,9.1,9.1,100
CVN,20200810,14.2,14.2,12.8,12.8,26000
D11,20200810,18.1,18.7,18,18.1,4700
DAE,20200810,14.1,14.1,14.1,14.1,600
DBT,20200810,11.6,11.7,11.4,11.5,10260
DDG,20200810,27.4,27.5,27,27.4,104800
DHT,20200810,53,53.5,52.5,52.5,37085
DIH,20200810,12.8,12.8,12.8,12.8,100
DNC,20200810,47.9,47.9,47.9,47.9,123
DNM,20200810,67.2,67.2,61,61.6,74973
DNP,20200810,17.8,18.3,17.8,18.2,22400
DP3,20200810,72.7,72.7,71.9,71.9,200
DPC,20200810,13.7,13.7,12.5,12.5,700
DS3,20200810,3.5,3.5,3.5,3.5,8000
DST,20200810,6.8,7,6.4,7,250812
DTD,20200810,18.8,19.4,18.5,19,193024
DXP,20200810,9.9,9.9,9.9,9.9,16230
DZM,20200810,3,3.4,3,3.3,68000
EBS,20200810,7.3,7.3,7.3,7.3,1100
EID,20200810,10.9,10.9,10.9,10.9,14050
EVS,20200810,7.4,7.4,7.2,7.4,2200
FID,20200810,0.9,1,0.9,1,13200
GDW,20200810,20.9,20.9,20.9,20.9,800
GKM,20200810,17,17.6,16.9,17.4,432600
GLT,20200810,25.2,27.5,25.2,25.2,300
HAD,20200810,12.5,12.5,12.2,12.2,2800
HAT,20200810,20.7,22.6,20.5,21.6,60015
HBS,20200810,1.9,1.9,1.9,1.9,3208
HCC,20200810,11.7,11.8,11.6,11.6,24700
HCT,20200810,9.5,9.5,9.5,9.5,500
HDA,20200810,7.5,7.6,7.4,7.5,78900
HHG,20200810,1.1,1.2,1.1,1.1,251300
HHP,20200810,10.9,11,10.9,11,279200
HLC,20200810,7.2,7.3,7.2,7.2,17708
HLD,20200810,19.9,20.3,19.8,20,35800
HOM,20200810,2.7,2.8,2.7,2.7,9000
HUT,20200810,2.1,2.3,2.1,2.2,2892946
HVT,20200810,31,31,31,31,9000
ICG,20200810,6,6.1,6,6.1,900
IDC,20200810,18.9,19.5,18.9,19.5,26200
IDJ,20200810,14.3,15.4,14.3,14.9,774821
IDV,20200810,45.8,47,45.7,46.9,31005
INC,20200810,10.2,10.2,10.2,10.2,1000
INN,20200810,23.8,23.9,23.2,23.8,4050
ITQ,20200810,2.3,2.4,2.2,2.2,19000
IVS,20200810,5.8,6.1,5.8,6,7300
KDM,20200810,2,2,2,2,15600
KHS,20200810,12.4,12.4,12.4,12.4,100
KKC,20200810,5.2,5.2,5.2,5.2,1900
KLF,20200810,1.7,1.7,1.6,1.7,3839608
KSD,20200810,4,4.4,4,4.4,200
KSQ,20200810,1.4,1.5,1.4,1.5,10200
KST,20200810,20.5,20.5,20.5,20.5,300
KVC,20200810,1,1,1,1,99006
L14,20200810,64,65,63.2,65,84934
L43,20200810,2.3,2.3,2.3,2.3,1000
LAS,20200810,5.4,5.6,5.4,5.6,91130
LCS,20200810,1.9,2,1.9,2,2800
LDP,20200810,13.5,14.7,13.5,13.5,9000
LHC,20200810,81,84.9,80.6,84.9,32100
LIG,20200810,3,3.1,3,3.1,41000
LO5,20200810,1.7,1.8,1.7,1.8,1600
LUT,20200810,1.7,1.7,1.7,1.7,2000
MAC,20200810,5.2,5.2,5.2,5.2,67
MAS,20200810,30.7,30.7,30.7,30.7,3
MBG,20200810,4.6,4.9,4.5,4.9,8189908
MBS,20200810,8.9,9,8.8,8.9,57941
MCC,20200810,13.8,13.8,13.8,13.8,20
MDC,20200810,9,10.5,9,10.5,15800
MPT,20200810,1.7,1.8,1.6,1.7,94534
MST,20200810,2.8,2.9,2.7,2.9,525365
NAG,20200810,5,5,5,5,100
NBC,20200810,5.6,5.6,5.6,5.6,1800
NBP,20200810,13,13.2,13,13.2,5100
NBW,20200810,19.9,19.9,19.9,19.9,100
NDN,20200810,20.5,20.5,18.6,18.6,891250
NDX,20200810,12.9,12.9,12.9,12.9,100
