<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200213,7,7,6.8,7,84120
ACB,20200213,25.6,25.7,25.1,25.5,3773365
ACM,20200213,0.6,0.6,0.5,0.6,311400
AMC,20200213,19,19,19,19,2000
AMV,20200213,17.8,18.2,17.5,18.2,79360
API,20200213,18.7,18.7,18.6,18.6,900
ART,20200213,2.6,2.7,2.4,2.5,1594279
BAX,20200213,46.9,47,46.9,47,2000
BCC,20200213,6.7,6.8,6.6,6.7,54250
BII,20200213,0.7,0.8,0.7,0.7,77700
BPC,20200213,10.3,10.3,10.3,10.3,1100
BTS,20200213,4.2,4.2,4.2,4.2,7500
BVS,20200213,10.2,10.3,10.1,10.3,14300
BXH,20200213,10.3,10.3,10.3,10.3,58500
C69,20200213,7.2,7.5,6.9,7.4,653807
CAN,20200213,20,20,20,20,3500
CAP,20200213,29.6,29.6,29.6,29.6,1700
CDN,20200213,18.9,20.9,18.9,20.8,3200
CEO,20200213,8.5,8.6,8.4,8.5,306210
CET,20200213,3,3,3,3,950
CIA,20200213,12.5,12.8,12.4,12.4,5360
CMS,20200213,2.9,2.9,2.9,2.9,8300
CPC,20200213,20.8,20.8,20.8,20.8,300
CSC,20200213,33.8,34.5,33,33.3,35400
CT6,20200213,3.4,3.4,3.4,3.4,1000
CTP,20200213,3.6,3.7,3.6,3.6,5727
CVN,20200213,9.7,9.7,9.5,9.5,2000
D11,20200213,15.5,15.5,15.5,15.5,720
DAD,20200213,21.4,21.4,21.4,21.4,100
DAE,20200213,17.5,17.5,17.5,17.5,200
DBT,20200213,11.2,11.2,11.1,11.1,9300
DC2,20200213,5,5,5,5,15200
DC4,20200213,12,12,12,12,300
DDG,20200213,26.3,26.6,26.1,26.5,95300
DGC,20200213,24.8,24.8,24.6,24.6,51040
DHP,20200213,10.3,10.3,10.3,10.3,1100
DHT,20200213,47.5,48.2,47.5,47.6,20846
DNM,20200213,15.6,16.8,15.6,16.5,30860
DNP,20200213,18.5,18.5,18.5,18.5,10800
