<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200225,44.3,44.3,44.3,44.3,500
ABC,20200225,9.5,9.5,9.4,9.5,1617
ABI,20200225,28,28,28,28,100
ACV,20200225,54,54.6,50.1,53.9,256310
ADG,20200225,94.2,94.2,93.5,94,14600
ADP,20200225,17.3,17.5,17.3,17.3,3570
AFX,20200225,3.2,3.2,3,3.1,2700
AMS,20200225,7.1,7.1,6.9,6.9,1000
BAB,20200225,18,18,18,18,2400
BAL,20200225,10,10,10,10,400
BCM,20200225,25,25,24,24.4,8022
BDT,20200225,13.8,14.8,13.7,14.7,25500
BEL,20200225,10,10.5,10,10,5000
BLI,20200225,7.1,7.1,7,7.1,4000
BMF,20200225,20.6,20.6,20.6,20.6,100
BMS,20200225,3,3,3,3,5200
BOT,20200225,55.3,55.5,55.3,55.4,30100
BSA,20200225,13,13,13,13,9700
BSL,20200225,12.6,12.6,12.6,12.6,100
BSR,20200225,7.3,7.4,7.1,7.4,1895380
BTD,20200225,13.9,16.3,13.9,16.3,6950
BTH,20200225,5.9,5.9,5.9,5.9,100
BUD,20200225,4.5,4.5,4.5,4.5,100
BVG,20200225,1.6,1.6,1.5,1.5,40500
BWS,20200225,36,36,30.9,36,100
C21,20200225,23.5,29,23.5,23.5,2000
C4G,20200225,5.7,5.8,5.6,5.7,75100
CCA,20200225,6.5,6.5,6.5,6.5,100
CDO,20200225,1,1,0.9,1,17110
CDP,20200225,10,10,9,9,5800
CEN,20200225,7.9,8.2,7.6,8,24700
CI5,20200225,4,4,4,4,100
CKA,20200225,16,16,16,16,200
CLX,20200225,11.6,11.6,11.5,11.5,2500
CMN,20200225,57,57,57,57,100
CT3,20200225,9.4,10.9,9.4,10.9,20100
CTR,20200225,43,45.9,42,45.4,453228
DAS,20200225,11.9,11.9,11.9,11.9,100
DC1,20200225,9.7,9.7,9.7,9.7,1000
DCF,20200225,9.9,9.9,9.9,9.9,1
DDN,20200225,11,11,11,11,600
DDV,20200225,7.5,7.5,6.2,6.2,18510
DHD,20200225,26,26,26,26,2700
DRI,20200225,5.3,5.3,5.3,5.3,13700
DSC,20200225,5.6,5.6,5.6,5.6,300
DSP,20200225,10.4,10.4,10.4,10.4,300
DTV,20200225,28.5,28.5,28.5,28.5,100
DVN,20200225,13.5,13.5,12.9,13.1,185690
EIN,20200225,5,5,5,5,100
EVF,20200225,8.1,8.8,8.1,8.7,426017
FOC,20200225,119,119,118,118,10700
FOX,20200225,47,47,47,47,2316
FRC,20200225,19,19,19,19,100
FRM,20200225,16.6,16.6,16.6,16.6,1500
G36,20200225,4.4,4.5,4.3,4.5,117400
GHC,20200225,30.1,30.1,30,30,700
GND,20200225,24.8,24.8,24.8,24.8,100
GSM,20200225,10,10,10,10,100
GVR,20200225,10.6,11.5,9.4,11.5,1024130
GVT,20200225,34.8,35,34,34,3189
HAC,20200225,5.2,5.3,5.2,5.3,47053
HD8,20200225,6.5,8.1,6.5,6.5,300
HEM,20200225,17.2,17.2,17.2,17.2,100
HJC,20200225,5.7,5.7,5.7,5.7,1000
HMS,20200225,22.5,22.5,20,22,4000
HND,20200225,15.3,16.3,15.3,16.2,257175
HNF,20200225,31,31,31,31,2100
HPI,20200225,15,16.9,15,16.9,3400
HTE,20200225,4.9,4.9,4.9,4.9,80
HTG,20200225,20,20,20,20,600
HTM,20200225,16,16.6,15.9,16.6,34082
ICF,20200225,1.4,1.4,1.2,1.3,420
IFC,20200225,7.2,7.2,7.2,7.2,800
IFS,20200225,18.6,18.6,18.5,18.5,2300
ILA,20200225,3.1,3.2,3,3,32900
ILS,20200225,13.8,14.7,13.8,14.1,7300
ISH,20200225,14.9,15,14.9,14.9,5100
KCE,20200225,10.9,10.9,10.9,10.9,400
KDF,20200225,26,27.4,24.2,27.4,7600
KHD,20200225,9,9.2,8.4,9.2,15654
KLB,20200225,11.2,11.2,11.2,11.2,500
KTL,20200225,20,20,20,20,900
L12,20200225,4.4,4.4,4.4,4.4,100
L63,20200225,8,8,7.9,7.9,18800
LLM,20200225,23.8,23.8,23.8,23.8,100
LPB,20200225,6.6,6.8,5.8,6.7,1763709
LTG,20200225,18,18,17.4,17.6,54410
M10,20200225,21.9,21.9,21.9,21.9,200
MCH,20200225,62.1,68.3,62.1,68.3,24215
MEG,20200225,19.1,19.1,19.1,19.1,1300
MFS,20200225,22.9,22.9,22.7,22.7,3150
MH3,20200225,33.5,34.5,33.5,34.5,1400
MKP,20200225,62.8,62.8,62.8,62.8,10
MLS,20200225,10.5,10.5,10.5,10.5,600
MML,20200225,56,57.9,55.1,55.2,5715
MNB,20200225,29.5,29.5,29.5,29.5,100
MND,20200225,10,10,10,10,1600
MPC,20200225,22.5,23.8,22.5,23.6,105615
MQN,20200225,37.3,38.2,37.1,38.2,3400
MSR,20200225,14.7,14.7,14.3,14.7,67020
MTA,20200225,1.4,1.4,1.4,1.4,100
MTH,20200225,9,9,9,9,100
MVB,20200225,8.4,8.4,8.4,8.4,100
NED,20200225,10,10,10,10,100
NHT,20200225,36,36,35,35,2300
NNG,20200225,8.4,8.8,8.1,8.1,2100
NS2,20200225,11.5,11.5,11.5,11.5,300
NSG,20200225,11,11,11,11,200
NSL,20200225,10,10,8.2,10,999
NTC,20200225,164.9,165.9,163,165,13000
NTT,20200225,11,11,11,11,25400
NUE,20200225,8.1,8.1,8.1,8.1,2000
OIL,20200225,6.8,6.9,6.6,6.9,479950
ORS,20200225,5.5,5.6,5.4,5.6,59700
PCC,20200225,12,12,12,12,1000
PFL,20200225,0.7,0.8,0.7,0.8,7800
PGV,20200225,10.2,10.5,9.9,10.5,3900
PMJ,20200225,13.5,13.5,13.5,13.5,600
POB,20200225,16,16,16,16,100
POS,20200225,7,7,7,7,100
PPH,20200225,16,16.6,16,16.6,800
PPI,20200225,0.6,0.6,0.5,0.6,162143
PRO,20200225,4.5,4.5,4.5,4.5,300
PSB,20200225,3,3,3,3,1175
PSL,20200225,17.4,17.4,16.5,16.5,3300
PVM,20200225,11,13.4,11,13.4,1500
PVP,20200225,5.6,5.6,5.6,5.6,13100
PVV,20200225,0.5,0.5,0.4,0.4,27600
PWA,20200225,8.5,9,8.5,8.8,68982
PXL,20200225,8.6,8.7,8.5,8.7,147570
QNS,20200225,26.2,26.7,25.9,26.5,41622
QTP,20200225,12.2,12.3,12.1,12.3,47210
RCC,20200225,26.3,26.3,26.3,26.3,100
RCD,20200225,10,10,10,10,3000
SAC,20200225,9.8,9.8,9.8,9.8,100
SAP,20200225,7.2,7.2,7.2,7.2,2
SAS,20200225,26,26,25.4,25.4,14050
SB1,20200225,14.3,14.3,14.3,14.3,3000
SBL,20200225,16,16,16,16,1
SBS,20200225,1,1.1,1,1.1,25500
SDV,20200225,19.6,19.7,18.8,19.7,300
SEA,20200225,14.5,14.5,14.5,14.5,100
SGP,20200225,5.9,6.5,5.5,6.2,30530
SID,20200225,9.6,9.6,9.6,9.6,1000
SIP,20200225,76.9,79,76.9,79,13307
SKH,20200225,22,23.8,22,23.8,500
