<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200714,6.4,6.5,6.4,6.5,100
YEG,20200714,54.8,57.9,54.3,57.9,28350
VOS,20200714,1.49,1.49,1.46,1.47,85260
VPB,20200714,22.05,22.4,21.9,22.2,3437110
VPD,20200714,14,14.1,14,14.1,12750
VPG,20200714,12.8,13.2,12.8,13.1,235270
VPH,20200714,4.54,4.54,4.4,4.44,56860
VPI,20200714,41.1,41.2,41,41.2,376700
VPS,20200714,8.85,8.85,8.85,8.85,510
VRC,20200714,6.62,6.7,6.61,6.63,43100
VRE,20200714,26.4,26.7,26.05,26.4,1938730
VSC,20200714,28.65,29.1,28.65,29,75220
VSH,20200714,17.4,17.4,17.4,17.4,6810
VSI,20200714,22,23,21.5,22.6,3530
VTB,20200714,10,10,9.8,9.8,1400
VTO,20200714,7.95,7.98,7.9,7.97,99660
YBM,20200714,4.01,4.1,3.99,4.1,3780
VIS,20200714,16.5,18.8,16.5,18.8,1030
VJC,20200714,108,108.4,107,108,327810
VND,20200714,13.3,13.5,13.2,13.5,502170
VNE,20200714,4.81,4.9,4.75,4.75,56710
VNG,20200714,16.25,16.3,16.1,16.2,165910
VNL,20200714,15.9,16,15.9,16,1010
VNM,20200714,114.2,115.2,113.9,115.2,731170
VNS,20200714,13.35,13.4,12.55,12.55,283410
VDP,20200714,33.05,33.05,33.05,33.05,20
VDS,20200714,5.82,6.39,5.82,6.39,1770
VFG,20200714,39,39,39,39,10
VGC,20200714,20,20.5,19.7,20.5,399700
VHC,20200714,37.35,38.5,37.3,38.2,761480
VHM,20200714,78.8,81,78.5,80.5,1461550
VIC,20200714,91.3,91.8,90.2,91.3,340990
VID,20200714,10.3,10.3,10.05,10.2,14410
VIP,20200714,5.5,5.56,5.47,5.51,134600
TTF,20200714,3.12,3.25,3.11,3.2,3399250
TV2,20200714,75.9,75.9,74.5,75.2,49760
TVB,20200714,8.5,8.8,8.5,8.8,151480
TVS,20200714,10.5,10.6,10.5,10.6,2100
TVT,20200714,19.4,19.6,19.4,19.4,370
TYA,20200714,15.35,15.4,15.3,15.3,27470
UDC,20200714,4.3,4.5,4.25,4.45,27850
UIC,20200714,38,38.9,38,38.9,2460
VCB,20200714,82.9,83,82.2,83,427110
VCF,20200714,224.7,224.7,223.5,223.5,50
VCI,20200714,24.75,25.35,24.3,25.05,780520
TNC,20200714,22,22.5,21.85,22.5,2560
TNI,20200714,4.06,4.3,4.05,4.3,831890
TNT,20200714,1.62,1.63,1.58,1.6,25890
TPB,20200714,21.8,21.8,21.45,21.7,34430
TRA,20200714,52.6,53.3,52,53.3,2210
TRC,20200714,30.7,31.2,30.35,30.55,300980
TS4,20200714,3.59,3.59,3.4,3.56,4650
TSC,20200714,2.63,2.71,2.63,2.69,293440
TTB,20200714,5.65,5.77,5.5,5.76,1218440
SZL,20200714,41.85,42,41.7,42,31000
TAC,20200714,32.6,34.7,32.6,34.7,1260
TBC,20200714,23.4,24,23.4,24,17410
TCB,20200714,20.2,20.3,20,20.1,1809120
TCD,20200714,9.5,9.85,9.32,9.84,230
TCH,20200714,21.85,21.85,21.2,21.35,1783480
TCL,20200714,24.75,25,24.7,25,29390
TCM,20200714,20.4,20.95,20.3,20.95,677310
TCO,20200714,10.95,10.95,10.95,10.95,10
TCR,20200714,3.05,3.05,2.95,2.95,18540
TCT,20200714,27.35,27.35,26.1,26.8,960
TDC,20200714,8.1,8.12,8.06,8.1,21070
TDG,20200714,1.74,1.75,1.73,1.75,188520
TDH,20200714,8.9,9,8.81,9,428220
TDM,20200714,24,24,23.6,23.8,62040
TDW,20200714,26.7,26.7,26.7,26.7,10
TEG,20200714,5.45,5.79,5.45,5.59,32290
TGG,20200714,1.19,1.19,1.15,1.19,164880
THG,20200714,45.7,46.5,45.5,45.7,12980
THI,20200714,25.3,25.3,25.3,25.3,10
TIP,20200714,20.2,20.4,19.95,20,168310
TIX,20200714,26.4,28,26.4,28,70
TLD,20200714,7.8,7.85,7.77,7.8,132000
TLG,20200714,37.5,39.95,37.5,39.5,280750
TLH,20200714,3.59,3.59,3.53,3.58,437800
TMP,20200714,35.1,35.1,35,35,2370
TMS,20200714,25.4,25.9,25.4,25.45,1630
TMT,20200714,5.65,5.65,5.3,5.6,1050
TN1,20200714,58.8,59,58.8,58.8,640
TNA,20200714,17.6,17.6,17.2,17.4,246840
SRF,20200714,13.9,13.9,13.5,13.5,20
SSC,20200714,51,51.2,51,51.2,80
SSI,20200714,15.9,16.7,15.9,16.7,9138070
ST8,20200714,11.7,11.7,11.4,11.7,720
STB,20200714,11.4,11.65,11.35,11.55,6750550
STG,20200714,15.15,15.15,15.1,15.1,70
STK,20200714,17.7,17.7,17.6,17.7,166110
SVC,20200714,79,79,73.5,73.5,17820
SVT,20200714,18.9,18.9,17.7,18.6,2480
SZC,20200714,20.3,20.4,20.1,20.25,530540
SGT,20200714,5.37,5.37,5.37,5.37,50
SHA,20200714,4.43,4.43,4.13,4.38,5610
SHI,20200714,9,9,8.7,8.99,536530
SHP,20200714,23.8,25.4,23.8,25.4,820
SJD,20200714,17.5,17.5,17.4,17.5,6150
SJF,20200714,2.45,2.45,2.34,2.38,4321850
SJS,20200714,23.8,24.5,23.8,24.4,126640
SKG,20200714,10.65,10.75,10.55,10.65,177750
SMA,20200714,10,10,8.78,8.78,10630
SMB,20200714,31.5,31.7,31.4,31.5,53360
SMC,20200714,10.75,10.75,10.25,10.7,22500
SPM,20200714,11.1,11.1,10.2,11.05,50
SRC,20200714,15.5,15.5,15.1,15.5,6700
PVD,20200714,10.45,10.55,10.4,10.5,1729280
PVT,20200714,10.4,10.55,10.35,10.5,1012660
PXI,20200714,2.77,2.78,2.77,2.78,200
PXS,20200714,5.15,5.15,5.03,5.08,60200
PXT,20200714,1.7,1.7,1.6,1.65,31300
QBS,20200714,2.4,2.5,2.29,2.49,187020
QCG,20200714,7.05,7.1,6.86,7.04,349070
RAL,20200714,75.2,78,75.2,78,10990
RDP,20200714,7.9,7.9,7.9,7.9,30
REE,20200714,32.9,33,32.8,32.9,392740
RIC,20200714,3.93,3.93,3.93,3.93,100
ROS,20200714,3.01,3.02,2.99,3.01,5788860
S4A,20200714,27.5,27.6,27.5,27.6,2010
SAB,20200714,197,199.5,191,195,180690
SAM,20200714,10.35,10.4,10.05,10.4,102660
SAV,20200714,8.03,8.31,8.03,8.31,290
SBA,20200714,14.1,14.2,14.1,14.2,21980
SBT,20200714,14.5,14.65,14.3,14.65,4275190
SBV,20200714,9.89,9.89,9.25,9.7,26100
SC5,20200714,21.4,21.4,19.15,19.15,630
SCD,20200714,23,23.5,23,23.5,4200
SCR,20200714,5.7,5.78,5.66,5.78,885280
SCS,20200714,126,126.4,124.8,124.8,12670
SFC,20200714,22.45,22.45,22.45,22.45,10
SFG,20200714,5.77,5.8,5.77,5.77,14380
SFI,20200714,20.2,20.2,20.2,20.2,110
SGN,20200714,70.1,71.5,70,70,1500
PGD,20200714,28.8,28.8,27.6,28.5,50
PGI,20200714,18.25,18.5,17.55,17.55,11960
PHC,20200714,11.2,11.35,11.1,11.3,153380
PHR,20200714,52.1,53,51.9,53,587370
PIT,20200714,4.27,4.27,4.27,4.27,40
PJT,20200714,11.5,11.75,11.4,11.75,57650
PLP,20200714,10.75,11.5,10.7,11.5,1015620
PLX,20200714,46.3,46.4,45.75,46.4,425960
PME,20200714,63.1,63.1,62,62,1560
PMG,20200714,12.9,12.9,12.7,12.7,2120
PNC,20200714,10.35,10.35,10.35,10.35,10
PNJ,20200714,59.1,59.4,58.6,59.3,325390
POM,20200714,5.18,5.18,5,5.05,11170
POW,20200714,10,10.05,9.95,10.05,1668900
PPC,20200714,24.6,25.1,24.55,25.1,193720
PSH,20200714,19.95,20.05,19.95,20,509000
PTB,20200714,51.6,51.8,51,51.6,66090
PTC,20200714,9,9,9,9,11440
PTL,20200714,4.04,4.04,4.04,4.04,23060
NCT,20200714,61.2,61.2,60.4,60.5,24800
NHH,20200714,43,44,42.75,43.25,312740
NKG,20200714,7.35,7.35,7.25,7.26,507560
NLG,20200714,25.3,25.5,25,25.5,1222700
NNC,20200714,46.7,46.75,46.3,46.3,310
NSC,20200714,63.7,63.7,62.5,63.2,1040
NT2,20200714,22.9,23.4,22.5,23.1,842990
NTL,20200714,16.25,16.3,16.1,16.25,124280
NVL,20200714,62.5,62.9,62,62.3,507380
NVT,20200714,4.7,5.25,4.7,5.25,30
OGC,20200714,3.54,3.62,3.52,3.59,1113530
OPC,20200714,57,57.3,57,57,1030
PAC,20200714,22,22.75,21.4,22,26260
PAN,20200714,20.1,20.2,20,20.2,6500
PC1,20200714,17.9,18.15,17.85,18.15,200130
PDR,20200714,24.7,24.95,24.5,24.7,617960
PET,20200714,9.34,9.49,9.04,9.28,843620
PGC,20200714,13.35,13.5,13.3,13.3,76330
LBM,20200714,30.5,30.5,30.15,30.5,4510
LCG,20200714,7.98,8.39,7.92,8.24,1431400
LCM,20200714,0.68,0.68,0.65,0.68,26100
LDG,20200714,6.6,6.68,6.49,6.58,1658630
LEC,20200714,15.95,15.95,15.45,15.7,1870
LGC,20200714,55.2,55.2,48.2,48.2,800
LGL,20200714,5.25,5.28,5.21,5.26,24800
LHG,20200714,18,18.2,17.9,18.15,142810
LIX,20200714,58.4,58.4,56.5,56.7,101160
LSS,20200714,5,5.18,4.9,5.15,6640
MBB,20200714,17.15,17.2,17,17.15,3552800
MCG,20200714,1.7,1.72,1.6,1.72,11730
