<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200714,5.7,5.7,5.6,5.7,331200
ACB,20200714,23.9,24.1,23.7,24,1406915
ACM,20200714,1.1,1.1,0.9,0.9,3479875
AMC,20200714,20,20,20,20,300
AMV,20200714,17.2,17.2,17,17.1,259312
API,20200714,9.8,9.8,9.8,9.8,500
APP,20200714,3.9,3.9,3.9,3.9,2701
APS,20200714,2.4,2.4,2.4,2.4,20000
ART,20200714,2.6,2.7,2.6,2.6,573260
BAX,20200714,42.5,42.5,42,42.3,7300
BCC,20200714,7.3,7.3,7.1,7.1,31907
BII,20200714,0.8,0.9,0.7,0.8,167255
BST,20200714,12.2,12.2,12.2,12.2,100
BTS,20200714,4.3,4.4,4,4.4,2400
BTW,20200714,28.6,28.6,28.6,28.6,27
BVS,20200714,9.8,10.1,9.8,10.1,437010
C69,20200714,5.9,5.9,5.7,5.7,87600
C92,20200714,3.7,3.7,3.7,3.7,3600
CAN,20200714,21.3,21.3,21,21,500
CAP,20200714,30,30,29.5,30,5800
CDN,20200714,18.5,19,18.5,19,8200
CEO,20200714,8,8.2,8,8,1695435
CET,20200714,1.8,1.9,1.8,1.8,175500
CIA,20200714,11.3,11.3,11.2,11.2,3111
CJC,20200714,13.2,13.2,13.2,13.2,500
CLH,20200714,18.8,19.5,18.6,19.5,14300
CMS,20200714,4,4,3.6,3.6,57000
CPC,20200714,16.2,16.3,15.6,15.6,6100
CSC,20200714,23.5,23.5,23.4,23.4,4000
CTB,20200714,29.8,29.8,29.8,29.8,2092
CTP,20200714,2.9,2.9,2.9,2.9,92800
CTT,20200714,9,9,9,9,1312
CTX,20200714,7.5,8.2,7.5,7.8,1400
CVN,20200714,12.6,12.6,12.6,12.6,1400
D11,20200714,19,19.1,18,19,12600
DAD,20200714,14.8,14.8,14.8,14.8,200
DAE,20200714,14.3,14.3,14.3,14.3,100
DBT,20200714,11,11.4,10.8,10.8,23000
DDG,20200714,27.1,27.2,26.9,27.2,95440
DGC,20200714,40,40.3,39.6,39.9,124210
DHT,20200714,46.5,50,46.5,49.7,194700
DNC,20200714,54,54,54,54,118
DNM,20200714,37,38.4,37,37.9,8110
DNP,20200714,16.9,17.5,16.9,17.5,18000
DP3,20200714,71,71,71,71,500
DPC,20200714,12.5,13.4,12.5,13.4,5000
DS3,20200714,4.3,4.4,4.2,4.4,160900
DST,20200714,7.4,7.4,6.2,6.3,1298639
DTD,20200714,13.5,13.7,13.4,13.5,81120
DXP,20200714,10,10.2,10,10.2,1890
DZM,20200714,4.1,4.2,3.9,4.2,33802
EID,20200714,11,11,10.9,11,40200
EVS,20200714,7.2,7.2,7.2,7.2,100
FID,20200714,1.1,1.1,1,1,3000
GKM,20200714,17.5,17.7,17.5,17.7,91500
GMX,20200714,23.5,23.5,23.5,23.5,2000
HAD,20200714,13,13,12.4,12.6,9100
HAT,20200714,19.9,19.9,19,19.9,5100
HBS,20200714,2,2,2,2,2000
HCC,20200714,11.8,11.8,11.8,11.8,2500
HCT,20200714,10.9,10.9,9,9,1600
HDA,20200714,8.5,8.5,8.3,8.5,49660
HEV,20200714,13,13.2,13,13.2,4700
HHG,20200714,1.3,1.4,1.3,1.4,17153
HHP,20200714,11,11.2,10.8,11.2,273610
HKB,20200714,0.9,1,0.8,1,281600
HKT,20200714,6.4,6.4,6.4,6.4,300
HLC,20200714,6.8,6.9,6.8,6.9,600
HLD,20200714,20.6,21.1,20.6,21.1,29120
HOM,20200714,3.1,3.1,3.1,3.1,300
HTC,20200714,26.5,26.5,25.1,25.1,2100
HTP,20200714,9.9,9.9,9.9,9.9,30
HUT,20200714,2.5,2.6,2.5,2.5,1619609
HVT,20200714,33.5,33.5,33.5,33.5,53
ICG,20200714,5.7,5.8,5.7,5.8,600
IDC,20200714,19.4,19.7,19.2,19.5,11610
IDJ,20200714,12.3,12.3,12.1,12.1,170020
IDV,20200714,38,38,37.8,37.8,1600
INC,20200714,9.9,10.1,9.5,10.1,13400
INN,20200714,23.8,23.8,23.5,23.5,21400
ITQ,20200714,2.4,2.4,2.4,2.4,3050
IVS,20200714,7.2,7.2,6.5,6.9,14200
KHS,20200714,12.3,12.3,12.3,12.3,7
KKC,20200714,5.3,5.3,5.3,5.3,6300
KLF,20200714,2,2,1.9,1.9,616225
KSD,20200714,4.4,4.7,4.4,4.7,8000
KSQ,20200714,1.4,1.5,1.4,1.5,7700
KTS,20200714,7.5,8.8,7.5,8.8,200
KVC,20200714,1.2,1.3,1.1,1.2,154300
L14,20200714,65.1,66,65,66,24300
LAS,20200714,5.9,6,5.8,6,47610
LCS,20200714,1.9,2,1.9,2,4100
LDP,20200714,19,19,19,19,100
LHC,20200714,74,75,74,75,2800
LIG,20200714,3.2,3.2,3,3,124225
LM7,20200714,2.7,2.7,2.7,2.7,1700
LO5,20200714,2.3,2.3,2.3,2.3,200
MAC,20200714,4.4,4.4,4.4,4.4,1200
MAS,20200714,34,34,34,34,1200
MBG,20200714,5.3,5.3,5.1,5.2,746134
MBS,20200714,9.8,10,9.8,10,59980
MCO,20200714,2.4,2.4,2.1,2.1,200
MDC,20200714,9,9,9,9,100
MED,20200714,40.4,40.7,40.4,40.7,400
MEL,20200714,8.1,8.1,8,8,200
MPT,20200714,1.4,1.5,1.3,1.4,8110
MST,20200714,3.1,3.1,3.1,3.1,432510
NAG,20200714,5,5,5,5,3840
NBC,20200714,5.8,5.9,5.8,5.9,24000
NBP,20200714,15,16,15,16,15200
NDN,20200714,19,19,18.6,19,168640
NDX,20200714,11.7,11.7,11.6,11.6,2700
NHA,20200714,12,12,11.8,11.8,2910
NHC,20200714,26.4,31.8,26.4,31.8,200
NHP,20200714,0.7,0.7,0.6,0.7,114830
NRC,20200714,11,12.2,10.9,11.6,268505
NSH,20200714,1.4,1.4,1.3,1.4,6500
NTH,20200714,30.5,30.5,29.1,29.1,300
NTP,20200714,30.4,31.3,30.4,31.2,2810
NVB,20200714,9.1,9.2,9,9.2,2989800
ONE,20200714,4.1,4.1,4.1,4.1,200
PBP,20200714,7,7,6.9,6.9,1600
PCE,20200714,15.5,15.5,15.5,15.5,200
PCG,20200714,5.2,5.2,5.2,5.2,40
PGN,20200714,14,14,13.7,13.8,108600
PGS,20200714,13.8,13.8,13.8,13.8,500
PHN,20200714,26,26,26,26,130
PIC,20200714,8,8.6,8,8.6,850
PLC,20200714,16.9,17,16.7,16.9,182688
PMC,20200714,51.6,51.6,51.6,51.6,109
PMS,20200714,13,13,13,13,330
PPP,20200714,17.4,17.4,16.7,16.7,600
PPS,20200714,7.1,7.1,7.1,7.1,500
PSD,20200714,9,9.2,9,9.2,2200
PTI,20200714,22,22,22,22,10
PTS,20200714,5.6,5.8,5.5,5.8,13800
PV2,20200714,2.2,2.3,2.2,2.3,200
PVB,20200714,16.4,16.8,16.2,16.7,173049
PVC,20200714,5.6,5.7,5.6,5.6,54150
PVG,20200714,6.9,6.9,6.9,6.9,20100
PVI,20200714,30.2,30.5,29.8,30,23310
PVL,20200714,1.4,1.4,1.4,1.4,200
PVS,20200714,12.4,12.4,12.2,12.4,1570801
QTC,20200714,16,16,16,16,2000
S55,20200714,22.5,22.9,22.5,22.9,10000
S99,20200714,14.7,14.7,14.2,14.3,373687
SCI,20200714,19,20.9,19,20.9,395837
SD5,20200714,4.7,4.7,4.7,4.7,1340
SD6,20200714,2.2,2.2,2.2,2.2,2400
SD9,20200714,5.3,5.5,5.3,5.4,12500
SDA,20200714,3.6,3.8,3.6,3.8,200
SDT,20200714,3.2,3.3,3.1,3.3,3600
SEB,20200714,31.5,31.5,31,31,1200
SED,20200714,14,14,14,14,100
SGD,20200714,10.1,10.1,10.1,10.1,100
SGH,20200714,34.4,34.4,34.4,34.4,2
SHB,20200714,13,13,12.8,13,2109415
SHE,20200714,25.6,25.8,25.5,25.8,5510
SHN,20200714,6.9,7.4,6.9,7.4,9602
