<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200713,5.6,5.7,5.6,5.7,178850
ACB,20200713,24.1,24.2,23.8,23.9,1840084
ACM,20200713,1,1,1,1,1420090
AMC,20200713,20.9,20.9,20,20,3200
AMV,20200713,17.1,17.4,17.1,17.1,357680
API,20200713,8.4,9.9,8.4,9.8,500
APP,20200713,3.6,3.6,3.6,3.6,15
APS,20200713,2.4,2.4,2.3,2.4,11700
ART,20200713,2.6,2.7,2.6,2.7,1047730
BAX,20200713,41,42.5,41,42,16900
BBS,20200713,14,14,14,14,100
BCC,20200713,7.3,7.3,7.1,7.3,37666
BII,20200713,0.8,0.9,0.7,0.8,123600
BTS,20200713,4.3,4.3,4,4,340
BVS,20200713,9.8,9.9,9.7,9.9,106720
C69,20200713,6,6,5.7,5.8,81700
CAN,20200713,21.3,21.3,21.3,21.3,100
CAP,20200713,29.3,29.3,29.2,29.3,2600
CDN,20200713,18.5,18.5,18.5,18.5,500
CEO,20200713,8,8.4,8,8,1002050
CET,20200713,1.7,1.8,1.7,1.8,17741
CIA,20200713,11.3,11.3,11.2,11.3,12020
CKV,20200713,13,13,11.4,11.4,2450
CLH,20200713,18.2,18.8,18.2,18.5,12800
CMS,20200713,3.9,3.9,3.6,3.9,141908
CPC,20200713,16.1,16.1,15.2,15.2,900
CSC,20200713,23.9,23.9,23.9,23.9,300
CTP,20200713,2.9,3,2.9,2.9,40200
CTX,20200713,7.6,8.3,7.5,8.3,1910
D11,20200713,19.1,19.1,19.1,19.1,100
DAD,20200713,14.9,14.9,14.9,14.9,100
DBT,20200713,10.3,11.2,10.3,11.2,34500
DDG,20200713,27.1,27.2,27,27.1,98500
DGC,20200713,39.9,40.8,39.5,40.2,226205
DHT,20200713,48,48.5,47.6,48,23500
DNC,20200713,60.3,60.3,60,60,302
DNM,20200713,37.6,37.6,37,37,3710
DNP,20200713,16.8,16.9,16.3,16.9,8349
DP3,20200713,72,72.5,69.5,69.5,2200
DPC,20200713,12,12.2,12,12.2,2700
DS3,20200713,4.3,4.4,4.2,4.3,113310
DST,20200713,6.5,6.8,6.4,6.8,998694
