<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
VSI,20200204,24.5,24.55,24.35,24.35,80
VTB,20200204,15.4,16.3,15.4,16.25,130
VTO,20200204,7.31,7.56,7.31,7.5,5060
YBM,20200204,3.3,3.46,3.3,3.32,2050
YEG,20200204,36.8,36.8,35.1,36.45,11890
VNM,20200204,109.9,110,104.1,105,1869040
VNS,20200204,10,10.1,9.5,9.5,126330
VOS,20200204,1.56,1.66,1.5,1.66,251150
VPB,20200204,22.7,23.45,22.5,23.45,4567030
VPD,20200204,14.5,14.6,14.5,14.6,320
VPG,20200204,22.9,23,22.8,22.9,130420
VPH,20200204,3.9,3.9,3.8,3.81,26720
VPI,20200204,42.05,42.1,41.7,41.9,225220
VPS,20200204,11.3,11.3,11.3,11.3,100
VRC,20200204,5.72,6,5.72,5.72,486010
VRE,20200204,29.7,30.15,28.7,29.25,2239180
VSC,20200204,25.3,25.95,25,25.4,120870
VSH,20200204,21,21,21,21,520
VIP,20200204,4.9,4.95,4.9,4.9,18280
VIS,20200204,24.6,24.6,24.6,24.6,150
VJC,20200204,125.5,129.8,125.4,129,271820
VMD,20200204,23.5,23.9,22.25,22.3,510
VND,20200204,14,14,13.35,14,617580
VNE,20200204,3.4,3.59,3.4,3.55,63060
VNG,20200204,19.4,19.45,19.2,19.2,287040
VGC,20200204,17.3,18,17.25,17.25,211230
VHC,20200204,32.5,32.5,30.9,31,165040
VHM,20200204,85.2,86.5,85,85.7,829790
VIC,20200204,113.6,114.8,111.8,114.8,1485500
TTF,20200204,2.41,2.41,2.33,2.36,382520
TV2,20200204,70.5,74.9,69,72.1,54850
TVB,20200204,14.75,15.05,14.75,14.95,112800
TVS,20200204,12.8,12.8,12.8,12.8,2080
TVT,20200204,23,23.55,23,23.55,17030
TYA,20200204,14,14,13.8,13.95,11180
UDC,20200204,4.26,4.26,4.26,4.26,1180
UIC,20200204,38.1,38.1,37.8,37.9,190
VAF,20200204,8,8,8,8,10
VCB,20200204,89,89.8,87.7,89.8,1118410
VCF,20200204,199,199,199,199,1770
VCI,20200204,26,27,26,26.8,6550
VDS,20200204,6.99,7.48,6.99,7.48,5010
VFG,20200204,40.05,41.6,40,41.6,5040
TN1,20200204,64.2,64.4,64.2,64.4,2100
TNA,20200204,18.2,18.2,17.15,17.15,101150
TNI,20200204,9.98,10.1,9.96,9.99,680510
TNT,20200204,1.5,1.56,1.47,1.56,16790
TPB,20200204,21,21.05,20.5,21,14600
TPC,20200204,9.91,9.92,9.91,9.92,660
TRA,20200204,61.9,62,58,58,26810
TRC,20200204,30,32,29.1,29.1,7890
TS4,20200204,3.14,3.15,3.14,3.15,400
TSC,20200204,2.03,2.11,1.93,1.93,392870
TTB,20200204,3.45,3.5,3.23,3.23,569360
TCR,20200204,2.57,2.58,2.57,2.58,14900
TCT,20200204,41.3,43,41.3,42.2,790
TDC,20200204,7.98,8.07,7.9,7.98,73130
TDG,20200204,1.58,1.65,1.57,1.61,260890
TDH,20200204,9.38,9.58,9.38,9.45,542870
TDM,20200204,22.2,22.5,21.2,21.3,48130
TDW,20200204,24.6,24.6,24.6,24.6,10
TEG,20200204,5.1,5.1,5.1,5.1,100
TGG,20200204,1.47,1.5,1.41,1.42,135480
THG,20200204,46.7,47.5,46.4,47.5,12150
THI,20200204,25.6,27,24,27,60
TIP,20200204,15.2,15.4,15,15.35,54680
TIX,20200204,33,33.15,31,31,100
TLD,20200204,4.46,4.46,4.08,4.37,132570
TLG,20200204,40,40.9,38.5,39.6,18540
TLH,20200204,3.5,3.54,3.4,3.5,66090
TMP,20200204,35.1,36.65,35,36.65,6550
TMS,20200204,27.6,28,27.6,28,400
SRF,20200204,14.3,14.4,13.6,14.2,330
SSC,20200204,42.6,48.4,42.6,48.4,270
SSI,20200204,17.1,17.25,16.8,17,1782240
ST8,20200204,14.5,14.5,14.5,14.5,600
STB,20200204,10.25,10.4,10.1,10.2,5433400
STG,20200204,16,16,16,16,16100
STK,20200204,17.6,17.6,16.75,16.8,81570
SVC,20200204,40,40,40,40,1200
SVI,20200204,60.1,60.1,60.1,60.1,10
SZC,20200204,14,14.3,14,14.3,129770
SZL,20200204,33.9,33.9,33.2,33.8,31740
TAC,20200204,24.95,24.95,23.25,24.5,1030
TBC,20200204,24.2,24.2,24.2,24.2,1190
TCB,20200204,21.5,21.9,21.2,21.75,2196570
TCD,20200204,10.65,10.65,10.65,10.65,50
TCH,20200204,40.95,41.25,40.95,41.2,613880
TCL,20200204,20,20,18.8,19.5,31040
TCM,20200204,20,20,18.6,18.65,912900
SGT,20200204,4.8,4.8,4.65,4.79,2700
SHA,20200204,4.39,4.39,4.39,4.39,1020
SHI,20200204,8.6,9,8.49,9,480820
SHP,20200204,23.45,23.45,21.8,21.8,50
SJD,20200204,17.4,17.4,17.15,17.25,7120
SJF,20200204,1.69,1.75,1.64,1.64,649340
SJS,20200204,15.75,16.3,15.3,16.25,326990
SKG,20200204,10.6,11,10.6,11,208060
SMB,20200204,31,31,29.5,30,13560
SMC,20200204,11.75,11.75,11.2,11.2,3550
SPM,20200204,11.9,12.1,11.9,12.1,100
SRC,20200204,18.1,19,17.9,19,20640
RIC,20200204,5.54,5.54,5.54,5.54,390
ROS,20200204,8.35,8.6,8.08,8.08,3924630
S4A,20200204,25.6,27.5,25.6,27.5,20
SAB,20200204,208.9,208.9,200,203,167140
