<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200410,5,5,4.7,4.9,74900
ACB,20200410,19,20.2,19,19.8,2517477
ACM,20200410,0.5,0.6,0.4,0.5,262700
AME,20200410,6.7,6.7,6.7,6.7,12000
AMV,20200410,13.5,13.5,13.1,13.4,326202
API,20200410,10,10,9.7,9.7,200
APP,20200410,5.1,5.1,5.1,5.1,100
APS,20200410,2,2.1,2,2.1,24400
ART,20200410,2.3,2.4,2.2,2.3,2229265
ATS,20200410,26.7,26.7,26.7,26.7,100
BAX,20200410,40.5,40.5,40.5,40.5,1200
BCC,20200410,5.8,6,5.8,5.9,262400
BII,20200410,0.8,0.8,0.6,0.7,97100
BLF,20200410,2.5,2.5,2.5,2.5,21800
BTS,20200410,3.4,3.5,3.4,3.5,3000
BVS,20200410,8.9,8.9,8.7,8.9,68400
C69,20200410,5.4,5.4,5.2,5.3,42810
CAP,20200410,29.9,30,29.6,29.9,23320
CEO,20200410,6.6,6.6,6.4,6.6,550100
CET,20200410,2.2,2.4,2.2,2.4,312505
CIA,20200410,12,12,11.2,11.2,7950
CLM,20200410,18,18,18,18,5000
CMC,20200410,8.6,8.6,8.6,8.6,400
CMS,20200410,2.5,2.6,2.3,2.5,52830
CPC,20200410,16.7,16.7,16.3,16.4,2800
CSC,20200410,24,24,24,24,4000
CTP,20200410,3.1,3.1,3,3,200
CTT,20200410,8.4,9.5,8.4,9.5,2800
CTX,20200410,8.2,8.2,8.2,8.2,1000
CVN,20200410,8.6,9,8.1,8.1,7500
D11,20200410,15.2,15.3,15.2,15.3,500
DAE,20200410,13.8,13.8,13.8,13.8,100
DBT,20200410,10.4,10.4,10,10,5040
DDG,20200410,27.8,28,27.7,27.9,60500
DGC,20200410,22.5,22.8,22,22.3,90238
DHT,20200410,46.7,47,46,46.7,5760
DNM,20200410,23.9,26.9,23,26,70511
DNP,20200410,16.6,17.4,16.6,17.4,1100
DNY,20200410,2,2,2,2,2800
DP3,20200410,63,63,60.9,60.9,500
DPS,20200410,0.2,0.3,0.1,0.2,484500
DS3,20200410,2.9,2.9,2.9,2.9,14500
DST,20200410,1.5,1.6,1.4,1.4,867211
DTD,20200410,10.4,10.4,10.2,10.3,32681
DXP,20200410,10,10,9.1,9.8,2000
EBS,20200410,6.7,6.7,6.7,6.7,1000
EID,20200410,10.6,10.6,10.4,10.4,8240
EVS,20200410,8.8,8.8,8.8,8.8,100
GKM,20200410,16,16.1,15.7,16.1,144010
HAD,20200410,12.4,12.4,12.4,12.4,1000
HAT,20200410,21,22.5,20.7,20.7,1050
HCC,20200410,9.2,9.4,9.2,9.4,900
HDA,20200410,6.9,6.9,6.8,6.9,49400
HHG,20200410,1,1,0.9,1,17400
HHP,20200410,13.3,13.6,13.3,13.5,140700
HKB,20200410,0.7,0.7,0.6,0.6,315410
HKT,20200410,3.9,3.9,3.4,3.4,13200
HLC,20200410,6.5,6.5,6.5,6.5,100
HLD,20200410,16.7,16.9,16.6,16.7,8230
HMH,20200410,8.7,8.7,8.7,8.7,78
HOM,20200410,2.7,2.9,2.7,2.9,40400
HUT,20200410,1.5,1.6,1.4,1.5,4442860
ICG,20200410,5.5,5.7,5.4,5.7,5900
IDC,20200410,16.7,16.7,16.7,16.7,200
IDJ,20200410,15.8,17,15.8,16.7,458630
IDV,20200410,32,32,31.9,31.9,10000
INN,20200410,24,24.5,24,24.5,500
ITQ,20200410,2.3,2.3,2.2,2.2,303501
IVS,20200410,7.2,7.4,7.2,7.2,8500
KDM,20200410,1.7,1.8,1.7,1.8,33000
KHS,20200410,10.4,10.4,10.4,10.4,50
KLF,20200410,1.5,1.5,1.4,1.4,3604840
KSD,20200410,4.5,4.7,4.5,4.5,208500
KTS,20200410,7.9,8.6,7.9,8.6,200
KVC,20200410,0.7,0.8,0.7,0.8,48050
L14,20200410,54,56.1,53,54,63529
LAS,20200410,5.1,5.1,5,5,170600
LHC,20200410,58,58,58,58,16600
LIG,20200410,3,3,2.9,3,1500
LM7,20200410,5.7,6.3,5.7,6.3,200
LO5,20200410,1.2,1.3,1.2,1.3,2210
LUT,20200410,1.8,1.8,1.8,1.8,100
MAS,20200410,30.5,33.5,30.5,30.8,7400
MBG,20200410,9.3,9.6,8.1,8.2,1032382
MBS,20200410,9.5,9.6,9.4,9.5,30303
MCO,20200410,2.2,2.2,2.2,2.2,100
MDC,20200410,4.8,4.8,4.8,4.8,100
MED,20200410,39.2,43,37.3,42.5,35770
MPT,20200410,1,1,0.9,0.9,182641
MST,20200410,2.6,2.7,2.6,2.7,1599051
NAG,20200410,3.7,3.9,3.7,3.8,4200
NBC,20200410,5.9,5.9,5.8,5.8,4920
NDN,20200410,17.3,17.3,16.2,16.2,1267710
NDX,20200410,10.9,11,10.9,11,17500
NGC,20200410,3.9,3.9,3.9,3.9,16
NHA,20200410,9.5,9.6,9.5,9.6,4412
