<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200317,42,42,42,42,2
ABC,20200317,8.9,8.9,8.5,8.5,25505
ABI,20200317,26.7,26.8,24.6,26.8,1000
ABR,20200317,31.1,32.2,31.1,32.1,2600
ACS,20200317,9.4,9.4,9.4,9.4,7600
ACV,20200317,49,55,47.5,53.9,141120
ADG,20200317,90.8,91.2,90.8,91.2,18808
AFX,20200317,2.8,3,2.8,2.9,9500
AGX,20200317,13.5,13.5,13.5,13.5,4
AMS,20200317,7.8,7.8,7.8,7.8,300
APF,20200317,22,22,22,22,4300
ATB,20200317,0.6,0.6,0.5,0.5,800
BAB,20200317,17.6,18,17.6,17.6,2800
BAL,20200317,8.8,8.8,8.8,8.8,100
BBT,20200317,18.5,18.5,18.5,18.5,500
BCM,20200317,21.9,21.9,19.5,21.3,3700
BDG,20200317,31.2,41.9,31.2,41.9,1100
BDT,20200317,14.1,14.6,13.9,14.6,34400
BHK,20200317,11.9,11.9,11.9,11.9,100
BHP,20200317,6.8,6.8,6.8,6.8,100
BLI,20200317,6.8,6.8,6.8,6.8,1600
BMF,20200317,15.3,15.3,15.3,15.3,100
BMS,20200317,2.6,2.6,2.6,2.6,100
BOT,20200317,55.7,56.1,55.7,56.1,31100
BPW,20200317,44,47,44,45,1000
BSA,20200317,12.7,12.7,12.6,12.6,7200
BSL,20200317,11.6,11.6,11.6,11.6,100
BSR,20200317,6.8,7,6.7,7,1249700
BT1,20200317,16.5,16.5,16.5,16.5,1000
BTD,20200317,13.2,15.2,13.2,15.2,2500
BVG,20200317,1.2,1.2,1.1,1.2,39200
BVN,20200317,18.7,18.7,18.7,18.7,531000
BWS,20200317,35,36.8,35,36.8,806
C12,20200317,2,2,2,2,100
C4G,20200317,4.8,5,4.5,4.7,360850
CAT,20200317,11,11,11,11,100
CCA,20200317,8,8,8,8,1000
CDO,20200317,0.9,0.9,0.9,0.9,10140
CDP,20200317,8.4,8.4,8.4,8.4,500
CEN,20200317,5.6,5.8,5.6,5.8,323
CGV,20200317,2.9,2.9,2.9,2.9,100
CID,20200317,8,8,8,8,100
CKA,20200317,18.4,18.4,18.4,18.4,100
CMD,20200317,11,11,11,11,12600
CMN,20200317,51,51,51,51,300
CMT,20200317,6.8,7,6.8,7,2600
CNC,20200317,20,20,20,20,200
CTR,20200317,31.7,32.3,30,31.9,392192
DAS,20200317,10,10,10,10,100
DBM,20200317,26,26,26,26,500
DDN,20200317,9,9.3,9,9.3,1600
DDV,20200317,5.8,6.5,5.8,5.8,2100
DHD,20200317,25.9,25.9,25.9,25.9,600
DNW,20200317,14.4,14.4,11,14.4,2000
DP1,20200317,11.1,11.1,11.1,11.1,2000
DRI,20200317,4.1,4.1,4,4,71100
DSP,20200317,13.1,15,13.1,15,1300
DTG,20200317,14.9,14.9,14.9,14.9,100
DVN,20200317,9.7,9.9,9.5,9.9,161010
EIN,20200317,3.9,3.9,3.9,3.9,2306
EVF,20200317,7.1,8.1,7.1,7.3,59010
FIC,20200317,9.9,9.9,9.9,9.9,2000
FOC,20200317,105.2,117.2,105.2,117.2,200
FOX,20200317,43.4,45,43.4,45,9000
FRM,20200317,14.2,14.2,14.2,14.2,200
G36,20200317,4.2,4.6,4.2,4.5,410801
GER,20200317,7.5,7.5,7.5,7.5,100
GSM,20200317,8,8,8,8,600
HAC,20200317,5,5,4.7,4.7,400
HBH,20200317,4.6,4.6,4.6,4.6,100
HDM,20200317,15,15,14.7,14.8,2739
HEM,20200317,15.3,15.3,15.3,15.3,1000
HHV,20200317,16.5,16.5,16.5,16.5,100
HIG,20200317,7.8,7.8,7.5,7.5,1600
HMS,20200317,18.5,18.5,18.5,18.5,100
HNA,20200317,10.9,10.9,10.9,10.9,700
HND,20200317,14.8,15.4,14.8,15.3,32700
HNF,20200317,25.4,25.5,23,23,5500
HPB,20200317,16.3,16.3,16.3,16.3,100
HPP,20200317,47.7,47.7,47.7,47.7,20
HPT,20200317,7.7,7.7,7.7,7.7,1
HSA,20200317,31.7,31.7,31.7,31.7,4933
HSI,20200317,1,1,1,1,800
HTG,20200317,19,19,19,19,300
HTM,20200317,10.5,12.5,10.5,12.5,86300
HU4,20200317,6.3,6.3,6.3,6.3,100
HWS,20200317,12,12,12,12,5000
ICC,20200317,42.5,42.5,41.8,41.8,200
IFS,20200317,17.5,17.5,17.5,17.5,30
IHK,20200317,13.2,13.2,13.2,13.2,100
ILA,20200317,2.4,2.4,2.3,2.3,2220
ILS,20200317,11.5,11.8,11.5,11.7,2500
ISH,20200317,12.5,13,12.5,13,1200
ITS,20200317,3,3.4,3,3.4,28612
KDF,20200317,22.3,22.5,22.3,22.3,12502
KHD,20200317,7.7,7.8,6.6,7.8,7290
KLB,20200317,10.8,10.8,10.8,10.8,130
LKW,20200317,26.3,26.3,26.3,26.3,100
LLM,20200317,17,17,17,17,100
LPB,20200317,6.9,7.1,6.6,7,1784834
LTG,20200317,15.8,16.1,13.7,15.9,52835
M10,20200317,18,18,18,18,7300
MCH,20200317,58.9,59,49.4,59,10904
MFS,20200317,20,21.5,20,21.5,9900
MH3,20200317,30,31.2,28.8,31,4410
MIG,20200317,9.6,9.6,9.1,9.1,11600
MML,20200317,36,45.6,36,40.7,2810
MNB,20200317,33.5,33.5,33.5,33.5,20
MPC,20200317,18.4,19.1,18,18.8,131101
MQN,20200317,37.9,37.9,36.7,36.7,3800
MSR,20200317,14.2,16.6,12.4,16.6,709783
MTA,20200317,1.2,1.2,1.2,1.2,100
MTH,20200317,9.2,9.2,9.2,9.2,100
MTV,20200317,15,15,15,15,2000
NCP,20200317,7.8,7.8,7,7,1000
NCS,20200317,17.5,17.5,17,17.5,5180
ND2,20200317,23,23.5,23,23.5,7400
NDP,20200317,27,27,27,27,100
NDT,20200317,6.3,6.3,6.3,6.3,100
NMK,20200317,7.8,7.8,6.8,6.8,6000
NNG,20200317,8.1,8.1,8.1,8.1,12
