<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200526,10.5,10.5,10.2,10.2,6600
ABI,20200526,27.6,27.6,26.9,27.4,28650
ACE,20200526,32.4,32.4,32.4,32.4,100
ACV,20200526,59.5,60,59.5,59.9,267749
ADG,20200526,106.8,107.1,106.6,107.1,10300
AFX,20200526,4.4,4.4,4.3,4.4,36030
AG1,20200526,10.9,10.9,10.9,10.9,200
AGP,20200526,17.9,17.9,17.9,17.9,17
AGX,20200526,24.1,24.1,24.1,24.1,100
AMS,20200526,5.9,5.9,5.9,5.9,800
APF,20200526,32.7,32.8,32.7,32.8,3100
ATB,20200526,0.6,0.6,0.5,0.5,6100
BAB,20200526,18.3,18.3,18,18.3,2600
BBM,20200526,16,16,16,16,100
BBT,20200526,18.5,18.5,18.5,18.5,100
BCM,20200526,25.5,27.8,25.5,27,57391
BDF,20200526,16,16,16,16,400
BDG,20200526,31.3,31.9,30.2,31.2,4800
BDT,20200526,19.5,19.5,17.5,17.5,12700
BEL,20200526,11.5,11.5,11.5,11.5,210
BHK,20200526,11.2,11.2,11.2,11.2,100
BHP,20200526,7.3,7.3,7.3,7.3,100
BKH,20200526,29.1,29.1,29.1,29.1,200
BLI,20200526,7,7,7,7,2000
BMF,20200526,17.2,17.3,17.2,17.3,2200
BMS,20200526,4.1,4.1,4.1,4.1,300
BOT,20200526,49,50.8,49,50.3,30500
BRR,20200526,9,9,9,9,600
BSA,20200526,14,14,13.9,13.9,32400
BSL,20200526,10.5,10.5,10.5,10.5,1500
BSP,20200526,16.5,16.5,16.5,16.5,100
BSR,20200526,6.3,7.2,6.2,6.4,4077920
BTD,20200526,21.6,22,21.6,22,6600
BVG,20200526,1.4,1.4,1.3,1.3,12700
C21,20200526,25,25,25,25,100
C4G,20200526,7.4,7.6,7.4,7.5,574083
CAT,20200526,9.4,9.4,9.4,9.4,7700
CC4,20200526,9,9,9,9,6300
CCA,20200526,8.3,8.4,8.2,8.4,9300
CCM,20200526,25,25,25,25,100
CCP,20200526,7.9,8.2,7.8,8.2,500
CCR,20200526,12.1,12.1,12.1,12.1,400
CDO,20200526,0.8,0.9,0.8,0.8,30500
CDP,20200526,8.3,8.3,8.3,8.3,3000
CEN,20200526,7,7,6.4,6.5,11690
CGV,20200526,3,3,3,3,1000
CHS,20200526,7.6,8,7.6,8,7200
CI5,20200526,3.3,3.7,3.3,3.7,2700
CLX,20200526,11.2,11.8,11.2,11.5,4900
CMN,20200526,42,45,42,45,600
CMT,20200526,6.6,6.8,6.5,6.5,4700
CT3,20200526,8.7,8.7,8.7,8.7,100
CTR,20200526,45.3,46.4,45.3,46.2,219665
DAR,20200526,13.8,13.8,13.8,13.8,4600
DCR,20200526,2.1,2.1,2.1,2.1,1400
DDV,20200526,5.9,5.9,5.9,5.9,3000
DM7,20200526,9.1,9.1,9.1,9.1,100
DNL,20200526,16.5,16.5,16.5,16.5,200
DNR,20200526,12,12,12,12,500
DNW,20200526,15.6,17.5,15.6,17,301
DPH,20200526,24,24,24,24,800
DPP,20200526,17.3,17.3,17.3,17.3,1000
DRG,20200526,3.5,3.5,3.5,3.5,100
