<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200622,6,6.2,5.9,6.1,284425
ACB,20200622,24.4,24.7,24,24.1,2256643
ACM,20200622,0.7,0.7,0.6,0.7,1555675
ADC,20200622,14.3,14.3,14.3,14.3,700
ALT,20200622,12.8,12.8,12.8,12.8,5600
AMC,20200622,19.5,19.5,19.5,19.5,2500
AMV,20200622,18,18.8,17.8,18.4,1070832
API,20200622,9.7,9.7,9.2,9.2,200
APP,20200622,4.4,4.4,4.2,4.4,6100
APS,20200622,2.5,2.5,2.4,2.4,13760
ART,20200622,2.9,2.9,2.8,2.8,1561791
BAX,20200622,42.4,42.4,42.4,42.4,100
BCC,20200622,7.4,7.4,7.2,7.4,74954
BII,20200622,0.9,1,0.8,0.8,231032
BST,20200622,13.4,13.4,13.4,13.4,200
BTW,20200622,34.6,34.6,34.6,34.6,100
BVS,20200622,9.9,10.1,9.8,10.1,107173
C69,20200622,6.4,6.9,6.4,6.8,449839
C92,20200622,3.2,3.8,3.2,3.8,27800
CAN,20200622,24,24,24,24,100
CAP,20200622,28.5,29,28.5,29,3750
CDN,20200622,17.4,18.4,17.1,18.4,4000
CEO,20200622,9.4,9.7,9.3,9.3,3750463
CET,20200622,1.9,1.9,1.8,1.9,15900
CIA,20200622,11.9,11.9,11.4,11.6,13801
CJC,20200622,11.3,12.5,11.3,12.5,400
CLH,20200622,18,18.8,18,18.7,1700
CMS,20200622,2.4,2.4,2.4,2.4,8
CPC,20200622,16.4,16.4,16,16,1700
CSC,20200622,28,28,26.7,27.9,23000
CTB,20200622,31.5,31.5,30.1,30.1,900
CTP,20200622,3.4,3.4,3.2,3.3,15000
CTX,20200622,8.5,8.7,8.5,8.7,2010
CVN,20200622,11.1,12.1,11.1,12.1,84500
D11,20200622,28.6,30.2,28.6,28.6,238900
DAD,20200622,14.3,15,14.1,15,1100
DBT,20200622,10.6,10.6,10.5,10.5,1830
DDG,20200622,28,28.3,27.7,28.2,60500
DGC,20200622,39.3,39.3,38.8,38.8,168420
DHP,20200622,10,10,9.9,10,12257
DHT,20200622,45.7,45.8,44.9,45,14550
DL1,20200622,20.5,22,20.5,22,600
DNM,20200622,43,43.2,42.1,42.9,15410
DP3,20200622,68.5,68.7,67.5,68.5,4930
DPC,20200622,10.5,10.5,10.5,10.5,400
DS3,20200622,4.5,4.6,4.3,4.6,318700
DST,20200622,6.3,7.5,6.3,7.5,4836351
DTD,20200622,11.7,11.8,11.7,11.7,24700
DXP,20200622,10,10.1,10,10.1,13200
DZM,20200622,5.3,5.3,4.6,4.6,85310
EID,20200622,11.3,11.3,11,11.2,28600
EVS,20200622,7.3,7.3,7.3,7.3,100
FID,20200622,1.1,1.1,1,1,22110
GDW,20200622,23.5,23.5,23.5,23.5,4
GKM,20200622,17.6,17.9,17.5,17.9,153825
GLT,20200622,21.5,21.5,21.5,21.5,1
HAD,20200622,13.8,14,13.6,14,9900
HAT,20200622,19.5,19.5,19.5,19.5,720
HBS,20200622,2.1,2.1,2.1,2.1,360
HCC,20200622,11.7,11.8,11.7,11.8,4900
HDA,20200622,8.9,9,8.7,8.7,343100
HGM,20200622,35,38,35,38,15900
HHG,20200622,1.5,1.5,1.4,1.5,15300
HHP,20200622,11,11.1,10.9,11.1,269100
HJS,20200622,24,24,24,24,300
HKB,20200622,1.2,1.2,1.1,1.2,765224
HKT,20200622,7,7.9,7,7.9,6400
HLD,20200622,19.8,20.2,19.7,20.1,13100
HMH,20200622,10,10,10,10,10
HOM,20200622,3.2,3.3,3,3.1,88600
HUT,20200622,2.7,2.8,2.6,2.7,4784445
HVT,20200622,39.6,39.6,39.6,39.6,110
ICG,20200622,6.2,6.8,5.7,6,16600
IDC,20200622,18.5,18.6,18.3,18.4,3000
IDJ,20200622,12.7,12.8,12.5,12.6,143110
IDV,20200622,37.5,39,37.5,37.8,6915
INN,20200622,25.2,25.3,25.2,25.3,1700
ITQ,20200622,2.4,2.5,2.4,2.5,74800
IVS,20200622,7,7.1,7,7,16500
KDM,20200622,2,2,2,2,2300
KHS,20200622,12.6,14,12.5,14,5100
KKC,20200622,5.5,5.5,5.5,5.5,100
KLF,20200622,2.1,2.2,2,2.1,3000479
KSD,20200622,5.1,5.1,5.1,5.1,400
KSQ,20200622,1.7,1.7,1.6,1.6,141000
KTS,20200622,9,10.1,9,10.1,4000
KVC,20200622,1,1.1,1,1,237200
L14,20200622,70.9,70.9,69.1,70,29264
LAS,20200622,6.7,7.2,6.6,7,494500
LCS,20200622,2.2,2.2,2.2,2.2,14400
LDP,20200622,18.2,19.8,18.2,19.8,200
LHC,20200622,68.1,68.8,62.9,68.1,12200
LIG,20200622,3.3,3.3,3.2,3.3,99300
LM7,20200622,3,3.3,3,3.3,1000
LO5,20200622,2.2,2.2,2.2,2.2,4500
LUT,20200622,2,2,2,2,200
MAC,20200622,4.6,4.6,4.6,4.6,1100
MAS,20200622,36.4,36.4,35,35,1248
MBG,20200622,5.2,5.7,5.2,5.7,8481016
MBS,20200622,10.1,10.2,10,10.1,259425
MCF,20200622,8.5,9,8.5,9,4300
MCO,20200622,2.3,2.6,2.3,2.6,200
MED,20200622,39.9,40,39.2,40,4500
MPT,20200622,1.5,1.6,1.5,1.5,168700
MSC,20200622,16.5,16.5,16.5,16.5,100
MST,20200622,3.6,3.7,3.4,3.4,1260270
NAG,20200622,5,5.2,5,5.1,4231
NBC,20200622,5.6,5.7,5.6,5.6,6030
NBW,20200622,20.2,20.2,20.2,20.2,2801
NDN,20200622,18,18.5,17.8,18.2,249680
NDX,20200622,13.2,13.3,13.2,13.2,21000
NET,20200622,50,50,49,49,1500
NGC,20200622,2,2,2,2,100
NHA,20200622,10.9,10.9,10.5,10.6,16000
NHC,20200622,28.5,28.5,28,28,500
NHP,20200622,0.8,0.9,0.7,0.8,325940
NRC,20200622,11.8,12.3,11.5,11.5,85610
NSH,20200622,1.6,1.6,1.5,1.5,45200
NTH,20200622,28.3,28.3,27.9,27.9,6200
NTP,20200622,39.9,40,39.4,39.9,340971
NVB,20200622,8.8,8.9,8.7,8.7,2509221
ONE,20200622,4,4,4,4,7
PBP,20200622,7.7,7.7,7.7,7.7,100
PDB,20200622,7.8,7.8,7.8,7.8,1000
PGN,20200622,10.9,11.6,10.9,11.3,124700
PGS,20200622,14.2,14.5,14.2,14.4,6800
PGT,20200622,4.2,4.2,4.2,4.2,900
PHN,20200622,26,26,26,26,1000
PHP,20200622,9.6,9.6,9.6,9.6,600
PIC,20200622,8.5,8.5,8.5,8.5,28
PLC,20200622,15.4,15.5,15.2,15.3,94930
PMC,20200622,49.7,49.7,49.7,49.7,200
PMS,20200622,12.6,12.9,12.6,12.9,2500
POT,20200622,15,15,15,15,2100
PPE,20200622,6.4,6.5,6.4,6.5,500
PPP,20200622,16.9,16.9,16.9,16.9,400
PPS,20200622,7.1,7.1,7.1,7.1,200
PSC,20200622,16.9,16.9,16.9,16.9,510
PSD,20200622,9.5,9.5,9.5,9.5,3100
PSI,20200622,2.3,2.4,2.3,2.4,1100
PTI,20200622,18.5,19,18.4,18.4,7000
PTS,20200622,4.9,5.4,4.9,5.4,6400
PV2,20200622,2.5,2.5,2.4,2.4,5100
PVB,20200622,15.6,15.6,15.1,15.4,146618
PVC,20200622,6,6.1,6,6.1,63002
PVG,20200622,7.1,7.2,7.1,7.1,2500
PVI,20200622,31,31,30.6,30.6,34330
PVL,20200622,1.4,1.5,1.4,1.5,25004
PVS,20200622,12.7,12.9,12.5,12.7,2917548
QHD,20200622,23.4,23.7,21.1,21.1,1100
QNC,20200622,3.4,3.5,3.4,3.5,2200
S74,20200622,3.9,4.3,3.9,4.3,1132
S99,20200622,12.4,13.6,12.4,13.6,674450
SAF,20200622,43,43,43,43,100
SCI,20200622,14.5,15.4,14.4,15.4,60980
SD2,20200622,7.2,7.2,7.2,7.2,100
SD4,20200622,3.6,3.6,3.5,3.5,1100
SD5,20200622,5,5.2,4.8,5.1,14600
SD6,20200622,2.5,2.6,2.5,2.6,73400
SD9,20200622,5,5.3,4.8,5.2,32652
SDA,20200622,3.2,3.3,3.2,3.3,12800
