<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200224,6.8,6.9,6.7,6.9,49000
ACB,20200224,25.5,25.6,23.8,24,10321149
ACM,20200224,0.6,0.7,0.5,0.6,318700
ADC,20200224,15.8,15.8,15.8,15.8,500
AMC,20200224,18.1,18.1,18.1,18.1,2600
AMV,20200224,17.6,17.6,16.9,17,180660
API,20200224,15.3,15.3,15.2,15.2,500
APS,20200224,2.8,2.8,2.8,2.8,388400
ART,20200224,2.5,2.5,2.3,2.3,2837665
BAX,20200224,45,45,45,45,500
BCC,20200224,6.9,6.9,6.6,6.7,102700
BII,20200224,0.8,0.8,0.7,0.7,455430
BTS,20200224,4.2,4.2,4.1,4.1,2200
BVS,20200224,9.7,9.7,9.6,9.7,28770
C69,20200224,7,7.3,6.9,7.2,324994
CAN,20200224,25.2,25.2,25.2,25.2,300
CAP,20200224,29.6,29.6,29.4,29.6,13300
CDN,20200224,19.5,19.5,19.5,19.5,300
CEO,20200224,8.5,8.6,7.9,7.9,1057260
CET,20200224,2.8,3,2.7,3,15000
CIA,20200224,11.9,11.9,11.5,11.5,14808
CKV,20200224,16.7,16.7,16.7,16.7,200
CLH,20200224,13.9,13.9,13.9,13.9,100
CSC,20200224,34.9,34.9,30.9,30.9,124710
CTB,20200224,28.6,28.6,28.6,28.6,120
CTC,20200224,3.5,3.5,3.5,3.5,100
CTP,20200224,3.5,3.5,3.5,3.5,200
CTT,20200224,7.9,8,7.9,8,7500
CTX,20200224,12.3,12.3,11.3,11.3,3400
D11,20200224,17.2,17.2,17,17,1600
DAD,20200224,20,20,19,19.7,6300
DAE,20200224,17.9,18,17.9,18,500
DBT,20200224,10.2,10.2,10.2,10.2,300
DDG,20200224,26.6,26.6,26.3,26.3,106521
DGC,20200224,24.5,24.6,23.8,24,322405
DHT,20200224,47.5,48.5,47.5,48,44105
DNM,20200224,12.5,13.5,12.5,13.5,31000
DNP,20200224,18.5,18.5,18.4,18.4,10000
DNY,20200224,0.9,1,0.9,1,3300
DP3,20200224,70.5,70.5,70.5,70.5,110
DS3,20200224,3.2,3.3,3.1,3.3,298600
DST,20200224,0.9,1,0.8,0.8,2101600
DTD,20200224,10.9,10.9,10,10.4,138900
DXP,20200224,13,13,13,13,10
DZM,20200224,2.1,2.3,2.1,2.3,400
EID,20200224,14.1,14.8,13.3,13.4,26200
EVS,20200224,8,8,8,8,100
GKM,20200224,15.7,15.9,15.3,15.3,100400
GLT,20200224,26.9,26.9,26.9,26.9,100
HAD,20200224,13.4,13.4,13,13,10200
HBS,20200224,2.1,2.2,2.1,2.2,2200
HCC,20200224,11.1,11.1,11.1,11.1,600
HDA,20200224,8.2,8.3,8,8,47900
HHG,20200224,1.6,1.6,1.4,1.4,16700
HHP,20200224,12.6,12.6,12.2,12.2,71300
HJS,20200224,25.9,25.9,25.9,25.9,200
HKB,20200224,0.7,0.7,0.6,0.7,115400
HKT,20200224,3.4,3.4,3.4,3.4,100
HLC,20200224,6.9,6.9,6.9,6.9,360
HLD,20200224,17.4,17.4,17,17,14360
HMH,20200224,9.3,9.3,9.2,9.2,6200
HOM,20200224,3.5,3.5,3.2,3.2,300
HUT,20200224,2.1,2.1,1.9,2,1991985
ICG,20200224,7.7,7.7,7.7,7.7,50
IDC,20200224,18.8,18.8,17.7,18.4,16100
IDJ,20200224,13.9,15.2,13.5,15.2,779554
IDV,20200224,37.5,38.5,37.2,37.2,2500
INN,20200224,28.6,28.8,28.6,28.7,6400
ITQ,20200224,2.2,2.2,2,2,464500
IVS,20200224,8.5,8.7,8.4,8.6,5600
KHS,20200224,11.5,11.7,10.8,10.8,3700
KLF,20200224,1.5,1.5,1.4,1.4,2143664
KSQ,20200224,1.4,1.5,1.4,1.5,63200
KST,20200224,17,17,17,17,1000
KTS,20200224,12,12,12,12,3400
KVC,20200224,1,1.1,1,1.1,9600
L14,20200224,55,55,50.5,52.9,68292
L18,20200224,6.9,6.9,6.9,6.9,500
L35,20200224,7.5,7.5,7.4,7.4,51200
LAS,20200224,5.9,5.9,5.6,5.6,5500
LHC,20200224,60.2,61.2,60,61.2,2600
LIG,20200224,3.3,3.3,3.2,3.2,42100
MAC,20200224,5.2,5.2,5.2,5.2,100
MAS,20200224,40.1,40.1,40.1,40.1,200
MBG,20200224,19.3,19.3,17.3,17.3,954000
MBS,20200224,11.5,11.5,11.2,11.5,34250
MCO,20200224,1.9,1.9,1.9,1.9,110
MEC,20200224,1.1,1.1,1.1,1.1,4000
MPT,20200224,1.7,1.7,1.6,1.6,98800
MST,20200224,6.4,6.4,6,6,786521
NBC,20200224,6.6,6.6,6.5,6.5,50400
NBW,20200224,27.9,27.9,27.9,27.9,50
NDN,20200224,16.1,16.1,15.1,15.3,473790
NDX,20200224,11.5,11.5,11.5,11.5,3000
NHA,20200224,12.6,12.7,11.8,11.9,64300
NHP,20200224,0.5,0.6,0.5,0.5,344000
NRC,20200224,7.3,7.4,6.3,6.3,79240
NSH,20200224,1.5,1.6,1.5,1.6,90300
NTP,20200224,29,29.1,28.5,28.7,12540
NVB,20200224,8.9,8.9,8.7,8.9,1069400
ONE,20200224,3.5,3.5,3.5,3.5,50010
PBP,20200224,6.6,6.6,6.6,6.6,100
PDB,20200224,9.3,9.3,9.3,9.3,500
PDC,20200224,6.1,6.7,6.1,6.7,800
PGN,20200224,11.8,12.7,11.7,12.7,4400
PGS,20200224,21.8,21.8,21.8,21.8,100
PGT,20200224,6.4,6.4,6.4,6.4,300
PHP,20200224,9.3,9.4,9,9.4,6400
PIC,20200224,9.4,9.4,9.4,9.4,500
PJC,20200224,30.1,30.1,30.1,30.1,1200
PLC,20200224,12.2,12.3,11.8,11.8,86900
PMC,20200224,54.9,56.5,54.2,55.7,1300
PMS,20200224,13,13.1,12.9,13.1,11720
POT,20200224,14.2,15.1,14.2,15.1,400
PPP,20200224,17,17.3,16.1,16.1,900
PPS,20200224,6.1,6.1,6.1,6.1,100
PSC,20200224,14.5,14.5,14.5,14.5,10
PSD,20200224,11.7,11.7,11.7,11.7,100
PTS,20200224,5.1,5.1,5.1,5.1,10000
PVB,20200224,15.6,15.6,15.1,15.2,118900
PVC,20200224,6.4,6.4,6.1,6.1,142800
PVG,20200224,7.7,7.7,7.6,7.6,15600
PVI,20200224,31.9,31.9,31.1,31.2,218951
PVL,20200224,1.4,1.4,1.3,1.3,5000
PVS,20200224,16.2,16.2,15.3,15.4,4278530
PVX,20200224,1,1,0.9,1,1972715
QHD,20200224,20,20,20,20,11800
QNC,20200224,3,3,3,3,7400
QTC,20200224,15,15.3,15,15.3,3500
RCL,20200224,14,14,14,14,100
S55,20200224,23.3,23.6,23.1,23.1,34100
S74,20200224,4.6,4.6,4.6,4.6,100
S99,20200224,7.1,7.1,6.8,6.8,2500
SCI,20200224,8.6,8.6,8.2,8.2,39975
SCL,20200224,3.1,3.1,3.1,3.1,2000
SD2,20200224,6.2,6.2,6.2,6.2,3000
SD4,20200224,4.3,4.3,4.3,4.3,5000
SD6,20200224,2.5,2.5,2.4,2.4,108600
SD9,20200224,5.7,5.7,5.6,5.6,11600
SDT,20200224,2.8,3,2.8,3,96100
SDU,20200224,7.8,7.8,7.8,7.8,100
SED,20200224,14.3,15.3,14.3,15.3,700
SHB,20200224,6.9,7.2,6.7,7.1,20882603
SHE,20200224,15.6,15.6,15.5,15.5,900
SHN,20200224,8.6,8.9,8.6,8.9,5120
SHS,20200224,7.1,7.1,6.5,6.5,580899
SLS,20200224,62.5,66.8,60,63.6,25500
SMN,20200224,9.5,9.5,9.5,9.5,2
SMT,20200224,19.5,21.6,19.5,21.6,1600
SPI,20200224,0.9,0.9,0.9,0.9,139300
SPP,20200224,1.5,1.6,1.5,1.5,251930
SRA,20200224,7.8,7.8,7.5,7.6,45900
STC,20200224,16.4,16.4,15.3,15.3,200
STP,20200224,7.2,7.2,7.2,7.2,9500
SZB,20200224,30,30,30,30,200
TA9,20200224,8.4,8.8,8.4,8.8,600
TAR,20200224,31.4,32,31,31.4,225500
TBX,20200224,22.3,22.3,22.3,22.3,4800
TC6,20200224,4.5,4.5,4.5,4.5,1000
TCS,20200224,8.5,8.5,8.5,8.5,400
TDN,20200224,6.6,6.6,6.4,6.5,14000
TDT,20200224,11.6,11.6,11,11.4,99800
THB,20200224,8.8,8.8,8.8,8.8,600
THT,20200224,7,7,7,7,9200
TIG,20200224,7.4,7.9,7.1,7.4,2421928
TKC,20200224,3,3,2.9,2.9,2800
TKU,20200224,9.2,9.2,9.2,9.2,147
TMB,20200224,10.5,10.5,10,10,1500
TNG,20200224,14.6,14.8,13.7,13.7,1574278
TST,20200224,7,7,7,7,53600
TTH,20200224,2.5,2.6,2.4,2.5,204000
TTT,20200224,45.8,48.1,45.8,48.1,200
TTZ,20200224,2.6,2.6,2.5,2.6,55800
TV3,20200224,28,32.4,28,32.4,1200
TVC,20200224,28.8,28.8,27.8,28.5,297242
TXM,20200224,2.9,2.9,2.9,2.9,100
UNI,20200224,3.4,3.7,3.4,3.7,540
VBC,20200224,15.9,17.4,15.9,17.4,400
VC3,20200224,16.3,16.3,16,16.3,109658
VC6,20200224,8,8,8,8,6100
VCC,20200224,9.7,9.7,9.7,9.7,13500
VCG,20200224,24.6,24.6,24,24.1,116062
VCR,20200224,12.8,12.8,11.7,11.7,388600
VCS,20200224,72,72,66,66,555619
VE1,20200224,8.8,8.8,8.8,8.8,500
VE9,20200224,1.4,1.4,1.3,1.3,200
VGP,20200224,15.5,15.5,15.4,15.4,2600
VGS,20200224,7,7,7,7,21200
VHE,20200224,5.1,5.2,5,5,16500
VHL,20200224,27.7,30,27.7,30,1300
VIF,20200224,18,18,18,18,3400
VIG,20200224,0.8,0.8,0.8,0.8,36800
VIT,20200224,14.9,14.9,14.9,14.9,149
VIX,20200224,5.5,5.6,5.1,5.6,36298
VKC,20200224,2.9,2.9,2.8,2.8,22516
VMC,20200224,11.5,11.5,11,11,8820
VNC,20200224,34.5,34.6,34.5,34.6,300
VNR,20200224,20,20,18.1,18.1,1400
VSM,20200224,10,10,10,10,2000
VTC,20200224,10.2,11,10.2,11,10900
WCS,20200224,155,155,154,154,1800
