<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200205,7.7,7.7,7.4,7.4,88500
ACB,20200205,23.4,23.5,22.9,23,2790275
ACM,20200205,0.6,0.6,0.6,0.6,1472410
AMV,20200205,20.5,20.5,18.5,18.5,789230
API,20200205,16.5,17.9,16.5,17.9,400
APS,20200205,1.8,1.8,1.8,1.8,1100
ART,20200205,2.3,2.3,2.2,2.2,412670
BCC,20200205,6.6,6.8,6.6,6.6,122650
BII,20200205,0.7,0.8,0.7,0.7,147200
BPC,20200205,10.1,10.1,10.1,10.1,3210
BVS,20200205,10.3,10.7,10.1,10.2,10550
BXH,20200205,12.6,12.6,11.4,11.4,11100
C69,20200205,6.1,6.2,5.8,5.8,141700
CAP,20200205,29,29,28.7,28.9,2020
CDN,20200205,23.9,23.9,19.8,21.5,700
CEO,20200205,8.2,8.4,8.1,8.4,393979
CET,20200205,3.1,3.3,3.1,3.3,1800
CIA,20200205,13.5,13.6,13.5,13.5,1817
CKV,20200205,13.6,13.6,13.6,13.6,100
CPC,20200205,23.8,23.8,21,23.1,1000
CSC,20200205,29.1,34.8,28.8,33.1,156410
CTX,20200205,11.9,11.9,11.9,11.9,112
CVN,20200205,10.2,10.6,10.1,10.1,9400
D11,20200205,18.4,18.4,17.5,17.5,1150
DC2,20200205,5,5,5,5,10000
DDG,20200205,26.1,26.1,25.7,26,123400
DGC,20200205,24.2,24.5,24.1,24.2,18482
DHP,20200205,7.5,7.5,7.5,7.5,100
DHT,20200205,53,53,48.6,49.3,44389
DIH,20200205,17,17.7,17,17.7,6400
DNC,20200205,42.5,42.5,42.5,42.5,100
DNM,20200205,13.3,13.3,13.3,13.3,3900
DNP,20200205,18.2,18.3,18.2,18.3,11500
DP3,20200205,71,71,71,71,300
DS3,20200205,3,3,2.9,3,13900
DST,20200205,0.9,0.9,0.8,0.8,53400
DTD,20200205,9.5,9.7,9.3,9.6,30734
DXP,20200205,10.5,11.2,10.5,11,1700
DZM,20200205,2.1,2.1,2.1,2.1,2100
EID,20200205,13.5,13.5,13.1,13.4,4388
EVS,20200205,9,9,9,9,100
FID,20200205,1,1,1,1,47100
GKM,20200205,15.4,15.5,15.2,15.5,453700
HAD,20200205,14.8,14.8,14,14,2149
HBS,20200205,1.9,1.9,1.9,1.9,109
HCC,20200205,11,11,11,11,2000
HDA,20200205,9,9,8.9,8.9,32505
HHG,20200205,1.2,1.3,1.2,1.3,5300
HHP,20200205,12.4,12.4,12.1,12.3,54500
HKB,20200205,0.6,0.8,0.6,0.7,124500
HLD,20200205,17.3,17.3,16.6,17.3,10200
HMH,20200205,9,9.8,9,9.8,5100
HOM,20200205,3.4,3.4,3.4,3.4,900
HPM,20200205,12.9,12.9,12.9,12.9,100
HUT,20200205,2.1,2.2,2,2.1,696820
HVT,20200205,39,39,39,39,200
IDC,20200205,17.7,17.7,17.4,17.4,14201
IDJ,20200205,7.7,8.4,7.6,8.4,413290
IDV,20200205,39.9,39.9,39.5,39.5,801
INN,20200205,28.5,29.5,28.5,29.3,500
IVS,20200205,9,9.2,8.7,8.9,23200
KDM,20200205,2.5,2.5,2.4,2.4,1800
KLF,20200205,1.4,1.4,1.3,1.4,749043
KSD,20200205,6.9,6.9,6.9,6.9,100
KSQ,20200205,1.2,1.2,1.2,1.2,700
KTS,20200205,8.4,8.4,8.4,8.4,100
KVC,20200205,1.1,1.1,0.9,1,90330
L14,20200205,50,50.1,47,47.5,54186
L18,20200205,6.4,6.4,6.4,6.4,100
L35,20200205,12.6,12.6,12.6,12.6,200
LAS,20200205,5.6,5.7,5.6,5.7,17776
LIG,20200205,3.2,3.3,3.2,3.2,29100
LUT,20200205,2,2,2,2,100
MAC,20200205,5,5.2,5,5.2,1700
MAS,20200205,43.6,43.6,43.6,43.6,10
MBG,20200205,13.8,14.6,13.8,14.6,3920
MBS,20200205,13.9,14.1,13.6,14.1,217450
MCO,20200205,1.7,1.7,1.7,1.7,100
MEC,20200205,1.1,1.1,1.1,1.1,6406
MPT,20200205,1.7,1.7,1.6,1.6,50100
MST,20200205,4.9,5.1,4.9,5.1,247000
NAG,20200205,4.4,4.5,4.3,4.4,13400
NBC,20200205,6.3,6.3,6.3,6.3,39300
NDN,20200205,13.7,14.1,13.7,13.8,317730
NHA,20200205,9,9.7,8.9,9.7,91378
NHP,20200205,0.4,0.5,0.4,0.5,317300
NRC,20200205,9.9,9.9,9.8,9.8,11800
NSH,20200205,1.6,1.6,1.5,1.5,45600
NTP,20200205,28.5,29,28.5,28.5,62662
NVB,20200205,9,9.1,8.8,9.1,2527100
ONE,20200205,3.4,3.4,3.4,3.4,9000
PBP,20200205,6,6,6,6,100
PDB,20200205,9.1,9.1,9,9,600
PGN,20200205,12,12,11.6,11.7,6000
PGS,20200205,26.5,28.4,26.5,28.4,800
PHP,20200205,9.1,9.5,9,9.5,2000
PLC,20200205,11.6,11.8,11.2,11.8,394800
PMB,20200205,6.9,6.9,6.9,6.9,100
PMC,20200205,57.3,57.3,52.2,52.2,1400
PMP,20200205,10.8,10.8,10.8,10.8,600
PPP,20200205,16.5,17.1,14.5,17,930
PSE,20200205,7.5,7.5,7.5,7.5,100
PVB,20200205,16.3,16.4,16.2,16.3,92400
PVC,20200205,5.9,6,5.8,5.8,49510
PVG,20200205,7.6,7.8,7.4,7.7,112300
PVI,20200205,31,31.4,31,31.4,30971
PVL,20200205,1.5,1.5,1.5,1.5,20300
PVS,20200205,15.7,16.3,15.6,16.1,3133516
PVX,20200205,1,1.1,0.9,1,452840
QHD,20200205,19.9,20,19.9,20,2000
RCL,20200205,14.7,14.7,14.7,14.7,100
S74,20200205,4.5,4.5,4.5,4.5,66000
S99,20200205,8.5,8.5,8,8,1674
SAF,20200205,50,50,50,50,4
SCI,20200205,9,9.1,8.5,9.1,28300
SD2,20200205,5.8,6,5.8,6,26000
SD5,20200205,5.5,5.5,5.5,5.5,2000
SD6,20200205,2.7,2.7,2.7,2.7,27200
SD9,20200205,5.7,5.7,5.7,5.7,21810
SDT,20200205,2.9,2.9,2.9,2.9,41500
SEB,20200205,31,31,30.5,30.5,46600
SED,20200205,15.6,15.6,15.6,15.6,200
SFN,20200205,29.4,29.4,29.4,29.4,5
SHB,20200205,6.8,7.4,6.8,7.4,13147005
SHE,20200205,14.4,14.9,14.1,14.8,7900
SHN,20200205,8.6,9,8.3,9,22600
SHS,20200205,6.6,6.8,6.5,6.6,932570
SJE,20200205,19,19,19,19,28300
SLS,20200205,41,41,41,41,800
SPI,20200205,0.9,1,0.9,1,119800
SPP,20200205,1.6,1.6,1.5,1.5,11905
SRA,20200205,8.1,8.2,7.7,8,104820
