<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200413,24,24,24,24,1000
ABC,20200413,9.3,9.3,9.3,9.3,3100
ABI,20200413,22.9,24.9,22.9,23.3,7200
ACV,20200413,53,56,53,54.4,359412
ADG,20200413,92.5,92.8,92.5,92.5,502
ADP,20200413,16.6,16.6,16.6,16.6,60
AFX,20200413,4.6,4.7,4.3,4.7,111981
AMS,20200413,6.9,6.9,6.9,6.9,300
APF,20200413,24,24,24,24,2000
ATB,20200413,0.5,0.6,0.5,0.5,8200
BAB,20200413,17.8,17.8,17.8,17.8,2800
BAL,20200413,10.7,10.7,10.7,10.7,400
BBT,20200413,18.5,18.5,18.5,18.5,630
BCM,20200413,18.6,20.6,18.5,19,1000
BDG,20200413,30.7,30.7,30.7,30.7,100
BDT,20200413,15.5,15.6,14.5,15.1,41100
BEL,20200413,9.8,9.8,9.8,9.8,1500
BHK,20200413,11,14.8,11,12.9,400
BHP,20200413,6.2,6.2,6.2,6.2,200
BLI,20200413,7.2,7.2,7.2,7.2,70
BMF,20200413,14,14,14,14,1100
BMS,20200413,3.9,3.9,3.9,3.9,100
BOT,20200413,54.7,54.7,54.5,54.5,29100
BRR,20200413,7.4,7.4,7.4,7.4,100
BSA,20200413,14.2,14.2,14,14,1006
BSL,20200413,11.3,11.3,11.3,11.3,100
BSP,20200413,17.9,17.9,16,16,1177
BSR,20200413,5.9,6,5.7,5.8,3111240
BTD,20200413,16.5,16.5,16.5,16.5,1000
BVG,20200413,1.2,1.2,1.2,1.2,13500
BWA,20200413,4.5,4.5,4.5,4.5,5500
BWS,20200413,38.9,38.9,33.7,34,1300
C12,20200413,3.9,3.9,3,3,5600
C4G,20200413,4.8,5.2,4.7,5.2,396638
CAT,20200413,9.9,10.3,9.7,10.3,8700
CCA,20200413,6.5,6.5,6.5,6.5,100
CCM,20200413,17.8,20.3,17.8,20.3,2400
CDO,20200413,0.9,0.9,0.8,0.8,6701
CDP,20200413,7.6,7.6,7.3,7.3,1600
CEG,20200413,7,7,7,7,2000
CEN,20200413,5.6,5.6,4.9,5.4,11200
CHS,20200413,6.1,6.5,6.1,6.5,600
CI5,20200413,2.8,3.2,2.8,3.2,300
CID,20200413,3.7,3.7,3.3,3.3,600
CMT,20200413,6.4,6.4,6.4,6.4,145
CNC,20200413,17.8,19,17.8,19,200
CQT,20200413,1.9,1.9,1.9,1.9,1500
CSI,20200413,11.8,11.8,11.8,11.8,200
CTR,20200413,34,35.9,34,35.1,414462
DBM,20200413,51,51,41,41,1900
DCR,20200413,2.3,2.3,2.3,2.3,100
DDV,20200413,7,7,5.9,5.9,300
DFC,20200413,25.6,25.6,25.6,25.6,100
DHD,20200413,34.1,34.1,34.1,34.1,100
DNA,20200413,18.8,18.8,18.8,18.8,31800
DND,20200413,21,21,18.2,21,900
DNW,20200413,16.4,16.4,15.1,15.1,1100
DP1,20200413,14.9,14.9,13.5,13.8,1000
DPH,20200413,26.4,26.4,23.1,23.1,5500
DRI,20200413,3.7,3.9,3.7,3.9,154100
DSC,20200413,4.8,4.8,4.8,4.8,100
DSP,20200413,11.7,14,11.7,14,800
DTI,20200413,10,10,10,10,175700
DVC,20200413,4.6,4.6,4.6,4.6,400
DVN,20200413,10.3,10.5,10.2,10.5,112327
EPH,20200413,6.9,6.9,6.9,6.9,1000
EVF,20200413,6.6,6.8,6.6,6.7,14858
FIC,20200413,9.2,9.2,9.2,9.2,106
FOC,20200413,116.1,125,116.1,124,500
FOX,20200413,44,45,42,42.5,21300
FRC,20200413,12.2,12.2,12.2,12.2,300
G36,20200413,4,4.2,4,4,194300
GND,20200413,29,29,29,29,100
GTH,20200413,5.4,5.4,5.4,5.4,100
GTS,20200413,10.4,10.4,9.1,9.1,200
GVT,20200413,37.9,37.9,37.9,37.9,150
HAC,20200413,4.7,4.8,4.7,4.8,11300
HBD,20200413,15.4,15.5,11.5,15,800
HDM,20200413,12.7,12.7,12.7,12.7,100
HEJ,20200413,17.5,17.5,17.5,17.5,1030
HEM,20200413,15.9,15.9,15.9,15.9,710
HHV,20200413,16.5,16.5,16.5,16.5,7007
HIG,20200413,7.2,7.2,7.2,7.2,800
HIZ,20200413,26.4,26.4,26.4,26.4,7500
HMS,20200413,20.5,20.5,20.5,20.5,900
HNA,20200413,11,11,11,11,300
HND,20200413,15.8,16.1,15.8,16.1,167899
HNF,20200413,25.9,25.9,25.9,25.9,2900
HPB,20200413,11.6,11.6,11.6,11.6,100
HPI,20200413,15.9,15.9,15.9,15.9,200
HSI,20200413,0.9,0.9,0.9,0.9,100
HTE,20200413,5.1,5.1,5.1,5.1,90
HTG,20200413,18.3,18.3,18.3,18.3,2500
HTM,20200413,12.5,12.5,12,12.2,12600
HU6,20200413,7.3,7.3,7.3,7.3,100
HWS,20200413,11.7,11.7,11.7,11.7,1000
ICC,20200413,35.6,39,35.6,39,200
ICF,20200413,0.8,0.8,0.8,0.8,501
ICN,20200413,53,53,53,53,900
IFC,20200413,6.7,6.7,6.7,6.7,400
IFS,20200413,16,16,15.9,15.9,920
ILA,20200413,2.8,2.8,2.6,2.6,9154
ILS,20200413,11.2,12.2,11.2,12.2,400
ISH,20200413,14,14.2,14,14.2,2000
KDF,20200413,22.5,24,22.5,22.5,57931
KHD,20200413,9,9.3,8.3,9.3,14860
KLB,20200413,9.6,9.6,9.6,9.6,100
KSE,20200413,20.7,20.7,20.7,20.7,200
KTL,20200413,20.1,20.1,19,19,1000
L63,20200413,7.5,7.5,7.5,7.5,5000
LGM,20200413,13.7,13.7,13.7,13.7,110
LLM,20200413,17.8,18,15,18,1700
LMC,20200413,9.8,9.8,9.8,9.8,100
LPB,20200413,6.3,6.7,6.3,6.6,2775624
LTG,20200413,17.3,18.7,14.7,18.3,238780
M10,20200413,28.5,28.6,24.9,27.5,166638
MCH,20200413,66,66,64,65.1,24330
MDF,20200413,11.4,11.4,11.4,11.4,100
MFS,20200413,20.8,21,20.6,20.6,5800
MGG,20200413,35,35,35,35,300
MH3,20200413,30.5,30.5,30.3,30.3,710
MIG,20200413,9.1,9.2,9.1,9.2,11500
MKP,20200413,44.6,48,44.6,48,300
MML,20200413,42,42,40.6,40.8,8110
MND,20200413,9,10,9,10,900
MPC,20200413,20.1,20.4,19.7,19.9,34801
MQN,20200413,40,40.2,40,40.1,3004
MSR,20200413,15,15,14.7,14.9,1170
MVY,20200413,4.4,4.4,4.4,4.4,800
NBE,20200413,6.1,6.2,6.1,6.2,1200
NCS,20200413,18.5,19,18.5,18.9,9990
ND2,20200413,24,24,24,24,1000
NDT,20200413,4.2,4.5,4.2,4.5,3600
NHT,20200413,23.6,23.6,23.6,23.6,2800
