<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200703,5.7,5.8,5.6,5.7,337650
ACB,20200703,23.2,23.3,23,23,1271360
ACM,20200703,0.6,0.7,0.6,0.7,252441
ADC,20200703,13.8,13.8,13.6,13.6,2100
ALT,20200703,11.6,12.5,11.6,12.5,5606
AMC,20200703,19.9,19.9,19.9,19.9,300
AMV,20200703,17,17.1,16.8,17,337258
APP,20200703,3.8,3.8,3.8,3.8,120
APS,20200703,2.4,2.4,2.4,2.4,3000
ARM,20200703,22.5,22.5,22.5,22.5,100
ART,20200703,2.7,2.7,2.6,2.6,726636
BAX,20200703,41,42.1,40,42.1,2300
BBS,20200703,11.7,11.7,11.7,11.7,34
BCC,20200703,7.3,7.3,7.2,7.3,57661
BED,20200703,33,33,33,33,30
BII,20200703,0.7,0.8,0.7,0.7,244010
BKC,20200703,5.5,5.5,5.5,5.5,121
BLF,20200703,2.7,3,2.7,3,10760
BPC,20200703,11.6,11.6,11.6,11.6,1000
BTS,20200703,4,4.2,4,4.2,1539
BVS,20200703,9.6,9.7,9.4,9.7,59510
C69,20200703,6.1,6.2,6,6,69600
C92,20200703,3.9,3.9,3.9,3.9,10005
CAP,20200703,29.1,29.2,29.1,29.2,256
CDN,20200703,18.2,18.3,18.2,18.3,8200
CEO,20200703,7.8,7.9,7.6,7.8,953986
CET,20200703,1.7,1.7,1.7,1.7,19011
CIA,20200703,11.3,11.4,11.3,11.4,1002
CJC,20200703,16,16,16,16,100
CLH,20200703,18,18,18,18,600
CMS,20200703,2.3,2.5,2.2,2.5,67000
CPC,20200703,16,16,16,16,906
CSC,20200703,22.1,23,22.1,23,4484
CTC,20200703,3.8,3.8,3.8,3.8,2962
CTP,20200703,3.1,3.1,3,3.1,45300
CTX,20200703,7.5,7.9,7.5,7.9,19922
CVN,20200703,12.1,12.1,11.8,11.8,21020
D11,20200703,19.6,21.3,19.4,21,23900
DAD,20200703,15,15,15,15,108
DBT,20200703,10.5,10.5,10.4,10.4,14500
DDG,20200703,27,27.4,26.5,27.3,76500
DGC,20200703,39.7,41.3,39.7,40.8,883025
DHP,20200703,9.7,9.7,9.7,9.7,3100
DHT,20200703,45.5,46.3,45.5,46.3,6650
