<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
VNM,20200103,118.2,119,118.2,118.3,625390
VNS,20200103,11,11.75,11,11.65,78480
VOS,20200103,1.64,1.64,1.56,1.63,591350
VPB,20200103,20.6,20.95,20.35,20.4,1416280
VPD,20200103,15.7,16,15.5,15.5,9720
VPG,20200103,23.1,23.2,23,23.1,80360
VPH,20200103,4.02,4.12,4.02,4.12,15690
VPI,20200103,42.2,42.45,42.1,42.4,610910
VPK,20200103,2.05,2.05,2.05,2.05,5010
VPS,20200103,10.15,10.15,10.15,10.15,10
VRC,20200103,14.55,14.55,14.55,14.55,20490
VRE,20200103,34.3,34.65,34.1,34.6,1272890
VSC,20200103,27.4,28,27.4,28,347650
VSH,20200103,21.65,22.2,21.65,22.2,7450
VSI,20200103,23.4,23.4,23.4,23.4,10
VTB,20200103,16.9,16.9,14.75,16.5,720
VTO,20200103,7.43,7.45,7.4,7.45,6110
YBM,20200103,3.85,3.85,3.8,3.85,6830
YEG,20200103,38,38.5,36.8,37,24070
VCI,20200103,29,29,28.5,29,2450
VDP,20200103,32.45,32.45,32.45,32.45,200
VGC,20200103,18,18.1,18,18,55480
VHC,20200103,38.9,39.2,38.25,38.3,112260
VHM,20200103,84.9,85.4,84.6,85.2,394470
VIC,20200103,115,115.3,114.3,115.3,248940
VID,20200103,4,4.07,4,4.07,2000
VIP,20200103,4.9,5,4.9,4.98,4930
VIS,20200103,24.8,25,24.5,24.5,1320
VJC,20200103,148,148.8,147.5,148,350790
VMD,20200103,24.6,24.6,24.6,24.6,100
VND,20200103,14.45,14.45,14.15,14.4,163940
VNE,20200103,3.65,3.65,3.35,3.62,120860
VNG,20200103,19.95,19.95,19.8,19.9,337440
TRC,20200103,33,33,31.7,31.9,22400
TS4,20200103,4.09,4.09,4.09,4.09,10
TSC,20200103,2.97,3,2.83,3,951100
TTB,20200103,4.19,4.24,4.1,4.1,645150
TTF,20200103,2.66,2.72,2.64,2.64,280360
TV2,20200103,79.5,81,79.2,81,12880
TVB,20200103,13.65,13.8,13.4,13.5,77580
TVS,20200103,13.9,13.9,13.9,13.9,31910
TVT,20200103,22.95,22.95,22.95,22.95,10
TYA,20200103,14,14.25,13.9,14.25,26420
UDC,20200103,4.34,4.34,3.81,3.81,30
VAF,20200103,10.3,10.9,9.58,9.61,40
VCB,20200103,91.5,91.8,89.9,89.9,536130
VCF,20200103,182,190,181.1,181.1,1390
TDC,20200103,8.43,8.61,8.42,8.42,56680
TDG,20200103,1.8,1.8,1.73,1.75,32070
TDH,20200103,10.1,10.7,10.1,10.5,1806660
TDM,20200103,25.5,25.8,25.3,25.35,16870
TEG,20200103,5.1,5.39,5.1,5.39,980
TGG,20200103,1.84,1.9,1.79,1.86,472330
THG,20200103,43.6,43.8,42.2,42.9,1380
THI,20200103,28.2,28.2,28.2,28.2,100
TIP,20200103,20,20,18.8,19.7,48860
TLD,20200103,4.5,4.56,4.22,4.49,154330
TLG,20200103,40,40,39.5,39.5,5190
TLH,20200103,4.41,4.49,4.41,4.42,133760
TMP,20200103,36.5,36.5,35.05,36.2,1110
TMS,20200103,29,29,28.5,28.5,6200
TMT,20200103,5.57,5.7,5.56,5.7,1310
TN1,20200103,63.8,64.8,63.5,64.8,1970
TNA,20200103,22.1,22.7,21.3,22.6,698420
TNI,20200103,10.5,10.65,10.2,10.2,606700
TNT,20200103,1.64,1.65,1.64,1.64,11220
TPB,20200103,21.3,21.8,21.3,21.5,99170
TPC,20200103,9.99,9.99,9.31,9.31,20
TRA,20200103,60.8,61,59.5,60.8,1550
STB,20200103,10.25,10.3,10.15,10.2,1975250
STG,20200103,15.5,15.5,15.45,15.45,3000
