<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
SVC,20200526,69.1,73.9,69.1,72,440
SPM,20200526,9.9,10.6,9.9,10.4,1080
SRC,20200526,16,16.3,16,16.3,16260
ST8,20200526,12.2,12.2,12.2,12.2,200
STB,20200526,10.3,10.45,10.3,10.4,9396730
STG,20200526,15.7,15.7,15.3,15.6,1110
SGT,20200526,4.4,4.4,4.21,4.21,3230
SHA,20200526,4,4.09,3.86,4.07,69410
SHI,20200526,8.8,8.8,8.7,8.79,340350
SII,20200526,16.2,17.2,16.2,17.2,750
SJD,20200526,17.1,17.2,17.1,17.2,53700
SMC,20200526,10.7,11.3,10.7,11,2120
REE,20200526,31.2,32.5,31.2,32.5,1489950
RIC,20200526,4.38,4.67,4.08,4.67,1060
S4A,20200526,26.5,26.5,26.5,26.5,30
SAB,20200526,175.1,179,174.5,175.3,97860
SAM,20200526,9.07,9.1,9,9.1,316330
SAV,20200526,9.5,9.5,9.2,9.49,240
SBA,20200526,14.2,14.5,14.2,14.3,4820
SCS,20200526,119,120.1,118.5,119.8,50460
SFC,20200526,21.3,21.3,21.3,21.3,850
SFG,20200526,5.6,5.64,5.4,5.5,34070
SFI,20200526,20.2,20.2,19.1,19.2,9660
SGN,20200526,72,72.3,71.3,72.2,6510
PHR,20200526,50.4,51.9,49.55,51.3,2889580
PIT,20200526,4,4,4,4,6180
PLP,20200526,8.35,8.4,8.35,8.4,9080
PLX,20200526,47,47,46.4,46.9,626270
PME,20200526,59.5,59.5,58.8,58.9,12550
PMG,20200526,12.5,12.5,12.45,12.45,2270
PNC,20200526,9.5,9.5,9.5,9.5,300
PNJ,20200526,64.4,64.8,63.9,64.2,1048050
POM,20200526,5.3,5.35,5.3,5.35,50580
POW,20200526,10.3,10.7,10.25,10.6,9494050
PPC,20200526,24.4,25.3,24.4,25,312740
PTB,20200526,47.1,48.45,47,48.45,266740
PTC,20200526,8.8,8.9,8.4,8.7,17080
PTL,20200526,3.18,3.36,3.18,3.36,310
PVD,20200526,11.1,11.2,10.95,11.15,7062640
PVT,20200526,10.8,11.15,10.65,11.15,2624410
PXI,20200526,2.6,2.76,2.6,2.76,4160
PXS,20200526,4.3,4.3,4.1,4.15,65990
PXT,20200526,1.13,1.13,1.12,1.13,95500
QBS,20200526,1.89,2.02,1.86,2.02,136130
QCG,20200526,7.81,8.06,7.81,7.92,649710
RAL,20200526,83,83.3,81.9,82.9,13180
RDP,20200526,7.58,7.99,7.58,7.99,1010
MDG,20200526,12.3,12.3,11.6,11.6,20
MHC,20200526,3.29,3.3,3.11,3.28,188760
MSH,20200526,37,37.4,37,37.4,82980
MSN,20200526,62,62.8,61.9,62.5,1053240
MWG,20200526,86.2,86.8,85.6,86.5,1175440
NAF,20200526,25,25.5,24,25.5,43810
NAV,20200526,16,17.85,16,17.85,810
NBB,20200526,19.35,19.35,19,19.1,24880
NCT,20200526,61.5,61.7,60.5,61.6,12570
NHH,20200526,47,49,47,47.65,240060
NKG,20200526,7.9,7.9,7.66,7.73,2691160
NNC,20200526,45.25,46.1,45.25,46.1,1280
NSC,20200526,64.9,64.9,63.3,63.5,8620
NT2,20200526,21.1,21.45,21.1,21.4,508580
NTL,20200526,17.4,17.9,17.2,17.6,503730
NVL,20200526,53.4,53.9,52.5,53.4,1119930
NVT,20200526,5,5.2,5,5.2,1730
OGC,20200526,3.21,3.3,3.2,3.23,896230
OPC,20200526,57.5,58,57.5,58,1910
PAC,20200526,22.3,22.5,22,22.5,59120
PAN,20200526,23,23,22.4,22.5,18970
PC1,20200526,17.5,17.7,17.3,17.55,1129300
PDN,20200526,66,69,66,68,1340
PDR,20200526,24.55,24.85,24.55,24.85,614970
PET,20200526,8.8,9.01,8.64,8.93,313820
PGC,20200526,14.4,14.9,14.4,14.85,27690
PGD,20200526,30.9,31.2,30.9,31.2,210
PGI,20200526,16,16,16,16,50
PHC,20200526,9.65,9.72,9.62,9.65,43520
L10,20200526,15.05,15.05,15.05,15.05,350
LAF,20200526,8.37,8.6,8.37,8.6,3050
LBM,20200526,28.95,28.95,27.25,27.25,50
LCM,20200526,0.65,0.66,0.63,0.63,74860
LDG,20200526,5.4,5.72,5.39,5.72,7353870
LGC,20200526,45,45,45,45,3000
LGL,20200526,4.79,4.79,4.7,4.71,71250
LHG,20200526,18.4,18.5,17.95,18.2,527040
LIX,20200526,56.5,56.5,53.5,54.7,78610
LMH,20200526,0.81,0.81,0.81,0.81,101110
LSS,20200526,4.75,4.8,4.74,4.76,58660
MBB,20200526,17.4,17.6,17.35,17.6,9158970
HU3,20200526,7.4,7.6,7.4,7.5,510
HUB,20200526,17.5,17.9,17.2,17.9,1790
HVH,20200526,7.95,8,7.9,7.95,300050
HVN,20200526,26.9,27.4,26.85,27.35,1307740
IBC,20200526,22,22,21,21.95,148910
ICT,20200526,15.9,16.3,15.85,16.2,85610
IDI,20200526,4.27,4.39,4.27,4.3,1674990
IJC,20200526,12.8,12.8,12.35,12.6,379650
ILB,20200526,16.8,17.4,16.8,17.4,63990
IMP,20200526,54.7,54.7,53.2,54,42510
ITA,20200526,2.98,2.99,2.91,2.99,21511610
ITD,20200526,8.7,8.7,8.38,8.45,24730
JVC,20200526,2.7,2.7,2.65,2.7,368900
KBC,20200526,14.15,14.45,14.1,14.25,3652010
KDC,20200526,30,30.5,29.4,30,291910
KDH,20200526,21.7,22.05,21.7,22.05,639110
KHP,20200526,8.37,8.38,8.34,8.35,13670
KMR,20200526,2.18,2.19,2.15,2.19,150380
KOS,20200526,28.5,29.15,28.4,28.9,368900
KPF,20200526,15.95,18,15.95,18,3120
FDC,20200526,11.8,13.5,11.8,13.5,4080
FIT,20200526,5.98,6.09,5.9,5.9,181810
FLC,20200526,2.89,2.89,2.87,2.89,5148880
FMC,20200526,27,27.3,26.9,27.1,153120
FRT,20200526,27.3,28.25,26.85,27.3,1335350
FTS,20200526,11,11.35,11,11.3,122100
GAB,20200526,150,151,150,151,40990
GAS,20200526,74.5,74.9,73.8,74.9,615970
GDT,20200526,29.2,29.9,28.8,29.9,28520
GEG,20200526,21.35,22,21.35,22,639940
GEX,20200526,18.1,18.1,17.7,17.95,3649150
GIL,20200526,18.9,19.5,18.9,19.3,389180
GMC,20200526,19.1,19.1,18.7,19.1,16830
GMD,20200526,19.6,20.25,19.6,20.15,580970
GSP,20200526,9.8,10.2,9.8,10.2,40
GTA,20200526,10.7,11,10.7,11,1190
GTN,20200526,17.35,17.85,17.3,17.85,2174270
GVR,20200526,13.35,13.45,13.05,13.1,2026130
HAH,20200526,10.95,11.6,10.95,11.4,156510
HAI,20200526,3.05,3.12,3.02,3.05,1901490
HAP,20200526,3.1,3.17,3.1,3.16,13160
HAR,20200526,3,3.11,3,3.06,723060
HAS,20200526,7.65,7.65,7.65,7.65,10
HAX,20200526,11.3,11.75,11.3,11.7,95430
HBC,20200526,8.92,9.19,8.89,9.03,3494300
HCD,20200526,3.38,3.38,3,3.05,3033220
HCM,20200526,19.25,19.95,19.05,19.85,4065930
HDB,20200526,23.7,24.35,23.7,24.35,755080
HDG,20200526,28.4,28.7,28,28.15,557780
HHS,20200526,4.16,4.17,4.09,4.11,4700790
HID,20200526,2.42,2.47,2.4,2.46,86430
HII,20200526,15.4,15.4,14.4,14.45,203840
HMC,20200526,13.8,14.75,13.8,14,19510
HNG,20200526,14.3,14.4,14.2,14.4,828200
HOT,20200526,40.4,40.4,40.1,40.1,130
HPG,20200526,27.35,28.4,27.3,28.4,11503490
HPX,20200526,26.8,26.9,26.7,26.85,195270
HQC,20200526,1.08,1.1,1.08,1.09,3820460
HRC,20200526,38,38,38,38,4430
HSG,20200526,9.85,9.89,9.76,9.89,10262660
HSL,20200526,5.42,5.54,5.4,5.48,71960
HT1,20200526,13.9,14.7,13.9,14.7,844000
HTI,20200526,12.2,12.4,12.2,12.4,3500
HTL,20200526,13.2,13.75,13.2,13.75,1820
HTN,20200526,18,19,17.8,19,175810
HTV,20200526,13.1,13.1,13,13,1230
HU1,20200526,5.5,5.5,5.5,5.5,40
DCL,20200526,20.4,20.6,20.2,20.5,34920
DGW,20200526,27.2,27.55,27.2,27.4,296930
DHA,20200526,31.5,31.9,31.1,31.75,45400
DHG,20200526,93.1,93.5,93,93,11120
DHM,20200526,9,9,8.37,8.37,374050
DIC,20200526,1.77,1.79,1.72,1.77,294760
DLG,20200526,1.46,1.46,1.43,1.43,6197780
DMC,20200526,53.4,53.4,52.4,53.3,143320
DPG,20200526,24.25,25.1,24.25,25,341820
DPR,20200526,37.3,38.8,36,38,21220
DQC,20200526,18,18,17.4,17.5,111650
DRC,20200526,19.6,20.7,19.6,20.7,1946620
DRH,20200526,6.88,6.89,6.6,6.83,1836430
DRL,20200526,51.9,51.9,51.9,51.9,10
DSN,20200526,47.4,47.5,47.05,47.5,11430
DTL,20200526,11.9,11.9,10.4,10.4,60
DVP,20200526,34.3,35.25,34.3,35.2,29230
DXG,20200526,11.3,11.6,11.25,11.55,4142750
EIB,20200526,16.8,17.1,16.8,16.9,382380
ELC,20200526,5.29,5.45,5.23,5.39,83580
EVE,20200526,9.99,10.25,9.6,10.25,47090
FCM,20200526,6.34,6.4,6.24,6.31,29410
FCN,20200526,9.2,9.26,9.2,9.25,930050
CCL,20200526,7.1,7.59,7,7.59,590570
CDC,20200526,16,16,16,16,1000
CEE,20200526,14,15,13.65,15,12550
CIG,20200526,1.65,1.68,1.6,1.6,22460
CII,20200526,19.9,20.1,19.85,19.9,1080460
CKG,20200526,10,10.5,9.5,9.95,239500
CLC,20200526,27.5,27.5,27.25,27.3,40880
