<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200721,5.4,5.5,5.3,5.4,139600
ACB,20200721,24.5,24.6,24.2,24.6,2194410
ACM,20200721,0.8,0.8,0.7,0.7,542364
ADC,20200721,15,15,15,15,100
AMC,20200721,17.4,17.4,17.4,17.4,1900
AMV,20200721,17,17.1,16.8,16.9,281347
API,20200721,9.1,9.1,9.1,9.1,100
APP,20200721,3.4,3.4,3.4,3.4,400
APS,20200721,2.4,2.4,2.4,2.4,5500
ART,20200721,2.6,2.6,2.4,2.5,1903350
BAX,20200721,40.7,40.7,40.1,40.1,1700
BCC,20200721,7.2,7.2,7,7.2,18600
BII,20200721,0.8,0.8,0.7,0.8,14920
BPC,20200721,11.4,11.4,11.4,11.4,100
BSC,20200721,16,16,16,16,1000
BTS,20200721,4.7,4.7,4.7,4.7,100
BVS,20200721,10.5,10.5,9.9,10.1,153030
C69,20200721,5.7,5.8,5.6,5.8,55360
C92,20200721,3.6,3.6,3.6,3.6,40
CAP,20200721,30.8,32,30.3,30.8,9760
CDN,20200721,20,20,19,19.7,1200
CEO,20200721,8,8,7.8,7.8,1081290
CET,20200721,1.9,1.9,1.9,1.9,9765
CJC,20200721,15.7,15.7,15.7,15.7,200
CKV,20200721,11.8,11.8,11.8,11.8,200
CLH,20200721,19.5,19.5,19,19.2,3200
CMC,20200721,5,5,5,5,100
CMS,20200721,3.8,3.9,3.5,3.8,48800
CPC,20200721,16.3,16.3,16.3,16.3,930
CSC,20200721,23.5,23.8,23.1,23.8,4200
CTP,20200721,2.8,2.9,2.8,2.9,84220
CTT,20200721,11,11,11,11,100
CTX,20200721,8.3,8.3,8.2,8.2,400
CVN,20200721,13.1,13.1,13.1,13.1,113
D11,20200721,18.5,18.8,18.4,18.8,1700
DBT,20200721,10.9,11.1,10.9,11.1,2300
DDG,20200721,26.9,27,26.8,26.9,51000
DHT,20200721,52.5,53,51.5,52,27881
DNM,20200721,40.5,42.9,40,42.5,71896
DNP,20200721,18.2,18.2,18.1,18.1,600
