<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200511,6.89,7.9,6.89,6.89,530
VOS,20200511,1.36,1.36,1.33,1.36,153700
VPB,20200511,24.1,24.15,23.2,24.1,8508370
VPD,20200511,14.1,14.2,14,14.1,12270
VPG,20200511,18.4,18.6,17.8,18.4,18630
VPH,20200511,3.6,3.96,3.6,3.6,137170
VPI,20200511,42.4,42.6,42.15,42.4,654130
VPS,20200511,10.8,10.8,9.55,10.8,1410
VRC,20200511,6.36,6.46,6.31,6.36,339250
VRE,20200511,25.45,25.65,24.8,25.45,3515430
VSC,20200511,28.25,28.25,26.9,28.25,190420
VSH,20200511,18,18.8,17.85,18,9950
VTB,20200511,10.2,10.5,10.1,10.2,10020
VTO,20200511,7,7.1,7,7,30620
YBM,20200511,3.42,3.46,3.4,3.42,1320
YEG,20200511,55,55.7,54.6,55,19940
VFG,20200511,37.1,37.1,37.1,37.1,10
VGC,20200511,17.1,17.4,17.1,17.1,95630
VHC,20200511,32.65,33.4,31.6,32.65,695020
VHM,20200511,73.5,73.9,70.8,73.5,2792640
VIC,20200511,97.5,98,95.9,97.5,1358920
VID,20200511,3.65,3.65,3.65,3.65,40
VIP,20200511,4.98,4.99,4.77,4.98,103090
VIS,20200511,17.8,20,17.8,17.8,190
VJC,20200511,118.6,119.3,117.6,118.6,404180
VMD,20200511,21.25,21.25,20,21.25,2870
VND,20200511,11.8,11.8,11.4,11.8,1691260
VNE,20200511,4.6,4.9,4.5,4.6,140970
VNG,20200511,13.7,13.8,13.6,13.7,192400
VNL,20200511,13.1,14,13.1,13.1,160
VNM,20200511,108.5,108.5,104.7,108.5,1792200
VNS,20200511,9.35,9.67,9.3,9.35,7110
TVT,20200511,20,20,19,20,5240
TYA,20200511,12.5,12.6,12.1,12.5,49390
UDC,20200511,2.94,2.94,2.94,2.94,10
UIC,20200511,40.4,41,40,40.4,33330
VCB,20200511,74.5,74.5,72.5,74.5,1696160
VCF,20200511,210,222,206,210,1260
VCI,20200511,21,21,20.1,21,725760
VDP,20200511,37,37,35.3,37,310
TLG,20200511,33.6,33.8,32.4,33.6,160810
TLH,20200511,2.97,3,2.93,2.97,45330
TMP,20200511,32.1,32.7,32.1,32.1,980
TMS,20200511,25.95,25.95,25.95,25.95,10
TMT,20200511,5.3,5.4,5.3,5.3,1110
TN1,20200511,65,65,64,65,1260
TNA,20200511,15.4,15.6,15.3,15.4,12360
TNC,20200511,16.6,18.1,16.6,16.6,2520
TNI,20200511,10.5,10.55,10.35,10.5,203690
TNT,20200511,1.5,1.5,1.48,1.5,40320
TPB,20200511,18.75,19,18.1,18.75,137630
TPC,20200511,8.89,8.99,7.9,8.89,1150
TRA,20200511,57,57.3,57,57,2020
TRC,20200511,28,28,27.6,28,8510
TS4,20200511,2.67,2.67,2.5,2.67,48590
TSC,20200511,2.29,2.3,2.18,2.29,271060
TTB,20200511,3.21,3.21,3.01,3.21,569880
TTF,20200511,2.07,2.1,2.05,2.07,880540
TV2,20200511,65,65,63.3,65,90850
TVB,20200511,10.1,10.35,10,10.1,427290
TVS,20200511,10.85,10.85,10.5,10.85,83000
TCT,20200511,34.9,35,34.9,34.9,9510
TDC,20200511,7.66,7.66,7.6,7.66,39530
TDG,20200511,1.78,1.83,1.75,1.78,458850
TDH,20200511,8.45,8.45,8.3,8.45,750980
TDM,20200511,20.7,20.9,20.6,20.7,124960
TDW,20200511,23.25,23.25,22.5,23.25,40
TEG,20200511,2.98,2.98,2.72,2.98,640
TGG,20200511,0.84,0.84,0.83,0.84,172390
THG,20200511,49.35,49.7,48.2,49.35,6830
THI,20200511,26.1,26.1,26,26.1,6070
TIP,20200511,18.5,18.75,18.45,18.5,253880
TLD,20200511,5.6,5.77,5.32,5.6,158190
SZL,20200511,39.5,40.7,39,39.5,92300
TAC,20200511,27.2,27.3,26.5,27.2,47130
TCB,20200511,20.2,20.2,19.35,20.2,4765680
TCD,20200511,10.25,10.25,9.7,10.25,400
TCH,20200511,23.3,23.3,21.8,23.3,1762180
TCL,20200511,20,20,20,20,209310
TCM,20200511,15.7,15.8,15.25,15.7,686260
TCO,20200511,8.61,8.61,8.61,8.61,10
TCR,20200511,3.39,3.62,3.39,3.39,20
SMB,20200511,30.5,30.5,30.2,30.5,39540
SMC,20200511,10.7,11,10.5,10.7,18600
SRC,20200511,16.5,17.3,16.2,16.5,9340
SRF,20200511,13.9,13.95,13.7,13.9,5670
SSC,20200511,53.4,53.4,50.5,53.4,50
SSI,20200511,14.15,14.15,13.65,14.15,6209600
ST8,20200511,12.2,12.2,12.2,12.2,500
STB,20200511,9.69,9.75,9.54,9.69,10595020
STG,20200511,16,16.6,15.6,16,21770
STK,20200511,17,17.2,16.9,17,38900
SVC,20200511,74,77,72,74,20330
SVI,20200511,62.1,62.1,62.1,62.1,10
SZC,20200511,19.1,19.75,18.6,19.1,1065140
SFG,20200511,5.39,5.39,5.3,5.39,27080
SFI,20200511,18.2,19.75,17.85,18.2,1350
SGN,20200511,71.8,71.8,71.1,71.8,2210
SGR,20200511,15.7,15.7,15.7,15.7,10
SGT,20200511,4.28,4.28,4.03,4.28,3430
SHA,20200511,4.09,4.1,4.05,4.09,2560
SHI,20200511,8.6,8.6,8.1,8.6,502190
SHP,20200511,24,24.3,24,24,210
SII,20200511,19.2,19.2,18.15,19.2,110
SJD,20200511,16.9,17,16.7,16.9,35490
SJF,20200511,1.94,1.95,1.84,1.94,838640
SJS,20200511,19,19.4,18.8,19,76310
SKG,20200511,9.95,10.1,9.82,9.95,151930
REE,20200511,30.7,30.95,30.5,30.7,349490
RIC,20200511,4.38,4.4,4.38,4.38,100
ROS,20200511,3.49,3.63,3.4,3.49,13836680
SAB,20200511,173.1,176,169,173.1,111670
SAM,20200511,9.3,9.38,9.2,9.3,86590
SAV,20200511,8.05,8.05,8.03,8.05,10000
SBA,20200511,14.2,14.2,14,14.2,18320
SBT,20200511,14.8,15,14.6,14.8,2143070
SBV,20200511,9.19,9.2,8.9,9.19,13400
SC5,20200511,20.65,20.65,19.6,20.65,80
SCD,20200511,21.4,23,21.1,21.4,13080
SCR,20200511,4.56,4.61,4.55,4.56,1519450
SCS,20200511,105.9,106.2,105.5,105.9,31310
PJT,20200511,9.85,10.3,9.85,9.85,2980
PLP,20200511,8.6,8.6,8.3,8.6,46630
PLX,20200511,44.3,44.5,43.65,44.3,1344010
PME,20200511,62.4,62.4,61.1,62.4,25410
PMG,20200511,11.9,12,11.9,11.9,21170
PNC,20200511,8.94,8.94,8.94,8.94,30
PNJ,20200511,59.7,59.9,58.3,59.7,1231840
POM,20200511,4.3,4.35,4.25,4.3,11960
POW,20200511,10.15,10.2,9.97,10.15,6886910
PPC,20200511,24.7,25.1,24.7,24.7,178560
PTB,20200511,47.5,47.5,46.5,47.5,281960
PTC,20200511,7.8,7.8,7.26,7.8,30
PTL,20200511,3.65,3.65,3.65,3.65,50
PVD,20200511,10.35,10.35,9.74,10.35,13475920
PVT,20200511,10.5,10.6,10.15,10.5,2568490
PXI,20200511,2.86,2.86,2.69,2.86,690
PXS,20200511,3.98,3.98,3.72,3.98,164210
PXT,20200511,1.06,1.06,1.02,1.06,10140
QBS,20200511,1.85,1.86,1.83,1.85,7930
QCG,20200511,7.95,8.1,7.6,7.95,523020
RAL,20200511,82.5,86,82.5,82.5,10940
NCT,20200511,59.8,59.9,59.4,59.8,18230
NHH,20200511,46.5,49.1,46.3,46.5,221450
NKG,20200511,6.65,6.9,6.55,6.65,1376790
NLG,20200511,23.6,23.7,22.8,23.6,1055830
NNC,20200511,45.45,45.45,44,45.45,3120
NSC,20200511,64,68,63.5,64,20210
NT2,20200511,20.1,20.25,20.05,20.1,390310
NTL,20200511,17.1,17.2,16.9,17.1,253040
NVL,20200511,54,54.5,51.9,54,855360
NVT,20200511,5.4,5.4,5.2,5.4,3010
OGC,20200511,3.22,3.28,3.13,3.22,902040
OPC,20200511,56.6,56.9,54,56.6,630
PAC,20200511,22.55,22.8,22.1,22.55,79080
PAN,20200511,23.7,24.4,23.45,23.7,26320
PC1,20200511,16.7,17.1,16.15,16.7,1120310
PDR,20200511,26.55,26.55,25.9,26.55,651900
PET,20200511,7.26,7.28,7.2,7.26,42070
PGC,20200511,13.5,13.7,13.5,13.5,7890
PGD,20200511,30,30,28.6,30,3270
PGI,20200511,15.45,16.5,15.45,15.45,150
PHC,20200511,9.7,9.92,9.3,9.7,61430
PHR,20200511,44.7,44.95,43.9,44.7,1412250
PIT,20200511,3.82,3.82,3.81,3.82,750
LGL,20200511,4.47,4.5,4.36,4.47,80920
LHG,20200511,17,17.3,16.8,17,292340
LIX,20200511,59.6,60.3,56.8,59.6,191010
LM8,20200511,24.1,24.1,21.25,24.1,330
LMH,20200511,1.08,1.09,1.05,1.08,597650
LSS,20200511,4.59,4.6,4.41,4.59,15750
MBB,20200511,16.8,17,16.5,16.8,13871460
MCG,20200511,1.63,1.66,1.57,1.63,180
MCP,20200511,13.4,13.4,13.4,13.4,50
MHC,20200511,2.77,2.88,2.77,2.77,32720
MSH,20200511,35.3,35.7,35.1,35.3,120780
MSN,20200511,63.1,63.1,60.6,63.1,1838950
MWG,20200511,85,85.6,83.8,85,1257030
NAF,20200511,25.5,25.6,25,25.5,52170
NAV,20200511,17,17,17,17,10
NBB,20200511,18.15,19.1,17.9,18.15,7830
LCG,20200511,5.75,5.8,5.55,5.75,507880
LCM,20200511,0.64,0.64,0.61,0.64,103800
LDG,20200511,5.2,5.2,4.97,5.2,3585790
LEC,20200511,16.9,16.9,16.9,16.9,110
HUB,20200511,16.7,16.7,16.4,16.7,6320
HVG,20200511,5.22,5.69,5.14,5.22,714890
HVH,20200511,7.19,7.4,7.19,7.19,202250
HVN,20200511,26.9,27,26.75,26.9,938070
HVX,20200511,3.26,3.26,3.26,3.26,10
IBC,20200511,20.1,20.1,19.8,20.1,34350
ICT,20200511,16.75,17.35,16.6,16.75,89790
IDI,20200511,4,4.01,3.92,4,1282670
IJC,20200511,11.75,11.8,11.5,11.75,296670
ILB,20200511,15.75,15.75,15.2,15.75,52570
IMP,20200511,54,55,53,54,100540
ITA,20200511,2.58,2.66,2.55,2.58,6643160
ITC,20200511,13.3,13.3,13.3,13.3,10
ITD,20200511,8.48,8.49,8.45,8.48,17920
JVC,20200511,2.71,2.75,2.68,2.71,273960
KBC,20200511,13.1,13.4,12.85,13.1,2110900
KDC,20200511,20.5,20.7,20.3,20.5,492160
KDH,20200511,21.35,21.4,21.25,21.35,769000
KHP,20200511,8.42,8.88,8.41,8.42,23120
KMR,20200511,2.02,2.04,2,2.02,43060
KOS,20200511,28.7,29.6,28.3,28.7,347080
KSB,20200511,20.8,20.85,20,20.8,1023990
L10,20200511,13.8,13.8,13.8,13.8,30
LAF,20200511,9,9,9,9,60
LBM,20200511,27.7,27.7,26.6,27.7,4060
HPG,20200511,23.95,24.1,23.3,23.95,7220240
HPX,20200511,26.9,27,26.65,26.9,274670
HQC,20200511,1.07,1.08,1.06,1.07,2773870
HRC,20200511,37.5,39.4,34.3,37.5,9160
HSG,20200511,7.89,8.15,7.81,7.89,8415640
HSL,20200511,5.6,5.73,5.5,5.6,72270
HT1,20200511,13.55,13.8,13.45,13.55,253120
HTI,20200511,11.9,11.95,11.9,11.9,5470
HTL,20200511,13.65,13.65,13.6,13.65,880
HTN,20200511,17.9,18.5,17.9,17.9,75610
HTT,20200511,0.87,0.95,0.83,0.87,210270
HU1,20200511,5.75,5.78,5.73,5.75,18800
HU3,20200511,7.45,7.45,7.45,7.45,10
FLC,20200511,2.91,2.94,2.9,2.91,3519810
FMC,20200511,25.1,25.15,24.8,25.1,152670
FPT,20200511,54,54.4,53.3,54,2119430
FRT,20200511,20.35,20.85,20.2,20.35,1075550
FTM,20200511,1.39,1.4,1.37,1.39,123180
FTS,20200511,11.9,11.9,11.75,11.9,77860
GAB,20200511,155,156.5,153.2,155,41690
GAS,20200511,73,73,70,73,1084850
GDT,20200511,27.2,27.5,27,27.2,5780
GEG,20200511,20.9,21,20.65,20.9,369140
GEX,20200511,15.5,15.55,15.35,15.5,1340080
GIL,20200511,17.95,18,17.7,17.95,240850
GMC,20200511,16.6,16.6,16.3,16.6,3460
GMD,20200511,19,19.1,18.05,19,733410
GSP,20200511,10,10.25,10,10,5180
GTA,20200511,11.6,12,11.4,11.6,1300
GTN,20200511,17.5,17.5,16.75,17.5,2002870
GVR,20200511,12.4,12.5,11.75,12.4,1857810
HAG,20200511,3.76,3.76,3.51,3.76,4426970
HAH,20200511,10.85,11,10.7,10.85,137920
HAI,20200511,2.85,2.88,2.8,2.85,2156670
HAP,20200511,3,3,2.97,3,12120
HAR,20200511,2.66,2.66,2.62,2.66,289010
HAS,20200511,6.5,6.5,6.5,6.5,1500
HAX,20200511,11.35,11.35,10.9,11.35,278410
HBC,20200511,7.85,7.96,7.69,7.85,3232240
HCD,20200511,3.59,3.65,3.21,3.59,1302450
HCM,20200511,18.2,18.25,17.4,18.2,3185780
HDB,20200511,22.55,22.9,22,22.55,1469200
HDC,20200511,17.25,17.35,17.1,17.25,574810
HDG,20200511,24.8,24.8,23.95,24.8,466870
HHS,20200511,4.22,4.32,4.16,4.22,2965200
HID,20200511,2.42,2.48,2.41,2.42,69990
HII,20200511,12.3,12.4,12.1,12.3,59030
HMC,20200511,13.65,14.85,13.5,13.65,116590
HNG,20200511,13.8,13.8,12.9,13.8,2937980
CMX,20200511,15.1,15.1,14.55,15.1,749410
CNG,20200511,20.85,20.85,20.75,20.85,11550
COM,20200511,43.5,43.5,43.5,43.5,20
CRC,20200511,11.35,11.4,11.3,11.35,45190
CRE,20200511,15.4,15.45,15.1,15.4,637720
CSM,20200511,16.85,16.95,16.6,16.85,205440
CSV,20200511,20.6,20.7,20.5,20.6,330730
CTD,20200511,66.3,67.4,65.6,66.3,288520
CTF,20200511,21.3,22,21.3,21.3,148960
CTG,20200511,21.25,21.55,20.9,21.25,7654090
CTI,20200511,19,19.7,18.9,19,412560
CTS,20200511,5.72,5.77,5.6,5.72,170190
CVT,20200511,17.2,17.4,17.15,17.2,304060
D2D,20200511,56.8,57.4,56,56.8,147640
DAG,20200511,5.37,5.5,5.25,5.37,268120
DAH,20200511,9.6,9.6,8.95,9.6,272560
DAT,20200511,6.84,6.84,6.84,6.84,10
DBC,20200511,30.05,30.05,28.4,30.05,3798540
DBD,20200511,51.2,52.5,51,51.2,45620
DCL,20200511,20.5,20.5,20.1,20.5,30800
DCM,20200511,7.97,8.1,7.95,7.97,1104570
DGW,20200511,27.35,27.8,26.1,27.35,781690
DHA,20200511,35,35.3,33.6,35,35560
DHC,20200511,37.35,37.7,37.05,37.35,254550
DHG,20200511,94,95,93,94,35220
DHM,20200511,6.8,7,6.66,6.8,41760
DIC,20200511,1.56,1.57,1.54,1.56,176760
DIG,20200511,11.9,11.9,11.35,11.9,1675860
DLG,20200511,1.47,1.48,1.45,1.47,4448460
DMC,20200511,49.8,50.5,49.7,49.8,72870
DPG,20200511,25.65,25.65,23.95,25.65,624630
DPM,20200511,13.85,14,13.7,13.85,2108920
DPR,20200511,38.2,38.4,37.7,38.2,17130
DQC,20200511,17.7,18.3,17.5,17.7,51550
DRC,20200511,19.8,19.85,19.25,19.8,596190
DRH,20200511,6.24,6.27,6,6.24,2764240
DRL,20200511,51.5,51.5,50.5,51.5,220
DSN,20200511,46.1,46.1,45.8,46.1,43870
DTA,20200511,4.41,4.7,4.41,4.41,16560
DTL,20200511,15.6,15.6,15.6,15.6,320
DVP,20200511,34.6,34.65,33.5,34.6,20530
DXG,20200511,10.2,10.25,9.92,10.2,3206100
DXV,20200511,2.44,2.45,2.44,2.44,22630
EIB,20200511,15.4,15.5,15.15,15.4,186110
ELC,20200511,5.4,5.4,5.06,5.4,30420
EVE,20200511,9.99,10,9.86,9.99,23680
EVG,20200511,2.43,2.43,2.41,2.43,316150
FCM,20200511,6.42,6.5,6.32,6.42,12050
FCN,20200511,9.2,9.24,9,9.2,1014870
FDC,20200511,9.16,9.17,8.94,9.16,3940
FIR,20200511,29.85,29.95,29.7,29.85,63210
FIT,20200511,5.98,5.99,5.88,5.98,224760
