<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200303,9.4,9.4,9.4,9.4,3500
ABI,20200303,27,27.9,26.8,27,1000
ABR,20200303,21.1,21.1,21.1,21.1,1000
ACE,20200303,25,25,25,25,2000
ACV,20200303,54,57.5,54,57,135930
ADG,20200303,95.4,95.7,95.4,95.5,18400
AFX,20200303,3.2,3.3,3.2,3.3,23300
AGP,20200303,17.2,17.2,17.2,17.2,38
AMS,20200303,7.9,7.9,7.9,7.9,300
ATB,20200303,0.6,0.6,0.6,0.6,13700
BAB,20200303,18.1,18.1,18.1,18.1,2800
BBT,20200303,18.6,18.6,18.6,18.6,5900
BCM,20200303,25.3,25.9,25,25,2610
BDG,20200303,42,42,36.5,36.6,700
BDT,20200303,15.5,15.8,15.2,15.7,30600
BEL,20200303,9.6,9.6,8.4,8.4,5500
BHA,20200303,10,10,10,10,100
BHK,20200303,15.3,15.3,15.3,15.3,100
BLI,20200303,7.1,7.1,7,7.1,10008
BLT,20200303,13.6,13.6,13.6,13.6,1000
BMF,20200303,20.1,20.1,20.1,20.1,900
BOT,20200303,55.7,55.8,55.5,55.6,25500
BSA,20200303,13,13.8,13,13.8,64010
BSP,20200303,17.5,17.5,17,17,1200
BSR,20200303,7.6,8.2,7.6,7.9,4877781
BTD,20200303,16.4,16.4,16.2,16.2,4500
BTH,20200303,5.1,5.1,5.1,5.1,100
BTN,20200303,3.2,3.2,2.9,2.9,3700
BVG,20200303,1.3,1.3,1.3,1.3,12100
C4G,20200303,5.6,5.8,5.5,5.6,70200
CCA,20200303,7.3,9,7.3,9,2800
CCM,20200303,21.6,21.6,21.6,21.6,900
CCR,20200303,12.2,12.2,12,12,2600
CDO,20200303,1,1,1,1,61050
CDP,20200303,8.6,8.6,8.5,8.5,1400
CEN,20200303,7.5,7.8,7.3,7.3,28800
CI5,20200303,4,4,4,4,100
CLX,20200303,11.7,12.1,11.7,12.1,700
CMT,20200303,7.9,8,7.9,8,16000
CNC,20200303,20.9,20.9,20.9,20.9,100
CNN,20200303,34.2,79.5,34.2,34.2,900
CT3,20200303,9.2,9.2,7.2,7.2,200
CTR,20200303,44.5,46,44.5,44.9,252579
DAS,20200303,10.2,10.2,10.2,10.2,300
DC1,20200303,9.8,9.8,9.8,9.8,1000
DHD,20200303,24.1,24.1,24.1,24.1,100
DHN,20200303,10.5,10.5,10.5,10.5,100
DNW,20200303,18.6,18.6,18.6,18.6,100
DRI,20200303,5.1,5.2,5.1,5.2,42420
DSP,20200303,9.8,11.7,9.8,11.7,1105
DTN,20200303,41,41,41,41,100
DVN,20200303,12,12,11.6,11.8,292045
EIN,20200303,4.9,4.9,4.9,4.9,2596
EVF,20200303,7.6,7.8,7.4,7.5,87062
FOX,20200303,45,45.5,45,45.5,225
G36,20200303,5.6,5.7,5.3,5.5,501900
GHC,20200303,30.1,31.4,30.1,31.4,2700
GTS,20200303,10.3,10.3,10.3,10.3,110
GVR,20200303,14.1,14.1,12.4,13.1,1047030
GVT,20200303,33,33,33,33,10
HAC,20200303,4.6,4.6,4.6,4.6,200
HCB,20200303,23.5,23.5,23.5,23.5,150
HEC,20200303,30.5,31,30.5,31,1500
HEJ,20200303,19.5,19.5,19.5,19.5,4900
HEM,20200303,19.5,19.5,19.5,19.5,100
HFC,20200303,6.1,6.1,6.1,6.1,100
HIG,20200303,7,7,7,7,6000
HKP,20200303,4.4,4.4,4.4,4.4,200
HND,20200303,17.1,17.1,16.6,16.8,136625
HNI,20200303,35,37,35,35,500
HPI,20200303,16.6,16.6,16.6,16.6,5100
HTE,20200303,5.1,5.2,5.1,5.2,1364
HTG,20200303,20.4,20.4,20.4,20.4,700
HTM,20200303,15.6,16.3,15.6,15.7,24432
HTR,20200303,10,10,10,10,1300
HU4,20200303,4.9,4.9,4.9,4.9,100
HU6,20200303,4.9,5.8,4.9,5.8,200
HUG,20200303,45,45,45,45,200
ICF,20200303,1.9,1.9,1.9,1.9,1205
IFC,20200303,7.2,7.2,7.2,7.2,100
IFS,20200303,18.5,18.5,18.5,18.5,5
IHK,20200303,13.8,13.8,13.8,13.8,100
ILA,20200303,2.9,3.3,2.8,3,20300
ILS,20200303,14.4,14.4,13.8,14.2,4300
ISH,20200303,14.9,14.9,14.9,14.9,1000
ITS,20200303,3.1,3.1,3,3.1,26200
KCE,20200303,14.1,14.1,14.1,14.1,200
KDF,20200303,26.1,26.1,25.5,25.5,3300
KHD,20200303,9,9.4,9,9.4,1310
KIP,20200303,9.7,9.7,9.7,9.7,200
KLB,20200303,9.7,9.7,9.7,9.7,149
KSE,20200303,18,18,18,18,600
LIC,20200303,6,6,6,6,1000
LKW,20200303,23.1,23.1,23.1,23.1,3104
LMI,20200303,10,10,10,10,13400
LPB,20200303,8,8.7,6.5,8.7,3685507
LTG,20200303,17.5,17.9,17.3,17.6,49748
M10,20200303,19.9,19.9,19.9,19.9,100
MCH,20200303,67,67.2,67,67.2,11994
MEG,20200303,16.4,19,16.4,19,1000
MFS,20200303,23,23.5,23,23.5,1400
MH3,20200303,35,35.5,34,35.5,7655
MIG,20200303,10.8,10.8,10.8,10.8,2000
MLS,20200303,10.5,10.5,10,10,5200
MML,20200303,52.5,52.7,52,52.2,5028
MPC,20200303,23,23.3,22.1,23,73020
MQN,20200303,40.1,40.1,37.8,37.8,1600
MSR,20200303,14.7,15,14.5,14.7,34475
MTA,20200303,1.2,1.2,1.1,1.1,200
NCS,20200303,22.2,22.2,22,22,2000
ND2,20200303,23,23,23,23,5500
NED,20200303,10,10,9.5,9.5,1500
NHT,20200303,32,33,32,33,1500
NLS,20200303,17,17,17,17,700
NNG,20200303,8.1,8.1,8.1,8.1,8100
NQN,20200303,18.7,18.7,18.7,18.7,43
NTC,20200303,162.2,164,162.1,164,16830
OIL,20200303,6.8,7.1,6.8,6.9,748150
ORS,20200303,6.5,7.2,5.8,7.2,508100
PCC,20200303,12.5,12.5,12.5,12.5,2600
PCN,20200303,4.3,4.3,4.3,4.3,100
PDT,20200303,9.2,10,9.2,10,1100
PFL,20200303,0.8,0.8,0.6,0.8,8200
PGV,20200303,10.5,10.6,10.5,10.6,2900
PKR,20200303,8.2,8.2,8.2,8.2,100
PPH,20200303,16,16,16,16,1000
PPI,20200303,0.4,0.5,0.4,0.5,152000
PSB,20200303,3.1,3.1,3.1,3.1,6030
PSL,20200303,18,18,18,18,200
PSP,20200303,6,6,6,6,800
PTV,20200303,8.3,8.3,8.3,8.3,512
PVM,20200303,13.3,13.3,13.3,13.3,200
PVO,20200303,3.2,3.2,3.1,3.1,1610
PVP,20200303,5.7,5.8,5.6,5.6,22235
PVV,20200303,0.5,0.5,0.5,0.5,1000
PWA,20200303,11.6,12.8,11.1,12.6,182949
PXL,20200303,8.8,8.8,8.4,8.6,334210
QNS,20200303,25.6,25.7,25.3,25.5,141249
QTP,20200303,12.2,12.4,12.2,12.4,10624
RCD,20200303,9.9,10,9.9,10,600
RGC,20200303,4,4,4,4,100
RTB,20200303,8.6,8.6,8.6,8.6,900
SAS,20200303,26,26.3,25.6,25.6,4713
SB1,20200303,13.7,13.7,13.7,13.7,5200
SBL,20200303,16,16,16,16,3
SBS,20200303,1,1,1,1,27500
SD3,20200303,1.6,1.7,1.6,1.7,4900
SD7,20200303,4,4,4,4,100
SDP,20200303,1.5,1.5,1.5,1.5,200
SDV,20200303,20,20,20,20,100
SEA,20200303,14.4,14.4,14.4,14.4,100
SGP,20200303,6.3,6.3,6,6.1,17100
SHC,20200303,5.5,5.5,5.5,5.5,20
SID,20200303,11.4,11.4,11.4,11.4,5
SIP,20200303,76,77.9,76,77,15800
SKH,20200303,21.5,21.8,21.1,21.8,18900
SKN,20200303,6.9,6.9,6.8,6.8,1500
SNZ,20200303,18.6,19,18.5,18.6,16400
SPC,20200303,17,17,17,17,200
SPV,20200303,9.8,9.8,9.8,9.8,100
SRB,20200303,1,1,1,1,10
SSG,20200303,1.7,1.7,1.7,1.7,100
SSN,20200303,4.3,4.4,3.8,3.9,84000
STV,20200303,7.1,7.1,7.1,7.1,150
SWC,20200303,13.1,13.2,13.1,13.2,400
SZE,20200303,9.6,10.1,9.6,10.1,7360
TCW,20200303,16.8,17.1,16.8,17,13100
TDP,20200303,21.6,21.6,21.6,21.6,400
TID,20200303,16.2,16.2,14.4,16.2,20837
TIS,20200303,10,10,10,10,100
TL4,20200303,7.6,7.6,7.5,7.5,3500
TLT,20200303,11.6,11.6,11.6,11.6,800
TND,20200303,10.5,10.7,10.4,10.5,14100
TNW,20200303,9.8,9.8,9.8,9.8,10
TOP,20200303,0.7,0.7,0.6,0.7,14500
TTN,20200303,8.6,9.5,8.6,8.7,38100
TVH,20200303,26.8,26.8,26.8,26.8,1000
TVN,20200303,6.2,6.2,6.1,6.1,700
TVU,20200303,12,12,12,12,100
UPH,20200303,17.5,17.5,17.5,17.5,101
USD,20200303,14.9,14.9,14.9,14.9,200
VAV,20200303,43.2,43.2,43.2,43.2,200
VBB,20200303,15.5,15.7,15.5,15.6,1800
VCA,20200303,10.8,10.8,10.8,10.8,200
VCP,20200303,53.9,53.9,53.9,53.9,100
VDT,20200303,16.6,19,16.6,19,200
VEA,20200303,40,40.4,40,40.2,132811
VEC,20200303,7.8,8.5,7.8,8.5,5307
VEF,20200303,89.9,89.9,85,88,2600
VFR,20200303,3.9,3.9,3.9,3.9,34
VGG,20200303,49,50,48,50,15912
VGI,20200303,27.5,28,26.9,27.6,275174
VGT,20200303,8.3,8.4,8.1,8.2,60100
VGV,20200303,10.4,10.4,8.1,9.4,3100
VHD,20200303,6,6,5.7,6,13000
VHF,20200303,13.4,13.4,13.4,13.4,2500
VHG,20200303,0.7,0.8,0.7,0.8,85110
VIB,20200303,18.3,18.7,18.3,18.3,1753520
VIN,20200303,10.4,10.6,10.4,10.6,1800
VLB,20200303,32,36.4,32,36.4,14000
VLC,20200303,17.3,17.3,17.3,17.3,500
VMG,20200303,2.8,2.8,2.8,2.8,1800
VNA,20200303,2.9,2.9,2.8,2.9,53150
VNB,20200303,14.9,14.9,14.9,14.9,200
VNP,20200303,4.8,4.8,4.4,4.8,4200
VOC,20200303,10.8,10.8,10.2,10.6,5700
VPC,20200303,0.6,0.6,0.5,0.6,13400
VRG,20200303,11.7,12,11.7,11.7,89411
VSF,20200303,7,7.1,7,7.1,1400
VSN,20200303,24.7,25.1,24.7,24.7,1500
VTD,20200303,32.3,33.2,32.3,33,106400
VTK,20200303,26.8,26.8,26.8,26.8,730
VTP,20200303,117.5,118.6,113.5,117.5,87332
VTR,20200303,43.4,43.5,42.7,43,7300
WSB,20200303,39.1,39.5,39.1,39.5,1301
X26,20200303,25.3,25.3,25.3,25.3,6700
XMC,20200303,9.6,9.6,9.5,9.6,4086
XPH,20200303,5.4,5.5,5.4,5.5,200
