<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
VPB,20200121,22.7,23.6,22.6,23.55,5349510
VPD,20200121,15,15.1,14.3,14.7,8700
VPG,20200121,23,23.1,23,23,97440
VPH,20200121,3.91,4.05,3.91,4.02,16730
VPI,20200121,42.45,42.6,42.25,42.55,190920
VRC,20200121,6.2,6.2,6.2,6.2,37350
VRE,20200121,32,32.7,32,32.6,908080
VSC,20200121,26.4,26.95,26.4,26.85,12870
VSH,20200121,22.6,23,22.45,22.45,2220
VSI,20200121,22.65,22.65,21.4,21.4,720
VTB,20200121,14,14.9,14,14.9,100
VTO,20200121,7.65,7.65,7.5,7.65,3690
YBM,20200121,3.7,3.85,3.7,3.85,1870
YEG,20200121,37,38,36.9,36.9,31190
VCI,20200121,28.5,29,28.5,28.9,53940
VDP,20200121,31.8,31.8,30,30,810
VDS,20200121,7,7,7,7,20
VFG,20200121,41.45,41.5,40.05,40.7,15380
VGC,20200121,18.1,18.3,18,18,92950
VHC,20200121,38.9,38.9,38.15,38.5,321870
VHM,20200121,86,87.5,86,87.5,653680
VIC,20200121,114.3,115,114.3,114.9,181510
VID,20200121,4.25,4.5,4.25,4.5,940
VIP,20200121,4.98,5.06,4.98,5.05,23990
VIS,20200121,24,24,23.5,23.5,310
VJC,20200121,147,147.2,146.5,147,369200
VND,20200121,14.5,14.5,14.4,14.5,151950
VNE,20200121,3.55,3.7,3.55,3.55,211300
VNG,20200121,19.55,19.55,19.4,19.5,298220
VNM,20200121,119,121.9,118.6,121,853940
VNS,20200121,10.9,10.9,10.5,10.7,68080
VOS,20200121,1.6,1.6,1.54,1.59,21800
TRA,20200121,58,58.3,58,58.3,2120
TRC,20200121,32.8,32.8,32.1,32.1,80030
TS4,20200121,3.63,3.65,3.62,3.63,5400
TSC,20200121,2.21,2.35,2.18,2.35,373940
TTB,20200121,3.86,3.91,3.8,3.91,273140
TTF,20200121,2.62,2.75,2.62,2.75,293160
TV2,20200121,79.2,79.2,78,78.5,45060
TVB,20200121,14.7,14.7,14.35,14.6,93670
TVS,20200121,12.65,13.45,12.65,13.45,22110
TVT,20200121,22.75,22.75,22.75,22.75,150
TYA,20200121,13.65,13.75,13.65,13.75,1640
UDC,20200121,3.75,3.75,3.75,3.75,1010
UIC,20200121,37.7,39.8,35.8,38.4,2680
VCB,20200121,93.9,94.6,93.6,94,749590
TLD,20200121,4.39,4.39,4.38,4.39,140810
TLG,20200121,38.9,39.5,38,39.5,8790
TLH,20200121,4.05,4.05,3.99,4.04,149990
TMP,20200121,36.45,36.45,36.45,36.45,2400
TNI,20200121,10.1,10.2,10,10.2,307800
TNT,20200121,1.6,1.69,1.57,1.66,31620
TPB,20200121,20.9,21.6,20.9,21.5,122920
SZC,20200121,15.5,15.95,15.5,15.8,78060
SZL,20200121,39.7,40.4,39.5,40.4,13670
TAC,20200121,25.3,25.5,25.3,25.5,550
TBC,20200121,24.9,24.9,24.9,24.9,3000
TCB,20200121,23.45,24.05,23.4,24.05,7458340
TCH,20200121,39.7,40,39.7,40,751430
TCL,20200121,20.5,20.6,20,20.5,24310
TCM,20200121,20.6,20.9,20.3,20.7,563770
TCR,20200121,2.26,2.57,2.26,2.55,990
TCT,20200121,44.5,46,43.8,44,550
TDC,20200121,8.35,8.4,8.22,8.35,41380
TDG,20200121,1.62,1.66,1.62,1.66,41830
