<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200214,9.4,9.5,9.4,9.5,4100
ABI,20200214,29.2,29.2,28.3,28.3,2300
ACE,20200214,25,25,24.5,24.5,1000
ACV,20200214,59.5,60.3,59,60,89080
ADG,20200214,92.9,93.3,92.7,92.7,14000
AFX,20200214,3.1,3.1,3.1,3.1,3400
ALV,20200214,2.9,2.9,2.9,2.9,19500
AMS,20200214,7.5,7.5,7.4,7.4,400
ANT,20200214,9.6,9.7,9.6,9.7,22800
APF,20200214,20,21,20,20.5,20000
ASA,20200214,1.3,1.6,1.3,1.5,154100
ATA,20200214,0.2,0.3,0.2,0.3,25734
AVF,20200214,0.4,0.5,0.4,0.4,240210
B82,20200214,0.4,0.4,0.4,0.4,50
BAB,20200214,18.2,18.2,18.2,18.2,4800
BBT,20200214,18.5,18.5,18.5,18.5,790
BCM,20200214,26.2,26.9,25.5,26,16500
BDT,20200214,12.6,12.6,12.5,12.6,5600
BHK,20200214,16.9,16.9,16.9,16.9,200
BKH,20200214,45.5,45.5,45.5,45.5,100
BLI,20200214,7,7,7,7,2500
BMS,20200214,3.5,3.6,3.5,3.6,900
BOT,20200214,55.5,55.8,55.5,55.5,36000
BRR,20200214,10.6,10.6,9,9,1100
BSA,20200214,13.6,13.6,13.1,13.1,2000
BSP,20200214,18,18,18,18,100
BSQ,20200214,22,24,22,24,2000
BSR,20200214,7.8,7.9,7.7,7.8,565040
BTD,20200214,16.6,16.6,16.6,16.6,1300
BUD,20200214,5.7,5.8,5.6,5.6,500
BVG,20200214,1.7,1.7,1.7,1.7,3200
BVN,20200214,11.5,11.5,11.5,11.5,6
BWS,20200214,35.4,35.4,35.4,35.4,500
C12,20200214,1.9,2,1.9,2,800
C4G,20200214,5.6,5.8,5.6,5.8,170100
C71,20200214,10.5,10.5,10.5,10.5,300
CAD,20200214,0.4,0.4,0.4,0.4,800
CAT,20200214,9.6,9.6,9.6,9.6,1000
CC1,20200214,18.2,18.2,18.2,18.2,200
CCA,20200214,4.9,5,4.9,5,2100
CDO,20200214,1,1.1,0.9,0.9,60420
CDP,20200214,8.7,8.7,8.7,8.7,1400
CEN,20200214,8.4,9,8.4,8.7,7100
CI5,20200214,4,5.1,4,5.1,200
CLX,20200214,12.6,12.9,11.8,11.9,1100
CMI,20200214,1.9,1.9,1.9,1.9,100
CMT,20200214,9,9,9,9,100
CNC,20200214,20.1,20.1,20,20,1000
CNT,20200214,5.6,5.6,5.6,5.6,1500
CTR,20200214,46.9,47.6,45.3,45.6,377468
CYC,20200214,0.7,0.7,0.7,0.7,50
