<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200708,9.8,10.5,9,10,15100
ABI,20200708,28.5,32.6,28.5,32,189807
ACE,20200708,28.5,28.5,28.5,28.5,515
ACV,20200708,59.1,59.4,58.5,59,241240
ADG,20200708,108.2,109.6,107.2,107.9,17620
AFX,20200708,5,5.1,5,5,22800
AGP,20200708,17.5,17.8,17.5,17.8,1510
AMS,20200708,7.9,7.9,7.3,7.4,5400
ATB,20200708,0.5,0.7,0.5,0.6,34800
BAB,20200708,18.4,18.4,18.4,18.4,2600
BCM,20200708,26.5,26.8,26.3,26.8,28730
BDG,20200708,27.9,27.9,27.9,27.9,100
BDT,20200708,16.9,17.5,16.9,17.1,12200
BHP,20200708,5.1,5.1,5.1,5.1,110
BLI,20200708,7.5,7.5,7.5,7.5,1
BOT,20200708,51,51.8,51,51.7,20100
BSL,20200708,11,11,11,11,11900
BSP,20200708,18.5,18.6,18.5,18.6,4001
BSQ,20200708,21.5,21.5,21.5,21.5,100
BSR,20200708,7,7.1,7,7.1,1353161
BTD,20200708,22,22,22,22,2500
BTU,20200708,13,13,13,13,200
BUD,20200708,5.2,5.2,4.4,5.2,1000
BVG,20200708,1.3,1.3,1.3,1.3,100
BWS,20200708,36.9,36.9,31.1,36.9,140
C4G,20200708,7.2,7.2,7,7,210500
C71,20200708,8.9,8.9,8.9,8.9,100
CAT,20200708,10.4,10.4,10.4,10.4,3000
CCM,20200708,40,40,36.7,36.7,355
CCR,20200708,12.2,12.2,12.2,12.2,100
CDO,20200708,0.8,0.9,0.8,0.9,610
CEN,20200708,6.3,6.3,6.1,6.2,7100
CHS,20200708,8.9,8.9,8.9,8.9,100
CI5,20200708,4.3,4.3,4.3,4.3,100
CLX,20200708,12.2,12.3,12.2,12.3,2000
CMN,20200708,44.7,46,44.7,46,900
CMT,20200708,6.2,6.2,6.2,6.2,810
CPW,20200708,2.2,2.2,2.2,2.2,1600
CQT,20200708,2.2,2.2,2.2,2.2,1000
CTR,20200708,46.5,49,46.4,47.9,493693
DAC,20200708,2.7,2.7,2.7,2.7,100
DBM,20200708,26,26,26,26,400
DFC,20200708,24.9,24.9,24.9,24.9,100
DNH,20200708,25,25,25,25,100
DNR,20200708,10.2,10.2,9.5,9.5,1040
DNW,20200708,16.7,17.2,16.7,17.2,300
DOP,20200708,10,10,10,10,1100
DPH,20200708,22.5,22.5,22.5,22.5,600
DRI,20200708,4.2,4.3,4.2,4.2,77210
DSV,20200708,12,12,12,12,65
DVC,20200708,15.4,15.4,15.4,15.4,100
DVN,20200708,11,11.9,10.9,11.6,508885
E29,20200708,8.6,8.6,8.6,8.6,1400
EIN,20200708,3.8,3.8,3.8,3.8,1288
EPH,20200708,7,7,7,7,1000
EVF,20200708,6.6,6.8,6.6,6.8,45685
FOC,20200708,119.3,119.4,119.3,119.3,800
FOX,20200708,49.8,49.8,49.8,49.8,510
G36,20200708,5.9,6.1,5.7,6.1,777716
GCB,20200708,7.4,7.4,7.4,7.4,1100
GHC,20200708,32.9,33,32,32,2503
GTH,20200708,4.8,4.8,4.8,4.8,100
GVT,20200708,30.2,30.4,30,30,3012
HAC,20200708,4.8,4.8,4.8,4.8,131
HCI,20200708,37.4,37.4,37.4,37.4,200
HD2,20200708,5.1,5.2,5.1,5.2,4000
HDP,20200708,9.9,9.9,9.9,9.9,242
HEJ,20200708,20,20,20,20,900
HEM,20200708,13.1,13.1,13.1,13.1,15
HFB,20200708,6.2,6.2,6.2,6.2,800
HIG,20200708,6.5,7.2,6.5,7.2,27100
HIZ,20200708,31,31,31,31,600
HNA,20200708,11,11,11,11,170
HND,20200708,17.7,17.9,17.5,17.9,78620
HNE,20200708,8.3,8.3,8.3,8.3,2200
HNF,20200708,24.8,24.8,24.8,24.8,400
HPB,20200708,22.4,22.4,22.4,22.4,100
HPD,20200708,15,15,15,15,5700
HPP,20200708,35.5,35.5,35.5,35.5,646
HPT,20200708,11.5,11.5,11.5,11.5,100
HRB,20200708,34.5,34.5,34.5,34.5,251
HRT,20200708,2.9,2.9,2.9,2.9,100
HTE,20200708,5.5,5.5,5.5,5.5,100
HTG,20200708,20.8,20.8,20.5,20.5,4000
HTK,20200708,10,10,10,10,100
HTM,20200708,11.6,11.6,11.1,11.1,6000
HU4,20200708,7.6,7.6,7.5,7.5,200
HU6,20200708,5.1,5.1,5.1,5.1,100
HUG,20200708,41,41,41,41,300
HWS,20200708,12.4,12.4,12.4,12.4,700
ICF,20200708,1.1,1.1,1.1,1.1,1309
IFS,20200708,18.5,18.5,17.8,17.8,7017
ILA,20200708,2.7,2.7,2.7,2.7,10
ILC,20200708,2.7,3.1,2.7,2.9,44700
ILS,20200708,11.4,11.4,11.4,11.4,100
IPA,20200708,15.8,15.8,15.8,15.8,100
ITS,20200708,3.7,3.7,3.7,3.7,300
KDF,20200708,31.1,31.3,31,31.1,93090
KHD,20200708,8.6,8.6,8.6,8.6,300
KLB,20200708,9.5,10.2,9.5,10.1,12500
KTL,20200708,22.3,22.3,22.3,22.3,1000
LKW,20200708,23.9,23.9,23.9,23.9,100
LPB,20200708,8.4,8.5,8.3,8.5,1793158
LTG,20200708,19.5,19.6,19.4,19.5,40595
M10,20200708,17.3,17.8,17.3,17.5,6280
MA1,20200708,30,30,30,30,200
MCH,20200708,72,72,69.3,71.9,22833
MDF,20200708,4.8,4.8,4.8,4.8,100
MEC,20200708,1,1,1,1,100
MFS,20200708,26.4,26.8,26.2,26.8,72900
MH3,20200708,45.2,45.2,45,45,6900
MIG,20200708,9.8,9.8,9.8,9.8,11510
MKP,20200708,49.8,49.8,49.8,49.8,20
