<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200113,27.5,27.5,27.5,27.5,100
ABC,20200113,9.8,9.8,9.8,9.8,4700
ABI,20200113,29.9,29.9,29.9,29.9,10
ACE,20200113,31,31,31,31,100
ACV,20200113,71.1,72,70.8,72,66965
ADG,20200113,90,90,89.2,89.2,8700
AFX,20200113,3.1,3.2,3.1,3.2,300
AMS,20200113,7.4,7.4,6.3,6.3,700
ANT,20200113,9.1,9.1,9.1,9.1,900
APF,20200113,22,22,20,22,2050
ATB,20200113,0.8,0.8,0.7,0.7,500
BAB,20200113,18.1,18.1,18.1,18.1,2900
BBT,20200113,18,18,18,18,220
BCM,20200113,27.8,28.9,27.8,28.7,12200
BEL,20200113,11.6,11.6,10.1,10.1,1300
BHK,20200113,10.2,10.2,10.2,10.2,100
BLI,20200113,7.2,7.2,7.2,7.2,2700
BMS,20200113,3.4,3.4,3.4,3.4,100
BOT,20200113,55.8,56,55.7,55.9,30700
BSL,20200113,12.5,12.5,12.5,12.5,6300
BSR,20200113,7.7,7.7,7.3,7.5,2759130
BT1,20200113,12.5,12.5,12.5,12.5,3841
BTD,20200113,16.3,16.3,16.3,16.3,400
BTV,20200113,15.8,21.2,15.8,21.2,200
BUD,20200113,5.5,5.5,5.5,5.5,200
BVG,20200113,1.6,1.8,1.6,1.7,4600
BWS,20200113,35,35,34,34,1800
C21,20200113,23.5,23.5,23.5,23.5,100
C4G,20200113,6,6.1,5.8,5.9,101100
CAT,20200113,9,9.2,9,9.2,3200
CC1,20200113,16,16,16,16,100
CC4,20200113,12.8,12.8,12.8,12.8,1000
CCA,20200113,4.9,5.5,4.9,5.5,2500
CDO,20200113,1,1,0.9,1,24400
CDP,20200113,6.6,7,6.3,7,4200
CEN,20200113,12.7,12.8,12.7,12.8,27200
CI5,20200113,4.3,4.3,4.3,4.3,100
CLX,20200113,12,12,11.5,11.5,1200
CMT,20200113,8,8,7.6,8,7600
CSI,20200113,12,12,12,12,200
CTR,20200113,41.2,47.3,40,40.8,224006
DAS,20200113,11.3,11.3,10.8,10.8,1000
DC1,20200113,6.7,6.7,6.7,6.7,100
DCF,20200113,9.8,9.8,9.8,9.8,5000
DHD,20200113,28,28,28,28,200
DHN,20200113,10.5,10.5,10.5,10.5,200
DNE,20200113,9.5,9.5,9.5,9.5,2500
DP1,20200113,14,14,14,14,300
DPH,20200113,23,23,23,23,300
