<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200612,5.5,5.8,5.4,5.7,390281
ACB,20200612,24,24.5,23.4,24.5,6648375
ACM,20200612,0.7,0.7,0.6,0.7,559906
AMC,20200612,18.2,18.3,18.2,18.3,1800
AME,20200612,7.2,7.2,7.2,7.2,11000
AMV,20200612,17.2,17.6,16.2,17.6,651500
API,20200612,9.6,10,9.6,9.6,300
APP,20200612,4.4,4.4,4.4,4.4,100
APS,20200612,2.4,2.6,2.4,2.6,30160
ART,20200612,2.6,2.8,2.6,2.8,2244255
BAX,20200612,40.4,43.6,40.2,43.6,1000
BCC,20200612,7.4,7.5,7,7.3,179300
BED,20200612,33,33,33,33,100
BII,20200612,0.9,1,0.9,0.9,617585
BLF,20200612,3.4,3.4,2.9,2.9,36025
BST,20200612,13.3,13.3,13.3,13.3,500
BVS,20200612,10.2,10.2,9.7,10.1,194050
C69,20200612,6,6,5.5,6,154500
C92,20200612,3.8,3.8,3.8,3.8,602
CAP,20200612,28.5,28.9,28.4,28.9,16510
CDN,20200612,18,19,17.5,18.5,400
CEO,20200612,9.6,9.7,8.7,9.7,3449577
CET,20200612,2,2,1.9,1.9,111800
CIA,20200612,11.4,11.8,11.2,11.8,28120
CJC,20200612,13.9,13.9,13.9,13.9,100
CKV,20200612,11.1,12,11.1,12,300
CLH,20200612,17.1,17.3,17.1,17.3,1100
CLM,20200612,16,16,16,16,200
CMS,20200612,2.5,2.5,2.4,2.4,37520
CPC,20200612,15.7,16.9,15.7,16.9,1200
CSC,20200612,24,24.2,24,24.1,13400
CTP,20200612,3.2,3.6,3.2,3.5,30759
CTX,20200612,9,9,8.9,9,1600
CVN,20200612,10,11,10,11,11000
D11,20200612,34,39.3,34,39.3,131400
DAD,20200612,14.7,15.3,14.7,15.3,5110
DAE,20200612,14.3,14.3,14.3,14.3,300
DBT,20200612,10.5,10.9,10.4,10.9,15200
