<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200710,10,10.2,9.6,10,14300
ABI,20200710,33.5,33.5,32,32.7,58118
ACE,20200710,28.5,28.5,28,28.4,800
ACV,20200710,59,59.1,57,59,201132
ADG,20200710,110.1,115,109.9,110,26100
AFX,20200710,5.2,5.3,5,5.1,47520
AGF,20200710,2.8,2.8,2.4,2.4,5420
AGP,20200710,16,16,16,16,300
ALV,20200710,2.3,2.3,2.3,2.3,145
AMS,20200710,7.9,7.9,7.9,7.9,200
APT,20200710,2.9,3.3,2.9,3.3,15600
ASA,20200710,1.1,1.2,1.1,1.2,81020
ATA,20200710,0.3,0.3,0.2,0.3,6502
ATB,20200710,0.6,0.7,0.6,0.7,1300
AVF,20200710,0.3,0.3,0.3,0.3,399
B82,20200710,0.4,0.4,0.4,0.4,500
BAB,20200710,18.4,18.4,18.4,18.4,3100
BAL,20200710,8.2,8.2,8.2,8.2,100
BCM,20200710,26.8,26.9,26.6,26.9,5650
BDG,20200710,27.9,28,27.9,27.9,4500
BDT,20200710,17.2,17.3,17.2,17.3,1000
BHC,20200710,3.2,3.2,3.2,3.2,100
BHT,20200710,7.2,7.2,7.2,7.2,11100
BLI,20200710,7.4,7.4,7.4,7.4,324
BLT,20200710,16,16,16,16,300
BMF,20200710,17.4,17.4,17.4,17.4,100
BOT,20200710,51.6,51.6,51.4,51.5,22500
BPW,20200710,25.2,25.2,25.2,25.2,1800
BSA,20200710,11.8,11.8,11.6,11.6,11200
BSL,20200710,11.4,11.4,11.4,11.4,1300
BSR,20200710,7.2,7.3,7.1,7.1,2412481
BT1,20200710,17.5,17.5,17.5,17.5,1000
BT6,20200710,1.1,1.1,1.1,1.1,260
BTN,20200710,2.7,2.7,2.7,2.7,600
BTR,20200710,3,3,3,3,400
BTU,20200710,13.8,13.8,13.8,13.8,700
BTV,20200710,35,35,35,35,30
BVB,20200710,16.1,16.1,14.5,16.1,1252569
BVG,20200710,1.4,1.4,1.4,1.4,500
BWS,20200710,37,37,37,37,400
C12,20200710,3.9,3.9,3.9,3.9,100
C21,20200710,23.6,23.6,23.6,23.6,100
C4G,20200710,7.2,7.2,7,7.1,375250
CAD,20200710,0.3,0.4,0.2,0.4,25366
CAT,20200710,10.4,10.5,10.4,10.5,5100
CCA,20200710,6.9,6.9,6.9,6.9,100
CCM,20200710,39,39,39,39,400
CCR,20200710,12.8,12.8,12,12,2300
CDO,20200710,0.8,0.8,0.8,0.8,86300
CDP,20200710,9.8,9.8,9.8,9.8,100
CEN,20200710,6.1,6.1,6,6,1400
CHS,20200710,9.4,9.5,9.4,9.5,1200
CI5,20200710,4.3,4.3,3.5,3.5,18900
CKA,20200710,18.5,18.5,18.5,18.5,200
CKD,20200710,14.2,14.2,14.2,14.2,100
CLX,20200710,12,12.3,11.9,12.3,5800
CMI,20200710,1.2,1.2,1.2,1.2,1700
CMT,20200710,7.1,7.1,6.4,6.4,1300
CNC,20200710,17.6,17.6,17.6,17.6,600
CNT,20200710,4,5.4,4,5.4,1500
CT3,20200710,8.8,8.8,8.8,8.8,200
CTR,20200710,48.1,48.4,47.4,48,277690
CVC,20200710,5.1,5.1,5.1,5.1,2000
DAS,20200710,15.5,17.5,15.5,17.5,6420
DBH,20200710,10,10,10,10,50
DC1,20200710,11.6,13.6,11.6,13.6,200
DCS,20200710,0.4,0.5,0.4,0.4,277795
DCT,20200710,0.7,0.7,0.6,0.7,11200
DDM,20200710,0.4,0.4,0.3,0.4,500
DDV,20200710,6,6,6,6,4200
DFC,20200710,32.5,32.5,32.5,32.5,100
DND,20200710,26.3,26.5,26.3,26.3,3700
DNE,20200710,9.5,10.4,9.5,10.4,900
DNW,20200710,16.8,17.2,16.8,17.2,300
DNY,20200710,1.6,1.6,1.6,1.6,900
DOP,20200710,10,10,10,10,200
DPH,20200710,22.5,22.5,22.5,22.5,200
DRI,20200710,4.6,4.6,4.3,4.5,103700
DSP,20200710,11.6,11.6,11.6,11.6,100
DTC,20200710,9.1,9.1,9.1,9.1,100
DTP,20200710,32.7,34.2,28,34.2,1100
DVN,20200710,11.4,11.5,11.3,11.4,112726
DVW,20200710,19.6,19.6,19.6,19.6,56
EFI,20200710,2,2,1.7,1.9,6700
EIN,20200710,4,4,3.7,3.8,4900
EMS,20200710,36.9,36.9,36.9,36.9,130
EPH,20200710,6.9,6.9,6.9,6.9,1000
EVF,20200710,6.8,6.8,6.6,6.7,137623
FDG,20200710,0.4,0.4,0.4,0.4,200
FOC,20200710,118.8,118.8,118.6,118.6,2000
FOX,20200710,49.9,49.9,49.9,49.9,10
G20,20200710,0.3,0.3,0.3,0.3,4000
G36,20200710,6.1,6.2,6,6.1,574200
GCB,20200710,9.6,9.6,9.6,9.6,100
GGG,20200710,0.9,0.9,0.9,0.9,19910
GHC,20200710,32,32,32,32,100
GND,20200710,24,24.8,24,24,400
GTT,20200710,0.3,0.3,0.2,0.2,421700
HAC,20200710,4.8,4.8,4.8,4.8,90
HAM,20200710,21.5,21.5,21.5,21.5,500
HCB,20200710,16.6,16.6,16.6,16.6,200
HDO,20200710,0.2,0.3,0.2,0.3,37100
HDP,20200710,9.7,9.7,9.5,9.5,6337
HEC,20200710,44.6,44.6,44.5,44.5,1200
HEJ,20200710,20,20,20,20,1000
HEM,20200710,12.5,12.5,12.5,12.5,500
HFC,20200710,9,9,8.2,8.2,1300
HLA,20200710,0.3,0.3,0.2,0.2,7010
HLG,20200710,6.2,6.7,6.2,6.7,910
HLT,20200710,18.3,18.3,18.3,18.3,100
HND,20200710,18,18,17.7,18,90326
HNF,20200710,24,24,24,24,100
HNM,20200710,4.3,4.7,4.1,4.7,54850
HPB,20200710,25.7,25.7,19.1,19.1,200
HPI,20200710,12.3,12.3,11,11,24100
HPT,20200710,11.5,11.5,10,10,680
HSI,20200710,0.9,1,0.9,1,2500
HTE,20200710,5.8,5.8,5.8,5.8,150
HTG,20200710,20.6,20.6,20.5,20.5,8300
