<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200206,7.5,7.6,7.2,7.4,95100
ACB,20200206,23.1,24,23,24,2980981
ACM,20200206,0.7,0.7,0.6,0.6,2719746
ADC,20200206,15.8,15.8,15.8,15.8,200
AMV,20200206,17.3,18.9,16.7,18.8,477980
API,20200206,16.2,16.2,16.2,16.2,200
APS,20200206,1.8,1.8,1.8,1.8,5000
ARM,20200206,32.4,32.4,32.4,32.4,100
ART,20200206,2.2,2.3,2.2,2.2,582520
BCC,20200206,6.6,6.7,6.5,6.6,103175
BII,20200206,0.8,0.8,0.7,0.7,40100
BKC,20200206,6.3,6.3,5.4,5.4,500
BVS,20200206,10.1,10.3,10.1,10.3,15750
BXH,20200206,10.3,12.5,10.3,11.4,1600
C69,20200206,5.7,6.1,5.5,6.1,75310
CAN,20200206,21.1,21.1,21.1,21.1,200
CAP,20200206,28.3,28.9,28.3,28.9,1650
CDN,20200206,19.5,20.4,19.5,20.4,1700
CEO,20200206,8.4,8.4,8.2,8.3,678613
CET,20200206,3.1,3.3,3,3.3,4200
CIA,20200206,13,13.1,12.9,12.9,5520
CMS,20200206,2.8,2.8,2.8,2.8,100
CPC,20200206,20.8,22.2,20.8,22.2,1001
CSC,20200206,31,35.5,31,35.5,139031
CTP,20200206,3.4,3.4,3.4,3.4,13803
CTX,20200206,11.5,11.9,11.5,11.9,800
CVN,20200206,10.1,10.1,10.1,10.1,500
D11,20200206,18.4,18.4,18,18.4,300
DAE,20200206,17.2,17.2,16.4,16.4,2700
DC2,20200206,5,5.2,5,5,10610
DC4,20200206,14.2,14.2,14.2,14.2,40
DDG,20200206,26,26.5,25.8,26.5,71600
DGC,20200206,24.5,24.5,24.1,24.2,50954
DHP,20200206,8,8,8,8,100
DHT,20200206,49.3,49.5,47.2,47.6,97681
DIH,20200206,17.5,17.5,17.5,17.5,600
DNC,20200206,42.5,42.5,42.5,42.5,18
DNM,20200206,14.6,14.6,14.5,14.6,21420
DNP,20200206,18.4,18.5,18.2,18.5,54000
DNY,20200206,1,1,1,1,100
DS3,20200206,3,3,2.9,3,66400
DST,20200206,0.8,0.9,0.8,0.9,139000
DTD,20200206,9.7,10,9.7,9.9,57502
DXP,20200206,10.5,11,10.5,10.9,5800
DZM,20200206,2.3,2.3,1.9,2.3,2600
EID,20200206,14,14,13.4,13.4,702
EVS,20200206,8.8,8.8,8.8,8.8,100
GKM,20200206,15.3,15.7,15.3,15.7,98500
HAD,20200206,14.1,14.2,14,14.2,8300
HAT,20200206,27,27,27,27,100
HBS,20200206,1.9,1.9,1.9,1.9,400
HCC,20200206,11,11,11,11,1900
HDA,20200206,9,9,8.8,8.8,34900
HHG,20200206,1.3,1.3,1.3,1.3,900
HHP,20200206,12.3,12.3,12.1,12.2,62500
HJS,20200206,28.3,28.3,28.3,28.3,102
HKB,20200206,0.7,0.8,0.6,0.7,131050
HKT,20200206,3.5,3.5,3.5,3.5,100
