<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCTVGF2,20200309,10.35,10.35,10.35,10.35,10
FUCVREIT,20200309,6.58,6.58,6.58,6.58,20
VPD,20200309,14.15,15,14,14,5310
VPG,20200309,23,23,22.8,22.9,61280
VPH,20200309,3.71,3.88,3.62,3.73,74460
VPI,20200309,41.55,41.55,41.1,41.1,492000
VPS,20200309,10.9,11.4,10.7,10.85,7200
VRC,20200309,5.8,6.5,5.8,6.5,454330
VRE,20200309,26.75,27.5,26.55,26.55,2164550
VSC,20200309,23.25,23.75,23.25,23.25,179560
VSH,20200309,21.05,21.6,21,21.05,128700
VSI,20200309,21.3,22.7,21.15,22.4,9810
VTB,20200309,13,13.9,12.5,13.7,590
VTO,20200309,7.5,7.5,7.32,7.48,27270
YBM,20200309,3.97,3.99,3.72,3.75,19890
YEG,20200309,77.2,77.2,77.2,77.2,9920
VIS,20200309,23,23,22.5,22.5,310
VJC,20200309,119,119,112.1,113.5,340670
VMD,20200309,21.1,21.1,20.1,20.9,40
VND,20200309,13.45,13.5,12.8,13.5,1249660
VNE,20200309,3.76,3.76,3.59,3.59,355360
VNG,20200309,16.15,16.15,15.9,16.15,313520
VNL,20200309,16.6,16.6,15.5,15.5,40
VNM,20200309,100,102.5,97,97,2356790
VNS,20200309,9.8,9.81,9.68,9.68,27420
VOS,20200309,1.53,1.55,1.49,1.49,530930
VPB,20200309,25.6,26.25,25.6,25.6,3853010
TYA,20200309,13.6,13.7,13,13.7,1910
UDC,20200309,4.21,4.21,3.7,4,2480
UIC,20200309,36.8,38.4,36.8,38.4,560
VAF,20200309,7.34,7.34,7.34,7.34,10
VCB,20200309,79,80.9,78.6,78.6,1209500
VCF,20200309,190.6,191,190.6,191,60
VCI,20200309,25,25.9,24.75,25.5,95830
VDP,20200309,31,31.2,30.15,30.15,610
VFG,20200309,39.6,42.1,39.6,42.1,23910
VGC,20200309,18.1,18.1,17.4,17.5,632730
VHC,20200309,30,31.4,29.85,29.85,404540
VHM,20200309,78.6,78.6,75.3,75.3,973190
VIC,20200309,101.5,102,97.7,97.7,966890
VIP,20200309,4.92,5.04,4.75,4.75,105990
TPB,20200309,20.5,21,20.5,20.5,438780
TPC,20200309,9.68,9.68,9.68,9.68,1080
TRA,20200309,54,54,52.8,52.8,33800
TRC,20200309,28,28,27.8,27.8,2450
TS4,20200309,2.95,2.95,2.9,2.9,22450
TSC,20200309,2.07,2.08,2.07,2.07,817510
TTB,20200309,3.29,3.4,3.29,3.29,680560
TTF,20200309,2.74,2.88,2.74,2.74,1501860
TV2,20200309,65.8,65.8,64.2,64.2,33980
TVB,20200309,16.6,16.6,16.3,16.5,170800
TVS,20200309,11.3,11.75,11.3,11.75,5910
TVT,20200309,22.5,22.5,22.5,22.5,100
TIX,20200309,25.6,25.6,25.6,25.6,10
TLD,20200309,4.5,4.75,4.37,4.5,173730
TLG,20200309,37.5,37.5,36,36,21170
TLH,20200309,3.18,3.18,3.02,3.02,446540
TMP,20200309,35.3,35.3,35.1,35.1,540
TMS,20200309,25.3,26.3,24.1,25.95,2650
TMT,20200309,5.2,5.2,5.19,5.19,60
TN1,20200309,60.8,60.8,60.3,60.3,590
TNA,20200309,18.5,18.5,17.65,17.65,482160
