<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200304,9.4,9.5,9.3,9.5,14000
ABI,20200304,27.5,27.5,26.5,26.5,3500
ABR,20200304,24.2,24.2,24.2,24.2,100
ACS,20200304,12.6,12.6,12.6,12.6,700
ACV,20200304,57,59.1,47.6,58.3,141109
ADG,20200304,95.5,95.5,95,95,22310
AFX,20200304,3.3,3.3,3.2,3.3,12800
AMS,20200304,7.1,7.1,7.1,7.1,300
APF,20200304,22,22,17.7,22,100
ATB,20200304,0.6,0.6,0.6,0.6,4200
AVC,20200304,28,28,28,28,5
BAB,20200304,18.1,18.1,18,18.1,2900
BBT,20200304,18.6,19,18.6,19,680
BCM,20200304,25,25.2,24.6,24.6,3501
BCP,20200304,13.2,13.2,13.2,13.2,2
BDG,20200304,36.1,36.1,36.1,36.1,100
BDT,20200304,15.8,15.8,15.6,15.7,10601
BEL,20200304,10.4,10.5,10.4,10.5,600
BGW,20200304,16.9,16.9,16.9,16.9,15000
BHK,20200304,13.1,13.1,13.1,13.1,100
BLI,20200304,7.1,7.1,7.1,7.1,3500
BOT,20200304,55.7,55.7,55.5,55.6,28900
BRR,20200304,8,8,8,8,1500
BSA,20200304,13.3,13.3,13.3,13.3,200
BSH,20200304,14.5,14.5,14.5,14.5,400
BSP,20200304,17,17,17,17,300
BSR,20200304,8,8.1,6.8,8.1,1678305
BT1,20200304,16.4,16.4,16.4,16.4,100
BTD,20200304,16.1,16.3,16.1,16.3,900
BTH,20200304,5.1,5.1,5.1,5.1,32
BTV,20200304,19.6,19.6,19.6,19.6,100
BVG,20200304,1.4,1.4,1.4,1.4,11000
BWS,20200304,37.4,37.4,35,35,2700
C4G,20200304,5.7,5.7,5.5,5.6,212627
CBI,20200304,4.4,4.4,4.4,4.4,200
CC1,20200304,15.5,15.5,15.5,15.5,1400
CCA,20200304,8,8.6,8,8.5,10000
CCM,20200304,24.4,24.4,24.4,24.4,100
CDO,20200304,1,1,0.9,1,16100
