<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200701,10.4,10.4,10.4,10.4,5200
ABI,20200701,28.7,28.7,25,28.1,18000
ACE,20200701,28.7,28.7,28.5,28.7,500
ACV,20200701,58.4,59.3,58.2,58.8,252104
ADG,20200701,105.5,107.6,105.5,107.4,23700
ADP,20200701,17.5,17.5,17.5,17.5,600
AFX,20200701,5,5,4.6,5,51200
AGP,20200701,16.5,16.5,16.5,16.5,200
AMS,20200701,8.1,8.1,7.3,7.5,46110
APF,20200701,29.5,29.5,29.5,29.5,1500
ATB,20200701,0.7,0.7,0.7,0.7,2600
AVC,20200701,25,25,25,25,500
BAB,20200701,18.3,18.3,18,18.3,2400
BAL,20200701,6.6,7,6.6,7,900
BBM,20200701,14.5,14.5,14.5,14.5,100
BCM,20200701,26.8,26.8,26,26.6,15550
BDG,20200701,29.9,29.9,29.5,29.7,5400
BDT,20200701,17.5,17.5,16.6,16.6,8500
BHP,20200701,6.6,6.6,6.6,6.6,100
BKH,20200701,42.6,42.6,42.6,42.6,100
BLI,20200701,6.8,6.8,6.8,6.8,20205
BOT,20200701,51,51.7,51,51.6,30400
BRR,20200701,9.1,9.1,9.1,9.1,1700
BSA,20200701,12,12,11.8,11.8,20300
BSL,20200701,10.5,10.5,10.5,10.5,7100
BSR,20200701,6.8,7.1,6.8,7,2022535
BTD,20200701,22,22.2,22,22.2,2600
BUD,20200701,5.5,5.5,5.5,5.5,300
BWS,20200701,36.9,36.9,36.9,36.9,30
C21,20200701,21.2,21.2,21.2,21.2,100
C22,20200701,9.5,9.5,9.5,9.5,100
C4G,20200701,6.5,7,6.5,7,432770
CCM,20200701,39,39,39,39,1500
CDO,20200701,1,1,1,1,110
CEN,20200701,5.8,6.2,5.6,6,4400
CHS,20200701,8.4,8.4,8.4,8.4,100
CKA,20200701,18.6,18.6,18.1,18.1,2400
CLX,20200701,11.9,11.9,11.8,11.8,4000
CMN,20200701,49,49,49,49,100
CNC,20200701,18.4,18.5,18.4,18.5,1100
