<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200624,6.95,6.95,6.9,6.9,640
VPG,20200624,18.6,18.6,18.6,18.6,1970
VPH,20200624,4.56,4.66,4.5,4.52,34060
VPI,20200624,42,42.05,41.7,42,578840
VRC,20200624,7.95,7.95,7.44,7.44,442580
VRE,20200624,27.3,27.7,26.85,26.85,1391660
VSC,20200624,27.8,28,27.25,27.65,108490
VSH,20200624,17.4,17.4,17.4,17.4,500
VTB,20200624,10.2,10.2,10.2,10.2,100
VTO,20200624,7.6,7.7,7.6,7.6,10820
YBM,20200624,4.89,5.06,4.72,4.72,3870
YEG,20200624,54.1,54.5,54,54,17270
VAF,20200624,9.84,9.84,8.56,8.56,40
VCB,20200624,86,86,84.1,84.7,710160
VCF,20200624,225,225,223,223,330
VCI,20200624,23.85,24.4,22.5,23,722350
VDP,20200624,33.8,33.8,33.4,33.4,1470
VDS,20200624,6.37,6.37,6.05,6.2,8750
VFG,20200624,36.55,40,36.55,39,550
VGC,20200624,19.2,19.5,19.05,19.2,171620
VHC,20200624,37.6,37.8,36.8,36.9,263110
VHM,20200624,77.7,78.6,75.5,75.7,2004540
VIC,20200624,94.5,95.1,94,94.7,214320
VID,20200624,8.42,8.42,8.42,8.42,115840
VIP,20200624,5.5,5.52,5.31,5.31,97830
VIS,20200624,17.3,17.3,17.3,17.3,40
VJC,20200624,109.4,109.4,108,108.5,267910
VMD,20200624,20.5,20.5,20.5,20.5,10
VND,20200624,13.8,14,13.5,13.55,709590
VNE,20200624,4.33,4.5,4.3,4.4,437460
VNG,20200624,15,15.1,14.8,14.95,197420
VNM,20200624,116.4,118.4,116.4,117.1,750960
VNS,20200624,10.25,10.6,10.25,10.3,16090
VOS,20200624,1.61,1.63,1.57,1.57,219450
VPB,20200624,22.7,22.8,22.2,22.3,2522610
VPD,20200624,14.6,14.6,14.6,14.6,3910
TMP,20200624,36,36,36,36,80
TMS,20200624,25.15,25.95,25.15,25.95,389520
TN1,20200624,62,62.9,62,62.9,770
TNA,20200624,18.2,18.3,17.55,17.7,179520
TNC,20200624,22,22,20.5,20.5,1250
TNI,20200624,5.32,5.4,4.95,4.95,9842400
TNT,20200624,1.87,1.87,1.74,1.74,110580
TPB,20200624,20.9,21.3,20.9,21.25,148580
TPC,20200624,8.79,8.79,7.91,8.49,30
TRA,20200624,57.5,57.5,57.5,57.5,60
TRC,20200624,30.5,31,30.4,31,602900
TS4,20200624,3.52,3.52,3.44,3.45,18150
TSC,20200624,3.11,3.25,3,3.07,2617640
TTB,20200624,5.7,5.83,5.4,5.4,779700
TTF,20200624,3.11,3.16,3.05,3.06,2053170
TV2,20200624,83.9,84.4,83.5,84,71840
TVB,20200624,8.85,9.15,8.6,8.8,550400
TVS,20200624,10.5,10.5,10.3,10.45,7890
TVT,20200624,19.9,20.2,19.9,20,1120
TYA,20200624,14.7,14.75,14.65,14.65,44380
UDC,20200624,3.73,3.73,3.35,3.42,158320
UIC,20200624,38.3,38.7,38.3,38.6,48810
SSI,20200624,16.1,16.35,15.7,15.75,5975970
ST8,20200624,12.05,12.3,12.05,12.3,5960
STB,20200624,11.6,11.65,11.2,11.2,11843150
STG,20200624,14.65,14.65,14.5,14.5,1710
STK,20200624,16.75,16.9,16.7,16.85,90810
SVC,20200624,74.5,74.5,74.5,74.5,80
SVI,20200624,69.8,73.5,69.8,73.5,2010
SVT,20200624,20.4,20.4,18.3,18.3,300
SZC,20200624,20.3,20.6,19.4,19.8,831600
SZL,20200624,42.05,42.5,41,41.25,87360
TAC,20200624,35.75,35.8,35.4,35.8,4300
TBC,20200624,24.05,24.05,24.05,24.05,10
TCB,20200624,20.7,20.75,20.4,20.5,860730
TCD,20200624,10.6,10.7,9.36,9.98,3300
TCH,20200624,22.05,22.75,21.95,22.45,6323650
TCL,20200624,26.6,27.4,26.6,27.2,119980
TCM,20200624,20.4,20.4,19.7,20.2,859090
TCO,20200624,9.12,10.45,9.12,10.4,130
TCR,20200624,3,3.09,2.9,2.9,8440
TCT,20200624,30.75,30.75,29.7,29.9,38730
TDC,20200624,8.2,8.2,8.1,8.14,121010
TDG,20200624,1.9,1.99,1.84,1.84,355240
TDH,20200624,9.75,10,9.6,9.6,1371430
TDM,20200624,23.6,23.9,23.45,23.7,123190
TDW,20200624,26,26,26,26,50
TEG,20200624,4.33,4.44,4.3,4.32,15220
TGG,20200624,1.23,1.29,1.21,1.21,882620
THG,20200624,56.9,56.9,55,56.2,9920
THI,20200624,26.3,26.4,26.3,26.4,20
TIP,20200624,21.25,21.4,20.9,20.9,100740
TLD,20200624,6.99,7.29,6.9,6.9,77290
TLG,20200624,33.6,33.7,33.3,33.45,273550
TLH,20200624,3.6,3.68,3.5,3.57,207240
SGT,20200624,6,6,5.78,5.78,48680
SHA,20200624,4.28,4.29,4.26,4.29,20630
