<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200217,9.5,9.5,9.5,9.5,7900
ABI,20200217,29.2,29.2,29.2,29.2,100
ACS,20200217,12,12,12,12,300
ACV,20200217,60,60.1,59.2,60,41506
ADG,20200217,93,93.1,92.8,92.9,11500
AFX,20200217,3.1,3.4,3.1,3.3,20510
AGP,20200217,18,18,18,18,500
AMS,20200217,7.2,8.4,7.2,8.4,300
ANT,20200217,9.6,9.6,9.6,9.6,10200
APF,20200217,20.5,20.5,20.5,20.5,10000
BAB,20200217,18.2,18.2,18.2,18.2,4900
BBM,20200217,15,15,12.5,12.5,400
BBT,20200217,18.5,18.5,18.5,18.5,100
BCM,20200217,27,27,26,26,4300
BCP,20200217,13.2,13.2,13.2,13.2,2000
BDG,20200217,36.6,36.6,36.6,36.6,100
BDT,20200217,12.5,13.1,12.5,13,45400
BHK,20200217,19.4,19.4,19.4,19.4,100
BKH,20200217,51.8,51.8,51.8,51.8,100
BLI,20200217,7.3,7.3,7.3,7.3,501
BMS,20200217,3.4,3.4,3.4,3.4,300
BOT,20200217,55.7,55.7,55.6,55.6,44200
BSA,20200217,13.1,13.4,13.1,13.3,16600
BSP,20200217,18,18,18,18,100
BSR,20200217,7.8,8.6,7.7,7.8,901360
BTD,20200217,16.5,16.6,16.5,16.6,1300
BUD,20200217,5.5,5.7,5,5,2500
BVG,20200217,1.7,1.7,1.7,1.7,5000
BWS,20200217,37.5,37.5,35,37.5,1100
C4G,20200217,5.8,5.9,5.7,5.8,231200
CBS,20200217,8.5,8.5,8.5,8.5,1000
CC1,20200217,18.2,18.2,18.2,18.2,200
CDO,20200217,1,1,1,1,21200
CDP,20200217,9.5,9.5,8.6,8.6,5100
CEN,20200217,8.5,8.5,7.5,8.3,8700
CHS,20200217,7.4,7.4,7.4,7.4,100
CI5,20200217,4.6,4.8,4.6,4.8,5100
CMN,20200217,51.7,51.7,38.4,38.4,23500
CMT,20200217,8.8,8.8,8.3,8.3,8000
CNC,20200217,20,20,20,20,1000
CTR,20200217,45.6,46.7,45.6,46.2,325628
DAS,20200217,9.7,9.7,9.7,9.7,500
DC1,20200217,10.4,10.4,10.4,10.4,14
DFC,20200217,25.5,25.5,25.5,25.5,200
DHD,20200217,25.5,25.5,25.5,25.5,1000
DNA,20200217,19,19,19,19,500
DNH,20200217,26,26,26,26,300
DRI,20200217,5.3,5.3,5.2,5.2,11000
DSP,20200217,12.5,12.5,11.5,11.5,200
DVN,20200217,12.2,12.4,12.1,12.2,102257
EIN,20200217,5,5,5,5,2558
EMS,20200217,38,38,38,38,600
EVF,20200217,8.4,8.5,8,8.5,265092
FOC,20200217,133.4,133.4,133.4,133.4,140
FOX,20200217,46.2,46.2,45.5,45.5,916
G36,20200217,4.4,4.4,4.3,4.4,27700
GHC,20200217,31.7,33.5,31.7,33.5,4000
GND,20200217,23.9,23.9,23.9,23.9,100
