<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200525,27.5,27.5,27.5,27.5,800
ABC,20200525,10.2,10.5,10.2,10.2,1030
ABI,20200525,27.6,27.6,26.8,27.2,7100
ACV,20200525,59.6,59.7,58.6,59.5,375105
ADG,20200525,106,108,105.8,107.5,13100
AFX,20200525,4.2,4.4,4.2,4.3,22100
AMS,20200525,6,6,5.9,5.9,9000
ANT,20200525,10.5,10.5,10.5,10.5,1900
APF,20200525,30.6,34,30.6,33.9,17000
ATB,20200525,0.5,0.6,0.5,0.6,10100
BAB,20200525,18.4,18.4,18,18.4,2300
BAL,20200525,11.8,11.8,11.8,11.8,500
BCM,20200525,23.5,25.5,23.1,25.5,92688
BDG,20200525,31.4,31.4,31.2,31.2,2400
BDT,20200525,18,18,17.5,17.9,11400
BHK,20200525,13.4,13.4,12.8,12.8,200
BHP,20200525,6.5,6.5,6.5,6.5,1300
BKH,20200525,29.1,29.1,29.1,29.1,200
BLI,20200525,7,7,7,7,700
BOT,20200525,42,48.4,36.8,48.4,33700
BSA,20200525,14.1,14.1,13.9,13.9,198414
BSP,20200525,16,16,16,16,300
BSR,20200525,6.4,6.4,6.2,6.4,3993591
BTD,20200525,21,22,21,22,8100
BTN,20200525,3.3,3.3,3.3,3.3,500
BVG,20200525,1.5,1.5,1.4,1.4,5700
BWS,20200525,36,37,36,37,1000
C4G,20200525,7.5,7.6,7.3,7.5,519345
C71,20200525,14,14,14,14,500
CAT,20200525,9.4,10.9,9.4,10.9,8500
CCA,20200525,8.5,8.7,8.5,8.5,9000
CCM,20200525,24.8,24.8,24.8,24.8,300
CCP,20200525,7.3,7.3,7.3,7.3,100
CDO,20200525,0.9,0.9,0.8,0.8,4100
CDP,20200525,8.3,8.4,8.3,8.4,2700
CEN,20200525,7.5,7.5,7.2,7.2,400
CHS,20200525,8,8,8,8,9700
CKA,20200525,17,17.5,17,17.5,500
CLX,20200525,11.5,11.6,11,11.5,15300
CMN,20200525,42,42,42,42,400
CMT,20200525,6.5,6.6,6.5,6.5,4500
CNC,20200525,19.5,20,19.5,20,11000
