<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200511,26.4,28,26.4,28,700
ABC,20200511,9.9,9.9,9.6,9.7,3620
ABI,20200511,27.1,27.5,26.7,27.4,120130
ACS,20200511,8.2,9.5,8.2,9.5,200
ACV,20200511,57.9,58.2,57.3,58.2,371085
ADG,20200511,103.8,106.6,103.8,106.6,11300
AFX,20200511,4.3,4.3,4.2,4.2,19600
AGP,20200511,16.5,19,16.5,19,210
AGX,20200511,18.9,18.9,18.9,18.9,100
AMS,20200511,6.7,6.7,6.7,6.7,500
ATB,20200511,0.5,0.5,0.5,0.5,11200
BAB,20200511,18.1,18.1,18.1,18.1,2400
BAL,20200511,10.2,13.5,10.2,10.2,4500
BBT,20200511,18,18,16.1,16.1,600
BCM,20200511,23.8,24.4,23.2,24.4,47280
BDG,20200511,30.9,30.9,30.5,30.5,1300
BDT,20200511,17.4,17.5,17.3,17.4,18400
BHK,20200511,13.3,13.3,10,10,200
BHP,20200511,6.1,8.1,6.1,8.1,400
BKH,20200511,45.2,45.2,45.2,45.2,200
BMF,20200511,16,17.7,16,17.7,3900
BMJ,20200511,20,20,20,20,100
BMS,20200511,3.4,3.4,3.4,3.4,4900
BOT,20200511,53.9,53.9,53.1,53.6,35100
BRR,20200511,8.8,8.8,8.1,8.1,2100
BSA,20200511,14.1,14.3,14,14.3,23410
BSH,20200511,17.2,17.2,17.2,17.2,100
BSP,20200511,16,16,16,16,3300
BSR,20200511,6.1,6.4,6,6.3,7933781
BTD,20200511,16.2,16.5,16.2,16.5,3400
BTN,20200511,3.4,3.4,3.4,3.4,100
BVG,20200511,1.2,1.2,1.2,1.2,900
C12,20200511,3.9,3.9,3.9,3.9,2000
C4G,20200511,6.7,6.9,6.6,6.8,505698
CCM,20200511,20,20,20,20,500
CCR,20200511,12.6,12.6,12.5,12.5,200
CDO,20200511,0.8,0.9,0.8,0.8,2218
CEG,20200511,7.3,7.3,7.3,7.3,170
CEN,20200511,5.1,5.1,4.9,5,4300
CHS,20200511,7.6,7.8,7.6,7.8,6000
CI5,20200511,3.1,3.1,3.1,3.1,100
CID,20200511,4,4,4,4,100
CKA,20200511,19,19,19,19,10
CLX,20200511,11.5,11.5,11.3,11.3,2300
CMT,20200511,6.3,6.3,6.3,6.3,11725
CNC,20200511,20.1,22,20.1,20.1,2800
CTR,20200511,42,42.9,41.2,42.8,371654
DAC,20200511,3.7,3.7,3.7,3.7,200
DAR,20200511,9.2,9.2,9.2,9.2,29400
DCR,20200511,2.4,2.4,2.4,2.4,100
DDV,20200511,5.9,5.9,5.9,5.9,1000
DM7,20200511,12.6,12.6,12.6,12.6,100
DNA,20200511,19.5,19.5,19.5,19.5,50
DNR,20200511,10.5,10.5,10.5,10.5,1820
DNT,20200511,15.5,15.5,15.5,15.5,100
DNW,20200511,15.6,17,15.6,16.2,1400
DP1,20200511,12.3,13.9,12.3,13.9,1500
DRG,20200511,5.5,5.5,5.4,5.5,1500
DRI,20200511,4,4.1,4,4,182400
DSP,20200511,10.5,10.5,10.5,10.5,20
DVN,20200511,10.8,11,10.8,10.9,112881
EIN,20200511,4.1,4.3,3.8,4.3,14809
EPH,20200511,6.7,6.7,6.6,6.6,1200
EVF,20200511,7.4,7.4,7.2,7.4,57788
FOC,20200511,132.1,132.1,132.1,132.1,7
FOX,20200511,48.5,48.9,48.3,48.5,2800
FRC,20200511,13.1,13.1,13.1,13.1,2400
G36,20200511,4.7,4.7,4.5,4.6,623502
GHC,20200511,31.2,31.2,31.2,31.2,1300
GND,20200511,24.3,24.3,24.3,24.3,71200
GSM,20200511,8.6,8.6,8.3,8.4,15700
GTD,20200511,30.3,30.3,30.3,30.3,600
GTH,20200511,5,5,5,5,100
GTS,20200511,10.9,10.9,10.9,10.9,10
GVT,20200511,39.7,39.7,39,39.7,16360
HAC,20200511,4.8,4.9,4.8,4.8,6835
HD8,20200511,5.8,5.8,5.8,5.8,5000
HDP,20200511,10,10,10,10,2420
HEJ,20200511,19.1,19.1,19.1,19.1,1000
HEM,20200511,13.9,13.9,13.9,13.9,1000
HFT,20200511,9.7,9.7,9.7,9.7,1100
HHV,20200511,16,16,16,16,30
HIG,20200511,7.4,7.4,7.4,7.4,11018
HIZ,20200511,22.3,22.3,22.3,22.3,2000
HLS,20200511,17.5,17.5,17.5,17.5,100
HMS,20200511,21.5,21.5,21.5,21.5,1000
HNA,20200511,10.5,10.5,10.5,10.5,2000
HND,20200511,17.5,17.5,17.1,17.4,106930
HNE,20200511,7.8,7.8,7.8,7.8,100
HPI,20200511,15.5,15.5,14.5,14.5,1100
HPP,20200511,36.5,36.5,36.5,36.5,100
HPT,20200511,9.5,9.5,9.5,9.5,800
HSI,20200511,1.2,1.2,1.2,1.2,300
HSP,20200511,15,15,15,15,2000
HTG,20200511,21.9,21.9,21.9,21.9,3007
HTM,20200511,12.3,12.4,12,12,7722
HU4,20200511,5.8,5.8,5.8,5.8,1300
HU6,20200511,5.4,5.4,5.4,5.4,200
HUG,20200511,49,49,49,49,900
ICC,20200511,38.1,38.1,38.1,38.1,100
ICF,20200511,0.8,0.9,0.8,0.9,4400
ICN,20200511,61,61,61,61,200
IFS,20200511,15,15,15,15,1600
ILA,20200511,2.7,2.7,2.5,2.7,10520
ILC,20200511,2.4,2.9,2.4,2.9,1500
ILS,20200511,12.7,12.7,11.5,12.4,18800
KDF,20200511,26,26.8,25.2,26,47614
KHA,20200511,43.9,57,43.9,57,1300
KHD,20200511,10.1,10.1,9.6,9.6,7700
KSE,20200511,32,32,32,32,800
LKW,20200511,29.9,29.9,26,27.9,3500
LLM,20200511,16.4,16.4,15.5,16.2,300
LPB,20200511,7.5,7.9,7.3,7.8,4334388
LTG,20200511,17.9,18,17.5,18,103995
M10,20200511,19.9,20.1,19.8,20,28000
MCH,20200511,67.8,67.9,66.5,67.8,21030
MCT,20200511,10,10,10,10,22000
MFS,20200511,22.5,25.9,22.3,25.9,144706
MH3,20200511,35.5,35.5,34,34,15800
MIG,20200511,10.4,10.4,10.1,10.1,3470
MKP,20200511,47.4,47.5,47.4,47.5,1190
MLS,20200511,22.7,25.2,22.5,23.9,17525
MML,20200511,52.5,52.8,50.5,51.5,22762
MPC,20200511,25.5,27.5,25.4,27,308725
MQN,20200511,40.6,42.2,40.6,42,11100
MRF,20200511,17,17,17,17,1
MSR,20200511,15.1,15.1,14.7,14.7,12972
MTA,20200511,2.6,2.7,2.4,2.7,125800
NAW,20200511,5.7,5.7,5.7,5.7,100
NBE,20200511,6.3,6.4,6.3,6.4,2000
NCP,20200511,9.1,9.2,9.1,9.2,84200
NCS,20200511,20.7,20.7,19.7,20.1,3860
NHT,20200511,24,24,23.7,23.9,20104
NNG,20200511,9.3,9.3,9.2,9.2,1300
NQN,20200511,12,12.5,12,12.5,900
NTC,20200511,190,204.5,178.5,181,42544
OIL,20200511,8.1,8.3,8,8.2,962232
ORS,20200511,5.7,5.7,5.6,5.6,44100
PBK,20200511,10,10.9,10,10.9,2800
PBT,20200511,16.8,16.8,16.8,16.8,300
PCN,20200511,1.4,1.4,1.4,1.4,1000
PDT,20200511,9.9,9.9,9.9,9.9,100
PFL,20200511,0.6,0.7,0.6,0.7,156300
PGV,20200511,11.9,11.9,11.9,11.9,10
PMJ,20200511,13.8,13.8,13.8,13.8,500
PNT,20200511,6.6,6.6,6.6,6.6,500
POS,20200511,8.8,8.8,7.5,7.5,200
PPH,20200511,15.3,15.3,15.2,15.2,300
PPI,20200511,0.3,0.4,0.3,0.4,5300
PRO,20200511,4.3,4.3,4.3,4.3,5000
PSB,20200511,3,3,3,3,89
PSL,20200511,25,27,24.7,26.5,4300
PSP,20200511,5.5,5.5,5.4,5.5,55200
PTT,20200511,7.4,7.4,7.4,7.4,100
PVM,20200511,10.8,10.8,10.1,10.1,2829
PVO,20200511,2.7,2.9,2.7,2.8,800
PVP,20200511,5.8,5.8,5.6,5.7,10174
PVV,20200511,0.5,0.5,0.4,0.4,20120
