<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200525,7.72,7.72,7.72,7.72,240
VRE,20200525,25.7,26.65,25.3,26.2,3774990
VSC,20200525,27.45,28.1,27,27.85,87800
VSH,20200525,18.15,18.8,17.9,18.8,13380
VSI,20200525,24.5,24.5,24,24.2,130
VTB,20200525,9.87,10.25,9.87,10.15,2430
VTO,20200525,7.25,7.4,7.25,7.4,54480
YBM,20200525,3.73,3.73,3.51,3.71,24330
VPH,20200525,4.07,4.14,4.03,4.03,54260
VPI,20200525,42.35,42.65,42.15,42.2,729470
VPS,20200525,9.7,9.7,9.7,9.7,10
VRC,20200525,6.46,6.46,6.25,6.25,207100
VGC,20200525,17.65,18.4,17.65,18.3,584370
VHC,20200525,34,35.5,33.8,35,1014470
VHM,20200525,76.4,78.5,74.8,76.8,4664450
VIC,20200525,96.2,97.1,96,97.1,216400
VID,20200525,3.93,3.93,3.93,3.93,20410
VIP,20200525,4.95,4.95,4.93,4.95,38850
VND,20200525,12.4,12.7,12.4,12.65,901770
VNG,20200525,13.9,13.95,13.7,13.8,177050
VNM,20200525,114.5,117.6,114.1,117.6,1581860
VNS,20200525,9.4,9.4,9.25,9.26,5000
VPB,20200525,24,24.25,23.6,24,5174030
VPD,20200525,13.8,14.95,13.8,14.95,31120
VPG,20200525,19.5,19.5,18.2,19.4,15130
TSC,20200525,2.32,2.34,2.26,2.32,430520
TTB,20200525,4,4.17,4,4.17,1936840
TTF,20200525,2.69,2.75,2.65,2.69,2459040
TV2,20200525,68.3,72.9,68.3,72,109460
TVB,20200525,10.05,10.1,9.98,10,434490
TVS,20200525,10.7,10.7,10.65,10.65,3000
TVT,20200525,20.5,20.6,20.5,20.6,1520
TYA,20200525,12.45,12.5,12.4,12.5,19550
UDC,20200525,2.94,2.94,2.9,2.92,2350
UIC,20200525,40.8,41.55,40.8,41.55,76820
VAF,20200525,6.86,6.86,6.86,6.86,10
VCB,20200525,80.9,81.3,80.8,81.1,708710
VCF,20200525,218,219.7,210,219.7,190
VCI,20200525,23.2,23.7,22.9,23.4,744260
VDP,20200525,37.1,37.1,37.1,37.1,20
VDS,20200525,6.18,6.19,5.72,6.18,15040
VFG,20200525,39.2,39.2,39,39,1120
TDW,20200525,25,26.1,25,26.1,1260
TEG,20200525,5.43,5.43,4.8,5.2,251600
TGG,20200525,0.84,0.86,0.83,0.86,246580
THG,20200525,49,49,48.2,48.2,2250
TIP,20200525,18.7,19.5,18.4,19.5,708410
TIX,20200525,30,30,30,30,100
TLD,20200525,6.05,6.07,6,6.05,109810
TMT,20200525,5.25,5.25,5.12,5.25,4390
TN1,20200525,64.7,64.8,64.5,64.5,1370
TNA,20200525,18.3,18.9,17.9,18.8,362710
TNC,20200525,17,17,16.5,16.8,890
TNI,20200525,10.35,10.35,10.2,10.3,196610
TNT,20200525,1.5,1.52,1.5,1.51,71440
TPB,20200525,21,21.3,20.8,21,77950
TPC,20200525,8.71,8.71,8.14,8.39,40
TRA,20200525,58.9,60,58,59.8,4350
TRC,20200525,28.5,29,28,29,6660
TS4,20200525,3.02,3.02,2.91,2.91,9990
SRC,20200525,16.2,16.3,15.9,16.3,35980
SRF,20200525,13.45,13.7,13.3,13.6,5710
SSC,20200525,55,55,55,55,260
SSI,20200525,14.4,14.6,14.3,14.55,6022830
ST8,20200525,12.2,12.2,12.1,12.2,870
STB,20200525,10.25,10.4,10.1,10.25,9448390
STG,20200525,15.9,15.9,15.9,15.9,2100
STK,20200525,17.2,17.4,17,17.4,74940
SVC,20200525,74,76.9,69.1,69.1,30190
SVI,20200525,79.5,79.5,79.5,79.5,130
SVT,20200525,9.2,9.2,9.2,9.2,540
SZC,20200525,18.85,20.15,18.8,20.15,4346420
SZL,20200525,39,41,38.6,40.9,202270
TAC,20200525,32.5,33,31.95,33,35150
TBC,20200525,24,24,23.6,23.7,2190
TCB,20200525,21.1,21.3,20.95,21.05,1962970
TCD,20200525,9.6,9.79,9,9.4,7100
TCH,20200525,23,24.1,22.9,23.3,2983070
TCL,20200525,24.35,24.35,24.35,24.35,106210
TCM,20200525,16.3,17.4,16.15,17.4,1698600
TCO,20200525,9.2,9.76,9.2,9.76,1670
TCT,20200525,32.8,33,31,32,23360
TDC,20200525,7.91,8.09,7.88,8.05,205070
TDG,20200525,1.69,1.72,1.69,1.71,410300
TDM,20200525,20.85,21.95,20.85,21.95,602810
SBT,20200525,14.8,14.9,14.8,14.8,2147130
SBV,20200525,10.4,10.4,10.4,10.4,43120
SC5,20200525,18.1,20.65,18.1,18.1,1550
SCD,20200525,21.5,21.5,21.1,21.5,2810
SCR,20200525,4.56,4.6,4.56,4.59,1002100
SCS,20200525,116.5,119,116.3,119,45250
SHI,20200525,8.54,8.88,8.54,8.88,378790
SII,20200525,16.25,17.3,16.25,17.3,170
