<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAS,20200812,21.5,23.3,21,22.1,667800
ABC,20200812,10.3,10.9,10.1,10.8,51900
ABI,20200812,31.6,31.6,31,31.2,27300
ABR,20200812,18.1,23.8,18.1,23.8,320
ACE,20200812,32,32,32,32,100
ACV,20200812,53.5,54.7,53.5,54.3,143188
ADG,20200812,51,51,49.7,50,24030
ADP,20200812,20,20,19.9,20,900
AFX,20200812,8.9,8.9,8.9,8.9,352341
AG1,20200812,7.4,7.4,7.4,7.4,2300
AGP,20200812,17.8,17.8,17.8,17.8,100
AMS,20200812,8.2,8.2,8.2,8.2,40
APF,20200812,29.2,29.4,29.2,29.2,13200
ATB,20200812,0.7,0.7,0.6,0.7,64300
BAB,20200812,18.3,18.3,18,18.3,2700
BBM,20200812,10.3,10.3,10.3,10.3,100
BBT,20200812,21,21,21,21,100
BCM,20200812,30.8,31,30,30.2,30011
BDG,20200812,26,26.5,25.9,26.5,3800
BDT,20200812,16.5,16.7,16.5,16.7,13520
BHK,20200812,14.4,14.4,14.4,14.4,100
BOT,20200812,51.5,51.6,51.2,51.5,55700
BRR,20200812,10,10.5,8.6,8.6,3700
BSA,20200812,11.5,11.7,11.5,11.7,5000
BSL,20200812,9.8,9.8,9.8,9.8,100
BSQ,20200812,19.5,19.5,19.5,19.5,2000
BSR,20200812,6.3,6.5,6.2,6.4,3078629
BTD,20200812,21.9,22.9,21.9,22.7,17200
BTN,20200812,3.6,3.6,3.5,3.6,32600
BUD,20200812,6.6,6.7,6.6,6.6,3110
BVB,20200812,10.2,11.1,10.2,11.1,491118
BVG,20200812,1.4,1.4,1.4,1.4,3410
BWS,20200812,36.5,36.5,31.1,36.5,800
C4G,20200812,8.1,8.6,8,8.5,1031485
C71,20200812,8.5,8.5,8.5,8.5,600
CCA,20200812,9,9,9,9,5000
CDO,20200812,0.8,0.8,0.8,0.8,4000
CEN,20200812,6.9,6.9,6.3,6.3,4110
CHS,20200812,9,9,9,9,1100
CI5,20200812,4.1,4.1,4.1,4.1,700
CLX,20200812,12,12,11.9,11.9,4500
CMT,20200812,6,6,6,6,320
CTR,20200812,41.9,42.1,41.4,41.8,240809
CTW,20200812,14.4,14.4,11.9,11.9,300
DAC,20200812,3.7,3.7,3.7,3.7,100
DDN,20200812,12,12,12,12,200
DDV,20200812,6,6,6,6,100
DHD,20200812,22,22,22,22,2000
DID,20200812,3.9,3.9,3.9,3.9,200
DND,20200812,27.4,27.4,27.4,27.4,600
DNW,20200812,17.1,18.3,17.1,18.3,254
DP1,20200812,15.6,15.6,15.6,15.6,1100
DPH,20200812,23.1,23.1,23.1,23.1,100
DRI,20200812,3.6,3.7,3.5,3.6,37000
DSP,20200812,8.8,8.9,8.7,8.9,21000
DTC,20200812,12,12,12,12,100
DTI,20200812,10,10,9.9,10,130500
DTN,20200812,32.7,32.7,32.7,32.7,100
DVN,20200812,11.4,11.5,11.3,11.4,94700
EIN,20200812,3.3,3.5,3.3,3.5,200
EVF,20200812,6.5,6.7,6,6.5,91424
FHS,20200812,28,28,28,28,2
FIC,20200812,9.3,9.3,9.3,9.3,10200
FOC,20200812,107.5,107.5,107,107.2,1600
FOX,20200812,47,47,47,47,4030
FT1,20200812,34.3,34.3,34.2,34.3,1500
G36,20200812,4.9,4.9,4.7,4.9,144805
GCB,20200812,9,9,9,9,8000
GHC,20200812,33.1,33.2,33.1,33.2,1900
GTH,20200812,4,4,4,4,1500
GVT,20200812,31,31,30.3,30.3,3734
HAC,20200812,5,5,5,5,600
HBH,20200812,3.5,3.5,3.5,3.5,500
HCS,20200812,26.7,26.7,26.7,26.7,100
