<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200521,25.9,26,25.9,26,3200
ABC,20200521,10.3,10.3,10.3,10.3,810
ABI,20200521,27.9,27.9,27,27.3,29860
ABR,20200521,32.7,32.7,32.7,32.7,210
ACV,20200521,61.9,62.2,60.6,60.9,358371
ADG,20200521,108.7,108.7,106.9,108.7,11500
AFX,20200521,4.5,4.5,4.3,4.5,17510
AG1,20200521,8.3,8.3,8.3,8.3,100
AGP,20200521,17.9,17.9,17.9,17.9,248
AMS,20200521,5.9,5.9,5.9,5.9,100
ANT,20200521,10,10,10,10,200
APF,20200521,27.8,28.5,24,28.5,41700
ATB,20200521,0.6,0.6,0.6,0.6,100
AVC,20200521,25,25,25,25,75
BAB,20200521,18.4,18.4,18.4,18.4,2700
BAL,20200521,12.3,12.3,12.3,12.3,100
BCM,20200521,23.5,23.7,23.5,23.6,43109
BDG,20200521,32.7,32.7,31,31,1500
BHP,20200521,5.7,5.7,5.7,5.7,20
BKH,20200521,38.9,38.9,38.9,38.9,2000
BMJ,20200521,22,23,22,23,200
BOT,20200521,47,53.1,47,53.1,45100
BRR,20200521,8,8.2,8,8.1,2300
BSA,20200521,14.8,14.8,14.7,14.7,19620
BSG,20200521,10.2,10.2,10.2,10.2,100
BSP,20200521,16.4,16.4,16,16,200
BSR,20200521,6.5,6.6,6.4,6.5,3042092
BT1,20200521,17.5,17.5,17.5,17.5,2500
BTD,20200521,22,22,21.1,22,21300
BTN,20200521,3.1,3.1,3,3,600
BVG,20200521,1.5,1.5,1.4,1.4,5400
BWS,20200521,36.5,36.5,36.5,36.5,543
C4G,20200521,7.3,7.4,7.2,7.3,300012
C71,20200521,14,14,14,14,300
CAT,20200521,9.5,9.5,9.5,9.5,16810
CCA,20200521,8.8,8.9,8.8,8.9,1900
CCM,20200521,22.9,22.9,20.3,20.3,200
CCP,20200521,7.3,7.3,7.3,7.3,100
CDO,20200521,0.8,0.8,0.8,0.8,34050
CDP,20200521,8,8,8,8,1100
CEN,20200521,5.7,6.5,5.7,6.3,24500
CHS,20200521,8.5,9.9,8.5,9.9,3800
CI5,20200521,3.4,3.4,3.4,3.4,100
CID,20200521,5.8,5.8,5.6,5.6,500
CKA,20200521,17.2,17.2,17.2,17.2,18
CLX,20200521,11.4,11.5,11.2,11.2,4400
CMN,20200521,41.9,41.9,39.6,39.6,1100
CMT,20200521,6.4,6.4,6.4,6.4,400
CNC,20200521,19.5,19.8,19.5,19.8,1600
CT6,20200521,3.2,3.2,3.2,3.2,100
CTR,20200521,46.9,46.9,45.5,45.8,196161
DCR,20200521,2.1,2.1,2.1,2.1,1200
DDV,20200521,5.7,5.7,5,5.7,2000
DNR,20200521,12,12,12,12,100
DNW,20200521,15.6,16.9,15.6,16.5,6400
DP1,20200521,13.1,13.1,13.1,13.1,500
DPP,20200521,16,18,16,18,800
DRI,20200521,4.1,4.2,4.1,4.2,132810
DSP,20200521,9.4,10.6,9.4,10.6,1170
DSV,20200521,12,12,12,12,13
DTG,20200521,13.5,13.5,13.5,13.5,100
DTK,20200521,8.3,8.3,8.2,8.2,1100
DVN,20200521,11.3,11.5,11.2,11.3,111670
EIN,20200521,4.3,4.5,4,4,6000
EPH,20200521,6.6,6.6,6.6,6.6,700
EVF,20200521,7.8,7.8,7.5,7.6,54303
FOC,20200521,132,132,130,130,1200
FOX,20200521,51.2,51.2,49.6,49.6,19600
G36,20200521,4.7,4.7,4.5,4.6,399310
GHC,20200521,32,32,31,31,3500
HAC,20200521,4.8,5.1,4.8,4.8,689
HAF,20200521,16.7,16.7,14.6,14.6,5100
HBD,20200521,14.5,14.5,14.5,14.5,400
HC3,20200521,25.5,25.5,25.5,25.5,200
HD8,20200521,6,6,6,6,12000
HDM,20200521,15.6,15.6,15.6,15.6,100
HDP,20200521,9.5,9.5,9.5,9.5,100
HEC,20200521,37.5,40.3,37.5,37.5,4700
HEJ,20200521,22,22,19.5,19.5,2200
HEM,20200521,13.5,13.5,13.5,13.5,14
HIG,20200521,6.8,6.8,6.8,6.8,20
HIZ,20200521,20.5,20.5,20.5,20.5,1000
HNA,20200521,11.2,11.2,11.2,11.2,1
HND,20200521,18,18.6,17.9,18.4,121227
HNE,20200521,8.5,8.5,8.5,8.5,1000
HNF,20200521,25.3,26.4,25.3,26.4,11300
HPP,20200521,37,37,36.5,36.5,849
HSP,20200521,12.8,12.8,12.8,12.8,100
HTE,20200521,5,5,5,5,10000
HTG,20200521,20.5,20.5,20.5,20.5,1000
HTM,20200521,12,12,11.7,11.7,87900
HU4,20200521,4.9,5.6,4.9,5.5,8510
HWS,20200521,12.2,12.2,12.2,12.2,100
ICF,20200521,0.8,0.8,0.8,0.8,1600
IFS,20200521,15.7,16.1,15.7,16,6600
ILA,20200521,2.6,2.6,2.6,2.6,3925
ILC,20200521,2.8,2.8,2.8,2.8,1000
ILS,20200521,12.2,12.2,11.2,11.9,12800
KCB,20200521,1.9,1.9,1.9,1.9,500
KDF,20200521,32,32.5,31,32,23618
KHA,20200521,51.7,51.7,51.7,51.7,2
KHD,20200521,10.1,10.1,10.1,10.1,2320
KTL,20200521,21,21,21,21,2100
L45,20200521,1.4,1.4,1.4,1.4,5000
LKW,20200521,29.9,29.9,29.9,29.9,100
LMC,20200521,12,12,12,12,9500
LPB,20200521,7.6,7.6,7.4,7.6,1888265
LTG,20200521,17.8,18,17.7,17.8,94270
M10,20200521,20.1,20.4,20.1,20.1,24800
MCH,20200521,67.9,68,67.4,67.4,17345
MFS,20200521,26,26.5,25.5,25.9,17294
MH3,20200521,35.2,35.5,35,35.2,7022
MHY,20200521,18.8,18.8,18.8,18.8,10400
MIG,20200521,10.4,10.5,10.3,10.3,5900
MLS,20200521,21.7,22.7,21.6,22.7,7324
MML,20200521,51.9,52,51,51.3,28322
MNB,20200521,34,34,34,34,500
MPC,20200521,26.8,26.9,26.6,26.8,84950
MQN,20200521,43,43,42.5,42.5,200
MSR,20200521,14.8,14.9,14.8,14.9,24987
MTA,20200521,3.3,3.5,3.2,3.5,52800
MTV,20200521,16,16,16,16,1000
MVB,20200521,9.6,10.1,9,10.1,2700
NAW,20200521,9.7,9.7,9.7,9.7,100
NBE,20200521,5.6,6.5,5.6,6.5,500
NCP,20200521,9.5,9.5,9.5,9.5,19800
NCS,20200521,20,20,20,20,4185
NDT,20200521,4.2,4.2,4.2,4.2,300
NED,20200521,9,9,9,9,100
NHT,20200521,24,24.5,23.9,24.5,5104
NNG,20200521,9.9,9.9,9.3,9.5,9917
NQN,20200521,11.7,11.7,11.7,11.7,100
NTC,20200521,195,197.4,191.5,194.7,16175
NUE,20200521,8.3,8.3,8,8,1200
OIL,20200521,8.2,8.2,8,8.1,603756
ORS,20200521,6.7,6.7,6.5,6.5,59200
PBC,20200521,13.8,13.8,13.8,13.8,800
PCN,20200521,1.8,1.8,1.8,1.8,100
PFL,20200521,0.7,0.8,0.7,0.8,1800
PGV,20200521,10.7,10.7,10.3,10.3,4070
PMJ,20200521,13.9,13.9,13.9,13.9,700
PMT,20200521,6.1,6.1,6.1,6.1,100
POB,20200521,8.8,8.8,8.8,8.8,100
POS,20200521,7.6,7.6,7.2,7.2,5100
PPI,20200521,0.4,0.4,0.3,0.4,10508
PRT,20200521,13.1,13.1,13.1,13.1,50000
PSB,20200521,3.6,3.7,3.6,3.7,7133
PSL,20200521,26,26,25,25,1800
PSP,20200521,5.5,5.5,5.4,5.5,7800
PTT,20200521,6.8,6.8,6.8,6.8,200
PVM,20200521,10.2,10.2,9.6,9.6,2301
PVO,20200521,2.9,3,2.9,3,21000
PVP,20200521,5.9,6.2,5.9,6.1,51180
PVV,20200521,0.5,0.5,0.4,0.5,14900
PWA,20200521,9.2,9.6,8.9,9.1,58050
PXL,20200521,8.8,8.8,8.6,8.8,59033
QNS,20200521,24,24.3,23.9,24.3,338066
QTP,20200521,11.8,11.8,11.5,11.7,22214
RTB,20200521,12.7,12.7,12.5,12.7,9400
RTS,20200521,19.6,19.7,19.6,19.7,700
S72,20200521,3.2,3.2,3.2,3.2,100
SAP,20200521,5.7,5.7,5.7,5.7,620
SAS,20200521,29.9,30.2,29.8,30.2,42160
SBL,20200521,13.5,13.5,13.5,13.5,100
SBS,20200521,1.1,1.1,1,1.1,29400
SCJ,20200521,2.3,2.3,2.3,2.3,8300
SCL,20200521,2,2,2,2,300
SD3,20200521,1.5,1.7,1.5,1.7,34400
SDD,20200521,3,3,3,3,1440
SDP,20200521,1,1.1,1,1.1,13200
SDV,20200521,20,20,20,20,3000
SEA,20200521,14.1,15,14.1,14.5,2200
SGP,20200521,7,7,6.7,6.7,27201
SHC,20200521,6.5,6.5,6.5,6.5,900
SID,20200521,11,11,11,11,200
SIP,20200521,82,83,82,82.8,52328
SKH,20200521,19.6,19.6,19.5,19.5,1220
SKV,20200521,24.9,24.9,22,23.8,2870
SNC,20200521,14.7,14.7,14.7,14.7,6000
SNZ,20200521,22.5,22.6,22.3,22.4,12130
SRB,20200521,0.7,0.7,0.7,0.7,5000
SSN,20200521,5,5,4.3,4.4,153130
STH,20200521,21.6,21.6,20.8,21,48900
SWC,20200521,12.5,12.5,12.3,12.3,1300
SZE,20200521,10.5,10.5,9.9,9.9,700
TA6,20200521,6.5,7.2,6.5,7.2,600
TAW,20200521,14.4,14.4,14.4,14.4,100
TCW,20200521,17.7,18.1,17.7,18.1,45963
TDB,20200521,32,32,32,32,1900
TDS,20200521,11.5,11.5,11.5,11.5,100
THP,20200521,19.3,25.8,19.2,22,19200
THU,20200521,8.7,8.7,8.7,8.7,46400
TL4,20200521,8,8,7.2,7.2,2100
TLP,20200521,8.9,8.9,8.9,8.9,1000
TLT,20200521,10.1,10.1,10.1,10.1,1100
TND,20200521,10.2,10.4,9.4,9.8,357219
TOT,20200521,4.9,4.9,4.9,4.9,100
TTD,20200521,49,50,49,50,11300
TTN,20200521,7.9,8.2,7.9,8.2,86502
TUG,20200521,7.7,7.7,7.7,7.7,100
TVN,20200521,5.9,6.1,5.9,6,18100
TVP,20200521,27,27,27,27,530
UDJ,20200521,8.6,8.6,8.4,8.6,4400
VAV,20200521,43.1,43.1,43,43,1100
VBB,20200521,14.2,14.2,14.2,14.2,500
VCP,20200521,48.8,48.8,48.5,48.8,400
VCR,20200521,10.5,10.5,9.5,10,194407
VDT,20200521,21.7,21.7,21.7,21.7,100
VEA,20200521,41.5,43.1,41.5,42.7,419115
VEC,20200521,8.5,8.5,8.5,8.5,500
VEF,20200521,82,82,79.5,80.2,6010
VGG,20200521,39.2,39.5,39.1,39.1,10881
VGI,20200521,31,31,29.7,30,1179667
VGT,20200521,8.3,8.4,8.1,8.1,66535
VHG,20200521,0.6,0.7,0.5,0.7,82220
VIB,20200521,15.2,17.3,13,15.4,887025
VIM,20200521,17.6,17.7,16.5,17.5,8100
VIN,20200521,13.8,13.8,13.8,13.8,1000
VLC,20200521,27.2,27.2,24.8,25.5,157676
VLW,20200521,15.5,15.5,15.5,15.5,2900
VMG,20200521,3,3,3,3,9300
VNA,20200521,2.7,2.9,2.7,2.8,73229
VNH,20200521,0.8,0.9,0.8,0.8,22800
VNP,20200521,4.3,4.5,4.3,4.5,4400
VNX,20200521,80,81,80,80,2900
VOC,20200521,11.8,13.4,11.8,13.4,245200
VRG,20200521,11.3,11.5,11,11.2,89130
VSN,20200521,26.5,26.8,26.3,26.3,9000
VTA,20200521,5.1,5.1,5.1,5.1,50
VTD,20200521,30.3,30.4,29.1,29.3,56200
VTK,20200521,25.7,25.7,25.4,25.4,2360
VTP,20200521,126.6,128.9,126,126.5,28469
VTR,20200521,39,39,33.2,38.4,19360
VTX,20200521,16.5,16.5,16.5,16.5,100
WSB,20200521,37.8,37.8,37.8,37.8,100
WTC,20200521,11.1,14.9,11.1,14.9,3500
XMC,20200521,9.4,9.4,9.4,9.4,2000
XPH,20200521,5.9,6.1,5.9,6.1,2000
