<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200323,8.8,8.8,8.1,8.1,12510
ABI,20200323,23.9,23.9,23,23,7620
ABR,20200323,30.9,30.9,30.9,30.9,1900
ACV,20200323,48.8,48.8,43,43.4,129224
ADG,20200323,90.6,90.6,90.3,90.3,3900
ADP,20200323,17,17,17,17,400
AFX,20200323,3.2,3.2,3,3,6710
AMS,20200323,6.9,6.9,6.8,6.8,2600
ANT,20200323,10.5,10.5,9.9,10,18200
APF,20200323,28,28,28,28,100
ATB,20200323,0.5,0.5,0.5,0.5,40800
BAB,20200323,17.5,18,17.5,17.5,2300
BAL,20200323,11.1,11.1,11.1,11.1,100
BCM,20200323,18.6,18.6,16.2,17,14320
BDF,20200323,11.6,11.6,11.6,11.6,100
BDT,20200323,16.3,17,15,15.6,21000
BEL,20200323,9,9,9,9,1100
BHA,20200323,10.3,10.3,10.3,10.3,100
BHK,20200323,11,11,11,11,100
BHP,20200323,5,5,5,5,100
BLI,20200323,6.6,6.6,6.5,6.5,8000
BLT,20200323,15,15,15,15,400
BMF,20200323,13.6,13.6,13.6,13.6,3600
BOT,20200323,55.8,55.8,55.5,55.5,22400
BSA,20200323,13.7,13.7,12.7,12.9,15450
BSL,20200323,10,10,10,10,1000
BSP,20200323,14.1,14.1,14.1,14.1,5000
BSR,20200323,6.1,7.2,5.4,5.4,7326967
BTD,20200323,15,15,14.8,15,4100
BTN,20200323,2.9,2.9,2.9,2.9,100
BUD,20200323,4.4,4.4,4.4,4.4,100
BVG,20200323,1.2,1.2,1.2,1.2,1900
BVN,20200323,15.5,15.5,13.6,13.6,5300
BWS,20200323,35.4,35.4,32,32,16300
C12,20200323,2,2.1,2,2,18300
C21,20200323,23.8,23.8,23.8,23.8,20
C4G,20200323,4.3,4.3,3.7,3.7,615213
CCA,20200323,8,9,8,8,3400
CCP,20200323,16.4,16.4,12.2,12.2,200
CDO,20200323,0.9,0.9,0.8,0.8,68530
CDP,20200323,8.2,8.2,8,8.2,500
CEN,20200323,5.2,5.2,5.2,5.2,5000
CGV,20200323,2.5,2.5,2.5,2.5,1200
CHS,20200323,6.2,8.1,6.2,8.1,300
CI5,20200323,3.8,3.8,3.8,3.8,100
CKA,20200323,21.1,21.1,21.1,21.1,100
CLX,20200323,11.1,11.1,11,11,1100
CMN,20200323,46.7,46.7,46.7,46.7,100
CMT,20200323,7.2,7.2,7.1,7.1,1200
CNC,20200323,20,20,19.5,19.5,1500
CNN,20200323,19.1,19.1,17.1,17.1,23900
CTR,20200323,31.5,31.5,27.3,27.3,1112809
DC1,20200323,9.4,9.5,9.4,9.5,3300
DDN,20200323,10.3,10.3,10.3,10.3,97
DDV,20200323,5.6,5.6,5.6,5.6,200
DND,20200323,22,22,21.5,21.5,200
DNW,20200323,14.6,14.6,14.6,14.6,100
DP1,20200323,12.5,12.5,12.5,12.5,500
DRI,20200323,3.9,3.9,3.5,3.5,161400
DSC,20200323,4.6,4.6,4,4,2800
DSP,20200323,13.4,15,13.4,15,3800
DTV,20200323,22,22,22,22,3000
DVN,20200323,10.1,10.1,9.6,9.8,300841
EIN,20200323,4.3,4.9,4.3,4.9,9903
EMS,20200323,38,38,38,38,1300
EVF,20200323,7.3,7.3,7.1,7.2,37624
FHS,20200323,25,25,25,25,6
FOC,20200323,104.7,104.7,104.7,104.7,600
FOX,20200323,37,44.5,37,44.5,300
FRM,20200323,14.2,14.2,14.2,14.2,100
G36,20200323,4.3,4.3,3.8,3.8,573800
GHC,20200323,31,31.5,31,31.4,2700
GND,20200323,25.5,25.5,23,23,4000
GSM,20200323,6.8,6.8,6.8,6.8,100
HAC,20200323,4.4,4.4,4.4,4.4,7720
HAM,20200323,20.5,20.5,20.5,20.5,5000
HBD,20200323,18,18,18,18,500
HC3,20200323,29,29,29,29,4600
HDM,20200323,14.9,14.9,14.8,14.8,7900
HDP,20200323,10,10,10,10,6800
HEM,20200323,19.3,19.3,15.3,15.3,2600
HFB,20200323,4.5,4.5,4.5,4.5,1100
HFC,20200323,5.7,5.7,5.7,5.7,100
HHV,20200323,10.9,10.9,10.9,10.9,200
HIG,20200323,7,7,7,7,1000
HIZ,20200323,19.4,19.4,19.4,19.4,300
HMS,20200323,22.9,22.9,22.9,22.9,130
HNA,20200323,10,10,10,10,700
HND,20200323,13.5,15.2,13.5,14.1,268140
HNE,20200323,9.9,9.9,9.9,9.9,100
HNF,20200323,22.5,25,22.1,22.1,7000
HPB,20200323,18.3,18.3,18.3,18.3,100
HPH,20200323,5.8,5.8,5.2,5.2,200
HPI,20200323,13.5,13.5,13.5,13.5,1900
HPP,20200323,46.5,46.5,46.5,46.5,100
HRT,20200323,3.3,3.3,2.8,2.8,10104
HSI,20200323,1,1,1,1,1200
HTG,20200323,17,17,16.1,16.1,8500
HTM,20200323,11.3,11.3,9.9,10.2,42600
HU4,20200323,6.3,6.3,5.1,5.1,10200
HU6,20200323,6.3,6.3,6.3,6.3,2500
HWS,20200323,10.5,10.5,10.5,10.5,700
ICN,20200323,49.9,60.5,49.9,50,1300
IFC,20200323,5.6,5.6,5.6,5.6,1800
IFS,20200323,17.5,17.5,17.5,17.5,60
ILA,20200323,2.3,2.5,2.3,2.4,7700
ILC,20200323,2.3,2.3,2.3,2.3,800
ILS,20200323,14,14,11.7,12.2,15300
ISH,20200323,13,13,13,13,3700
IST,20200323,22,22,22,22,100
ITS,20200323,3.1,3.2,2.9,3,2800
KDF,20200323,22.2,22.9,19.1,22.9,5210
KHD,20200323,7.7,7.7,7.2,7.2,12685
KTL,20200323,17.5,17.5,17.5,17.5,1500
LKW,20200323,25.9,25.9,25.9,25.9,100
LLM,20200323,16,16,15,16,700
LMC,20200323,9.2,9.2,9.1,9.1,274300
LMI,20200323,10,10,10,10,16000
LPB,20200323,6.5,6.7,5.7,5.9,8131405
LTG,20200323,15.7,15.7,15,15.4,78750
MCH,20200323,55.1,55.1,51,54,33828
MFS,20200323,20.2,20.2,20,20,1644
MGG,20200323,37,37,37,37,100
MH3,20200323,29.1,29.6,29.1,29.3,11145
MIC,20200323,6,6,6,6,3000
MIG,20200323,9.1,9.1,9,9,28140
MKP,20200323,48,48,47.1,47.1,300
MML,20200323,41.5,42,40.9,41,9436
MPC,20200323,20.2,20.2,18,18,99366
MQN,20200323,37.6,38.5,36.6,36.8,1010
MRF,20200323,17.4,17.4,17.4,17.4,100
MSR,20200323,14.6,15,14,14.7,106306
MVB,20200323,9,9,8.5,8.5,1800
NAS,20200323,30,32,30,30,1800
NCP,20200323,6.9,6.9,6.9,6.9,7000
NCS,20200323,17,17.5,16,16,3700
ND2,20200323,24,24,24,24,630
NDC,20200323,41.1,41.1,41.1,41.1,100
NDP,20200323,24,24,24,24,1000
NHT,20200323,25.8,25.8,25.8,25.8,1700
NMK,20200323,6.5,6.5,6.3,6.3,4900
NNG,20200323,6.6,7.1,6.3,6.3,1612
NQN,20200323,10.4,10.4,10.4,10.4,2600
NTC,20200323,140.5,140.9,133,135.4,55500
NTW,20200323,27.8,27.8,20.8,20.8,4900
NUE,20200323,8.2,8.2,8.1,8.1,500
OIL,20200323,6.4,7.3,6.1,6.2,784400
ORS,20200323,5.7,5.7,5.1,5.2,57100
PBC,20200323,17.9,17.9,17.9,17.9,1500
PCC,20200323,9,9,9,9,300
PDV,20200323,3.3,3.3,3.3,3.3,100
PFL,20200323,0.7,0.7,0.6,0.7,700
PGV,20200323,11.1,11.1,11.1,11.1,1500
PKR,20200323,11.1,11.1,11.1,11.1,100
PMT,20200323,4.2,4.2,4.2,4.2,600
PNP,20200323,19,19,19,19,100
POB,20200323,4.8,4.8,4.8,4.8,300
POS,20200323,5.5,5.5,5.5,5.5,1100
POV,20200323,8.6,8.6,8.6,8.6,1200
PPH,20200323,15,15,15,15,10000
PPI,20200323,0.4,0.4,0.3,0.3,15990
PRO,20200323,3.6,3.6,3.6,3.6,3000
PSL,20200323,16,16.2,16,16.2,300
PSP,20200323,6,6,5.8,5.8,200
PTP,20200323,10,10,10,10,3000
PVO,20200323,2.5,2.5,2.5,2.5,2500
PVP,20200323,5.2,5.2,5,5,3510
