<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200305,6.8,6.9,6.7,6.8,49550
ACB,20200305,26,26.4,25.4,25.6,5965022
ACM,20200305,0.5,0.7,0.5,0.6,197010
ALT,20200305,11,11,11,11,1200
AME,20200305,6.4,6.8,6.4,6.8,1100
AMV,20200305,19.4,19.5,19,19.1,782630
API,20200305,11.2,12.9,11.2,12.9,200
APS,20200305,2.6,2.6,2.6,2.6,463000
ART,20200305,3,3,2.7,2.7,6398522
BAX,20200305,43,43,43,43,1400
BCC,20200305,6.6,6.6,6.5,6.6,133110
BII,20200305,0.8,0.9,0.8,0.9,379800
BKC,20200305,5.8,5.8,5.8,5.8,400
BTS,20200305,4.1,4.1,4,4,4930
BVS,20200305,9.3,9.5,9.3,9.5,101499
BXH,20200305,11.2,11.2,11.2,11.2,102500
C69,20200305,6.7,6.8,6.2,6.7,82000
C92,20200305,9.2,9.2,9.2,9.2,10
CAP,20200305,29.2,29.2,29.2,29.2,1017
CDN,20200305,17.6,19.2,17.4,19.1,2718
CEO,20200305,8.2,8.5,8.1,8.4,912270
CET,20200305,2.9,2.9,2.9,2.9,300
CIA,20200305,12.8,12.9,12.2,12.2,11300
CKV,20200305,13.1,15,13.1,15,300
CMS,20200305,3,3,3,3,1500
CPC,20200305,19,19,19,19,600
CSC,20200305,28.5,30.5,27.1,29.1,29300
CTC,20200305,2.7,2.7,2.7,2.7,100
CTP,20200305,3.7,3.7,3.5,3.5,6600
CTT,20200305,8.2,8.2,8.2,8.2,9400
CTX,20200305,11.5,11.5,11.5,11.5,100
CVN,20200305,9.8,10.5,9.7,9.7,4400
D11,20200305,17.7,17.7,17.7,17.7,1800
DAE,20200305,17.2,18,17.2,18,600
DBT,20200305,10.5,10.5,9.7,9.7,5100
DC2,20200305,5.7,6.2,5.7,6.2,15900
DDG,20200305,26.6,26.6,26.3,26.4,74300
DGC,20200305,24.3,24.5,24.3,24.4,62165
DHP,20200305,10,10,10,10,1500
DHT,20200305,52.8,52.8,47.5,48.2,8400
DNM,20200305,14.5,16,14.1,15.1,50311
DNP,20200305,18.3,18.4,18.3,18.4,5000
DP3,20200305,70.2,70.2,70.2,70.2,100
DS3,20200305,3.2,3.2,3.1,3.2,600
DST,20200305,1.3,1.3,1.1,1.1,547700
DTD,20200305,12.4,13.1,12.3,12.8,73640
DXP,20200305,11.7,12.5,11.7,12.5,1600
EBS,20200305,8.1,8.2,8.1,8.1,4550
EID,20200305,11.8,12,11.8,12,1110
EVS,20200305,8.8,8.8,8.8,8.8,100
FID,20200305,1.2,1.2,1.2,1.2,2500
GDW,20200305,32.8,32.8,32.8,32.8,102
GKM,20200305,15.7,15.8,15.6,15.8,160300
HAD,20200305,13,13.4,13,13,12800
HAT,20200305,22.9,25.1,22.9,24.2,300
HBE,20200305,8.6,9,8.6,9,1100
HBS,20200305,2,2.1,1.9,2.1,1100
HCC,20200305,11.5,11.5,11.3,11.3,1200
HDA,20200305,7.9,8.1,7.9,8,45300
HHG,20200305,1.3,1.4,1.2,1.3,16400
HHP,20200305,13.2,13.6,12.9,13.3,237000
HKB,20200305,0.7,0.8,0.6,0.7,425500
HKT,20200305,3.2,3.7,3.2,3.3,4700
HLC,20200305,7,7,7,7,700
HLD,20200305,16.9,17,16.8,16.9,13407
HOM,20200305,3.2,3.2,3.2,3.2,400
HTC,20200305,25.2,25.2,25.2,25.2,600
HUT,20200305,2.1,2.2,2,2,887651
HVT,20200305,39,39,39,39,2800
ICG,20200305,7.8,7.8,7.8,7.8,300
IDC,20200305,18.2,18.2,18,18,57613
IDJ,20200305,18.6,19.2,15.9,17.1,534498
IDV,20200305,37,37,37,37,290
INN,20200305,31,32,31,31,5000
ITQ,20200305,2.2,2.3,2.1,2.2,49500
IVS,20200305,8.1,8.4,8,8.3,13500
KDM,20200305,2.3,2.3,2.3,2.3,17500
KKC,20200305,5.5,6.6,5.5,6.6,1300
KLF,20200305,1.7,1.7,1.6,1.6,5950670
KSQ,20200305,1.3,1.4,1.3,1.4,34100
KTS,20200305,9.3,9.5,9.3,9.5,200
KVC,20200305,1,1.1,1,1,40800
L14,20200305,53.9,53.9,52.9,53.9,12500
L18,20200305,8,8,8,8,198
L35,20200305,9.6,9.6,9.6,9.6,1000
LAS,20200305,5.7,5.8,5.7,5.8,5020
LCS,20200305,3.2,3.2,3.2,3.2,100
LDP,20200305,26,26,26,26,100
LHC,20200305,60,61.8,60,61.8,5900
LIG,20200305,3.2,3.3,3.2,3.3,14300
LM7,20200305,5.5,5.5,5.5,5.5,100
LO5,20200305,1.4,1.4,1.4,1.4,3500
MAS,20200305,36.5,36.5,36.5,36.5,100
MBG,20200305,17.6,17.7,14.5,17.7,3231560
MBS,20200305,10.6,11.5,10.5,10.9,141270
MCF,20200305,10,10,10,10,100
MCO,20200305,1.8,1.8,1.8,1.8,9500
MEC,20200305,0.9,1,0.9,1,12200
MPT,20200305,1.6,1.6,1.5,1.5,328610
MST,20200305,6.7,6.9,6.6,6.6,332268
NAG,20200305,4,4.1,4,4,16400
NBC,20200305,6.5,6.5,6.5,6.5,16600
NBW,20200305,36.6,36.6,36.6,36.6,100
NDN,20200305,15.6,16,15.6,15.9,296170
NDX,20200305,11,11.4,11,11.3,10590
NET,20200305,42.2,42.2,42.2,42.2,1100
NGC,20200305,4.1,4.1,4.1,4.1,1005
NHA,20200305,12.2,12.4,11.9,12.1,17040
NHC,20200305,32,32,32,32,2
NHP,20200305,0.5,0.6,0.4,0.5,348410
NRC,20200305,7.8,8.5,7.5,7.9,322200
NSH,20200305,1.5,1.6,1.5,1.6,300
NTH,20200305,31,31.5,31,31.5,7500
NTP,20200305,28.8,31.3,28.8,30.2,37510
NVB,20200305,8.8,8.9,8.7,8.9,2471911
ONE,20200305,3.4,3.4,3.4,3.4,200
PGN,20200305,13.6,13.8,12.9,12.9,3900
PGS,20200305,22,22,22,22,100
PHP,20200305,9.3,9.3,9.3,9.3,100
PIA,20200305,27.5,27.9,27.5,27.9,400
PIC,20200305,9.4,9.4,9.3,9.4,1950
PLC,20200305,12.1,12.3,12.1,12.1,24630
PMC,20200305,54,54.8,54,54.8,247
PMS,20200305,13.5,13.5,13.5,13.5,100
PPP,20200305,17,17.8,16.3,17.8,1315
PPS,20200305,6,6,6,6,14800
PSD,20200305,11,12,11,12,3100
PSE,20200305,6.8,6.8,6.8,6.8,100
PSI,20200305,2.3,2.3,2.2,2.2,3100
PTI,20200305,16,16,16,16,7100
PTS,20200305,5.1,5.1,5.1,5.1,2200
PVB,20200305,15.7,15.7,15.1,15.1,29040
PVC,20200305,6.2,6.2,6.1,6.1,68500
PVG,20200305,7.5,7.5,7.5,7.5,5400
PVI,20200305,31,31,30.5,30.8,24429
PVL,20200305,1.4,1.5,1.4,1.5,28840
PVS,20200305,15.6,15.7,15.2,15.2,2508168
PVX,20200305,1,1.1,0.9,1,2248596
QTC,20200305,16.5,16.5,16.5,16.5,100
RCL,20200305,14.4,14.4,14.4,14.4,800
S55,20200305,24.5,24.5,23.6,24.3,33400
SCI,20200305,8.2,8.4,8.2,8.3,12512
SD2,20200305,5.6,6.2,5.6,6,13100
SD4,20200305,4.5,4.5,4.5,4.5,400
SD5,20200305,5.7,5.7,5.7,5.7,19000
SD6,20200305,2.4,2.5,2.4,2.4,152113
SD9,20200305,5.7,5.7,5.6,5.7,23700
SDA,20200305,2.2,2.2,2.2,2.2,2200
SDN,20200305,22.7,22.7,22.7,22.7,100
SDT,20200305,3,3,3,3,88200
SEB,20200305,31.3,31.3,31.3,31.3,500
SED,20200305,15.2,15.2,15.2,15.2,100
SGD,20200305,10.3,10.3,10.3,10.3,13
SHB,20200305,11.9,13.2,11.8,12.9,65589848
SHE,20200305,15.2,15.2,15,15,500
SHN,20200305,9,9,9,9,35139
SHS,20200305,8.4,9,8.3,8.5,3266095
SJE,20200305,17.6,18.5,17.6,18.5,354
SLS,20200305,54.8,56.4,54.6,56.4,2615
SMT,20200305,18.9,20,18.9,20,2200
SPI,20200305,1,1,0.9,0.9,15700
SPP,20200305,1.5,1.6,1.5,1.6,34265
SRA,20200305,9.6,9.6,9,9,145200
STC,20200305,17,17,15.9,16.1,1420
SVN,20200305,1.7,1.9,1.7,1.7,6400
SZB,20200305,30.8,30.8,30.8,30.8,100
TAR,20200305,32.5,34,32.3,32.8,190000
TC6,20200305,4.5,4.5,4.5,4.5,3
TDN,20200305,6.6,6.6,6.6,6.6,18100
TDT,20200305,11,11.1,10.8,10.8,33300
THT,20200305,7.1,7.1,7.1,7.1,4490
TIG,20200305,7.4,7.8,7.3,7.4,1541473
TJC,20200305,6.3,6.3,6.3,6.3,4010
TKC,20200305,2.6,2.7,2.5,2.6,16544
TMX,20200305,15.2,15.2,15.2,15.2,100
TNG,20200305,14.1,14.3,14.1,14.2,524430
TST,20200305,7,7,7,7,6900
TTH,20200305,2.5,2.6,2.5,2.6,318000
TTZ,20200305,2.4,2.5,2.4,2.5,56785
TV4,20200305,13.9,13.9,13.1,13.1,6200
TVC,20200305,29,29.1,28,28.5,235600
TVD,20200305,6.5,6.5,6.4,6.4,20100
TXM,20200305,2.8,2.8,2.8,2.8,200
UNI,20200305,3.7,3.7,3.7,3.7,10402
V21,20200305,32.9,32.9,32.9,32.9,100
VBC,20200305,20.8,20.8,20.8,20.8,100
VC3,20200305,16.3,16.3,16,16.2,101650
VC7,20200305,8.7,8.7,8.7,8.7,8
VCC,20200305,10.4,10.4,10.4,10.4,3500
VCG,20200305,25.3,25.6,25.3,25.5,54300
VCR,20200305,11.8,12.1,11.6,11.8,52560
VCS,20200305,68,69.4,67.4,68,330171
VE9,20200305,1.3,1.3,1.3,1.3,100
VGS,20200305,7.4,7.5,7.4,7.4,11000
VHE,20200305,4.9,5,4.5,4.6,21200
VIF,20200305,17.1,19.8,17.1,18.5,500
VIG,20200305,0.8,0.9,0.8,0.8,236000
VIX,20200305,5.4,5.5,5.4,5.5,22075
VKC,20200305,2.9,2.9,2.8,2.8,6300
VMC,20200305,11.8,11.8,11.2,11.6,2050
VNC,20200305,34.5,34.5,34.5,34.5,571
VNR,20200305,20.5,20.5,20.5,20.5,100
VTC,20200305,10.7,10.7,10.7,10.7,50
VTV,20200305,6.9,6.9,6.9,6.9,10
WCS,20200305,170,170,170,170,209
WSS,20200305,2,2,1.9,2,6500
X20,20200305,9.4,9.4,9.4,9.4,300
