<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
VSH,20200805,17,17.2,16.65,16.7,36630
VSI,20200805,20.85,21.6,20.85,21.6,1370
VTB,20200805,10.3,10.3,9.6,9.6,90
VTO,20200805,6.6,6.6,6.6,6.6,15470
YBM,20200805,3.81,3.89,3.8,3.8,2960
YEG,20200805,47,47.5,46,47.5,14400
VOS,20200805,1.37,1.37,1.33,1.36,110090
VPB,20200805,21.1,21.5,20.9,21.5,3364040
VPD,20200805,15,15,14.25,14.25,1030
VPG,20200805,12.6,12.9,12.5,12.9,106530
VPH,20200805,4.35,4.48,4.13,4.4,42180
VPI,20200805,42.05,42.25,41.8,42.2,656560
VPS,20200805,13.6,13.6,13.6,13.6,19890
VRC,20200805,5.97,6.06,5.68,6.06,144110
VRE,20200805,26.05,26.7,25.9,26.35,2154970
VSC,20200805,32.35,32.5,31.8,32,418010
VJC,20200805,97,100,96.1,99.8,413720
VMD,20200805,20,20,20,20,300
VND,20200805,11.45,11.75,11.4,11.6,403550
VNE,20200805,4.67,4.74,4.67,4.71,25030
VNG,20200805,14.2,14.35,14.2,14.35,199600
VNL,20200805,17,17,15.65,16.8,24730
VNM,20200805,111.5,113.6,110,112.1,888080
VNS,20200805,11,11.25,10.6,11.25,17450
VCI,20200805,21.5,21.7,21,21.55,316960
VDP,20200805,32.75,33,32.75,33,2400
VDS,20200805,5.8,5.81,5.8,5.81,3540
VFG,20200805,36.6,36.6,36.5,36.5,50
VGC,20200805,20.1,20.2,19.8,20.1,186340
VHC,20200805,35.7,36.4,35.6,35.75,298380
VHM,20200805,79,79.7,77.8,79.6,1303680
VIC,20200805,88,88.5,84.8,87,434490
VID,20200805,11.2,11.3,11.1,11.3,7030
VIP,20200805,5.45,5.7,5.4,5.68,488320
TVB,20200805,7.06,7.3,6.9,7.2,295540
TVS,20200805,11,11,10.2,10.6,8050
TVT,20200805,19,19,19,19,300
TYA,20200805,17.25,17.3,16.95,17.3,498490
UDC,20200805,5.2,5.3,4.97,5.3,154890
UIC,20200805,36.25,37.8,36.25,37.75,12650
VAF,20200805,9.84,9.84,9.84,9.84,10
VCB,20200805,81.9,83,80.4,82.7,778840
VCF,20200805,215,215,215,215,20
TNT,20200805,1.38,1.4,1.36,1.4,53970
TPB,20200805,21.5,21.5,20.8,21,26400
TPC,20200805,6.9,7.88,6.9,7.1,80
TRA,20200805,56.9,57,56.5,57,560
TRC,20200805,30.05,30.05,30.05,30.05,10
TS4,20200805,2.8,2.92,2.8,2.92,33160
TSC,20200805,2.45,2.51,2.45,2.49,298330
TTB,20200805,5.05,5.08,4.91,5.05,227540
TTE,20200805,14.75,14.75,12.85,14.75,220
TTF,20200805,3.18,3.24,3.11,3.12,2289510
TV2,20200805,69.6,69.6,69,69.6,262250
TLD,20200805,9.79,10.4,9.6,10.4,531490
TLG,20200805,34.4,35,33.8,34,235920
TLH,20200805,3.18,3.3,3.1,3.2,95430
TMP,20200805,34.8,35.5,34.8,35.5,1120
TMS,20200805,26,26.85,25.9,25.9,17310
TMT,20200805,4.71,4.91,4.71,4.91,990
TN1,20200805,52.6,52.6,52.5,52.5,500
TNA,20200805,16.2,16.3,15.9,16.3,377690
TNC,20200805,18.5,19.1,18.5,19.1,3030
TNI,20200805,3.43,3.43,3.22,3.24,2060820
TEG,20200805,5.17,5.17,5.1,5.1,840
TGG,20200805,1.01,1.01,0.95,0.98,137770
THG,20200805,47.9,48.1,47.45,48.1,8280
TIP,20200805,19.5,19.75,19,19.5,365090
TCO,20200805,8.02,8.02,8.02,8.02,10
TCR,20200805,3,3.02,2.82,2.82,5140
TCT,20200805,23.2,24.2,23.2,24.2,12370
TDC,20200805,8.08,8.14,8.07,8.1,59060
TDG,20200805,1.62,1.68,1.62,1.66,170230
TDH,20200805,8.36,8.39,8.25,8.31,801750
TDM,20200805,24.95,25.3,24.8,25,292600
TDW,20200805,23,23,23,23,40
SJD,20200805,17.05,17.15,17,17.15,16490
SJF,20200805,1.82,1.85,1.73,1.85,3895440
SJS,20200805,21,21.5,20.7,21.1,75910
SKG,20200805,8.05,8.32,8.05,8.3,70980
SMA,20200805,12,12,11.7,11.7,1360
SMB,20200805,31,31.4,30.8,31,30030
SMC,20200805,9.96,9.97,9.8,9.95,6900
SRC,20200805,14.35,14.4,14.15,14.35,6160
SRF,20200805,13,14,13,14,76130
SSC,20200805,50,50,50,50,10
SSI,20200805,14.2,14.7,14.15,14.5,4672060
ST8,20200805,10.35,10.35,10,10,370
STB,20200805,10.5,10.7,10.4,10.65,8289610
STG,20200805,14.25,14.25,13.9,13.9,4200
STK,20200805,14.7,14.8,14.3,14.8,139390
SVC,20200805,80,80,80,80,600
SVI,20200805,55.9,59.9,55,59.9,650
SVT,20200805,17.9,17.9,17.9,17.9,400
SZC,20200805,25.5,26.4,25.15,25.85,1266930
SZL,20200805,42.9,44,42.6,43.5,50710
TAC,20200805,33.2,34,33.2,33.8,1240
TBC,20200805,24.1,24.1,24.1,24.1,570
TCB,20200805,18.9,19.45,18.7,19.45,1917290
TCD,20200805,8.95,8.99,8.6,8.6,21120
TCH,20200805,19.9,20.25,19.55,20.05,2922930
TCL,20200805,24.9,25.15,24.75,25,109870
TCM,20200805,21.6,22.45,21.5,22,1942190
PXT,20200805,1.44,1.44,1.3,1.3,38080
QBS,20200805,2.17,2.17,2.05,2.14,97720
QCG,20200805,6.1,6.1,5.95,6.08,301850
RAL,20200805,84.5,85.5,84.5,85.5,6420
RDP,20200805,7.33,7.33,7.33,7.33,10
REE,20200805,33.35,34.1,33.35,34.1,402790
RIC,20200805,5.33,5.48,5.28,5.48,2850
ROS,20200805,2.2,2.23,2.15,2.22,6320330
S4A,20200805,28,28,28,28,870
SAB,20200805,174,181,171.6,176,298550
SAM,20200805,11.35,11.4,11,11.4,189430
SAV,20200805,7.53,7.85,7.53,7.85,680
SBA,20200805,14,14,13.9,14,58260
SBT,20200805,14,14.35,13.8,14.35,3854150
SBV,20200805,9.5,9.7,9.5,9.7,18140
SC5,20200805,17.8,18.65,17.8,18.5,530
SCD,20200805,23.2,23.5,21.7,22.05,130
SCR,20200805,5.04,5.17,5,5.12,1571970
SCS,20200805,110,111,109.9,111,27930
SFC,20200805,21.7,21.7,21.7,21.7,10
SFG,20200805,5.35,5.35,5.22,5.3,5440
SFI,20200805,19.9,20,19.2,19.75,142880
SGN,20200805,70.5,70.5,67.6,69.8,13030
SGR,20200805,17,18,17,18,2910
SGT,20200805,5,5,4.97,4.97,70
SHA,20200805,4.35,4.35,4.15,4.34,12800
SHI,20200805,9,9.6,8.94,9.6,786660
SII,20200805,17.6,17.6,17.6,17.6,10
PJT,20200805,10,11,10,11,10830
PLP,20200805,12.7,12.8,12.6,12.8,2060750
PLX,20200805,44.2,44.8,44.1,44.45,234150
PME,20200805,63,63.5,63,63,590
PMG,20200805,12.2,12.35,12.2,12.2,830
PNJ,20200805,53.5,55,53.1,54.9,418820
POM,20200805,5,5.1,5,5.1,1690
POW,20200805,9.35,9.55,9.3,9.54,3235640
PPC,20200805,23.1,23.55,23.1,23.5,39010
PSH,20200805,19,19,18.8,19,259600
PTB,20200805,45.1,47.4,44.5,47.2,78690
PTL,20200805,4.4,4.4,4.4,4.4,300
PVD,20200805,9.46,9.89,9.42,9.8,4144460
PVT,20200805,9.9,10.3,9.7,10.2,1531270
MHC,20200805,6.74,6.78,6.58,6.59,555030
MSH,20200805,29.3,29.3,28.55,28.8,122560
MSN,20200805,53.5,55,53.2,55,1810780
MWG,20200805,77,79.4,76.5,79.2,734940
NAF,20200805,23.3,23.5,23.2,23.5,96220
NBB,20200805,18.15,19,18.15,18.5,15020
NCT,20200805,58.5,61.3,58.5,61.1,30920
NHH,20200805,47.8,48.5,46.5,46.5,220260
NKG,20200805,6.5,6.87,6.5,6.87,1360210
NLG,20200805,25.4,25.75,25.1,25.6,1445660
NNC,20200805,45.5,46.45,45.5,46.45,2020
NSC,20200805,61.6,63.2,61.6,63.1,160
NT2,20200805,20.95,21.85,20.9,21.65,432950
