<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200508,4.7,4.7,4.6,4.7,82630
ACB,20200508,21.3,21.9,21,21.4,5995918
ACM,20200508,0.5,0.6,0.4,0.5,222221
ALT,20200508,11.9,13.1,11.9,13.1,200
AMC,20200508,18,19.3,18,19.3,500
AME,20200508,7.1,7.1,7.1,7.1,2638
AMV,20200508,16.9,17,16.7,16.7,487194
API,20200508,11.3,11.8,10.6,11.8,2600
APS,20200508,2.1,2.3,2.1,2.2,16310
ART,20200508,2.5,2.6,2.5,2.6,1430270
BAX,20200508,38.7,39,38.5,39,6100
BBS,20200508,10.8,10.8,10.8,10.8,500
BCC,20200508,7.5,7.6,7.4,7.5,130000
BII,20200508,0.7,0.7,0.7,0.7,98100
BKC,20200508,5.9,5.9,5.9,5.9,61
BLF,20200508,2.4,2.5,2.2,2.4,106425
BST,20200508,14,14.5,14,14.5,4620
BTS,20200508,3.7,4,3.7,3.8,3903
BVS,20200508,8.6,8.7,8.5,8.7,172830
C69,20200508,6.1,6.4,6.1,6.2,192150
CAN,20200508,24.1,24.1,24.1,24.1,547
CAP,20200508,32.6,33,32.1,32.5,24300
CDN,20200508,17.2,17.9,17.2,17.6,2001
CEO,20200508,7,7.1,6.9,7,1070350
CET,20200508,1.5,1.5,1.5,1.5,43600
CIA,20200508,11.6,11.9,11.5,11.5,6210
CLH,20200508,19.7,19.7,18,18,200
CLM,20200508,18,18,17.7,17.9,8700
CMC,20200508,4.4,4.4,4.4,4.4,10
CPC,20200508,15.3,15.5,15.3,15.3,910
CSC,20200508,22.9,23.1,22.5,23.1,2900
CTP,20200508,2.7,2.9,2.7,2.9,2200
CTX,20200508,8.9,9.5,8.8,9.5,2800
CVN,20200508,8.3,8.3,8.2,8.2,1800
D11,20200508,18.4,18.4,18.4,18.4,100
DAE,20200508,14,14,14,14,500
DBT,20200508,10.6,10.6,10.6,10.6,300
DC4,20200508,13.4,13.4,13.2,13.2,600
DDG,20200508,28.5,28.9,28.4,28.8,100700
DGC,20200508,28.7,28.9,28.4,28.6,112405
DHT,20200508,45.9,46.9,45.2,46,29960
DIH,20200508,13.6,13.9,12.9,13.8,4800
DL1,20200508,14.6,14.6,14.6,14.6,219
DNC,20200508,53.9,53.9,53.9,53.9,1100
DNM,20200508,32.4,34.2,32,32.1,12970
DNP,20200508,16.3,17.4,16.3,17.4,680
DP3,20200508,67,67,67,67,102
DPC,20200508,10.4,10.5,10.4,10.5,2120
DPS,20200508,0.2,0.3,0.2,0.3,268461
DS3,20200508,3,3,2.9,3,8100
DST,20200508,2.4,2.4,2.4,2.4,514089
DTD,20200508,12.3,12.5,12.1,12.3,103840
DXP,20200508,10.2,10.3,10.2,10.2,5530
DZM,20200508,2.7,3.1,2.7,2.8,2610
EBA,20200508,16,16,13.3,13.3,25100
EBS,20200508,7.1,7.1,7.1,7.1,200
EID,20200508,10.7,10.8,10.7,10.8,12095
EVS,20200508,8.4,8.4,8.4,8.4,101
FID,20200508,0.8,0.8,0.8,0.8,100
GKM,20200508,17.6,17.9,17.6,17.9,198675
GLT,20200508,25.8,25.8,25,25.8,406
HAD,20200508,13.6,14.4,13.5,14.4,9733
HAT,20200508,20.4,22,20.4,22,6900
HBS,20200508,1.9,2,1.8,2,40500
HCC,20200508,10.2,10.2,10.2,10.2,2300
HCT,20200508,16.4,16.4,16.4,16.4,100
HDA,20200508,8.4,8.6,8.2,8.4,292100
HHC,20200508,101,101,101,101,73
HHG,20200508,1,1.1,1,1.1,50548
HHP,20200508,13.2,13.3,13.1,13.3,123400
HJS,20200508,22.5,22.5,22.5,22.5,600
HKB,20200508,0.7,0.7,0.6,0.7,113910
HKT,20200508,3.8,4.1,3.6,3.9,7860
HLC,20200508,6.8,7.3,6.8,7.3,200
HLD,20200508,17.4,17.4,17.3,17.3,24100
HOM,20200508,3,3.1,2.9,3.1,82300
HUT,20200508,1.7,1.8,1.6,1.7,10565362
ICG,20200508,5.5,5.6,5.5,5.6,2500
IDC,20200508,16.8,17,16.8,16.9,8400
IDJ,20200508,14.8,15,14.4,14.5,208572
IDV,20200508,38.9,39,38,38,9770
INN,20200508,24.5,24.5,24.1,24.1,21700
