<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200326,22.5,22.5,22.5,22.5,2900
ABC,20200326,8.6,8.6,8.6,8.6,600
ABI,20200326,23.4,25.9,23.4,23.5,1900
ABR,20200326,32.4,32.4,27.6,27.6,2100
ACV,20200326,46.8,46.8,44.3,44.3,131600
ADG,20200326,93.5,95.3,93.5,93.9,4800
ADP,20200326,17.2,17.2,17.2,17.2,3
AFX,20200326,3,3,2.9,2.9,24600
AMS,20200326,7.2,7.2,7.2,7.2,100
ANT,20200326,10.4,10.4,9.9,9.9,4800
ATB,20200326,0.5,0.6,0.5,0.5,4800
BAB,20200326,17.4,18,17.4,17.4,2800
BBT,20200326,17.1,17.1,17.1,17.1,1400
BCM,20200326,17.8,18.4,17.5,18,1120
BDF,20200326,15.2,15.2,15.2,15.2,100
BDG,20200326,35.7,35.7,35.5,35.5,400
BDT,20200326,16.5,16.5,15.6,16.2,9300
BHA,20200326,13.5,13.5,13.5,13.5,100
BHK,20200326,15.6,15.6,15.4,15.4,200
BHP,20200326,3.8,4.9,3.8,4.9,200
BLI,20200326,6.5,6.5,6.5,6.5,2000
BLT,20200326,15,15,15,15,2000
BOT,20200326,56,56,55.8,55.8,27000
BSA,20200326,13.7,13.7,13.4,13.4,4000
BSL,20200326,11,11,11,11,100
BSQ,20200326,22,22,22,22,100
BSR,20200326,5.7,5.7,4.9,5.5,1517984
BTD,20200326,15.7,15.7,15.7,15.7,5700
BTV,20200326,19.2,19.2,19.2,19.2,100
BWA,20200326,5.2,5.2,5.2,5.2,6300
BWS,20200326,36.2,36.3,33.9,34,3000
C12,20200326,2,2,2,2,2300
C4G,20200326,4.2,4.2,4,4,259300
CCP,20200326,10.2,13.6,10.2,10.2,400
CDO,20200326,0.8,0.8,0.7,0.8,24790
CEN,20200326,5.5,5.5,5.1,5.1,10300
CGV,20200326,2.2,2.2,2.2,2.2,800
CI5,20200326,3.6,3.6,3.6,3.6,100
CLX,20200326,11,11,11,11,1000
CMT,20200326,7.5,7.5,7.4,7.4,200
CNC,20200326,19.3,19.3,19.3,19.3,500
CT3,20200326,10.8,10.8,10.8,10.8,100
CTR,20200326,32,32,29,29.8,297619
DAR,20200326,9.6,9.6,9.6,9.6,500
DDV,20200326,5.5,5.8,5.5,5.8,4000
DHN,20200326,10.3,10.3,10.3,10.3,100
DNL,20200326,14.7,14.7,14.7,14.7,100
DNW,20200326,14.5,16.9,14.5,15,6700
DP1,20200326,9.8,9.8,9.8,9.8,500
DRI,20200326,4,4,3.8,3.8,25000
DSC,20200326,4.6,4.6,4.6,4.6,500
DSP,20200326,14.5,16,14,14.9,2000
DVC,20200326,5,6.6,5,6.6,400
DVN,20200326,9.9,10.1,9.8,9.9,105835
EIN,20200326,4,4,4,4,100
EVF,20200326,6.9,7,6.1,7,23223
FOC,20200326,102.6,106.4,102.6,106.4,500
FRC,20200326,12.5,12.5,12.5,12.5,100
G36,20200326,3.8,3.8,3.3,3.3,258300
GND,20200326,23.9,23.9,23.9,23.9,100
GSM,20200326,8,8,8,8,800
HAC,20200326,4.4,4.9,4.4,4.9,65800
HBD,20200326,21,21,21,21,100
HC3,20200326,28,28,27,27,6500
HDM,20200326,11.5,14,11.5,14,200
HEC,20200326,31,31,31,31,200
HEJ,20200326,19.2,19.2,19.2,19.2,100
HFB,20200326,4.5,4.5,4.2,4.2,1900
HFC,20200326,6.5,6.5,6.5,6.5,100
HHV,20200326,10.9,10.9,9.5,9.5,300
HIG,20200326,6.5,6.5,6.5,6.5,500
HIZ,20200326,26.6,26.6,26.6,26.6,400
HMG,20200326,23.5,23.5,23.5,23.5,100
HMS,20200326,21.5,21.5,21.5,21.5,300
HND,20200326,14.3,14.3,13.9,14.3,64800
HNF,20200326,24,29.6,22,28.1,19800
HPP,20200326,42.9,42.9,42.9,42.9,100
HRT,20200326,3.2,3.2,2.9,2.9,202
HTG,20200326,17.2,17.5,17.2,17.5,1509
HTM,20200326,11,11,10.5,11,18400
HU4,20200326,5.5,6.4,5.5,6.4,200
ICC,20200326,42.8,42.8,42.8,42.8,100
ICF,20200326,1.7,1.7,1.7,1.7,600
ICN,20200326,53.1,53.1,50,53,3300
IFS,20200326,15,16,14,16,2300
ILA,20200326,2.6,2.6,2.6,2.6,100
ILS,20200326,12.5,13.3,12.2,12.5,2100
IN4,20200326,68.1,68.1,68.1,68.1,39500
ISH,20200326,14,14,13.5,13.5,2700
