<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200528,5,5.3,4.9,5.3,609478
ACB,20200528,22.8,23.2,22.8,22.9,3568932
ACM,20200528,0.6,0.6,0.5,0.5,97400
ADC,20200528,14.1,14.1,14.1,14.1,800
AMC,20200528,19.2,19.2,19.2,19.2,1100
AME,20200528,6.9,6.9,6.9,6.9,200
AMV,20200528,16.8,16.9,16.4,16.8,364220
API,20200528,10,10,10,10,100
APS,20200528,2,2.2,2,2.2,40900
ART,20200528,2.7,2.8,2.7,2.7,1105262
BAX,20200528,42.5,42.9,39.9,42.9,7900
BCC,20200528,7.9,7.9,7.6,7.9,66220
BCF,20200528,53,53,53,53,2000
BII,20200528,0.8,0.8,0.7,0.7,19348
BPC,20200528,10.9,10.9,10.8,10.8,2100
BST,20200528,12.6,15.4,12.6,15,500
BVS,20200528,9.3,9.4,9.2,9.4,60700
C69,20200528,5.6,5.6,5.2,5.3,254329
C92,20200528,6.8,6.8,6.8,6.8,300
CAN,20200528,22.1,22.1,22.1,22.1,10
CAP,20200528,28.6,28.9,28.3,28.3,19230
CDN,20200528,19.8,19.8,19.6,19.6,5510
CEO,20200528,7.4,7.5,7.4,7.4,270505
CET,20200528,1.8,1.9,1.8,1.8,91100
CIA,20200528,11.7,11.7,11.4,11.4,5368
CKV,20200528,13.7,15.5,13.7,15.5,2500
CLH,20200528,17.4,17.8,17.2,17.8,3200
CMC,20200528,5.3,5.3,5.3,5.3,200
CPC,20200528,15.3,15.3,15.3,15.3,405
CSC,20200528,22.1,23,22.1,22.1,17900
CTP,20200528,2.9,3.3,2.9,3.1,25959
CTX,20200528,9.5,9.5,9.5,9.5,110
CVN,20200528,10.5,11,10.2,10.2,33300
D11,20200528,24.5,25.8,24.5,25.8,19777
DAD,20200528,14.9,16.8,14.9,16.8,400
DAE,20200528,14.2,14.2,14.2,14.2,1000
DBT,20200528,10.4,10.7,10.4,10.7,400
DC2,20200528,6.6,6.6,6.6,6.6,3000
DC4,20200528,14.9,14.9,14.8,14.8,400
DDG,20200528,27.9,27.9,27.6,27.6,52801
DGC,20200528,35.6,37.2,35.6,36.8,263841
DHT,20200528,45.3,45.3,44.6,44.7,6800
DL1,20200528,11.8,12.4,11.8,12.4,400
DNM,20200528,34,34.9,34,34.2,6340
DP3,20200528,81.5,81.5,81,81,4620
DPC,20200528,10.3,10.3,10.3,10.3,700
DS3,20200528,3.2,3.3,3.2,3.3,11900
DST,20200528,4.4,4.6,4.4,4.6,721037
DTD,20200528,12,12.6,11.4,12.4,176949
DXP,20200528,10.3,10.3,10.1,10.3,18530
DZM,20200528,3.3,3.3,3.3,3.3,36900
EBS,20200528,7,7,7,7,3000
EID,20200528,10.7,10.7,10.6,10.6,47600
EVS,20200528,8.2,8.2,8.2,8.2,300
FID,20200528,1,1,1,1,20600
GKM,20200528,17.6,17.7,17.5,17.7,43200
GMX,20200528,24,24,24,24,4
HAD,20200528,14.2,14.3,14.2,14.2,4105
HAT,20200528,19.8,19.8,19.2,19.6,2100
HBE,20200528,7.5,7.5,6.8,6.8,300
HBS,20200528,1.9,2,1.8,2,42900
HCC,20200528,10.5,10.5,10.5,10.5,700
HDA,20200528,9,9.1,8.8,8.9,282030
HGM,20200528,32.6,35.8,29.4,35.8,3800
HHG,20200528,1.2,1.2,1.1,1.1,15640
HHP,20200528,12.1,12.2,11.7,11.8,169000
HKB,20200528,0.8,0.8,0.7,0.7,399141
HKT,20200528,3.9,4,3.9,4,600
HLC,20200528,7.7,7.7,7.7,7.7,100
HLD,20200528,18.9,20.2,18.9,20.2,294588
HMH,20200528,8.6,8.6,8.6,8.6,37
HOM,20200528,3.3,3.3,3.2,3.3,2100
HUT,20200528,1.9,2,1.9,2,2854237
HVT,20200528,39,39,39,39,100
ICG,20200528,5,5,4.9,5,3700
IDC,20200528,17.8,17.8,17,17.1,183109
IDJ,20200528,14.1,14.5,13.9,14,129188
IDV,20200528,39.9,40,39.9,39.9,22930
INN,20200528,25.1,25.5,25,25.2,7000
ITQ,20200528,2.3,2.4,2.3,2.3,66340
IVS,20200528,7.2,7.2,7.1,7.1,9400
KDM,20200528,1.8,1.9,1.8,1.9,36700
KHS,20200528,12.7,12.7,12.7,12.7,500
KKC,20200528,5.3,5.3,5.2,5.2,2800
KLF,20200528,1.9,1.9,1.8,1.9,1219999
KSD,20200528,6.8,6.8,6.8,6.8,100
KSQ,20200528,1.3,1.3,1.2,1.3,63600
KTS,20200528,8.1,8.1,8.1,8.1,100
KVC,20200528,0.8,0.9,0.8,0.8,441200
L14,20200528,65.5,66,64.7,65.4,40466
LAS,20200528,6.4,6.5,6.3,6.4,99840
LCS,20200528,1.9,2,1.9,2,4300
LDP,20200528,20.8,20.8,20.8,20.8,50
LHC,20200528,69,69,69,69,3600
LIG,20200528,3.1,3.1,3,3.1,112600
LM7,20200528,3.6,3.6,3.6,3.6,300
LO5,20200528,1.1,1.1,1.1,1.1,100
MAC,20200528,4.7,4.7,4.7,4.7,4750
MAS,20200528,37.2,37.2,35.5,35.5,1100
MBG,20200528,6.3,6.6,6,6.4,789515
MBS,20200528,10.4,10.5,10.2,10.4,285572
MCF,20200528,9.9,9.9,9.9,9.9,100
MCO,20200528,2.5,2.5,2.2,2.5,36300
MDC,20200528,6.9,6.9,6.9,6.9,100
MKV,20200528,10,10,10,10,2
MPT,20200528,1.2,1.3,1.2,1.2,61801
MST,20200528,2.8,2.8,2.7,2.8,604643
NAG,20200528,4.7,4.7,4.5,4.5,35630
NBC,20200528,6.2,6.2,6.1,6.1,57010
NBW,20200528,28.1,28.1,26,26,500
NDN,20200528,17.7,17.8,17.5,17.8,133320
NDX,20200528,12.9,13.1,12.9,13.1,4100
NET,20200528,47.4,47.4,47.4,47.4,1010
NGC,20200528,2.3,2.5,2.3,2.5,8900
NHA,20200528,10.2,11.3,10.2,11.1,61978
NHC,20200528,34.7,34.7,34.7,34.7,2
NHP,20200528,0.3,0.4,0.3,0.3,21200
NRC,20200528,8.5,8.6,8,8.3,6100
NSH,20200528,1.3,1.4,1.3,1.4,16800
NTH,20200528,28,28,28,28,500
NTP,20200528,35.1,35.7,35,35.5,143511
NVB,20200528,8.2,8.2,7.9,8.1,1637460
ONE,20200528,3.3,3.3,3.3,3.3,8000
PBP,20200528,7.4,7.4,6.8,7,3700
PCG,20200528,5.1,5.1,5.1,5.1,37
PCT,20200528,5.1,5.1,5.1,5.1,2100
PGS,20200528,16.3,16.3,15.8,15.8,16300
PHP,20200528,9.3,9.3,9.2,9.3,12600
PIA,20200528,25.1,25.1,25.1,25.1,100
PLC,20200528,17.1,17.3,16.8,16.8,371292
PMC,20200528,48.5,49.9,47.8,49.8,2100
PMS,20200528,15.5,15.5,15.3,15.5,3735
POT,20200528,13.2,13.4,13.2,13.4,424
PPE,20200528,5,5,4.6,4.6,200
PPP,20200528,13.4,14.8,13.4,14.8,2000
