<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200327,25,25,25,25,700
ABC,20200327,8.3,8.6,8.3,8.5,2100
ABI,20200327,25.4,25.4,23,25.3,1200
ABR,20200327,31.8,31.8,31.8,31.8,100
ACS,20200327,9,9,9,9,1600
ACV,20200327,45,45.7,44,44,146417
ADG,20200327,93.5,94.1,93.5,93.9,4200
AFX,20200327,2.9,3.1,2.9,2.9,3710
ALV,20200327,2.3,2.3,2.2,2.2,6000
AMS,20200327,6.3,6.3,6.3,6.3,3000
ANT,20200327,9.8,9.8,9.8,9.8,1800
APF,20200327,23,25.5,23,25.5,300
ASA,20200327,1.1,1.1,1.1,1.1,2500
ATA,20200327,0.3,0.3,0.3,0.3,3180
ATB,20200327,0.5,0.5,0.5,0.5,13100
AVF,20200327,0.4,0.4,0.4,0.4,202400
BAB,20200327,17.4,18,17.4,17.4,3100
BAL,20200327,9.9,12.6,9.9,12.6,200
BCM,20200327,18,18,17.2,17.9,1100
BDF,20200327,17.4,17.4,17.4,17.4,800
BDG,20200327,30.4,30.4,30.4,30.4,100
BDT,20200327,16.4,16.4,15.6,16.3,11900
BGW,20200327,18.7,18.7,18.7,18.7,100
BHC,20200327,2.7,2.7,2.7,2.7,6
BHK,20200327,13.2,13.2,13.2,13.2,100
BKH,20200327,36.6,36.6,36.6,36.6,100
BLI,20200327,6.5,6.5,6.5,6.5,1800
BMF,20200327,16.2,16.2,16.2,16.2,100
BOT,20200327,55.9,56,55.8,55.9,29200
BSA,20200327,13.7,13.7,13.4,13.5,2300
BSP,20200327,14.2,14.2,14.2,14.2,2100
BSR,20200327,5.5,5.6,5.4,5.5,990510
BT1,20200327,18,18,17,17,200
BTD,20200327,15.7,15.7,15.7,15.7,3100
BVG,20200327,1.2,1.3,1.2,1.3,800
BWS,20200327,35.4,35.4,29.1,35.4,700
C12,20200327,2.2,2.2,2.2,2.2,100
C4G,20200327,4,4.1,3.9,4,136300
CAD,20200327,0.4,0.4,0.4,0.4,1040
