<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
VPI,20200312,41,41,40.4,40.6,357690
VPS,20200312,10.1,11.4,10.1,11.4,1050
VRC,20200312,5.4,5.41,5.27,5.27,325340
VRE,20200312,24.2,24.95,24.2,24.2,2976280
VSC,20200312,22.2,22.2,20.95,21.1,317590
VSH,20200312,21.5,21.5,20.2,21.5,887970
VSI,20200312,22.4,22.9,22.4,22.9,660
VTB,20200312,13.4,13.9,13.4,13.75,390
VTO,20200312,7.33,7.39,7,7.3,19980
YBM,20200312,3.85,3.85,3.68,3.69,12370
YEG,20200312,67,71.4,62.3,71.4,200920
VIC,20200312,91,92.3,90.3,91.8,1896270
VID,20200312,3.72,4,3.72,4,350
VIP,20200312,4.38,4.67,4.36,4.36,211640
VIS,20200312,22.5,22.5,21.8,22,550
VJC,20200312,105.5,106,99.1,101,791610
VMD,20200312,20.7,21.9,19.95,20.75,620
VND,20200312,14.35,14.35,13.4,13.4,194240
VNE,20200312,3.55,3.58,3.49,3.55,925690
VNG,20200312,15,15,14.8,14.8,113700
VNL,20200312,13.5,13.5,13.5,13.5,10
VNM,20200312,97.2,101.5,97,100.9,2431600
VNS,20200312,9.15,9.64,9.1,9.42,27870
VOS,20200312,1.46,1.46,1.36,1.36,610610
VPB,20200312,22.6,23.3,22.55,22.55,3085820
VPD,20200312,14.5,14.5,14.1,14.1,2210
VPG,20200312,22.9,22.9,22.7,22.9,142300
VPH,20200312,3.74,3.75,3.51,3.7,237970
TRC,20200312,26,26,25.9,25.9,29080
TS4,20200312,2.71,2.75,2.69,2.74,6820
TSC,20200312,1.88,2,1.88,1.89,1551110
TTB,20200312,2.87,2.93,2.84,2.84,1066150
TTE,20200312,14.25,14.25,14.25,14.25,10
TTF,20200312,2.55,2.58,2.41,2.41,1263780
TV2,20200312,53.9,56,53.7,53.7,34780
TVB,20200312,16.65,16.75,16.5,16.6,117150
TVS,20200312,11.75,11.75,11.2,11.7,4450
TVT,20200312,23.3,23.5,23,23,15540
TYA,20200312,13.2,13.75,12.8,12.8,40140
UDC,20200312,3.6,3.7,3.6,3.7,1840
UIC,20200312,35.8,37.9,33.7,36.9,750
VAF,20200312,8,8,8,8,10
VCB,20200312,72,73,71.7,71.7,1582400
VCF,20200312,195,197.9,183,197.9,610
VCI,20200312,22.25,23.1,22.25,22.25,20000
VDP,20200312,31.4,31.4,31.4,31.4,700
VDS,20200312,6.14,6.4,6.14,6.4,4250
VFG,20200312,42.4,42.4,41.8,41.8,210
VGC,20200312,16.7,17.85,16.7,16.95,1125890
VHC,20200312,26,26.1,25.2,25.2,707300
VHM,20200312,75.5,75.5,71.2,72,1161120
THG,20200312,43.1,44,42.6,43,15890
THI,20200312,26,26.9,26,26.9,60
TIP,20200312,16,16.1,15.95,16,31820
TIX,20200312,27.35,27.35,25.45,25.45,40
TLD,20200312,4.32,4.6,4.24,4.4,117940
TLG,20200312,36.6,36.6,34.05,34.05,5560
TLH,20200312,2.84,2.98,2.84,2.93,479200
