<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200306,9.3,9.6,8.5,9.6,18100
ABI,20200306,27,27,25.9,26.2,5300
ABR,20200306,27.5,27.5,27.5,27.5,500
ACV,20200306,61,61.4,59,61.2,219526
ADG,20200306,95.4,95.4,95.1,95.3,19800
ADP,20200306,19,19,19,19,600
AFX,20200306,3.5,3.5,3.2,3.2,6800
AGF,20200306,2.8,2.8,2.8,2.8,410
ALV,20200306,2.3,2.3,2.3,2.3,70300
AMS,20200306,6.9,6.9,6.9,6.9,400
APF,20200306,22,22.5,22,22.5,300
APT,20200306,4,4,4,4,100
ASA,20200306,1.3,1.4,1.2,1.4,31100
ATA,20200306,0.3,0.3,0.2,0.3,24110
ATB,20200306,0.6,0.6,0.6,0.6,100
AVF,20200306,0.4,0.5,0.4,0.4,4825
BAB,20200306,18.2,18.2,18,18.2,2900
BCM,20200306,25.1,25.1,24.3,25,2333
BDG,20200306,37.9,37.9,36.8,36.8,8100
BDT,20200306,15.7,15.7,14.9,14.9,6700
BHK,20200306,9.6,9.6,9.6,9.6,300
BLI,20200306,7,7.1,7,7.1,4000
BLT,20200306,14,15.6,14,15.6,400
BMS,20200306,3.6,3.6,3.6,3.6,100
BOT,20200306,55.6,55.6,55.4,55.5,30600
BSA,20200306,13.5,13.5,13.5,13.5,2600
BSP,20200306,17,17,17,17,1500
BSQ,20200306,25.8,25.8,25.8,25.8,100
BSR,20200306,8.2,8.3,7.9,8.1,1852717
BTU,20200306,11.3,11.3,11.3,11.3,400
BTV,20200306,19.6,19.6,19.6,19.6,1
BVG,20200306,1.3,1.3,1.2,1.2,15100
BVN,20200306,12.8,12.8,12.8,12.8,100
BWS,20200306,35,35,34.7,34.7,700
C21,20200306,23.4,23.4,23.4,23.4,10
C4G,20200306,5.5,5.6,5.4,5.6,176820
CAD,20200306,0.3,0.3,0.3,0.3,8101
CAT,20200306,12.5,12.5,12.5,12.5,100
CC1,20200306,13.2,13.2,13.2,13.2,101
CCA,20200306,9.2,10,9.2,10,3500
CDO,20200306,1,1,0.9,1,34650
CDP,20200306,8.5,8.5,8.5,8.5,1300
CEN,20200306,7.7,8.2,7.5,8,3300
CI5,20200306,4.5,4.5,4.5,4.5,700
CMI,20200306,1.7,1.7,1.7,1.7,6900
CMT,20200306,8.3,8.3,8.3,8.3,110
CNC,20200306,20,20,20,20,1610
CNN,20200306,39.3,39.3,39.3,39.3,100
CNT,20200306,7.9,7.9,7,7,27000
CPI,20200306,1.1,1.1,1,1.1,100
CTN,20200306,0.1,0.2,0.1,0.2,5100
CTR,20200306,45.8,52.3,38.7,45,162391
DCS,20200306,0.4,0.5,0.3,0.5,418710
DCT,20200306,0.7,0.7,0.7,0.7,3658
DDN,20200306,10.8,10.8,10.8,10.8,100
DDV,20200306,6.3,6.5,6.3,6.5,3610
DHD,20200306,24.5,24.5,24.5,24.5,1000
DND,20200306,30,30,30,30,100
DNW,20200306,14,14,14,14,201
DRI,20200306,5.2,5.2,5.1,5.1,52400
DSP,20200306,10.7,12.7,10.7,11.7,1005
DTC,20200306,13.9,13.9,13.9,13.9,300
DVN,20200306,11.9,12.1,11.8,12,95140
EIN,20200306,4.9,5,4.9,5,1100
EPH,20200306,8.3,8.3,8.3,8.3,600
EVF,20200306,7.5,7.7,7.2,7.6,72956
FDG,20200306,0.7,0.7,0.7,0.7,100
FOX,20200306,48.2,48.2,46.2,47,13500
G20,20200306,0.2,0.2,0.2,0.2,104810
G36,20200306,5.3,6,5.2,5.8,1177600
GHC,20200306,30.2,33,30.2,33,10700
GND,20200306,23.8,23.8,23.8,23.8,100
GTT,20200306,0.2,0.3,0.2,0.3,530
GVR,20200306,12.7,12.7,10.8,12.5,1305340
HAC,20200306,4.8,5.2,4.8,5.2,3763
HCB,20200306,21.5,21.5,20,21,1500
