<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200608,5.9,6.2,5.7,6.1,698751
ACB,20200608,25.2,26,25.2,25.4,6087882
ACM,20200608,0.5,0.6,0.5,0.5,283349
ADC,20200608,14.4,14.4,14.4,14.4,100
AME,20200608,7.5,7.5,7.5,7.5,200
AMV,20200608,19,20.1,19,19.7,946355
API,20200608,10.7,10.8,10.1,10.1,400
APS,20200608,2.4,2.6,2.4,2.5,81368
ART,20200608,2.9,3.1,2.9,3,5185286
BAX,20200608,43.5,43.5,42.3,42.4,3300
BBS,20200608,11.7,11.7,11.7,11.7,100
BCC,20200608,7.8,7.8,7.6,7.7,160685
BII,20200608,0.7,0.8,0.7,0.8,711700
BKC,20200608,6.1,6.1,6.1,6.1,500
BST,20200608,13.5,13.5,13.5,13.5,1800
BTS,20200608,4,4.1,4,4.1,3800
BTW,20200608,30.1,30.1,30.1,30.1,1000
BVS,20200608,11,11.4,11,11.2,167680
C69,20200608,5.6,6.1,5.6,6.1,366710
C92,20200608,4,4,4,4,11099
CAN,20200608,23.4,23.4,23.4,23.4,1020
CAP,20200608,29,29.2,28.9,29,20243
CDN,20200608,20,20.3,19.6,20.3,13960
CEO,20200608,7.9,8.6,7.9,8.6,4805471
CET,20200608,1.9,1.9,1.9,1.9,61624
CIA,20200608,11.8,12,11.5,11.6,18234
CJC,20200608,15.4,15.4,15.4,15.4,100
CKV,20200608,13,13,12,12,3100
CLH,20200608,17.3,17.5,17,17.3,7000
CMC,20200608,4.9,4.9,4.9,4.9,1330
CMS,20200608,2.5,2.6,2.4,2.6,9100
CPC,20200608,16.2,17.5,16.2,16.2,3500
CSC,20200608,22.6,22.6,22.3,22.3,4210
CTB,20200608,29.5,29.5,29,29,3112
CTP,20200608,4,4,3.8,3.8,55267
CTT,20200608,9.6,9.6,9.6,9.6,5100
CTX,20200608,8.7,9.2,8.7,9.2,912
CVN,20200608,10.5,10.8,10.5,10.8,24700
D11,20200608,31,33.6,31,33.3,26320
DAD,20200608,15.5,15.5,15.5,15.5,200
DAE,20200608,14,14,14,14,200
DBT,20200608,10.9,11,10.5,10.5,16400
DDG,20200608,27.5,27.8,27,27.4,76910
DGC,20200608,41.5,42,41.2,41.6,404654
DHT,20200608,45,45.1,44.7,45,78250
DIH,20200608,15.3,16.3,15.3,15.5,1300
DL1,20200608,17,17,17,17,142
DNM,20200608,34.5,37.9,34.5,36.1,21549
DNP,20200608,17,17,17,17,5000
DP3,20200608,71,71,68,69.1,13260
DPC,20200608,10.3,10.5,10.3,10.5,1500
DS3,20200608,3.6,3.7,3.6,3.7,108300
DST,20200608,4.4,5,4.3,5,564104
DTD,20200608,12.4,12.6,12.2,12.4,100660
DXP,20200608,11.3,11.3,10.2,10.2,6500
DZM,20200608,3.4,3.5,3.2,3.4,114100
ECI,20200608,16,16,14.5,14.5,3100
EID,20200608,11.2,11.2,10.8,10.8,29900
EVS,20200608,8.1,8.1,7.3,7.3,9300
FID,20200608,1,1,0.9,0.9,157210
GDW,20200608,24.5,24.5,24.5,24.5,100
GKM,20200608,17.7,18,17.7,18,168900
GLT,20200608,21.8,21.8,21.8,21.8,700
HAD,20200608,14.2,14.2,13.6,14.1,77660
HAT,20200608,19.1,19.7,19.1,19.5,1300
HBS,20200608,2,2.2,2,2.1,19303
HCC,20200608,11.7,11.7,11.6,11.6,18000
HCT,20200608,10.8,11.3,9.6,11,1600
HDA,20200608,8.8,9,8.8,8.9,219600
HHG,20200608,1.3,1.3,1.2,1.3,191141
HHP,20200608,11,11.5,11,11.3,287400
HKB,20200608,0.7,0.8,0.6,0.7,259145
HKT,20200608,4.4,5.1,4.4,5.1,8750
HLD,20200608,19.7,19.9,19.5,19.8,44510
HOM,20200608,3.2,3.3,3.2,3.3,21000
HTP,20200608,11,11,9.9,11,5901
HUT,20200608,2.4,2.5,2.4,2.5,14243261
ICG,20200608,5,5.1,5,5,41410
IDC,20200608,19.1,19.8,18.9,19.8,55810
IDJ,20200608,13.5,13.8,13.3,13.7,184786
IDV,20200608,38.1,38.1,37.8,38,6780
INC,20200608,8,8,8,8,1200
INN,20200608,25.5,26.1,25,25.6,37800
ITQ,20200608,2.4,2.6,2.4,2.5,174934
IVS,20200608,7,7.2,6.9,7.2,10110
KDM,20200608,1.9,1.9,1.8,1.9,89300
KHS,20200608,13,13,13,13,100
KKC,20200608,5.6,5.8,5.6,5.8,24800
KLF,20200608,2,2.2,2,2.2,7613843
KSQ,20200608,2,2,2,2,4000
KST,20200608,19.5,19.5,19.5,19.5,300
KTS,20200608,9.1,9.1,9.1,9.1,800
KVC,20200608,0.9,1,0.9,0.9,175830
L14,20200608,64.9,67.5,63.5,67.5,93949
L18,20200608,7.7,7.7,7.3,7.3,11000
L35,20200608,6.9,6.9,6.9,6.9,200
LAS,20200608,6.7,6.9,6.5,6.5,457125
LCS,20200608,1.9,2,1.9,2,17300
LHC,20200608,69.9,72,69.9,70.9,5900
LIG,20200608,3.2,3.3,3.2,3.3,207090
LM7,20200608,3,3.3,3,3,2220
LO5,20200608,1.3,1.3,1.3,1.3,3000
LUT,20200608,1.8,2,1.8,2,3100
MAC,20200608,4.9,4.9,4.9,4.9,2000
MAS,20200608,37.3,37.3,36.1,36.1,425
MBG,20200608,6.2,6.7,6,6.5,4031338
MBS,20200608,11,11.4,10.9,11.4,664018
MCF,20200608,9.3,9.3,9.3,9.3,100
MCO,20200608,2.4,2.5,2.4,2.5,2000
MDC,20200608,6.7,6.7,6.7,6.7,1200
MED,20200608,44,44.9,42,44.9,2510
MPT,20200608,1.3,1.3,1.2,1.3,184290
MSC,20200608,19.3,19.3,16,16,18100
MST,20200608,3.1,3.3,3.1,3.1,1059887
NAG,20200608,5.7,5.7,5.3,5.5,52310
NBC,20200608,6.3,6.4,6.3,6.4,38112
NBW,20200608,21.4,21.4,21.3,21.4,2805
NDN,20200608,20.5,20.5,19,19.1,718459
NDX,20200608,13.2,13.4,13.2,13.3,19200
NET,20200608,47,47.5,46.9,47.5,1000
NHA,20200608,11.8,12.2,11.8,12.2,26630
NHP,20200608,0.5,0.5,0.4,0.5,130709
NRC,20200608,9.5,10.3,9.4,10.3,196086
NSH,20200608,1.3,1.4,1.3,1.4,9700
NTH,20200608,26,28.4,26,28.4,600
NTP,20200608,37.5,38,37.3,37.7,42555
NVB,20200608,8.7,9,8.6,8.8,2714933
OCH,20200608,8.3,8.8,8.3,8.8,22500
