<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200110,6.95,6.95,6.95,6.95,20
VNS,20200110,11.7,11.7,11.15,11.35,5640
VOS,20200110,1.56,1.57,1.55,1.57,49800
VPB,20200110,20.75,21.3,20.75,21.05,3102860
VPD,20200110,16,16,15,15,52180
VPG,20200110,23,23.1,22.9,23.1,70780
VPH,20200110,4,4,3.93,4,4610
VPI,20200110,42.3,42.45,42.1,42.3,93550
VPS,20200110,11.6,11.6,11.6,11.6,10
VRC,20200110,10.25,10.25,10.25,10.25,3230
VRE,20200110,34,34.1,33.55,33.95,543040
VSC,20200110,27.2,27.45,27,27,62780
VSI,20200110,21.95,21.95,21.85,21.85,60
VTB,20200110,14.8,14.9,14,14,5620
VTO,20200110,7.31,7.42,7.31,7.4,22550
YBM,20200110,3.75,3.75,3.7,3.7,16880
YEG,20200110,36.5,37.2,36.2,36.2,26680
TYA,20200110,14.1,14.2,14.1,14.2,3030
UDC,20200110,4.35,4.35,4.18,4.18,20
UIC,20200110,35.7,37,35.5,37,1410
VAF,20200110,10.9,10.9,10.5,10.5,28640
VCB,20200110,88.7,90.4,87.9,89.5,1526920
VCF,20200110,182,182,182,182,30
VCI,20200110,28.6,28.9,28.1,28.8,8570
VGC,20200110,18.05,18.2,18,18.05,105900
VHC,20200110,40.5,41,40.1,40.7,82840
VHM,20200110,83.3,84.9,82.7,84.5,699780
VIC,20200110,115,115,114.7,114.8,159120
VIP,20200110,5,5,4.95,5,15610
VIS,20200110,23,23,21.25,21.25,23970
VJC,20200110,146.2,146.3,145.3,146.2,483900
VND,20200110,14.25,14.3,14.2,14.3,89810
VNE,20200110,3.7,3.7,3.59,3.59,65060
VNG,20200110,19.15,19.5,19.15,19.5,354370
VNL,20200110,15.1,15.1,15.1,15.1,10
VNM,20200110,118.6,119.2,118.4,118.9,596280
TMS,20200110,28.1,28.95,28.1,28.2,4120
TN1,20200110,63.6,63.8,63.2,63.8,1560
TNA,20200110,19.4,19.5,18.15,19.35,468020
TNC,20200110,16.65,16.65,16.65,16.65,10
TNI,20200110,10.25,10.25,10.05,10.15,733770
TNT,20200110,1.59,1.59,1.53,1.58,34270
TPB,20200110,21.1,21.55,21.1,21.5,133980
TRA,20200110,57.9,59,57.9,59,1850
TS4,20200110,3.63,3.87,3.63,3.65,710
TSC,20200110,2.69,2.88,2.69,2.78,335420
TTB,20200110,3.9,3.92,3.82,3.82,602530
TTF,20200110,2.6,2.62,2.57,2.57,580660
TV2,20200110,80.1,81,79.1,80.5,10470
TVB,20200110,13.5,13.6,13.25,13.6,95070
TVS,20200110,13.05,13.75,12.9,13.6,13070
TVT,20200110,22.1,23,22,23,1000
TDC,20200110,8.6,8.79,8.6,8.79,108770
TDG,20200110,1.76,1.76,1.73,1.73,98230
TDH,20200110,10.65,10.65,10.35,10.35,791490
TDM,20200110,25.35,25.75,25.35,25.6,990
TGG,20200110,1.82,1.85,1.78,1.79,77490
THG,20200110,44.3,45,44,44.8,4720
THI,20200110,28.5,28.5,28.5,28.5,50
TIP,20200110,18.8,18.8,18,18.1,29070
TLD,20200110,4.48,4.48,4.35,4.39,96530
TLG,20200110,39.5,39.8,39.05,39.45,54390
TLH,20200110,4.27,4.27,3.91,4.15,41580
TBC,20200110,23,23,23,23,1070
TCB,20200110,23,23.5,23,23.15,3679110
TCD,20200110,11.4,11.4,11.4,11.4,10
TCH,20200110,34.35,34.65,34.35,34.65,1032370
TCL,20200110,20.3,20.3,20,20,4160
TCM,20200110,20.7,21.7,20.7,21.2,580680
TCO,20200110,12.15,12.15,12.15,12.15,10
TCT,20200110,43,43.4,42.5,42.5,370
SJS,20200110,16.45,16.75,16.4,16.65,143220
SKG,20200110,12,12.25,12,12.15,199790
SMB,20200110,36.1,36.5,35.5,35.8,45210
SMC,20200110,11.65,11.65,11.65,11.65,10
SPM,20200110,12.75,12.75,12.75,12.75,70
SRC,20200110,18,19,17.7,17.7,24730
SRF,20200110,14.2,14.2,14,14.2,10790
SSI,20200110,18,18.35,17.9,18.3,2067400
ST8,20200110,16,17.85,15.8,15.8,420
STB,20200110,10.15,10.5,10.15,10.5,10754160
STG,20200110,15.5,16,15.5,15.5,500
STK,20200110,17.1,17.1,16.25,16.95,46950
SVC,20200110,42.5,42.5,40.1,40.1,1410
SZC,20200110,17,17.1,16.05,16.15,354110
SZL,20200110,42.2,42.2,40.5,40.5,32910
TAC,20200110,24,24,23.5,24,800
SCR,20200110,5.6,5.6,5.51,5.51,1028790
SCS,20200110,123,126,122.8,125,25550
SFC,20200110,19.75,19.75,19.75,19.75,1000
SFG,20200110,6.01,6.01,5.9,6,42260
SFI,20200110,22.75,22.75,22.1,22.1,20
SGN,20200110,86,86.5,84.5,86,3240
SGR,20200110,16.9,16.9,16.9,16.9,10
SGT,20200110,4.73,4.97,4.73,4.97,240
SHI,20200110,9,9,8.91,8.94,300370
SHP,20200110,22,23,22,23,890
SJD,20200110,17.2,17.2,17,17.2,10230
SJF,20200110,1.88,1.95,1.8,1.81,549590
PTB,20200110,68.4,68.4,66.5,67.9,67680
PTL,20200110,3.64,3.64,3.64,3.64,39800
PVD,20200110,15.25,15.3,14.95,15.15,2240000
PVT,20200110,15.9,15.9,15.35,15.65,703630
PXI,20200110,2.96,2.97,2.9,2.97,31650
PXS,20200110,5.7,5.79,5.7,5.72,355950
PXT,20200110,1.2,1.26,1.2,1.24,2360
QBS,20200110,2.75,2.84,2.69,2.79,54440
QCG,20200110,3.69,3.7,3.61,3.69,74330
RAL,20200110,71,73.9,71,72,9880
REE,20200110,35.7,36.05,35.65,35.7,444310
RIC,20200110,5.83,5.83,5.83,5.83,190
ROS,20200110,12.25,13.3,12.15,12.15,4887410
S4A,20200110,27.5,27.5,27.5,27.5,1780
SAB,20200110,227,234.5,227,233.5,55770
SAM,20200110,8.85,8.87,8.75,8.87,51490
SAV,20200110,9.2,9.2,9.1,9.2,20100
SBA,20200110,14.8,14.95,14.8,14.9,2010
SBT,20200110,18.7,18.75,18.5,18.7,1449550
SBV,20200110,10.5,10.85,10.3,10.3,8830
SC5,20200110,29.4,29.4,29.4,29.4,10
SCD,20200110,29.35,29.35,29.3,29.35,500
PJT,20200110,11,11,11,11,110
PLP,20200110,9.3,9.3,9.3,9.3,260
PLX,20200110,56.2,56.5,55.7,55.7,135340
PME,20200110,52.8,53,52.8,53,6770
PMG,20200110,17.8,17.8,17.75,17.8,3780
PNC,20200110,14.45,14.45,14.45,14.45,10
PNJ,20200110,86.5,88.7,86.5,88.5,1665860
POM,20200110,6.05,6.05,6,6,2940
POW,20200110,10.95,11.15,10.8,11.1,1461150
PPC,20200110,25.5,26,25.5,25.55,158150
MBB,20200110,21.15,21.65,21.15,21.4,8593950
MCG,20200110,1.76,1.77,1.7,1.7,20510
MCP,20200110,14.4,14.75,14.4,14.75,30
MHC,20200110,2.83,2.9,2.81,2.9,1530
MSH,20200110,44.25,44.5,44,44.35,28670
MSN,20200110,57,57.7,56.5,56.5,524930
MWG,20200110,114.6,115.6,114.3,115.1,412180
NAF,20200110,25.95,25.95,25.45,25.85,42180
NAV,20200110,16.25,16.25,16.25,16.25,10
NBB,20200110,19.75,21,19.75,20.25,60450
NCT,20200110,70,71,70,70,9740
NHH,20200110,49,49,47,47.35,241690
NKG,20200110,8.85,9,8.61,8.95,1194520
NNC,20200110,49.3,49.3,48,48,4590
NSC,20200110,86.5,92.9,86.5,87,610
NT2,20200110,19.8,19.8,19,19,226740
NVL,20200110,55.4,56,55.4,55.8,234100
NVT,20200110,6.12,6.13,6.12,6.13,1780
PAC,20200110,24.9,24.9,24.1,24.85,11090
PAN,20200110,28,28.1,27.9,28,17460
PDN,20200110,69,70,64.4,68.7,5040
PDR,20200110,26,26.1,25,25.35,732690
PET,20200110,7.7,7.8,7.6,7.65,29100
PGC,20200110,14.4,14.4,14.2,14.3,8950
PGD,20200110,50.5,50.5,50.2,50.2,5980
PHC,20200110,11.05,11.05,10.65,10.75,171430
PHR,20200110,39.45,40,38.5,38.9,445810
PIT,20200110,4,4.2,4,4,5530
HVH,20200110,14.6,14.65,14.35,14.45,116270
HVN,20200110,32.85,32.85,32.5,32.6,161600
HVX,20200110,3.57,3.57,3.12,3.5,810
IBC,20200110,20.35,20.4,20.25,20.4,138310
IDI,20200110,5.01,5.04,4.99,5,212320
IJC,20200110,14.85,15.15,14.85,15,670510
ILB,20200110,16,16.4,15.65,16.4,5060
IMP,20200110,49.8,49.85,49.4,49.55,11700
ITA,20200110,2.67,2.69,2.65,2.66,1143780
ITD,20200110,9.5,9.6,9.3,9.6,220
JVC,20200110,3.49,3.49,3.42,3.44,45700
KBC,20200110,15.15,15.4,15.1,15.4,2408330
KDC,20200110,19,19.3,18.95,19.3,57670
KDH,20200110,25.55,25.65,25.2,25.6,283200
KMR,20200110,2.73,2.75,2.64,2.75,25730
KOS,20200110,27.9,29.2,27.8,29,129480
KPF,20200110,18.65,20,18.65,20,9000
KSB,20200110,15.5,15.6,14.7,15.1,380090
L10,20200110,13.5,13.5,13.5,13.5,10
LBM,20200110,28.85,28.85,26.75,27.5,770
LCG,20200110,7.63,7.64,7.5,7.52,169870
LCM,20200110,0.66,0.67,0.65,0.67,20670
LDG,20200110,7.9,7.96,7.55,7.6,1490520
LEC,20200110,16.1,16.1,15.05,15.9,920
LGC,20200110,39.5,39.5,39.5,39.5,10
