<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200528,10.2,10.4,10.1,10.4,4510
ABI,20200528,27.2,27.2,26.9,26.9,14910
ABR,20200528,37.4,37.4,37.4,37.4,100
ACE,20200528,32,32,32,32,100
ACV,20200528,60.5,60.5,59.3,59.7,179632
ADG,20200528,107.3,108,107.3,107.8,11300
AFX,20200528,4.4,4.4,4.3,4.3,18610
AMS,20200528,6.2,6.2,6.2,6.2,510
ANT,20200528,10.7,10.7,10.7,10.7,4000
APF,20200528,31,31,30.7,30.7,1800
ATB,20200528,0.5,0.5,0.5,0.5,1000
BAB,20200528,18.3,18.3,18.3,18.3,2500
BAL,20200528,11.7,11.7,11,11,300
BBT,20200528,18.4,18.5,18.4,18.5,1600
BCM,20200528,26.7,26.7,25,26.5,38739
BDG,20200528,32.8,32.8,29,30.6,1200
BDT,20200528,17.5,17.5,17.5,17.5,11000
BGW,20200528,14.8,14.8,13,14.8,3000
BHK,20200528,9.7,10,9.7,10,200
BHP,20200528,6.8,7.8,6.8,7.8,1100
BOT,20200528,51.9,51.9,51.1,51.3,30700
BRR,20200528,8.3,8.3,8.3,8.3,100
BSA,20200528,13.8,13.8,13.6,13.6,5900
BSH,20200528,16,16,16,16,500
BSL,20200528,10.5,10.5,10.5,10.5,4800
BSP,20200528,16.5,16.5,16.5,16.5,500
BSR,20200528,6.4,6.4,6.2,6.4,2428988
BTD,20200528,21.1,21.9,21.1,21.8,6500
BVG,20200528,1.5,1.6,1.3,1.5,3300
BWS,20200528,39,39,35.5,39,100
C4G,20200528,7.6,7.6,7.4,7.4,481946
CAT,20200528,9.5,9.9,9.5,9.9,4800
CCA,20200528,7.9,8,6.9,8,1000
CCM,20200528,25.4,25.4,25.4,25.4,1500
CCR,20200528,12.1,12.1,12.1,12.1,200
CCV,20200528,17.5,17.5,17.5,17.5,100
CDO,20200528,1,1,0.9,0.9,148237
CDP,20200528,9,9,9,9,800
CEN,20200528,6.6,7.2,6.6,6.8,1900
CHS,20200528,8.4,8.4,8.4,8.4,100
CI5,20200528,4,4,4,4,100
CKA,20200528,18,20,17.9,20,1900
CLX,20200528,11.7,11.7,11.3,11.7,2800
CMT,20200528,6.5,6.5,6.4,6.5,32065
CNC,20200528,20,20,19.9,19.9,700
CTR,20200528,46,46.5,45.4,45.8,293559
DAR,20200528,11.9,11.9,11.9,11.9,2000
DAS,20200528,11.9,11.9,11.9,11.9,500
DBM,20200528,40,40,40,40,100
DDV,20200528,5.9,6,5.9,6,2000
DHD,20200528,22.5,22.5,22.5,22.5,1600
DNE,20200528,10.9,11,10.9,11,900
DNH,20200528,23.5,23.5,23.5,23.5,1400
DNS,20200528,9.4,9.4,9.4,9.4,600
DNW,20200528,16,17.1,16,16.6,500
DPH,20200528,25,25.5,25,25.5,1000
DPP,20200528,16.3,16.3,16.3,16.3,1400
DRG,20200528,4.6,4.6,4.6,4.6,100
DRI,20200528,4.1,4.2,4.1,4.2,46700
DSC,20200528,6.3,7,6.3,7,1100
DSV,20200528,12,12,12,12,86
DTB,20200528,6.5,6.5,6.5,6.5,100
DTG,20200528,16.4,16.4,16.4,16.4,100
DVN,20200528,11.6,11.9,11.4,11.6,118270
EIC,20200528,8.4,8.4,8.4,8.4,100
EIN,20200528,4.5,4.5,4.5,4.5,100
EMS,20200528,41.7,41.7,41.7,41.7,27
EPH,20200528,7.5,7.5,7.5,7.5,500
EVF,20200528,7.6,7.6,7.4,7.4,39090
FIC,20200528,9.4,9.4,9,9,2500
FOC,20200528,154.5,154.5,151,151.1,1745
FOX,20200528,50.5,50.5,48.8,50,15203
FRC,20200528,24,24,24,24,100
G36,20200528,4.6,4.8,4.6,4.8,299500
GHC,20200528,31.5,31.5,31.5,31.5,100
GND,20200528,27.4,27.4,27.4,27.4,100
GTH,20200528,4.1,4.1,4.1,4.1,100
GVT,20200528,41,45.2,41,45.2,4205
HAC,20200528,4.9,5,4.9,5,1109
HBD,20200528,15.1,15.1,15.1,15.1,100
HBH,20200528,4.6,4.6,4.6,4.6,1000
HD8,20200528,7.8,7.8,7.8,7.8,100
HEC,20200528,45,46,45,46,3800
HEM,20200528,16.1,16.1,14.5,14.5,1400
HFB,20200528,5.7,6,5.7,6,630
HIG,20200528,7,7,7,7,4900
HIZ,20200528,24.6,24.6,24.6,24.6,100
HMS,20200528,25,25,25,25,200
HNA,20200528,11,11,11,11,300
HND,20200528,18.5,18.5,18.1,18.2,238570
HNE,20200528,8.8,8.8,8.8,8.8,1500
HNF,20200528,25.9,25.9,25.9,25.9,4100
HNP,20200528,20.5,20.5,19,19,2100
HPT,20200528,8.6,8.6,8.6,8.6,155
HPW,20200528,12.1,12.1,12.1,12.1,100
HRT,20200528,3,3,3,3,1100
HTE,20200528,5.4,5.4,5.4,5.4,100
HTM,20200528,11.6,11.6,11.4,11.6,5000
HU4,20200528,5.5,5.5,5.2,5.2,1200
HUG,20200528,49,52,49,52,1000
HWS,20200528,14,14,14,14,600
ICF,20200528,0.8,0.8,0.8,0.8,16000
ICN,20200528,76.5,76.8,75,75,400
IFS,20200528,15.9,15.9,15.9,15.9,100
ILA,20200528,2.5,2.5,2.5,2.5,1040
ILS,20200528,11.6,11.7,11.5,11.6,600
IST,20200528,19.9,19.9,19.9,19.9,100
ITS,20200528,3.2,3.4,3.2,3.2,100
KCB,20200528,1.8,1.8,1.8,1.8,100
KDF,20200528,33.5,34,30,31,63033
KHD,20200528,9.6,9.6,9.3,9.3,10580
KLB,20200528,9.9,9.9,9.9,9.9,3720
KTL,20200528,21,21,20.5,20.5,2100
LKW,20200528,24.4,27,22.3,27,700
LLM,20200528,18.8,18.8,18.8,18.8,100
LPB,20200528,7.8,8,7.7,7.9,1471180
LTG,20200528,21.1,21.5,20.2,20.7,301548
M10,20200528,19.7,19.9,19.6,19.9,12568
MCH,20200528,67.7,68,67.5,67.7,27412
MFS,20200528,26.5,26.5,25.5,26,30015
MGG,20200528,41.7,49.9,41.7,49.9,2810
MH3,20200528,39,40.5,39,39,11600
MIC,20200528,6.1,8.1,6.1,6.1,2000
MIG,20200528,10.5,10.7,10.4,10.5,129215
MKP,20200528,43.8,58.5,43.8,43.8,100
MLS,20200528,23,23,22.7,22.7,8900
MML,20200528,50.8,51,50.1,50.2,43015
MNB,20200528,34,34,34,34,100
MPC,20200528,28.1,28.5,27.7,27.8,120627
MSR,20200528,15.1,15.1,14.8,14.9,8520
MTA,20200528,4.1,4.2,4,4.1,22800
MTV,20200528,12.8,12.8,12.8,12.8,100
MVY,20200528,5,5,5,5,2300
NAS,20200528,35.7,35.7,30.5,35.5,3600
NCP,20200528,9.8,10,9.8,10,32100
NCS,20200528,20.1,20.1,20,20,3400
NDP,20200528,25,25,25,25,1100
NLS,20200528,15.9,15.9,15.9,15.9,100
NMK,20200528,6.8,6.8,6.8,6.8,60
NNG,20200528,9.8,9.8,9.8,9.8,10
NSL,20200528,9.7,9.7,9.7,9.7,100
NTC,20200528,199.9,200.9,192.5,199,25050
NUE,20200528,7.8,7.8,7.8,7.8,500
OIL,20200528,8,8,7.8,7.9,437610
ORS,20200528,6.8,6.9,6.8,6.8,29600
PBT,20200528,11.6,11.6,11.6,11.6,100
PCN,20200528,2.3,2.3,2.3,2.3,2600
PFL,20200528,0.8,0.8,0.7,0.8,18700
PGV,20200528,12,12,12,12,100
PNG,20200528,10,10,10,10,100
POB,20200528,6.1,6.1,6.1,6.1,110
POS,20200528,8.2,8.3,8.2,8.3,9400
POV,20200528,6.7,6.7,6.7,6.7,1500
